(11511+0j),(13460+0j),(21481+0j),(22845+0j)
(-34.15580014468901-13.682234543628798j),(-48.73800120825581-1.8813098815347962j),(2.2103979518128654-2.5468617312890545j),(33.281749974791296-5.462083051702877j)
(-52.88246483561534-42.40554672720851j),(-73.17021964231333-79.92560467958175j),(-2.045241243764508+0.7482502170164644j),(42.58507545212797+36.340677874509524j)
(14.896344970296582-28.895768542748023j),(15.011376994556542-64.09226066612568j),(-17.880926310637278+4.659860966432762j),(-43.136226060183844+13.697777367082175j)
(-9.860881735519854-41.19138416832073j),(-20.33576476748641-51.5373713787875j),(-27.72040120758004-8.62840167619926j),(-24.565314558941736+11.532196112625392j)
(15.70808413287483+9.141206896758757j),(33.949512535762324+20.303790803256618j),(-24.46708770166788-11.217531705580106j),(-54.34335249868286-19.348975362294652j)
(-11.928811071047903-11.528345367620965j),(23.452412828471836-15.501570111583773j),(-19.462928801092517-12.813512069516083j),(-22.662204926457207-15.392465164342436j)
(-4.572242306548219+13.547584811561297j),(-15.382848047025504+2.1149558800823858j),(-17.145477592318002-10.558500485649896j),(-15.721500992981078+6.920477849510407j)
(-11.910292515094795-4.137348510405658j),(4.1454092566124245-1.9554101917590438j),(-8.369083733352454-3.64680744824299j),(-14.957274077110014+3.812491113651051j)
(-0.8179499888359487-11.592268069601893j),(-3.087132501675569+3.7272869542625333j),(-15.943478465866178-2.853745653246257j),(-22.43978146510051-16.86003212763199j)
(-2.9441742852937978-11.086513827169268j),(-0.4593799594421739-18.512485734479j),(-7.428078898182889-4.667914414981523j),(-29.23751950657254+3.9385237111456988j)
(-1.4850876173821348-8.328267672803667j),(-17.042243162909926-37.80192273051498j),(-19.81007055856628-6.823033735958521j),(-11.817308000014577+1.6845968301104541j)
(-0.014746853694703077-11.797995383485258j),(-19.269999484446885-9.398631436858906j),(-12.922996743467024-11.697019622397153j),(-32.47714443423001-16.792610534141737j)
(-16.376566662388655-21.43819123128965j),(4.299018790580931-10.45490051632143j),(-15.651535013695025-3.8115236155991887j),(-36.2102418618332+3.1705937936726016j)
(1.9518060886924786+4.3916538547067745j),(16.756777572823637-22.355360283703106j),(-6.592328674588998-8.343495820560658j),(-24.856223982656957-0.4811218815822045j)
(-5.161294157907747-27.4709374069616j),(-0.34205011422352527-15.166053046007548j),(-15.657361284806939-21.315816327575742j),(-7.034486257166577-11.030308941802705j)
(2.533050528549097-9.827094531663848j),(-9.311217442215934-5.87799578387344j),(-23.718825176221287-10.99333456263032j),(-26.46354278167962-14.893174564983376j)
(3.730763633160535-6.16195402784092j),(2.5558542226679606-2.8854055502380858j),(-26.32946185645818-14.797146609212312j),(-6.708895259232406-19.348841031757487j)
(-18.641836501297973-23.692284830349433j),(3.367377909180675-9.33183418316691j),(-19.71823438683657-24.218779781258576j),(-24.289389206042244-18.48052790710364j)
(-0.315333083589195-3.639292554886471j),(-14.872784699694336-18.03281862975799j),(-27.159513664960343-21.042072029708322j),(-19.8625378443935-19.99677005657479j)
(-2.8755963494441517+0.09630679672586773j),(-18.48104405882711-10.464275216490867j),(-25.930092981617804-27.497991477620463j),(-32.70226249544953-18.359252675114107j)
(-3.449988855024401-0.39318785843213j),(3.01691995265989+6.23571684928821j),(-12.8754983339158-19.137750762575674j),(-19.253038526236708-26.74325778512479j)
(18.950745715431026-14.794648941551156j),(5.147924775084277-26.51951343940027j),(-5.943212102191467-28.47579989549673j),(-43.11618268067207-33.68438429998079j)
(5.547289274492272+1.3319239423808682j),(-10.923816416236377-25.383335170430477j),(-7.690806124006087-43.45493410601926j),(-21.5906623612006-26.6712025424646j)
(-3.9490314698743703-28.71665864840967j),(2.2507335232037917+5.904699045211596j),(-11.352546916353049-32.1760700183617j),(-24.627976044419768-32.34213784274083j)
(4.5083298253527175-17.35211209741383j),(2.3280267549380937-20.406368511326235j),(-12.614423496479475-44.585163423986415j),(-17.08291240832216-52.13946246597248j)
(8.184050123223301-32.868951602284035j),(-4.195402634615533-40.98438270522833j),(-16.49449399657658-40.377096666140616j),(-23.1719852226218-40.37718169289132j)
(-4.544993523848348-30.539566170626472j),(5.9768557668633235-32.45082631325866j),(-21.246062043307205-46.5841977344152j),(-5.295806108587357-71.47309773245162j)
(-6.703829106215196-7.157338090512937j),(-16.876266463848452-21.435113517523j),(-12.247073536777663-59.11621797814895j),(-21.97765481066861-65.68952429369327j)
(-18.335415286782904-36.950239731139646j),(5.2630519874070245-25.43523777993928j),(-19.887391569017865-75.89976042411755j),(-36.16446801462527-91.63998717086614j)
(-2.8522245206624035-42.547919960432j),(2.6505125928132003-55.87960608793519j),(-18.337732686690984-99.78413083159968j),(-31.38899018424557-124.62967921502978j)
(-4.533620356835968-57.24377948929933j),(-15.231257850040663-79.66715857250573j),(-11.82043779334171-142.17774696541528j),(-13.402672193512487-180.2228202373347j)
(7.46476838923547-67.56900486646428j),(23.34511804624924-72.76283678456625j),(-24.108727186691723-228.60198810760042j),(-14.096942516155984-276.1767242796147j)
(7.336948546285237-221.05004644225477j),(3.7025449433835664-233.6095693010404j),(-16.638867870782367-687.4861207080423j),(-24.212328146919624-833.2614256958135j)
(7.336948546285237+221.05004644225477j),(3.7025449433835664+233.6095693010404j),(-16.638867870782367+687.4861207080423j),(-24.212328146919624+833.2614256958135j)
(7.46476838923547+67.56900486646428j),(23.34511804624924+72.76283678456625j),(-24.108727186691723+228.60198810760042j),(-14.096942516155984+276.1767242796147j)
(-4.533620356835968+57.24377948929933j),(-15.231257850040663+79.66715857250573j),(-11.82043779334171+142.17774696541528j),(-13.402672193512487+180.2228202373347j)
(-2.8522245206624035+42.547919960432j),(2.6505125928132003+55.87960608793519j),(-18.337732686690984+99.78413083159968j),(-31.38899018424557+124.62967921502978j)
(-18.335415286782904+36.950239731139646j),(5.2630519874070245+25.43523777993928j),(-19.887391569017865+75.89976042411755j),(-36.16446801462527+91.63998717086614j)
(-6.703829106215196+7.157338090512937j),(-16.876266463848452+21.435113517523j),(-12.247073536777663+59.11621797814895j),(-21.97765481066861+65.68952429369327j)
(-4.544993523848348+30.539566170626472j),(5.9768557668633235+32.45082631325866j),(-21.246062043307205+46.5841977344152j),(-5.295806108587357+71.47309773245162j)
(8.184050123223301+32.868951602284035j),(-4.195402634615533+40.98438270522833j),(-16.49449399657658+40.377096666140616j),(-23.1719852226218+40.37718169289132j)
(4.5083298253527175+17.35211209741383j),(2.3280267549380937+20.406368511326235j),(-12.614423496479475+44.585163423986415j),(-17.08291240832216+52.13946246597248j)
(-3.9490314698743703+28.71665864840967j),(2.2507335232037917-5.904699045211596j),(-11.352546916353049+32.1760700183617j),(-24.627976044419768+32.34213784274083j)
(5.547289274492272-1.3319239423808682j),(-10.923816416236377+25.383335170430477j),(-7.690806124006087+43.45493410601926j),(-21.5906623612006+26.6712025424646j)
(18.950745715431026+14.794648941551156j),(5.147924775084277+26.51951343940027j),(-5.943212102191467+28.47579989549673j),(-43.11618268067207+33.68438429998079j)
(-3.449988855024401+0.39318785843213j),(3.01691995265989-6.23571684928821j),(-12.8754983339158+19.137750762575674j),(-19.253038526236708+26.74325778512479j)
(-2.8755963494441517-0.09630679672586773j),(-18.48104405882711+10.464275216490867j),(-25.930092981617804+27.497991477620463j),(-32.70226249544953+18.359252675114107j)
(-0.315333083589195+3.639292554886471j),(-14.872784699694336+18.03281862975799j),(-27.159513664960343+21.042072029708322j),(-19.8625378443935+19.99677005657479j)
(-18.641836501297973+23.692284830349433j),(3.367377909180675+9.33183418316691j),(-19.71823438683657+24.218779781258576j),(-24.289389206042244+18.48052790710364j)
(3.730763633160535+6.16195402784092j),(2.5558542226679606+2.8854055502380858j),(-26.32946185645818+14.797146609212312j),(-6.708895259232406+19.348841031757487j)
(2.533050528549097+9.827094531663848j),(-9.311217442215934+5.87799578387344j),(-23.718825176221287+10.99333456263032j),(-26.46354278167962+14.893174564983376j)
(-5.161294157907747+27.4709374069616j),(-0.34205011422352527+15.166053046007548j),(-15.657361284806939+21.315816327575742j),(-7.034486257166577+11.030308941802705j)
(1.9518060886924786-4.3916538547067745j),(16.756777572823637+22.355360283703106j),(-6.592328674588998+8.343495820560658j),(-24.856223982656957+0.4811218815822045j)
(-16.376566662388655+21.43819123128965j),(4.299018790580931+10.45490051632143j),(-15.651535013695025+3.8115236155991887j),(-36.2102418618332-3.1705937936726016j)
(-0.014746853694703077+11.797995383485258j),(-19.269999484446885+9.398631436858906j),(-12.922996743467024+11.697019622397153j),(-32.47714443423001+16.792610534141737j)
(-1.4850876173821348+8.328267672803667j),(-17.042243162909926+37.80192273051498j),(-19.81007055856628+6.823033735958521j),(-11.817308000014577-1.6845968301104541j)
(-2.9441742852937978+11.086513827169268j),(-0.4593799594421739+18.512485734479j),(-7.428078898182889+4.667914414981523j),(-29.23751950657254-3.9385237111456988j)
(-0.8179499888359487+11.592268069601893j),(-3.087132501675569-3.7272869542625333j),(-15.943478465866178+2.853745653246257j),(-22.43978146510051+16.86003212763199j)
(-11.910292515094795+4.137348510405658j),(4.1454092566124245+1.9554101917590438j),(-8.369083733352454+3.64680744824299j),(-14.957274077110014-3.812491113651051j)
(-4.572242306548219-13.547584811561297j),(-15.382848047025504-2.1149558800823858j),(-17.145477592318002+10.558500485649896j),(-15.721500992981078-6.920477849510407j)
(-11.928811071047903+11.528345367620965j),(23.452412828471836+15.501570111583773j),(-19.462928801092517+12.813512069516083j),(-22.662204926457207+15.392465164342436j)
(15.70808413287483-9.141206896758757j),(33.949512535762324-20.303790803256618j),(-24.46708770166788+11.217531705580106j),(-54.34335249868286+19.348975362294652j)
(-9.860881735519854+41.19138416832073j),(-20.33576476748641+51.5373713787875j),(-27.72040120758004+8.62840167619926j),(-24.565314558941736-11.532196112625392j)
(14.896344970296582+28.895768542748023j),(15.011376994556542+64.09226066612568j),(-17.880926310637278-4.659860966432762j),(-43.136226060183844-13.697777367082175j)
(-52.88246483561534+42.40554672720851j),(-73.17021964231333+79.92560467958175j),(-2.045241243764508-0.7482502170164644j),(42.58507545212797-36.340677874509524j)
