(8699+0j),(10134+0j),(16227+0j),(17338+0j)
(43.13275734662513-53.355967126205904j),(30.050527386098537-70.73891050336749j),(-1.7388634201949529-2.3680466817418324j),(-20.500301703357664+6.813452695529726j)
(14.566833711352958-22.672319127461613j),(-34.7413302081995-19.51248064125729j),(-4.185993364938582-11.07191129849916j),(2.4691476242044708+4.961235994290816j)
(12.73622603262503+31.352087957168862j),(-9.495472102088101-4.655076643401594j),(-20.903307989334024-3.6062852036540907j),(-7.882243081459698-19.37251728752961j)
(23.887171020357158+33.859889099352806j),(-1.206500953203129-14.90270959769104j),(3.416200251540197-3.359902560330829j),(-9.116264785364113+17.773498572570812j)
(-39.36067977499789+13.314791228132165j),(1.6352549156242162-7.277937015799445j),(1.0450849718747577-11.273920919828896j),(-9.8368810393753+5.204310558055396j)
(-5.206889702224599-15.72960967985289j),(5.9295310938781345-15.656259423824029j),(-1.5932870359124476-25.486942006990965j),(4.4483108183221125+2.4056562928631298j)
(-6.752126301034233+0.5663183834764611j),(-22.39161169650412+16.93452260665497j),(-1.5265010342862655+4.1281542323925695j),(12.30595649048378-9.780056248147671j)
(4.828859185873888+11.95003265435101j),(3.3242967064151365+28.215904640545066j),(-7.9739780172213015+13.729124778029535j),(3.5942227143651-11.913552473759033j)
(-24.014650629228395+34.77250166592165j),(2.6339579255165937-12.874228454317176j),(0.885069216711311-5.658189632106106j),(-2.6988037023175506-7.8556713299372465j)
(-20.1458980337502-25.519524250561197j),(-2.2811529493747003+2.2123837334570045j),(11.83688103937493+2.8531695488854605j),(-15.51722092687487-2.48989828488278j)
(-15.403933902934876-29.529405970208494j),(12.97326148216413-12.864062037687223j),(-10.710609522612499-6.368709816615946j),(-15.02771060593097-14.965522960049487j)
(20.55156615630623-45.74399265973534j),(-12.478850144560466-11.863056012837134j),(-9.398965439182067-5.907586377380524j),(0.09248699608979472-2.1981793770019653j)
(23.524465991023263+12.409158091846262j),(-6.008459384048546+22.033366854693362j),(-0.6044370606247593+1.920909514032946j),(-0.28958490497995815+5.68758737719741j)
(-0.006210735975868076-7.79784464759309j),(13.39494779852793+4.464771691840868j),(4.772050888413176+16.61711230794274j),(-6.778134405406362-3.999643256456439j)
(5.360679774997912-8.228993532094632j),(-15.13525491562418-13.902576480424607j),(-4.545084971874758+3.0246829740392576j),(-17.663118960624658+2.040870308303143j)
(7.306068171173379-43.33645837654705j),(1.5699120546484422+13.22168196040239j),(-7.922134229136979-9.563380002141557j),(-10.501979000976565-6.071539713585183j)
(40.13435479069632-2.8817356605637894j),(12.117958104083087-18.95794107741199j),(5.161719872849926-12.833415000788536j),(-2.782748663739441+2.8133291979418953j)
(27.823478955487776+23.419717446501394j),(-19.665080424179212-4.22092366860342j),(3.27310120057057+8.269016508830338j),(-1.076430473640672+10.769493491402287j)
(19.633979874853388+43.30902571808225j),(12.00612062132522+18.628574963738977j),(3.7685312582504773+6.552208150163561j),(-11.709403548983502-4.984665941110065j)
(-26.854101966249573+15.771933363574007j),(7.781152949374473-7.83296611865102j),(19.66311896062416+1.7633557568774194j),(-0.9827790731260393-0.22451398828979274j)
(-6.889172351812072-12.468412335607251j),(-5.442507865108684+3.3334490210281587j),(3.021297327219324-6.451429048025448j),(-8.969545186282941-18.954114750954837j)
(-4.22971834652399-3.4028562817246826j),(1.3396045205280291+5.143768365495946j),(-17.529759182351693+8.465806406666935j),(-4.854002001644905-9.091181744005892j)
(13.898099149186445+34.82569923771491j),(-11.443774471438092+0.9057723325078566j),(-14.852898647978533+9.491102548550437j),(-9.94561509343206+15.534981644513552j)
(-29.521158415827212+45.7746598902639j),(7.533469556144487+36.106272368398606j),(4.642764928219414+11.694785482427147j),(-5.777357485948864+12.214526693467143j)
(-307+1.7763568394002505e-15j),(-328+1.7763568394002505e-15j),(-743+8.659739592076221e-15j),(-960-2.9976021664879227e-14j)
(-29.52115841582722-45.7746598902639j),(7.533469556144487-36.106272368398606j),(4.642764928219414-11.694785482427147j),(-5.777357485948862-12.214526693467139j)
(13.898099149186418-34.8256992377149j),(-11.443774471438106-0.9057723325078566j),(-14.85289864797857-9.491102548550415j),(-9.945615093432103-15.534981644513524j)
(-4.229718346523992+3.4028562817246772j),(1.3396045205280283-5.143768365495947j),(-17.529759182351697-8.465806406666937j),(-4.854002001644903+9.091181744005889j)
(-6.889172351812089+12.468412335607248j),(-5.442507865108698-3.3334490210281675j),(3.021297327219269+6.451429048025448j),(-8.969545186282982+18.95411475095485j)
