(16496+0j),(19272+0j),(30348+0j),(32252+0j)
(-34.238415369605136-6.286332455117504j),(-38.40930224948389-2.5232517029145693j),(9.71082312042531-28.465330722961294j),(32.09293437413691-40.677518622412116j)
(-37.995986647231575+17.018500000530977j),(-15.035725969427745+4.062248714847276j),(5.187402799738493-21.083783228781698j),(5.599574229749351-42.43359611471114j)
(-27.98020721076864+29.870758763575584j),(-2.83561181572097+3.82755364370561j),(16.248608055408937-23.24108332434948j),(-11.343301095578699-9.018024557995634j)
(4.752448643705748+36.87556669688166j),(-34.39550875183966+8.024491997322283j),(2.5514105377585565-6.377577642598642j),(9.886518433252604-2.1220201179861506j)
(-5.055482748296422-10.0618870035869j),(-17.86330089331616-6.603096015974557j),(-17.053180108409233-19.80274709513978j),(2.2012440644494564-9.888243517144378j)
(-16.40292156498481+26.973737249599754j),(0.010773939376576891-11.073603985679407j),(5.02301928712086-2.9281208625463253j),(5.923982621665573-6.444931801650352j)
(1.0413575274920541+32.12427502805624j),(23.822608715162662-4.273757708301564j),(1.2959801074009514-8.618975310012498j),(7.458051590615872-30.890690563213788j)
(12.74542078603065+47.61814574564276j),(8.300187328728953+14.899333040559434j),(-15.554512862205456-5.163455831143455j),(-20.30193335824697-26.71504073472898j)
(10.424389660048618-13.80031362133276j),(-2.122091401810115-18.236727059116237j),(-16.194606118172185+18.215418304258048j),(-11.412169142865146+24.91159611016051j)
(3.351511682612795+22.906306360516815j),(-26.02075962441745-3.6334291747911065j),(-8.095391973537971-7.6228632155121225j),(21.85634656566731-22.861113195778245j)
(7.211398765811277+11.115603415521518j),(16.347370207662586-1.3542241191447424j),(-0.8768425542236784-11.291672655028162j),(9.498633358663824-5.057936470704597j)
(29.678505452254967+11.090107057020798j),(11.472296616043309-17.107356410416727j),(12.82407058305671+4.59630929775553j),(48.0221682016097-7.161675725935871j)
(30.195020275775754-30.165101093242264j),(12.584630537443596+22.946290949289363j),(13.83619129113669-1.0778348439787946j),(4.125403900300385-22.009790438363744j)
(1.1072239232303218-13.902181922216567j),(-15.964436883745634-0.355637472607921j),(-17.54955320735303+11.405163320189656j),(-29.753115198773003-15.891306070055691j)
(18.37234349162984-9.033397190273337j),(-15.568538928813311-21.661874265441416j),(-7.483421194199063-17.175400351436636j),(-2.737810916504418-9.767291361836847j)
(-1.6502773906107677-6.9245440551950646j),(11.725491139606106+22.202229089322277j),(17.328471237536633+17.053112934905975j),(-13.884777768310641-32.00606139633991j)
(16.167946180952146-22.088983881913506j),(6.175112763390928+9.144699473870386j),(11.249908885952694+8.717985477258626j),(12.17073130168603+22.722426192138375j)
(-27.467768573898866-22.012033458125316j),(-5.09147882592697+15.514238613811788j),(-9.188619984770412-5.74915830385538j),(0.3045798607429333-18.133976285145515j)
(3.0051623459477046-20.771174027094297j),(-29.98197133689084+12.816694711346747j),(-17.54777564219305+2.6365446778998467j),(-8.428454478739246+10.570719908316704j)
(-25.064240340910374-7.442741802099029j),(-2.675443540557694-22.526420421373793j),(-8.291066032334584-1.4867729604622917j),(-0.7948217174712227+21.441480981367153j)
(-4.870232421301224-34.49870447420762j),(10.85048955049372-10.297142451149853j),(12.259527617877348-19.737415925341843j),(-0.14947628090393206-9.29190053754257j)
(-6.790312970205491-17.053034660599273j),(4.968773027735779+4.314542898348604j),(-11.430921648760659+13.475753216493981j),(4.729770686710253+2.35977961638289j)
