(4522+0j),(16037+0j),(102846+0j),(111328+0j)
(-64.51427473783656+1293.766393119522j),(613.3232732341082+474.73101069004605j),(-2343.1312201450382+3761.0647321228334j),(-3178.994630814567+6574.057399753967j)
(346.1665902813169-1810.0536619654256j),(42.78486900021778+237.43235406789222j),(2634.627132500796-12330.78730687456j),(151.52658138914984-17453.6308250546j)
(171.98486746261003+38.00333881044621j),(382.3817161996016-167.36127753840344j),(-4287.868165264638-751.0989916610498j),(-5390.294477315958-379.64713682363464j)
(-136.60697113677656-15.193233689548158j),(395.08104322557335+430.7313127328614j),(-1351.299378443537-1721.3542983587336j),(-2734.309526963064-1294.0446809253892j)
(493.2475143671686+319.9074294440087j),(289.3605259213108-33.39295156533011j),(-1621.7035523176721+452.318579341536j),(-2615.469991170234+1401.6127792515476j)
(529.2543991226437+427.13701232775514j),(643.0477796252358+182.3710963623114j),(-401.0775366498585+1354.4218070455067j),(-53.50702899680391+1884.3709178596812j)
(498.2537226313288-442.31586279796386j),(82.58440570686466+15.476332241847135j),(431.11605661719693-1048.5289681279737j),(-184.11008814323418-1150.9694957457878j)
(661.1353183972585-64.39965007470198j),(441.42449775336684-41.11380372433366j),(-249.70975370937407-526.8153866204664j),(-736.3586155248265-532.4975070740716j)
(228.55147197384358-218.0723400965678j),(240.97379215454663+92.31862471607336j),(-359.36113575407103-1038.3693430041008j),(-1287.7575913836051-694.1576378514709j)
(401.1510847316911+194.46469556675856j),(315.39634676896816+121.35714139436618j),(-891.7430041489183-38.95795753776673j),(-1411.458413222205+994.4456996324561j)
(282.3395107874753-32.70867004198757j),(457.3569204555383-34.70326181298016j),(-619.6160380479425-143.7531012960652j),(-989.8945831642427+101.82500672754429j)
(507.36683615438415+82.97599318596116j),(233.19476778961385-21.626746082489625j),(-270.2909188813103+242.98731382650217j),(-263.75596521251475+604.7387196687673j)
(500.9497824853049-53.90860500261756j),(310.6465900513819+11.735362595614486j),(52.86160887842155-157.0314594317809j),(-304.8601639233619+507.01792353706725j)
(487.0000854915503+92.05857543945297j),(295.70757200204+37.46569623486073j),(-18.293760196526435+246.82662575014922j),(-476.2690554112221+491.8646347313797j)
(444.9115427318801-0.990381056766573j),(228.1128499307296+47.99038105676658j),(-10.357602630517846-85.65132570366313j),(-3.0893329253099466+229.06305348368102j)
(421.43420912297245-1.13807277040247j),(323.4143985044337-15.486942735986943j),(48.91820803944462+39.93513682385082j),(-130.92658763177673+20.488790686256465j)
(501.9085576223509-16.558797534920558j),(439.9371800331898+89.69525942878568j),(-533.9651245358302+97.22861689318708j),(1114.061017266646-467.634978373064j)
(397.1048783712535+29.68702157974456j),(361.9762012643775+28.11542366171596j),(119.02475842498521-17.921758418301593j),(-241.268730469314+183.9540168610696j)
(485.41621381951524-13.597775328154075j),(404.81926635123455-27.840666831603748j),(-162.66542991004798+9.795784797452935j),(-579.3568961639348+156.42775102686016j)
(513.8026889824972+17.651865813530783j),(409.72203967770605+69.42286226807295j),(173.6258236374294+31.737137782536735j),(164.9473644546232+36.59270799442845j)
(459.18829651065073-29.353873609915176j),(369.9481632346683-41.241996779159216j),(25.947326742973686+16.57946077305067j),(-147.41501317950377+176.45920836447291j)
(546.1929850493478-49.256880821094356j),(404.0521859122315+98.35091161216877j),(162.96640476181216-224.39777358881344j),(-407.0770665579548-230.3648577468864j)
(374.88222130793343+110.7742199706355j),(356.2429229223239+104.69916627590337j),(214.4816226843257-51.16794273586885j),(-879.5833302086692-320.0662645157277j)
(431.17737220686826-57.116030893830604j),(435.7965776050048+73.85720083037522j),(-331.65965610040644-117.18697198565408j),(1160.0583227978414+1008.1654029977012j)
