161.0,190.0,332.0,357.0,0
146.0,171.0,305.0,323.0,1
160.0,183.0,335.0,355.0,2
146.0,171.0,305.0,325.0,3
163.0,189.0,335.0,357.0,4
146.0,173.0,306.0,324.0,5
161.0,192.0,335.0,356.0,6
139.0,167.0,304.0,325.0,7
158.0,187.0,335.0,358.0,8
144.0,168.0,304.0,323.0,9
157.0,185.0,333.0,357.0,10
144.0,168.0,304.0,323.0,11
159.0,186.0,331.0,355.0,12
144.0,169.0,304.0,323.0,13
158.0,187.0,333.0,356.0,14
144.0,167.0,304.0,323.0,15
160.0,189.0,331.0,356.0,16
144.0,170.0,304.0,323.0,17
160.0,189.0,335.0,355.0,18
144.0,166.0,304.0,321.0,19
160.0,189.0,331.0,354.0,20
144.0,170.0,304.0,324.0,21
159.0,190.0,333.0,357.0,22
142.0,173.0,306.0,322.0,23
159.0,187.0,333.0,354.0,24
144.0,169.0,304.0,323.0,25
159.0,190.0,335.0,356.0,26
145.0,169.0,304.0,326.0,27
160.0,191.0,334.0,357.0,28
145.0,171.0,304.0,323.0,29
160.0,190.0,332.0,357.0,30
144.0,161.0,309.0,324.0,31
161.0,190.0,334.0,353.0,32
144.0,171.0,304.0,324.0,33
160.0,190.0,333.0,355.0,34
144.0,171.0,305.0,322.0,35
165.0,187.0,336.0,354.0,36
144.0,170.0,304.0,321.0,37
160.0,191.0,335.0,355.0,38
146.0,176.0,303.0,323.0,39
160.0,191.0,333.0,357.0,40
145.0,169.0,302.0,322.0,41
161.0,166.0,333.0,353.0,42
145.0,170.0,304.0,323.0,43
161.0,190.0,333.0,355.0,44
146.0,171.0,304.0,324.0,45
160.0,191.0,331.0,354.0,46
144.0,165.0,304.0,324.0,47
158.0,191.0,331.0,357.0,48
146.0,171.0,304.0,323.0,49
162.0,190.0,333.0,355.0,50
146.0,171.0,304.0,324.0,51
162.0,191.0,333.0,353.0,52
144.0,170.0,304.0,322.0,53
160.0,191.0,331.0,355.0,54
144.0,163.0,307.0,321.0,55
159.0,190.0,334.0,355.0,56
