(8182+0j),(15077+0j),(49991+0j),(53081+0j)
(7.195539057119863-51.28910913474044j),(-20.29298235283066-82.42604293017045j),(77.37610165321748-58.96192583541352j),(206.00510612728112-104.82733716172156j)
(-1.0730905174092484-61.140393551612064j),(31.02851861027097-8.127606246440463j),(11.012973607720625+8.83394974661482j),(184.98185533443052+5.245089757814185j)
(58.81435718298788-78.83289496507803j),(-15.689173708943784+20.54513286504388j),(-99.92059514152874+91.00181652735313j),(244.60463402484655+218.3931839782698j)
(6.307895625921455+22.461482971869916j),(-8.178070291506852-8.231800413349442j),(-24.279594567529927-63.56462083531889j),(95.80973923568115-24.970877741682926j)
(36.671178264049985-27.630196665664265j),(-89.6455722569215+32.446043101162594j),(-70.23442917478457+15.94258239500033j),(116.10111063406589-42.029162467921196j)
(-4.123274297136344-7.202755197799899j),(-104.95093288426357-37.648552858069294j),(18.185981403335788+31.570744255826227j),(199.81174394083445-273.7544802103437j)
(14.132812618491933+24.129423889296223j),(5.8941864325639415-75.22016298811097j),(-22.839644272352714+19.377499157519104j),(198.59873609876485-35.781832116550675j)
(74.76695089052569-37.44670800023863j),(-6.232309070946835+8.099298102325513j),(-81.71713426780195+140.99516034305987j),(168.17290360086005-196.1384986258592j)
(42.225424859373675+38.589557076708516j),(-19.832815729997478-10.449109943500854j),(-35.214781741247634-247.23420540934978j),(-24.047597471244995+574.3726235433909j)
(4.040650713515486-21.42527755042045j),(-13.076037345479538-47.24091805458623j),(29.31918450248287-34.57947918334783j),(273.8870904330436+139.59251219822616j)
(-37.268730573452075-34.08022787070067j),(-30.910002330170702+68.8597498484851j),(-35.14277568904191+93.01150484999486j),(483.70588201581324+24.09634115052006j)
(57.43178772879128-1.6836438038600807j),(-34.12381513978884+12.95364221213017j),(-29.285222664752617-157.68338166456107j),(-555.0713498504424+644.3958391122443j)
(-50.15369443078387-53.07282233916706j),(13.341933734840183-115.33011988200862j),(72.26990412337847-79.03234254234522j),(-89.14664720879023+281.1775679897585j)
(37.95875202534259-17.277764611551774j),(36.343862146957925+27.08392397215664j),(59.431960799601015-109.72842148914208j),(-114.48604134696677+281.60481728803245j)
(-7.9999999999999485-1.7320508075688466j),(-72.49999999999994+40.70319397786865j),(-127.99999999999996-17.32050807568872j),(584.9999999999998+433.01270189221896j)
(15.02474754979574-41.860514165467286j),(-85.87303902096386-41.164690448079845j),(-24.41613366703993-83.51984563445143j),(385.72379103676394+473.88090754550836j)
(62.83384919118568+22.553213255861724j),(-53.40869093713147+70.48008563454563j),(-267.6400926405188-142.5804681777691j),(725.2752850005077+701.9190147478711j)
(-1.2532889043741307+44.31614058817448j),(-26.94427190999977+15.494418812148231j),(55.270509831249-108.74800435205671j),(106.7000733137429+394.71417498911615j)
