(7169+0j),(13377+0j),(46673+0j),(49209+0j)
(36.87749818318247-53.80507702602254j),(40.93776650701185-20.830059069440743j),(-79.14922314188263+56.9213268288433j),(-158.85198260886892-6.35751897397202j)
(39.36615060901812-32.412852609021016j),(72.32098096080514-2.676193010714689j),(41.65406545777401+23.91536945625259j),(77.28007419144478-173.25169646258803j)
(-0.07681092178957893+9.977935168873838j),(45.54218085862563-17.823454017029906j),(144.43471127054679-67.62069299122314j),(174.79974761369346-389.14105178067814j)
(-4.8995613906158475-36.75294994423055j),(11.196526431267232+21.205459671349082j),(19.483987760937254-20.364946134101274j),(83.57534620300882+29.934620241558207j)
(-50.931159929943064-13.557979500649061j),(3.599695497053588-39.08685289689399j),(92.8377547714899+34.48938746351068j),(294.1925988647598+49.86452634319653j)
(20.029598508774193+11.128253177604826j),(28.78275041470654+10.270393524608153j),(-18.839423016499005+67.56828777587731j),(191.96352597966597+127.31240021569693j)
(15.784609690826528+4.1435935394489825j),(-10.856406460551016+12.000000000000004j),(-18.3833765112322-39.07695154586739j),(-165.81585886046014+76.68722408852591j)
(25.07293738581642-38.21418643293958j),(7.924529034694615+42.86521526702235j),(-306.10092251636155+89.47633156368781j),(352.46328586344197+7.473467039133823j)
(-25.78715227703715-20.979348073365713j),(-29.729609452960858-38.87699884183576j),(-34.424152573385314+36.47884794461203j),(5.4098311451743655+56.681070573861234j)
(-21.584493645135126+8.149126432078594j),(58.565437682110336-27.00396918597398j),(56.37827264309844+6.638415107607241j),(-101.17638029434886-254.14146343218715j)
(-8.304311499694657+29.95772998558155j),(38.74253910626503+4.854315596380353j),(169.92616355037035-39.4639103562527j),(-318.54093954937633-1047.3422935223125j)
(-6.694841386886992+46.07055027765702j),(48.891338716178325-12.746349330235812j),(-31.19273238823189-75.09607052819204j),(89.66013838230174+87.2099638642345j)
(-14.101776701852671+9.733490485328819j),(-57.72326751812224-2.761945152513425j),(41.88576093880401+30.36954514267992j),(264.2454238393409-191.1975543960183j)
(16.000000000000007-36.373066958946424j),(1.0000000000000249-13.856406460551023j),(-18.999999999999996+143.7602170282168j),(380.5000000000002-106.52112466548579j)
(14.614028648069212+4.098523064840522j),(6.872404716214771+65.60102824095253j),(17.76577634760394-20.955752628757487j),(-176.57994870796009+170.1608296953069j)
(34.3513631405264-3.5550963952866574j),(20.571018435986165-5.932072377671815j),(-232.9496196617212+151.77448649816773j),(395.3449056242553-10.77790543318503j)
(42.96224811175816+2.143269667872825j),(-27.598327152828073+44.10368172590226j),(-45.97815020281071+6.286831738512717j),(120.06957754648124+53.09786467302149j)
(-12.159793084549385-18.944697152956845j),(32.804257659561166-38.675173123807085j),(93.65998312149938-5.412923907840998j),(-228.53202817228612-221.59099505270677j)
(-20.386144086555475+6.018717833337624j),(61.63667574430353+1.5887085111646435j),(829.0522754669521+657.376304965929j),(-4480.249318437553-5313.885559062102j)
(21.169788877390726-3.922952244187396j),(-4.850120562209234-20.82565620338491j),(-47.613346733926605-74.37701032975384j),(117.78581203503218+173.90123862390345j)
(-22.999999999999993-6.0000000000000036j),(-8.999999999999996+54j),(1+68j),(166.99999999999977-321.99999999999994j)
(-15.150673132590043-18.514361196616512j),(-34.62069671619249+3.8724303753285527j),(12.184511290000382+250.43767126734593j),(542.7250926115987-488.8124961199294j)
(-15.080333800213712+7.525880609687476j),(24.78146946677039+19.422400717787767j),(43.51679197802184-32.75045071498511j),(-169.01587497542948+272.1312661396655j)
(16.19662883894125-20.815473409355633j),(10.963828226959322+26.700376906146875j),(-138.08059879985194+171.68827866610326j),(399.94666890021654-70.24580279663742j)
(-14.402545344616223+12.617852644526408j),(48.9247313702479+4.724386133888637j),(-127.23976186426952+10.665957184426038j),(243.08536556527443+72.94920188319236j)
(-5.448966733075467+73.70770372066588j),(-3.859217660249744-41.61571079305911j),(86.8300735609869+4.82599419328794j),(-352.73109489457045-180.06869050010673j)
(30.280957954568365+52.854478557341764j),(10.458672039012278-19.188182279919445j),(-451.77786507293877-507.7265744378488j),(2165.517085744211+1384.4619680622545j)
(38-36.373066958946424j),(21+41.56921938165305j),(-73-57.157676649772924j),(181.49999999999997+177.5352077758099j)
(-2.811461218576996+12.950942890238053j),(26.309630949062175+23.708952544129588j),(9.812883810764276+98.67206990559987j),(107.58134533965313-374.85081627427326j)
(-5.869805424224758-22.8420758907302j),(-24.087008074267658-0.0008326062795660505j),(79.17943989499962+358.72235327869396j),(707.0685021926204-1358.9290760237886j)
(3.9453918825559064-7.895924917730673j),(8.000679336588652+10.577036736018453j),(61.4265680925361-80.47071248733364j),(-145.57324731063147+319.96378386860795j)
(-1.7028806557401772-43.09903673232978j),(54.51546339741303-8.346080934325215j),(-78.73277213475868+120.33506121672968j),(400.58240443213333-136.78234104398683j)
(14.125998749583784+8.754729732804348j),(21.26327126529524-18.456587874097654j),(-190.66063976552203+22.449837402405983j),(444.1210119483359+17.184023120015922j)
(12.91796352810916-35.92590067854481j),(2.517368171333768-13.026567132259032j),(83.8242908905211-14.783376127220407j),(-403.61163876777255-93.40743503824484j)
(-25.784609690826535+31.856406460551014j),(16.856406460551018+12.000000000000004j),(-333.6166234887678-246.9230484541326j),(1051.8158588604601+402.3127759114745j)
(-27.501787452054884+4.089066379784658j),(13.644833056861899+7.3396492982495865j),(-70.72666881191662-56.861367903835045j),(259.8931927174808+190.26087194232775j)
(11.423011895074904-10.703671659941202j),(2.729065913240335+43.01997874925151j),(26.013555040893465+117.63385352007313j),(14.016655976259244-384.2308431834368j)
