(5992+0j),(11605+0j),(40679+0j),(42747+0j)
(70.50309022680102+131.55411946479242j),(57.34717085613181+97.15489394817128j),(102.48656655708646+32.056396103590224j),(-128.40696650258224-52.54190507715849j)
(88.27215664124861+1.665319965986912j),(86.1050327890747-9.622033783591226j),(111.84151040190682+55.63762502546504j),(51.13135099013516-64.42139131413552j)
(8.999245344414362+10.55773261748167j),(-19.775418098310297+13.917031963182675j),(-43.0801312688136-10.84512131754302j),(-337.7468056299019+119.71027477603619j)
(-1.2982714144214924-55.772162282540705j),(16.15733373667433-37.506109831064954j),(13.588507501501226+52.81406317473819j),(-307.41264314140426-69.06105386334653j)
(-77.35285402927349-23.284512313374897j),(-55.332195784916166+19.361881784642662j),(94.03318717713728+5.884125420343425j),(-210.5648488919444-348.6051202131772j)
(7.398057346589553+17.477279111459797j),(22.830394003658853+25.914622833382026j),(95.24908588313474-9.94272806876705j),(-123.82629639876268-124.13871036532494j)
(13.966194528651783-45.74350627439132j),(-20.04279920711133+26.650310295000722j),(-153.71798332951653+187.74185922746227j),(126.77302085913016-393.250404873733j)
(-4.494171042001909+2.0345978334751376j),(-24.554182651146334-15.778223722156994j),(50.918193941954314-25.005896518497867j),(-342.2563086142177-442.0894560943224j)
(-58.222609600996066-2.1538212356955473j),(0.5512573133615888+8.445325358027695j),(156.8073508439768+93.37831932524071j),(-137.12032534728496-764.006704352939j)
(-15.713821707569736+13.272447565490197j),(-71.39263373285803-5.523387235405643j),(-57.2567923677841+36.04428745290488j),(-266.9715527467431+348.1253675573363j)
(-17.65950379943476+26.037163409997117j),(-18.846472112897914+0.3287637550274667j),(34.992048301782916+11.725286036417614j),(-323.411303005332-103.99822711078852j)
(-39.93555880157774+11.236218784895676j),(-42.22058355206735-36.57950763039156j),(182.94582669423562+15.432889478887027j),(-653.0544176589307-544.4615309608648j)
(-56.9355828481427-10.3678936941943j),(5.988128234193681-20.7411583095661j),(66.37146110066033+27.118234363862037j),(-334.1850795380625-419.7130685102064j)
