(4407+0j),(8382+0j),(29026+0j),(30548+0j)
(5.089400250490974+16.46629422556908j),(33.57173203225099-29.61881807021227j),(6.64040520031744+22.27056290096594j),(-193.6761066467944+83.61477952553668j)
(-8.995780136188586-26.393073914663315j),(2.8785901498897566-22.369662964078273j),(-92.08130561833127+42.17022710786833j),(-201.3206472898549+210.24871401304415j)
(4.00354355366239+0.2366917752436244j),(12.187585229399293-1.3362041395416933j),(96.17091535081308+37.421844244591675j),(47.33325503249709+16.624078609490493j)
(1.5763092985569074-16.741194586813762j),(12.056620353290782+15.114851313969748j),(-14.139735079868842+77.47356099141945j),(107.1301326475168-4.994486036656156j)
(-27.184045394603633-21.071907454263116j),(8.595984677589342-3.37703125660491j),(173.79133555220915-28.476996588962653j),(-396.27331617944253+37.287379752532516j)
(-13.056536762223942-0.5460942539614813j),(-4.7543227533631125-31.20569476614301j),(54.86945007097013+23.438437209003215j),(-143.22032821137668-134.5991539702903j)
(-25.34158899991398+14.613402126821441j),(8.552755412250118-19.252964231751392j),(127.16910027442367+23.186885145879938j),(-381.117337336813-711.5252187272199j)
(20.071194303175616-19.362383400473703j),(0.3481107404834347+10.655929853009425j),(21.44832439149468+3.0902772901355178j),(-270.1655277330219-130.3448026789091j)
(-10.468909155226441+22.939463929032847j),(10.705542264240854+14.983161799323044j),(83.81476521286201-93.7946416908398j),(-623.7376336224977-79.72675112517362j)
(23.23030065786888-24.2662483681535j),(13.289174403229769+27.661803091341895j),(-50.19837467951616+110.20931403802277j),(-187.03515973349354-466.68099329909546j)
(4.077560971424555-0.8998183871940455j),(-0.6511646507941409-30.364913793499j),(55.12489164829139+92.03538588790761j),(-686.4521809384262-680.0852707190602j)
(21.507557091497006-36.04348964470932j),(7.213708851761908-39.965862568414536j),(-478.0574986750062-439.53752154669223j),(2481.3059312358987+3071.2040650801637j)
(22-16.999999999999996j),(-11+1j),(-60.999999999999986-65.00000000000001j),(390.99999999999994+519j)
(-19.433110755689448-24.47484156948053j),(1.0427382289157396+2.790626596803044j),(-55.06565408609602+144.27252429161624j),(572.2919595049141-107.61688893142059j)
(-11.468795697998042+1.1913143160931057j),(-8.679871328463527+21.682944626234104j),(68.72882763027351-63.780463059197984j),(-64.29494441511974+213.1198195585325j)
(-28.49219330324962-8.618798284218673j),(-21.93559521257862-4.605968957380399j),(195.75987820796672+80.4784946815015j),(-605.925885832266-270.14006391629823j)
(2.833496787637821+34.40943855169292j),(11.219731216284613-26.919667295855355j),(-189.90246814280306-238.41328980626702j),(1304.3250460351853+845.0188436116987j)
(19.157868173876537-10.133463147799374j),(-14.317289781372558+14.556737607865625j),(-57.77006428655682-91.23603942655282j),(535.5742061123673+309.77822676275264j)
(4.151084355650104+5.942925630416489j),(2.2531265777147214+15.432567138834216j),(-40.96434547870987-346.14746175939285j),(-190.6423045069806+1307.6584597329618j)
(-3.282824247435485-5.9047581730389105j),(21.611805197321132+43.53834796151313j),(-67.29664849916071-108.95947047399088j),(197.97851560506024+528.9350706515404j)
(33.6185989239971+18.35034019710024j),(-0.9152408920084318-7.822559365845175j),(-260.3165790153522-164.84261242614883j),(825.2753795594483+854.2236646716708j)
(-13.902741177643392-20.434081220280405j),(25.361109752700443-45.33421705714848j),(51.745948599530095-73.84370352589579j),(-367.2900303825564+787.9615802437067j)
(55.07615291889552-7.634423355126028j),(-12.896840939163473-12.21887022760094j),(-11.04047421341268-254.22500943599334j),(-255.76245886719016+1752.5525479133858j)
(-11.380043142543911-27.286397969411595j),(-4.794649930278126-2.8582450267225816j),(-7.214320345422834+454.59032146977904j),(482.67683407681216-2126.406103043596j)
(-17.386498514016345-14.643537342877387j),(12.056660400699634+25.697473561869955j),(-35.21637401891248+82.74815863504729j),(263.0226018861338-322.07350006817455j)
(-663-1.7763568394002505e-15j),(-840+3.552713678800501e-15j),(232+0j),(-574+0j)
(-17.386498514016353+14.64353734287739j),(12.056660400699634-25.697473561869955j),(-35.21637401891246-82.7481586350473j),(263.02260188613377+322.0735000681745j)
(-11.380043142543911+27.286397969411595j),(-4.794649930278126+2.8582450267225816j),(-7.214320345422834-454.59032146977904j),(482.67683407681216+2126.406103043596j)
(55.07615291889551+7.634423355126029j),(-12.896840939163472+12.218870227600945j),(-11.0404742134127+254.2250094359934j),(-255.76245886719025-1752.552547913386j)
(-13.90274117764335+20.434081220280405j),(25.36110975270043+45.33421705714848j),(51.745948599530095+73.84370352589582j),(-367.2900303825563-787.961580243707j)
(33.6185989239971-18.35034019710024j),(-0.9152408920084305+7.822559365845173j),(-260.31657901535215+164.84261242614886j),(825.2753795594483-854.2236646716706j)
(-3.282824247435485+5.9047581730389105j),(21.611805197321132-43.53834796151313j),(-67.29664849916071+108.95947047399088j),(197.97851560506024-528.9350706515404j)
(4.1510843556501005-5.942925630416489j),(2.2531265777147245-15.432567138834221j),(-40.964345478709916+346.14746175939285j),(-190.64230450698068-1307.6584597329618j)
(19.157868173876594+10.133463147799386j),(-14.317289781372537-14.556737607865642j),(-57.77006428655682+91.2360394265528j),(535.5742061123672-309.77822676275264j)
(2.8334967876378236-34.409438551692915j),(11.21973121628461+26.919667295855355j),(-189.90246814280306+238.41328980626696j),(1304.3250460351853-845.0188436116986j)
(-28.49219330324962+8.618798284218673j),(-21.93559521257862+4.605968957380399j),(195.75987820796672-80.4784946815015j),(-605.925885832266+270.14006391629823j)
(-11.46879569799804-1.1913143160931057j),(-8.679871328463529-21.682944626234097j),(68.7288276302735+63.78046305919804j),(-64.29494441511974-213.11981955853247j)
(-19.433110755689412+24.474841569480517j),(1.0427382289157023-2.7906265968030475j),(-55.065654086096-144.2725242916163j),(572.2919595049142+107.61688893142056j)
(22+16.999999999999996j),(-11-1j),(-61+65j),(391-519j)
(21.507557091497006+36.04348964470932j),(7.213708851761908+39.965862568414536j),(-478.0574986750062+439.53752154669223j),(2481.3059312358987-3071.2040650801637j)
(4.077560971424559+0.899818387194042j),(-0.65116465079414+30.364913793499j),(55.124891648291396-92.03538588790757j),(-686.4521809384262+680.0852707190604j)
(23.23030065786886+24.26624836815349j),(13.28917440322975-27.661803091341895j),(-50.19837467951615-110.20931403802275j),(-187.03515973349357+466.68099329909546j)
(-10.468909155226443-22.939463929032843j),(10.705542264240854-14.98316179932305j),(83.814765212862+93.79464169083977j),(-623.7376336224978+79.72675112517359j)
(20.071194303175616+19.362383400473703j),(0.3481107404834347-10.655929853009425j),(21.44832439149468-3.0902772901355178j),(-270.1655277330219+130.3448026789091j)
(-25.34158899991398-14.613402126821443j),(8.552755412250118+19.252964231751392j),(127.16910027442366-23.186885145879927j),(-381.1173373368131+711.5252187272199j)
(-13.056536762223983+0.5460942539614742j),(-4.754322753363109+31.20569476614302j),(54.86945007097014-23.43843720900319j),(-143.22032821137665+134.5991539702903j)
(-27.184045394603636+21.071907454263112j),(8.595984677589342+3.3770312566049085j),(173.79133555220915+28.476996588962642j),(-396.27331617944265-37.287379752532445j)
(1.5763092985569074+16.741194586813762j),(12.056620353290782-15.114851313969748j),(-14.139735079868842-77.47356099141945j),(107.1301326475168+4.994486036656156j)
(4.003543553662393-0.2366917752436244j),(12.187585229399296+1.336204139541692j),(96.17091535081305-37.42184424459167j),(47.333255032497135-16.62407860949041j)
(-8.9957801361886+26.393073914663322j),(2.8785901498897744+22.369662964078273j),(-92.08130561833126-42.17022710786833j),(-201.32064728985483-210.24871401304418j)
(5.089400250490968-16.46629422556908j),(33.57173203225099+29.618818070212278j),(6.640405200317446-22.270562900965945j),(-193.67610664679438-83.61477952553673j)
