(7619+0j),(16094+0j),(54211+0j),(57341+0j)
(47.4661708249576-138.37304633037348j),(-28.66541178455077-19.712733751081867j),(3.5672350047930195+5.083389554002032j),(-80.83311130058837+61.15461811448143j)
(7.935171889204469-51.606684787700466j),(76.02683401132572-10.80190798746415j),(-69.66882627929499-57.39097794699844j),(-84.82499421883813+24.714492679065373j)
(106.14430304652768-72.50363304287458j),(41.4377060166438-61.057153750610276j),(93.23696290143653+56.522507782179034j),(261.60272260175225+159.8623329152163j)
(-54.855167296855484-11.831107240282625j),(34.81134578279352-86.46860024043372j),(195.21223475375655-30.932174282901332j),(180.52729331351884-189.0798716490075j)
(-44.70449234295097+22.644911215922576j),(2.7914241269713784-25.76681340007787j),(87.73254177532999-49.976063194390775j),(-74.77814720897504-198.19372912090662j)
(7.059139780874375-50.81304346122273j),(49.36881730993127-7.17440529293706j),(-18.367518409359946+96.82035185823179j),(31.308548087447434+16.59142807760898j)
(11.036607948712685+6.164451136002745j),(5.263045729313262+33.99334318739724j),(56.20647050615912-13.063002967710652j),(-159.16222070655022+72.29115365511842j)
(17.89793539897093-48.734674917534925j),(106.64699023996394-9.413590430282902j),(1.7513944287486538+129.36845291391603j),(76.28093392782716+27.348925484873604j)
(-1.5747622828877468-142.46217574651837j),(6.1426482992610545-67.36439907733123j),(38.2274087646465+374.98848345804805j),(135.41766958480116-570.8589393649427j)
(-21.71643818429473-7.2766250300409965j),(-29.478525510290638+8.879509586952487j),(-12.043222917094454-11.451521385604039j),(165.17017600740473+210.2170466351244j)
(5.510450247230352+10.051132746178645j),(9.40712801884979+31.340247596781268j),(23.89267667508625+55.953363865864674j),(16.28120365806285-90.72916161033211j)
(-24.086318203128656-29.42353687179985j),(16.068638633125317-31.21446381832706j),(-10.2411378540628+40.72828912066329j),(221.546696714174-22.71727593904376j)
(77.22797284916561+59.54189584533128j),(-50.164843298235894-8.023401111159718j),(-9.137333919255525-143.34023363904575j),(-1041.079809725838+309.4239179627774j)
(68.07793909385956+14.84446364069677j),(58.33821507856118-48.936468896343825j),(-44.73604583647034-47.70911348911688j),(-316.86797096436635+273.51286903144916j)
(-21.582267365331973-26.342503075582407j),(-25.777318175811274-39.65446040368393j),(39.424835001465226+70.24330994081853j),(-29.29127922901671-33.666675154846985j)
(30.35647439881231+2.66950199263154j),(-11.731579093918754-14.302390561669933j),(-89.18657871164169-14.563873274656402j),(78.51274864760421+327.5569011920312j)
(-55.229100848010546+32.80935027271503j),(41.063022577258266-7.334251536399222j),(162.38565977934115+62.001420249072815j),(-234.21641414696296-209.30790048954708j)
