(6887+0j),(12417+0j),(39944+0j),(41680+0j)
(82.9482736233698+37.624513276286706j),(166.99477467811116+23.77259561503611j),(31.775863126378823+24.438120751807247j),(-436.28519762915994-74.94755408271294j)
(21.151451253191155-39.79866447536507j),(39.90134254164019-95.03294945657726j),(32.01235896313601-42.709954138659086j),(-263.4012039815683-210.48764620925715j)
(-33.24244003773004-22.286840783112524j),(-8.855303932190454-3.718036301029752j),(131.86747827515322+105.63840020008581j),(167.8762591406374+25.04794985849429j)
(-73.45182693329102-32.13468561513666j),(7.287455802668077-12.54623364532113j),(168.11229771076412+67.25237591220663j),(78.9314159379698-68.66963118345254j)
(48.39496246002306-5.80565868955917j),(28.424010107044122+6.398502504351901j),(51.87625118362316+112.15277581958085j),(-160.9042066212387+36.3105226764402j)
(-20.803847577293368-12.267949192431123j),(-6.088457268119896-7.205771365940052j),(80.12246887396302+21.136551984286996j),(-517.1391293723584-188.40381056766577j)
(28.002729379467667+9.973510520300493j),(25.601786185911994-3.8618182210070806j),(-122.38087059256121-161.6377721978861j),(-250.0711591472056+19.007121044166524j)
(-15.99881795368526+8.727721445265924j),(12.579603039351845+3.5112494425773253j),(47.45797751173589-38.30864020651086j),(-484.2304547319236-278.97613448073344j)
(-8.727922061357859+14.414213562373096j),(20.020815280171302-21.920310216782973j),(85.76450198781714-32.08326112068522j),(-491.67471093683343-642.7264427649427j)
(22.81674992679949-17.945848231606696j),(-21.858807683194783-2.4886089171755015j),(-45.607035718706314+89.27764713999511j),(309.9590647159386+264.77314078473773j)
(-34.77659427763057-24.161602165063165j),(42.09750170024316-13.782979106009366j),(47.467416124184695+151.53241497933877j),(234.0475514710373-133.69770244404185j)
(28-24.248711305964267j),(22.5-9.526279441628903j),(-84+162.81277591147443j),(86.5+23.382685902179873j)
(-1.9691908093760606-17.761953256906388j),(-0.8169872570990737+2.753543378633042j),(67.09665182672211+176.470210833419j),(-297.6796378612378-637.5984479804861j)
(8.412746101086992+22.56432388188822j),(1.4021994711106567+14.487743997835304j),(34.060938667497965-73.43295075300728j),(-377.5362620314171-438.7882032145321j)
(-17.050416361234447-7.016220760188411j),(32.50683470384093+9.470587587113858j),(171.69094357254863+109.61696010431507j),(-581.256143034937-1238.9548409345452j)
(-35.375104327933045+45.60171567826471j),(44.70280032373966-23.590677323111954j),(280.34235055588243+726.679433036901j),(-918.1889286124996-4924.495607903877j)
(22.956367676333848-17.69775115513573j),(-21.00393014114453+12.293074469871254j),(-48.841821764502086-366.2457782902785j),(206.59647842971088+2252.4122962380034j)
(-5+2j),(31.999999999999996+21j),(-61.99999999999994-77.99999999999997j),(302.99999999999994+1004.9999999999999j)
(22.357935362451308-6.905770865847712j),(40.39708564487451-16.747801341382385j),(-219.35886289715864-139.28342075099957j),(94.75917478575175+1271.4126164976542j)
(13.796683334895917-26.8832729392735j),(-11.26129670293189-9.107538193340128j),(-105.74618292680071+32.881477946248864j),(120.38747662869642+255.60837983580575j)
(4.514517976372199+23.12737277926056j),(15.813673371847845-3.3332599901795126j),(58.482197405652904-161.31639790210332j),(-234.97370048083602+399.977135853768j)
(-6.1697618903801335-20.57475301535893j),(28.538675195989985+40.45044232231827j),(165.58865334627131-1.300074328527785j),(-305.97687751391226+10.845906973383194j)
(-49.615933279781785+26.66027039583595j),(33.36304818479206-40.13525635269147j),(443.4190955348542-386.76772058196616j),(-1156.5755907688658+1936.33750059295j)
