(8642+0j),(15541+0j),(47292+0j),(50159+0j)
(1.3347628235050935-56.526307913216286j),(-48.66616256730956-15.5819427910927j),(-131.3217621768131+29.25933346104203j),(-117.461003416845+167.7985357961582j)
(55.27448715883804-22.925818631586857j),(36.79287589621333-19.3394490280266j),(-59.365079582778435-57.17158807747881j),(-44.55601581215956+48.17860490011302j)
(19.78947559294085+29.189425491972813j),(24.239455767731737+15.820235720420834j),(-113.85643374250829-33.574406086629075j),(-186.16451344239528+31.313813543740494j)
(23.635790240976007-69.95942075705129j),(-15.650697525191276-3.542443812075198j),(-97.2267243488509+28.00249180245471j),(68.60124807814282+387.31467651803007j)
(-54.5844175731162+35.13946123100691j),(-11.785456991757222+49.00189301724576j),(53.40353543915954+54.52204212089814j),(231.38167472016133+185.85891512508212j)
(-12.051145191313424-12.715618838961772j),(15.814224843825173+54.79152802374971j),(-22.60307833471643+58.07271084798609j),(272.0744006882369+88.31611412291171j)
(25.81386539036545-22.293792325074605j),(13.871522397363918+13.458665873448503j),(-81.88152354422414+96.27488742052755j),(330.6124669413216+334.80906949905614j)
(-21.08959455726267-59.593916575556186j),(19.839948303738424+46.47200179895047j),(-9.827503168307885+271.0656479782352j),(297.8931549702577-266.5150298990086j)
(-12.66134306768586-29.28323566009606j),(-5.705446352564628+35.387494441937264j),(-54.627430953376916+57.81496050156758j),(635.7022532954609+182.7430202271118j)
(21.092952648971504-34.68094345114455j),(54.917733223328014-24.500258232730918j),(-134.64727600163133+8.658550962522273j),(473.2226515146574+374.655990055072j)
(56.50481891474744-78.10732814881882j),(-5.38259862050851+23.88631710851441j),(-71.37231160768889+3.8782058463157654j),(465.7797628883747+777.7461765699647j)
(-55.51095934358335+12.17419240857333j),(5.911155439705908-29.969008651360333j),(-2.992993112055956+143.80494227291078j),(732.9703948485682-490.44469745812415j)
(17.84052282821409+17.554609301633494j),(-16.959808414085963+12.800017803101868j),(-3.2554029340780843-41.65304719753712j),(429.23670411953697-131.061415885003j)
(-6.854158504324971+10.39924457479685j),(-2.575731392380021-29.40491162950331j),(-23.83850811479101+32.397624261502j),(359.1593020178816-197.27762504134296j)
(-45.57051960040644-22.402766924222668j),(-10.37132790783693-31.185202097277276j),(27.987600906928147+98.17005055077044j),(776.9343044013567-577.7303102425911j)
(-60.90215281380972+32.95595856450694j),(-50.20099420176223+5.220497801007784j),(144.02390906139135-54.881016042184264j),(281.76491446317937-225.41791704399216j)
(-37.16207213036763-10.427047675692627j),(-44.48454740166784-22.23177582434704j),(-89.49516828066002+63.212503078357464j),(842.9328408241197-722.0707028244972j)
(-15.19295100598049+7.239614806359708j),(3.9118754773460296+21.039407264327416j),(-223.61313426206448+182.0925070749449j),(1675.4230622054401-759.7743997990054j)
(-49.80522063810076-38.54105978001946j),(-42.7715563526354+4.3007858036354225j),(-698.7462887784338+210.30182188491005j),(4395.87895033129-1504.5008953977165j)
(43.534959500296225+16.963383680257046j),(-1.8676722749065675-11.084841910352978j),(709.8198994240611-297.4656009326676j),(-4020.5373837435172+983.320214926351j)
(1.1925486964658631+9.936830595943654j),(1.8873172542657564+35.686733460039285j),(104.09580116238783-135.78744701322069j),(-1101.8951235871327+527.9321849265862j)
