(9512+0j),(15517+0j),(50401+0j),(53289+0j)
(-102.26013549477715+25.92712625098606j),(20.484887919907216-3.1792461541684727j),(-1470.1132835233348+609.581532692797j),(-1972.8133526277552+605.6302611002518j)
(-27.262274633673684-23.924495888028513j),(-11.253074120682314-24.090646857265252j),(221.4792592853388-200.0755787403938j),(354.7853085118819-270.959185545422j)
(43.970995758961976-23.42775876402287j),(59.09375228993849-18.772624684333508j),(-90.89338494352569+2.406661632883058j),(76.22113008890756+156.96331464772263j)
(41.200723901655955-0.531836767182206j),(4.325252757135723+25.381844185596492j),(155.4534724624055-226.01670798608404j),(151.41132961062561-103.0612473329577j)
(7.4107983218620035+2.993857862497327j),(28.673464318696382+14.20472160805608j),(-3.9632315244786014+36.03500384675522j),(-10.442642415517184+1.934213199946612j)
(41.5145951226757+2.3673484469882498j),(25.91176470064363+18.461645699077998j),(186.07521676663328-51.18179306658611j),(36.32602599509573-237.92178533300512j)
(42.00860489244312+11.729776474977644j),(58.68319326960837+16.472975095701425j),(39.55260432352516-59.92263091667901j),(91.44072500844715-24.169636921406966j)
(9.12229249454425+20.47524503932995j),(29.793192690080595+83.88918704635665j),(78.99433033840292+33.70023779289582j),(52.70519995977691+6.644379035663555j)
(34.69238176619399+8.34963641639234j),(3.537190482095525+15.13317353362443j),(-165.4834141625288-247.34999350243575j),(414.637987731403+458.74681340649886j)
(4.877868125400065-33.60455273545441j),(-17.668305491971324+3.674263504344843j),(93.94464954312396-71.52203410094052j),(78.81181009015927-81.76549592881294j)
(0.5319534556759891-1.906355575182931j),(-4.55669492389864+44.1425841307257j),(72.37587761232757-15.150114757594785j),(91.49475227532079+5.521060745398033j)
(30.810592912075776-3.9330302374181247j),(-4.745058476619988+44.558490395053084j),(-151.81141445658204-67.39703568677135j),(153.2812308710386+1011.8616239804969j)
(30.304583250644104+59.521869428051104j),(9.468072134635861-9.090355121070438j),(42.576942252004876-90.74147236030845j),(-60.88701334232168-73.31612851707155j)
(0.6626530494864413+38.47725131552956j),(14.543192258534923+23.660451653301287j),(9.631508643011188+2.6381665674512007j),(20.148071862005075-21.516727773385462j)
(-27.979073009326555+11.327038392245917j),(-4.19184193426554-8.038470579373385j),(53.98512280985187+141.12470560419104j),(117.45339264934591-442.5694872621274j)
(25.520620796893088-28.645236776147602j),(-17.901775055979734-32.12969395176326j),(-4.998961775585416-46.425661015937024j),(-17.180000869594803+73.75486616161048j)
(-18.185221286794697+18.226658566102955j),(-8.283162383957334+5.107257292781616j),(5.656053436868305+61.12161772387248j),(-75.00774785143115+13.958169329612502j)
