(9452+0j),(14922+0j),(50355+0j),(54006+0j)
(-8.29129170844223-165.55315139672j),(43.50244061962086-202.15415384339002j),(-478.2730445379418-356.1834305772081j),(-240.32903423911992-874.293418609079j)
(41.73646932278267-176.08035244289795j),(52.98624406630446-207.11799521055516j),(-137.86569084766984-145.11259228795117j),(373.390646164724-241.8819413430535j)
(3.4763186249382905-53.81156240036222j),(-66.175629806148-76.29254056292581j),(-287.8213543287962-87.1880128759387j),(58.08730104876138+307.4992612458187j)
(9.309657073829221-12.924137901938632j),(54.30957205346827-58.667219269773184j),(-172.94421359371867-50.74059713388482j),(-9.506045821652776-99.77443001206348j)
(85.24956433058586-48.54528624200409j),(54.325990396975804-31.368482571463076j),(-129.65290563845028-43.75861092169067j),(250.0265301495812-203.67106915868789j)
(18.54027627699952-68.46681405176085j),(-5.074422569856866-73.21139422352141j),(-82.06176197183615+0.5500867138974712j),(706.9866109994092-33.37219486437723j)
(-1.0287678858461522-55.42536476206425j),(30.0363367045181-48.500535465528806j),(-164.35181570930555+24.994847691627697j),(316.18088164266334+172.12595501607817j)
(-12.58492280915766-40.80319507940193j),(10.4218119531306+7.960678848236009j),(-300.9053392977221+17.93809635557426j),(454.4410293192577-112.97022190854506j)
(27.46866261950406-24.9629030489654j),(25.323610514421546-39.39415038252157j),(152.62344699960147-132.22358922696844j),(39.1753001156618-166.9864609976492j)
(-5.424145828285009-28.16939867014296j),(57.39248475231551-21.18462263644621j),(-31.27094806211646-62.73256595569164j),(372.86753538961807+272.98910242434863j)
(8.36396103067893-28.091883092036788j),(-2.9705627484771426+24.5857864376269j),(-231.32947314527277-25.46446609406727j),(353.68629150101515+842.8792924010783j)
(-36.58267173006146+3.343259785067315j),(-22.692827506134353-28.258554076125268j),(61.521283204517694-61.74758624745076j),(-116.04731563474016-658.891276976156j)
(25.982096947532945-15.813537915636658j),(39.904640747845846+1.5901775500934932j),(17.782581007826565-77.18851321946941j),(341.6606879318713-316.64949147764446j)
(17.01684028925541-4.265072004963926j),(-19.669965874303788-22.58947583699127j),(-27.040913021043735+63.93385875846527j),(541.817115043778-241.64837608334292j)
(26.038265547172713-7.8142711368899j),(17.361048781127217-48.03167218899398j),(-28.885593543769062-84.8249401040807j),(-27.98867689802492+204.87772275052333j)
(32.25600119497631-25.230393011084566j),(26.67880865963616+3.2094394827032833j),(-51.07890238315031-124.12144983400549j),(110.001897457425-80.11819311952695j)
(6.144654862485545-11.07261438629047j),(-16.827186651900924-11.176579733773032j),(173.50123663966644-283.4559541597349j),(-142.29103899047206+154.80899303479723j)
(8.046502732686358-37.81072693770053j),(31.18152225748623-64.0669286865849j),(-92.92336121006518-75.24246466068917j),(621.4703368508651+551.7646152663696j)
(-29.2353858559393+2.581489201443576j),(6.13083924655043+2.75468249727729j),(-218.97096986796453-150.3675073631934j),(733.9491232916317+819.947696596605j)
(3.1756746051694797+2.706041682761968j),(8.997942782862818-47.18208829613022j),(879.6597474388127+647.938471143555j),(-4551.356684323304-5586.3925615698745j)
(27.85722535894505+19.94557873154572j),(23.915260457860064-31.47358920424975j),(87.58135205821972+17.177927397529608j),(-37.47297196952451-563.2848484544704j)
(13.000000000000002-7.0000000000000036j),(56.00000000000001-1.7763568394002505e-15j),(10.000000000000005+73j),(28-238.00000000000006j)
(-18.457738347236543+5.217391640163756j),(-7.844805458274438-10.911225055923442j),(19.127478059808737-337.0812306468191j),(-518.270658955182+599.3152433832341j)
(8.816056026614206+7.995480580622732j),(34.43884545648052+5.354028148642618j),(-0.3338737342037348-188.61395437576428j),(21.079832772823465-23.704941352645392j)
(25.562164620719003+10.959474688893167j),(1.056160448581796+8.19309361200601j),(58.71469538585432-193.92269874482702j),(22.379585372256486+333.84038112688654j)
(11.646394979839172-1.7804215874804932j),(0.0663526596295334-4.902449775025862j),(-180.69977439233756-24.667535229798805j),(897.616443386297+386.4199583259282j)
(25.21353758304836-38.741676175675096j),(12.362107579170283-19.29185154963906j),(-177.46546622097776-179.92170169310015j),(554.3119859414571+347.8359380471463j)
(-2.6866713690823403+8.930681673790843j),(-28.521353656282766+39.23499464353453j),(-454.14351534607994-533.8646329530573j),(2155.3297656950963+1203.436078679279j)
