(15812+0j),(26630+0j),(71371+0j),(75398+0j)
(-2.9441489424681464+33.687556562375434j),(18.24348964179755+45.46406173465451j),(81.73224068583663+77.60369209546175j),(-17.86868477186772+36.73934751156594j)
(-40.69818167555991-34.573476916542056j),(69.9866437733867+37.27301974134731j),(86.69795298223639+108.49000450420587j),(-110.5881056276283+220.3757518968527j)
(18.641372374562206-3.0929035351009837j),(-35.5096455161678+9.382897716957933j),(94.9049433471315+18.904937565488055j),(-236.44128545672464-267.9566951979166j)
(-82.09230233998277-35.358424246228594j),(-27.58007000899568-12.065118251315466j),(146.52478403724655+17.811190352453323j),(0.975219596675899-82.63193873282853j)
(1.1593835995211421+41.53544860594139j),(0.12792168000521542-8.500030075464952j),(-60.589951687767176-83.8263921361425j),(-768.3877875819334+2.5674603581838937j)
(-38.68710393787384-10.130312155200478j),(-9.27292396385566+22.312820521470446j),(71.88062360142752-28.863866435795146j),(-158.25622137193363-153.79430977171518j)
(-43.57426168075051+39.90400808735555j),(-10.575513389357146-21.016916565784896j),(118.88039508541716+118.37270054074449j),(10.532123334424568+13.736503887439426j)
(47.94621075670217+26.76243646655939j),(44.61616037300029-43.02082415915581j),(-41.30880685536539-2.720087836627272j),(-448.7040312815732-260.2347234642283j)
(1.6209608211509074+74.94044450514019j),(44.280625384160984+40.22841287137115j),(38.516693497919476+70.78781154412172j),(-101.91552026716573-165.66843308310126j)
(23.25978582256539+25.114213522144066j),(9.97755530050381+30.965271633758178j),(-31.80487886625997-32.15546675948772j),(-603.6580407403671+144.2135215449664j)
(-42.306061657977466+43.009279405579846j),(72.8557970122414+33.68509628776689j),(111.72795281138752+57.617759636381415j),(-295.9964205255649-252.37827802790963j)
(-22.30013378496244-13.52735101181991j),(34.20509475379706+65.87563751123125j),(275.33741011448706+302.4708964364351j),(-405.2962309425864-611.6057317457397j)
(-17.096747752497684+7.245180866358531j),(36.44833721937704+6.783641154033097j),(-9.064818398119414-155.34977365051927j),(-204.3875841306356-77.05582223360213j)
(39.73201835479789+11.951773718498611j),(-4.43900444088085-1.117253746321616j),(14.376506822720902-94.12086813330471j),(-93.9331085364577-150.72797494168648j)
(4.03262436420038+34.41136208559135j),(35.62443506695219-12.6876537461772j),(-60.89204506052962-60.21993850722308j),(-189.84916448587444+276.58034253266305j)
(-30.596795605824624+13.612372132949641j),(-48.74525969675711-57.405695078949734j),(-27.032507589731296+26.260745817664315j),(-84.97127691076042-101.94419541019207j)
(-55.48224932393309-57.93034472802708j),(4.855327170835729-32.78826146082249j),(-104.2078962435067+166.09649787333592j),(1125.503948751661+650.5694449841909j)
(47.15846205248141+37.00397287635103j),(50.164334774761926+9.463620168629081j),(126.14492148134077-31.861255351800054j),(-577.1996459469751-391.6626328715744j)
(-0.11821746323871807+27.97526334415107j),(90.52246445466903+16.487263302231167j),(133.0487445022673-77.65918358927846j),(-438.0502103293894-389.7822109707316j)
(-38.588486221978656+63.45987512098645j),(24.23148486309765-44.41400705801076j),(5.928333042389568+94.09781361746775j),(-129.18394114897092-58.51141945305153j)
