(11495+0j),(19221+0j),(48857+0j),(51857+0j)
(-23.17750402403402-81.2424365046186j),(-16.774907762272722-42.958476881333794j),(61.203840289312765+52.95734423607471j),(419.6632682983266-36.47807932919531j)
(11.563384280370624-20.08350351651252j),(38.581535936281426-85.76327546047483j),(-39.53116528633879+22.81209881056452j),(83.36656881067086+190.8551136050437j)
(-66.64081382143313-15.091555611761672j),(-27.25393055976012-37.42890334187187j),(110.98814936511904+7.871218358626919j),(460.51378257033133-209.951544171362j)
(-3.193529011759102+19.65469672928314j),(26.69139110492158+7.011392842199006j),(-90.12023640049337+10.268825259522217j),(29.925908133968278+412.37414550050795j)
(0.9949475604234141-17.51762866447948j),(39.46900689401742+36.11588034630071j),(-122.7643760153278-42.287944668333566j),(-141.41618232228666+52.938602537547865j)
(8.141555096155471+18.241647418398347j),(44.593533733380646-3.3670606182544343j),(3.1070838836332655-0.7788042148161693j),(255.81400021502373+197.89702426029447j)
(-14.180338592666647-25.951137476212566j),(5.292227955589755-2.5885997988054026j),(41.265016155119014-48.80666587004316j),(-142.77672918402783-34.513664605722795j)
(-57.91466233813233+26.04461934473419j),(-24.98477419070761-56.098703400655864j),(190.0136174050907-28.331127622673332j),(91.65433814781522+155.20284642466876j)
(54.49593469062208-0.6937863785645106j),(-16.708203932499373-16.049447914999853j),(-279.4837387624884-6.094633833265327j),(216.4295634824952+336.7991241259426j)
(21.682733137664112-8.91002589056494j),(-4.366486194484178-38.41388675708494j),(-19.273732537075915-21.957423408101477j),(331.99853657419885+47.57075747475082j)
(26.241761778186273-24.740037705903017j),(42.271725086724615-1.702029111960318j),(-161.655737495683-27.38413934041816j),(89.8915099652003+475.41929074598056j)
(-19.911407133628675+29.466072167376232j),(27.636226846280803-18.658784663986353j),(96.77290670189714+41.79100643903449j),(591.2805344889442-896.3045717551746j)
(25.352873553794005+4.597985783614149j),(16.9498345584746-31.551113898652233j),(-66.50100485319348+2.8265224637210764j),(411.3740255213496+306.13459471673565j)
(-39.95947552689583-10.23483972875158j),(-28.982204121112822+23.170746894083557j),(-78.54766391286736-83.08746916374425j),(75.1135562905954+344.13051105082013j)
(12.500000000000075+33.77499074759312j),(-26.499999999999908-14.722431864335398j),(-166.49999999999997-11.258330249197627j),(493.49999999999966+575.9068935166515j)
(6.9050869402997455+2.5891097111831867j),(-65.48250327388682-1.254018963711495j),(-27.113979886986-128.54360125614633j),(-83.02440606031922+410.5815263255104j)
(-20.34126882399584+24.173896481253973j),(2.057264232547684-19.986139826727964j),(242.32120833469983-176.48117747274733j),(-163.4044233983053+466.4970612464343j)
(26.74671109562587+13.645306342693907j),(-1.3606797749980615-30.458831992936638j),(-97.61145618000228-157.93611494608066j),(37.989950002520345+1088.058701584639j)
(39.39143413392661+9.295857234932416j),(15.572491376209115-32.841968365483275j),(13.651480094952746-237.19128938877734j),(132.53250616930163+1303.3117236312992j)
(20.06923021205247-64.50877486634516j),(45.26357452950204-1.9032374783791703j),(-178.42565063723967-902.2332303601763j),(-171.98877545172118+5687.219394634623j)
(-66.38454585317834+19.109235129618625j),(-29.2857735151864-23.091156715692602j),(96.4583379896675+510.13769211583013j),(268.6204940648039-3519.6303017310315j)
(4.177587343178168+1.1998821967711173j),(-16.958303289548205+39.81708444071113j),(-51.73357995621549+291.1661796821585j),(409.634588644518-1344.780606629749j)
(1.3816870762821836+51.3049904237742j),(-38.032723229278986+59.18626873803957j),(57.32112331408606+48.07718495436671j),(55.68015822880011-822.6229893535425j)
(12.510920746343052+11.76827696523194j),(32.857315985366725-20.592079037839163j),(-263.0877170261066+211.60638332176802j),(936.5007749155277-224.0584137263619j)
(-7.44150362080774-15.635813522217209j),(-22.887182334266793-11.684694684069274j),(-190.26766335609398+61.41033300589217j),(425.1586941700815-186.9984999936031j)
(17.124994034693003+5.328543225938443j),(-27.394075604761877-32.13361550843467j),(109.43467316846298-4.981746299015423j),(55.20806173139485-335.45483801790664j)
(-6.995934690622249+20.143700267352045j),(-3.2917960675006555+33.57700435750188j),(-33.51626123751163-84.29327042201183j),(113.57043651750517+238.71813921023573j)
(16.017932922789115+43.00591680814633j),(25.57890329560679+14.336098105787812j),(76.68535635808456-74.04137170273381j),(188.55189306121076+41.681181793907996j)
(21.817455494739143-52.65905195330684j),(-23.132879813719043+83.32481038894025j),(-163.4274646204901+743.7283969417009j),(-135.28760552382334-2587.560398028661j)
(12.500000000000002+11.258330249197702j),(13.5+32.04293994002424j),(54.49999999999997+19.918584287042087j),(-95.49999999999997-497.96460717605214j)
(-26.88953187556327+4.201277568341464j),(7.165402086174453+30.70208863149726j),(-44.32651819555572+152.23938588130287j),(150.29569411422926-447.8605646572423j)
(-4.105175803143013+42.24459126556743j),(-51.454131289620406+3.939722762791452j),(269.0385780689008-130.53790100976556j),(-1034.9705917050474-581.076484280308j)
(-0.2690162348174141-12.950623073123237j),(31.086746289757635+16.636684581142273j),(-153.0570330726163+146.14033222261122j),(828.0053577352687-117.55986794188414j)
(7.1231269312820595+24.933778484147933j),(-48.53836162460131-3.226210228889194j),(-239.77809057127084+36.46137583477531j),(809.1516157578433+45.1452451421614j)
(24.44655606038434+12.27411998767554j),(38.918175440249435+53.52439721240934j),(-60.46796062857808+101.1002014628724j),(449.7574881522051-216.55441662897093j)
(45.75328890437436+26.83385203085903j),(43.36067977499761+70.54969563099516j),(-133.38854381999772-180.41253724655166j),(436.01004999748056+493.7086812138806j)
(-0.5286626762889135+23.930921074240686j),(47.54951444850918-26.820239236082465j),(3.852840756816299-335.3076378437164j),(577.1916447077924+832.1878802411788j)
(7.136321797439337-44.34248227731573j),(-11.482077512637481+11.78162395722187j),(-172.3528532220464+248.57700815683575j),(556.1416968633494-428.5781803268351j)
(-11.705624090571172-13.504200975842439j),(-20.5470422148112+58.10418575544902j),(-80.3894542821702+2.2543961830315595j),(484.36036562959634-64.25586110443254j)
(-5.751963349716581-3.637224748713898j),(5.602911664982123+75.48179244900552j),(-340.8006168256843+187.53351591413795j),(1596.4902388775222-73.52095160606882j)
(1.1786903914943583+75.21901583830252j),(25.408812145009765-19.96574484097922j),(879.3430903749487-180.9869499574581j),(-4596.427282545524-565.0457206263069j)
(9.258931291130146+32.36511312755461j),(-6.087076565028169+50.33367598889806j),(211.20772644057615+97.6992516976897j),(-963.0953096194958-320.21705088598867j)
