(4775+0j),(9489+0j),(42599+0j),(44678+0j)
(-20.97003985568621-31.52525599185963j),(7.773657750349686-64.64369084128798j),(80.91342591819154-15.320497669903851j),(-120.67275143297528-123.129215552902j)
(-2.0793728262369218-41.32508115451362j),(-38.3889736583604-60.772292780363614j),(4.361153697205751+20.105760730042846j),(-262.3663598594864+128.38994529349887j)
(-17.19296592436531-31.501240964548007j),(8.064318079358205-10.790468802158188j),(169.53962640404336-64.6324500519966j),(-133.63551352221418-412.21190144407774j)
(-38.93104489055048-33.120399271336225j),(-12.652061262554495+8.01412274854065j),(73.31406414612931-6.044312420503722j),(-81.73339042656926-9.916877985052963j)
(-26.519554729938402-29.296766576175354j),(12.125906256824862-12.24061481190063j),(-6.429470556577634+23.852845591815246j),(-363.3239199478468+44.060845464054225j)
(-35.398804081301236-21.424190457873248j),(-28.145642075892727-20.29990199775557j),(15.42002014551484+59.60423637187934j),(-21.675145030622076-89.1583163357347j)
(-17.616284040975188-44.78836879856697j),(-27.570276787131434-61.3524054127719j),(-108.68627111290152+226.87967658404574j),(-89.19799377583877-141.87387171801208j)
(-10.525017469176406-4.001078669359718j),(-47.7408163200853+2.8327551030718734j),(112.86936552609893-113.99275416260951j),(-466.81384358064184-48.89598860380525j)
(-18.23304183553727-2.1963716533376054j),(61.73447214862604-39.0438628107541j),(50.28277662466361+24.682015542667536j),(-302.7604901195596+109.34609153876526j)
(10.935502155083405+15.599239118083922j),(20.62009476391618+34.33726750457083j),(169.1194147694734-149.3442884015567j),(-1145.7759277586388-464.2116921926778j)
(2.919386745098503+0.7419719419193846j),(25.021164810103162-14.960201871308254j),(72.84909080737152+39.09681612673249j),(-129.19852118649496+61.344607748433276j)
(-12.423650532238156-12.360223513077079j),(-67.307249561263-7.088937075483333j),(34.42673642264302+1.618082863061808j),(-257.28477694895633+261.5587289577546j)
(-0.8301989326248034-35.20980277394427j),(-27.66620488609557-38.303532966159544j),(141.7423675259005+119.96305674420807j),(-302.7739670286289-216.88035198278763j)
(-12.230481899021697-21.54915248899718j),(-18.754409604350258+49.333405837160356j),(136.10212944374143+84.53897620284582j),(-489.5463537200412+144.85748652170764j)
(17.6137230346001-9.65013028440792j),(6.986066602863232-34.00040729684295j),(45.93357582226141-247.18688758503117j),(-844.6634733405069+595.7146196224148j)
(-9.052469616347135-4.5945372215586495j),(3.9406021521141525+7.67525976738172j),(177.74038506875638-101.98948004121885j),(-1009.7729135509437+597.5583728852962j)
(11.084217539392359-15.088538762971805j),(-25.81411167496926-59.66266482469531j),(542.7426617994339-493.6119383548546j),(-4025.6997369755+2265.0341222273405j)
(-44.81034875625667-40.79199140143057j),(-58.26949493851471+37.54308174641459j),(-341.67631514227605+346.3352114635635j),(2867.876643315277-1949.0978150797846j)
(-48.291274761631264-5.495290105791076j),(-34.49746330673989-17.347471602277125j),(-204.31157654891382+156.89786646992954j),(1164.2509424582368-753.2676814400984j)
(-29.261091899619146-10.978772190838027j),(-21.268323999514394-8.287312577844983j),(91.92218901499078+104.1974222970403j),(204.19019781021765-926.1229069501051j)
(-17.871166976983545+2.8980998390756003j),(30.074745608568946-52.73358132975456j),(-131.85872849299994+114.04199093721375j),(622.360800301275-209.3632828341282j)
(-4.359584273499054+8.958372420391267j),(-26.274954650287942-43.00839796699809j),(-249.5311200785289+43.44544722334919j),(657.7490812875277-40.32421850591305j)
(-0.4037520687491991-9.06372963302223j),(-55.26078218523715-21.517735677842524j),(-75.37371442890009+160.15843279797187j),(411.5650658394178-728.5268287669857j)
(-10.07067993916477-21.836153459154858j),(-23.73231459216599-13.283350594410603j),(-151.56030946725085+195.26698795991666j),(259.1407768913555-790.0248919158612j)
(-15.86276660698649-12.176786163524007j),(-7.764885766427652-27.807419654960125j),(154.4898728147093-522.4197459412195j),(-49.41794253805938+1933.9916327933586j)
(-0.11004438351552182-21.412309108784477j),(36.54403961198913-26.5527002700249j),(-41.40469890470641-41.06898046860458j),(162.6359210310061+316.99971010104775j)
(5.07463988974472-26.941553574927774j),(-42.217417704244525-86.61918454639259j),(121.66395088605364-247.07040399998863j),(-534.1750654051908+338.8991526390635j)
