107.0,184.0,555.0,695.0
91.0,166.0,556.0,694.0
105.0,174.0,554.0,697.0
114.0,170.0,506.0,672.0
105.0,187.0,614.0,299.0
90.0,170.0,545.0,683.0
105.0,185.0,546.0,687.0
91.0,169.0,546.0,686.0
106.0,186.0,619.0,301.0
91.0,171.0,549.0,688.0
107.0,186.0,551.0,688.0
90.0,171.0,550.0,688.0
107.0,186.0,621.0,304.0
92.0,182.0,555.0,691.0
107.0,185.0,547.0,687.0
90.0,169.0,547.0,685.0
102.0,186.0,547.0,682.0
91.0,170.0,611.0,293.0
103.0,185.0,544.0,679.0
90.0,170.0,543.0,677.0
102.0,186.0,542.0,675.0
87.0,168.0,611.0,298.0
99.0,185.0,539.0,673.0
87.0,167.0,541.0,673.0
99.0,186.0,541.0,672.0
114.0,170.0,545.0,665.0
103.0,185.0,606.0,293.0
87.0,170.0,539.0,672.0
102.0,186.0,539.0,673.0
89.0,170.0,542.0,674.0
101.0,183.0,608.0,289.0
89.0,170.0,543.0,676.0
101.0,185.0,545.0,678.0
90.0,170.0,544.0,678.0
126.0,183.0,496.0,618.0
87.0,182.0,613.0,294.0
100.0,185.0,544.0,679.0
87.0,160.0,546.0,682.0
96.0,169.0,549.0,683.0
87.0,166.0,613.0,297.0
102.0,186.0,546.0,685.0
86.0,167.0,547.0,687.0
101.0,186.0,549.0,686.0
86.0,169.0,619.0,300.0
98.0,183.0,548.0,688.0
89.0,167.0,550.0,688.0
101.0,186.0,549.0,686.0
86.0,167.0,553.0,688.0
100.0,185.0,619.0,295.0
87.0,169.0,549.0,688.0
102.0,183.0,545.0,685.0
86.0,170.0,545.0,682.0
100.0,183.0,613.0,297.0
86.0,167.0,546.0,683.0
99.0,183.0,545.0,681.0
87.0,169.0,545.0,679.0
126.0,181.0,496.0,643.0
85.0,169.0,610.0,293.0
99.0,183.0,543.0,677.0
87.0,170.0,543.0,677.0
99.0,186.0,543.0,677.0
86.0,169.0,609.0,293.0
99.0,185.0,543.0,675.0
83.0,170.0,542.0,675.0
99.0,186.0,542.0,674.0
112.0,167.0,483.0,445.0
100.0,189.0,607.0,291.0
79.0,181.0,542.0,676.0
97.0,186.0,543.0,674.0
83.0,170.0,543.0,675.0
97.0,182.0,607.0,288.0
85.0,170.0,542.0,672.0
99.0,182.0,541.0,672.0
84.0,169.0,542.0,672.0
101.0,184.0,608.0,289.0
84.0,169.0,543.0,674.0
99.0,171.0,542.0,674.0
84.0,169.0,542.0,675.0
98.0,185.0,542.0,672.0
83.0,177.0,609.0,287.0
101.0,183.0,555.0,693.0
85.0,169.0,544.0,682.0
99.0,185.0,556.0,694.0
