(10901+0j),(17519+0j),(50584+0j),(53090+0j)
(-96.89060466305281+1.8808712828882328j),(-78.7234438418023+22.970912370686687j),(41.12688762415486-51.94075310351662j),(-123.50888800487081-192.9793364032388j)
(3.508178608971292+24.0048505536229j),(66.01180973777595-2.6149623893354423j),(-12.201689688766976+18.08948346082147j),(-70.6797067092885+116.35010250700807j)
(-8.143071617635975+37.23424642507854j),(43.02079340848793+97.95838800847064j),(-136.83477048186518-70.03491283641162j),(-539.8925192982945+134.3539008880888j)
(-50.50991674523081-1.3245706270436273j),(-28.791427690429906+25.01909875883335j),(60.90129038338136-47.025784049223994j),(-172.52084649682303-248.53496617870826j)
(-29.6699223517385-39.51287822382484j),(-5.522044335704333-15.509436457930617j),(24.5496263422843-81.19382178277456j),(-17.780974882482724-38.66413968144744j)
(16.896531196117117-19.978954999035288j),(11.669146829882525-36.71597533442973j),(-34.96233220742221+20.323269907534566j),(-93.40748988331512+290.8680503412499j)
(-25.47896696518137-24.2519011746059j),(80.39337990094646-34.7050111865084j),(18.366589805411422-1.6937634974405142j),(-240.1542709937239-75.36511541439836j)
(-7.947761436001555+33.76121786688558j),(54.57864190246306+31.40772925111032j),(97.45520191439371-124.8872104825696j),(3.096196062394938+50.81335498373524j)
(-54.88018937320106-31.14134224562704j),(11.588198827356246+13.732795715312758j),(-24.422203612200004+308.17691045965506j),(148.27742072390666-276.271720188784j)
(-23.221599781100075-63.05509182253525j),(-33.68481520258858+6.638183332790604j),(-24.1878130254484+38.02117588276411j),(-360.8308449403813-141.81419973445787j)
(-0.9524482065203923-4.846521007172797j),(-27.031744602508873-33.33570866721243j),(102.16970824073559+10.844330592444841j),(-243.7730373950014-231.60605969285885j)
(12.900927390662856-45.16433812573792j),(-1.347255209913179-28.83764311299683j),(-140.61769213452243+114.0402934921413j),(443.50564772307985+990.9910933224774j)
(-33.39402712178533-38.342603448620345j),(-48.230053679075226-25.23174775876224j),(-49.1088722089233-42.202359563060725j),(-380.60181870720373+265.2229631764674j)
(-20.42000291087652-14.467982831006402j),(-24.023944217158714-57.70028479454457j),(-28.324944515141397-32.47596555725772j),(-360.3206328303795+145.79206773352803j)
(-25.03512727176083-38.488228977530895j),(-26.530829467689287+40.7207944905817j),(-95.14248015719879+127.39710926840674j),(129.23218423357156+91.28337874344473j)
(-8.643864068368352-36.289874492163406j),(-87.25628778628328-17.01378962772759j),(-8.167991556552153-25.39269524697373j),(-415.3576987372759+272.01634812130635j)
(-37.946637453587535-18.567983108245883j),(-78.13532307945914+20.802752768893434j),(-120.0992243832575-133.67146208577043j),(-383.7513083259919+234.45618820263707j)
(-22.614757517811647-8.366239211560782j),(-93.93742918109912-8.615532799642917j),(257.0849890056021+34.57206547811514j),(-839.9314167768923-235.39135361690856j)
(-63.438734288821315-42.07114466555242j),(-20.42276000753728-19.498642880021272j),(229.38715355661725-27.369156833613857j),(-1375.7063322977558+522.4913640067866j)
(53.02933973169068-14.702088092418512j),(-79.4781480918467+14.06744009493303j),(532.0472012214291-385.43644257296194j),(-3744.495272065744+1496.286917755347j)
(-92.48681820099182-66.32743676826374j),(-99.98831186719872-29.36899944601826j),(-642.6644851770075+489.53349565634596j),(4838.842975794768-2605.723525029764j)
(53.37592948750424+3.692788257726413j),(-43.906153872813675-56.08091513037134j),(-293.25449909653383+212.9996553153353j),(1547.3522946611574-641.360840689505j)
(-29.3772417288612+5.174603000850443j),(7.418097669209143-67.52917641607912j),(-233.1759631133435+25.49023830040909j),(967.5809392991857-218.54695922817223j)
(-22.929308177439673-81.89991740507458j),(-1.7830227167133117+37.00027125570076j),(37.95674993774958+289.8670670325514j),(850.7578779940511-1215.2650403057855j)
(-31.52206280790771-49.387537894676846j),(-100.41889372986014+30.468072733160547j),(-96.37742446954148+207.87412002066122j),(722.1146964746571-522.4230136156791j)
(-1.5725480380810248-68.44395998416684j),(-47.392239669730536-70.61524952908286j),(-215.84312943025822+297.1143883266848j),(818.8730341488405-655.0738649818456j)
(-34.84033022915837-71.93187314076688j),(-43.56307187342885-113.6873059902859j),(64.96987857579711+156.57541472081056j),(-32.68889368495627-743.6381433233646j)
(-14.635564131868819+6.446327092128037j),(-4.353757256531253-152.79024357521212j),(21.280200413750208+217.4185825519862j),(251.8010818345756-755.7393740764016j)
(-30.69173335468882-114.28321042100626j),(6.5052306556474235-22.74531302110048j),(-126.57778752304877+681.2705056113257j),(-209.18532981402927-2494.152629847433j)
(-30.616519250498076+9.900396386930616j),(-84.96538406183028-101.18495395801857j),(-65.03648272178084-263.48402823698757j),(317.0761406237592+857.3919283655025j)
(12.283291376082577-61.76466363289925j),(-11.557867007521928-156.61438126700406j),(-52.35874235339803-8.1408279299783j),(571.1679544296501+320.87120383006885j)
(-32.73657030522262-10.438308479687578j),(-54.83641314595023-95.6336101794222j),(-381.1101074129374+65.44864007655313j),(1386.6441427721788+406.5214571471401j)
(-60.23421222167944-63.5789395633441j),(-18.64659157353804-101.77275958723557j),(137.36483840193767-89.52130216886383j),(-573.7867610417645-465.4018499717423j)
(-12.655122201648275-56.56259986082534j),(-11.496256824537692-72.36035939725113j),(50.09544732180808+38.01201174173913j),(40.05991279934608-373.58610295401854j)
(-19.280224109974142-115.44938578035988j),(-102.20996418041727-142.95858938279667j),(40.35674302375901+235.10994453907085j),(176.7506388939446-839.3602618511434j)
(62.05294601064532-27.222758702316447j),(-51.96842543251266-158.86678048199894j),(109.17822413021987-56.59545741399742j),(-207.43297052258782-91.02353712508511j)
(-35.539586216218595-52.739935817368774j),(-28.21879304471352-122.43870486125917j),(72.30254140435501-35.09964799291782j),(17.58814623668127-295.2987871370768j)
(-90.96442615679547-62.30487489653888j),(20.989852438354404-137.97351096255522j),(431.4031308351849+235.37890070044904j),(-1102.2214025189473-468.7209736107845j)
(9.466575159866256-123.983946954707j),(-36.377706651194266-106.43000253210334j),(-47.54799836081847+57.803556089312096j),(285.2287845583628-86.91237668848225j)
(-24.959815103666692-154.7357853098302j),(-53.90189426641724-119.81680123859866j),(-16.28307808193349+28.831719673602805j),(464.2526388561763-525.9242955189563j)
(38.215836986713654-168.31826518272482j),(-20.21322875232849-139.53841888707407j),(-358.89440464713664+974.8570493278876j),(3253.255941741943-4206.336948072549j)
(-26.19842368110784-134.54675055135954j),(-29.317402379642317-221.7576027887676j),(-7.514103550779737-62.24647296624141j),(-473.41979269919193+549.4486170396708j)
(-43.85771976227943-234.9991532855613j),(22.50435088271193-288.8085421223304j),(57.85493976972816-3.2770335025867325j),(-160.25253668464825+38.12086071877502j)
(-3.3867804487283024-419.1297962691013j),(30.896436559279323-416.86129363495445j),(266.7494380583261+221.1554342130056j),(-744.2334056500913-574.5132867537801j)
(30.94308195123496-1158.3549109243463j),(98.15494588785913-1297.6090946115837j),(-27.39256005681966-26.426333219297945j),(-200.0244989005999+199.18213892150928j)
(30.943081951234973+1158.3549109243463j),(98.15494588785913+1297.6090946115837j),(-27.392560056819633+26.42633321929793j),(-200.02449890059978-199.18213892150914j)
