(5198+0j),(12016+0j),(43160+0j),(45510+0j)
(44.943202850089534-27.0841432194065j),(31.188032252803758-4.157015977421716j),(17.169289298161488-40.543389337861036j),(-114.61137713458227-85.86556002561997j)
(48.79416400204029+6.510732669035091j),(76.56753370194764+3.443206965412342j),(69.04833337053229-25.56726661428076j),(-69.22428082342589-17.485284964329963j)
(35.968528294357974+4.727186326924759j),(33.920547919726275-6.887839355888774j),(-51.66957483338099-98.21571543545691j),(-326.38503980821656-4.106190741251914j)
(-12.047053622115795+15.99672354094223j),(11.607317391300773-16.972639668711683j),(-16.66907394952693-72.18768105984637j),(-191.96942738973232-18.58987089141691j)
(-38.92481528538741-18.556890086941355j),(6.748349107667728-14.511419937700023j),(43.80997152115148+58.742732431115975j),(-45.48024412937488-54.67748302947132j)
(-2.81771402527761+44.98186517110976j),(-0.8817076082646054+8.319524074294185j),(25.21972311535137-86.80706767537824j),(-203.89633058022991+90.42236783612577j)
(2.9428158927315664+55.030610704040356j),(-14.363767896514725+11.143614360785927j),(40.623148017034836-160.82898183818068j),(-131.24324447915987+276.4943872244927j)
(10.938866036880253-11.610547246766828j),(-0.8361561198936869-23.61338948659796j),(55.76478239301531+145.68852123285137j),(-52.70899059574779-489.5777555463942j)
(17.991773293067222-36.365966063583315j),(28.332881538851446-3.454020282433784j),(54.65092638389228+50.88704072735065j),(-105.88709378914285-237.31392488941094j)
(-44.48970337487088+11.739629271072921j),(-11.127836986890237+11.46153153843802j),(138.13094896332893+53.07188898248454j),(-292.65892439221193-893.960059187037j)
(-52.490933866527534-23.065571692189692j),(-12.390750214961965-2.8595750791540837j),(20.40687266080517+38.14258384043012j),(95.94428185589516+4.121091870154395j)
(3.974562480578129-4.52402144260563j),(6.6728774179357515+9.139288017957579j),(-42.29107335405206+79.48211303104983j),(218.8169046886751+57.94734724456248j)
(-30.999999999999993+17.320508075688778j),(14.500000000000004+7.794228634059951j),(136+58.88972745734183j),(-126.99999999999986-351.606313936482j)
(18.15795428153601-12.460380101840984j),(41.5144068782227+10.384418658452342j),(3.5884664462065814+71.93391553546294j),(192.41837315076737-175.69352834362905j)
