(19200+0j),(31828+0j),(88628+0j),(93450+0j)
(517.3170676073879-60.71095792577688j),(437.47649402810646+20.172145248299024j),(-43.320472142687294+5.493881492558922j),(-277.0546429901027+179.88004853567608j)
(474.76633861638896-27.082226484694665j),(418.01719961858475-13.718392081882843j),(35.801806903529986-85.06619648937892j),(-306.1244199150368-169.46778319215932j)
(483.7622473998854+7.940449126418049j),(429.697132804394+29.939222906688325j),(57.31787244267031-45.4149711701691j),(-414.4687203939461-85.83565071200326j)
(561.7291229860241+61.670597335489546j),(408.87828079662796+16.154529629888486j),(-22.41279506746389-54.40697153817342j),(-431.9901699447114+109.94744530329172j)
(479.8739482945655+1.816217118994789j),(392.37011955903444-7.826035914907937j),(153.1571870297472+4.454207070668446j),(-147.4448089759092-33.690473954814365j)
(429.8042133510535+44.6479519577609j),(447.7627104654494-65.38634994881605j),(243.31087227163442-120.67208212383537j),(-278.1734234306052-640.1853328782348j)
(523.3854125710047+18.788058069554474j),(448.2494148593711+7.4089303442476115j),(40.02994383018684-26.989495572142886j),(-557.3274338859975+84.5312480198769j)
(543.0012491542429-50.53023368131956j),(432.7132559590357-64.75643126481702j),(80.44139974503173+30.27515317949269j),(-111.02817467313753-133.09775067630744j)
(584.7662599508609+9.975510597615731j),(415.08978190121667+83.06712496355j),(-70.07763830544182-77.87431136836642j),(-476.22832615926086-152.64506588397376j)
(524.2787475124437-16.21803303098165j),(461.95142639127346+26.11553690458219j),(64.84353574690655+28.134288907668306j),(-524.7206973508464+19.4789292410714j)
(499.91797306392755+40.84051024438773j),(416.418804559051-3.1826802717036866j),(79.40689679993018+32.61513285805089j),(-192.31936820214364-142.5634574651308j)
(536.075540365224+32.36899930413847j),(443.72535636880855+19.943610938418914j),(63.47080490948022+76.61898408854728j),(-46.42211880676629-246.63225398585732j)
(533.8672455660599+32.16511968042023j),(399.6035382856761-10.927508822754874j),(71.34409206562135-60.8837602280808j),(-537.582479910458-214.16940605938066j)
(456.4478756363089+14.710716693090355j),(442.20375355948806+25.009414417938356j),(141.83055968470987+70.13182138249546j),(-213.84402990542958+10.703527457579582j)
(391.3088464014442+54.36348094440115j),(433.77144286567363+24.625555044239213j),(605.1071553283177-98.12774370930563j),(-1110.9023798407156-65.67297810093851j)
(496.2917960675005+6.53888275204821j),(450.7983738762487+29.53575256828566j),(53.19349550499537-17.99204977498021j),(-400.8453782268491-422.01842759275826j)
(517.7841848782411-39.206626227602314j),(449.8751342832172-26.344210643931337j),(-44.01984586130274+157.24731648323302j),(-28.990513961779016+37.04121727887747j)
(531.4043146616443-42.533411356514094j),(461.3831335824999+11.898264293949818j),(49.30596101684775+82.00792682212922j),(-110.49666513520822-89.48179705141234j)
(488.8649753187012-25.04298908109861j),(433.84479325582885+41.999921175624024j),(106.01087937482095+84.81972295403847j),(-214.7977823234578-340.8994019286953j)
(524.9411254969543-15.62741699796952j),(380.3223304703363+48.37615433949868j),(-153.69848480983498+40.06601717798213j),(-178.63308037649108+150.57507242522212j)
(571.7956082253498-108.59163338645004j),(468.4315642772723-0.6516811942769711j),(-223.3241774710025+76.17454402898831j),(507.7208319572215+1490.6578203200136j)
(504.05295002696687-25.544830253938102j),(386.1467682705702+2.259233180465073j),(105.93701213015379+111.74773581292857j),(-139.39513579881947-695.2261313086702j)
(545.421329356076+26.927410410950095j),(499.2256061981443-5.558980564387628j),(-4.653410335869367-67.58691276614543j),(-372.72434250680504-22.32076374406904j)
(510.6939703665167+18.464062180446803j),(466.4899939384333+1.8320241678445335j),(89.23863948882226+109.69814079587033j),(-190.11677997497134-333.7234025905152j)
(562.3482403627661+38.50428787526273j),(400.7410506748857-12.598772839481585j),(-29.951109330649714+67.13577768499617j),(-155.53143421295658-361.07203582397244j)
(542.4107830718165+3.178548508442116j),(404.9638888227401-2.649722624179468j),(94.81180063217226-86.22718269059683j),(-505.0789379510617+82.87543337548428j)
(511.896761870592+37.02951930006684j),(415.3141490843646+19.18119235614621j),(34.64941956839968-134.86554360535646j),(-797.7627084220891+160.34893708112105j)
(519.4644027133107+7.584796575880581j),(416.35368673440786+19.810216053935545j),(24.330231226048625+118.91583505021134j),(12.117628488597347-268.6982558423142j)
(528.0627732118924-12.170777673425876j),(443.20609438823556-18.245032633376347j),(22.67187415391865+37.223747430633274j),(-644.7998961914057-291.5243477256737j)
(568.7700626887131-65.75953398228206j),(413.9096504690838-9.462039723269996j),(-285.250751287796+255.81733258981592j),(228.13029058868034-529.0008376096537j)
(499.5577173312324+26.570930086687312j),(388.4429137295362+6.186233650891025j),(138.80965468304936+43.46986629647875j),(-461.1148990423843-149.51841526430013j)
(501.25735421375157+54.0512197394158j),(405.63932022500194-60.0350733886125j),(229.89859381748101-62.23972444412031j),(-1240.693635521784-599.4651896687117j)
(471.49101821079546+13.349548198610893j),(433.05640415149395+37.46680165172055j),(170.93590118195388+59.40955007979597j),(-1113.5398283654547-723.2286137156052j)
(492.70275626754045+26.899305611662864j),(453.92419734632796+13.475981827056787j),(124.84047969805064+113.29524973400001j),(-1018.7707227606431-674.8320202633997j)
(464.79502026632497+28.05309099016895j),(434.0197529061825-13.50239481709205j),(521.3542974779162+220.66411388054468j),(-1994.956924234612-1973.9696612736825j)
(502.53053556707044+110.54663763398435j),(416.8537010444841+11.132509701739835j),(1510.1089083999345+1263.2124152548056j),(-8194.567014020575-9032.711385876191j)
(505.64921918241623-27.771596199019392j),(393.0983943131824+24.028516573300593j),(-380.9347514866642-447.8924111265133j),(1733.0186749182503+2798.5394378330557j)
(449.50616723202177-38.57548489593563j),(443.60460211709454-17.506431583402737j),(50.387704972686095+19.387784184929828j),(580.6641639525279+529.6267457763466j)
(524.4296673772353-11.715934924675228j),(436.9804479844649+50.89178899497476j),(-36.121090322297846-93.45492032290763j),(230.81448217366196+602.0894627520682j)
(460+22j),(439+19j),(33.999999999999986-73.99999999999991j),(-59.00000000000003+370.9999999999998j)
(478.69064335041605-8.00500043392703j),(432.37047022855666+8.463336926162652j),(1.368541918102748+245.93368770713934j),(158.5440902519434-432.9562935794121j)
(447.626072269512-50.37809400528172j),(465.4254485344121+4.362429790121286j),(76.84642985768139+320.7529851583944j),(639.5720866703043-845.9505979939065j)
(521.2749327917747+40.216909506123436j),(394.4601704983775+14.296772317470786j),(82.75511425123702-137.64788047157452j),(-655.3230500069708+352.50982111986514j)
(527.5322040682988+45.37292513893675j),(446.3713680334439+21.464417268904576j),(-32.46817767082023+53.14370262878748j),(95.32624428155327-142.00389584406184j)
(483.76429260695534+66.5937419004107j),(436.83502377333184+15.864959182413724j),(264.4410462017601-174.0550773222657j),(-726.4202080943046+246.335840488352j)
(477.5171786703239-44.84231960084416j),(394.7148138526409+20.19035412748957j),(-9.917410056282382+64.34192743562224j),(-268.370918405301-367.68844133597844j)
(470.44341533495367-18.08945397986485j),(481.4092376905125-34.152607961444204j),(-125.59477400245494+145.3553238896674j),(540.7350539329693-275.90276407753504j)
(509.7082039324994-27.69915183457731j),(426.2016261237511-28.768721212890185j),(-45.19349550499537+89.9793651060877j),(150.34537822684905-142.67689642032397j)
(474.0041029926622-37.29589305068699j),(417.6197434643633-16.895376062590167j),(194.3827701752527+107.62099783331473j),(-683.6117344087629-594.942503918614j)
(531.2126933685837-90.68846617041658j),(423.70557322006607+31.952173839103086j),(-49.851845816645394+221.01329208270934j),(-391.08656798728475-374.6862625588918j)
(501.99905841414585-91.4889927719385j),(451.99555263997087+19.338191773927022j),(663.1414679692659+771.6171555249741j),(-3386.091127052774-2310.2197500574202j)
(549.8160484354701+60.92578829013691j),(386.68963571763777-7.275456582620082j),(-275.9875468768622-284.1473053104051j),(1737.9098314616713+856.8123886470626j)
(577.6966725927625+48.95795562755394j),(438.2989510125951-3.1349228470485637j),(-385.68013539965546-273.7900397948928j),(942.7655918225732+1124.1275779773575j)
(551.5436451052921+23.349714524118923j),(398.2336146516256+10.272791801993247j),(-115.94908851718586-71.63327900104672j),(390.53639257047666+429.77618833976j)
(531.9062681434243+13.831287287684566j),(406.5789438774818-3.079121008920154j),(-90.84756918556475-51.052295482042766j),(382.98211538911903+274.9690115015047j)
(549.4782389022265+84.69499147079993j),(400.1280400503166-34.22714579659106j),(-105.80597038631197-454.8877975434146j),(127.10983559750497+1232.1775309995492j)
(584.4341415386062+65.25594606119466j),(425.4979436385489+61.258868544953636j),(-147.29371960180563-499.90649736301464j),(-670.9574047499882+2148.341646973472j)
(451.8827799805908-25.75252534058975j),(407.7578580249133-7.303216059196291j),(-28.528955670038172+268.90137970739164j),(888.4129517743621-1169.2112713462925j)
(427.9266696974858+13.034832446001353j),(441.51559532976205-8.236562329349342j),(130.48212719046643-76.48043279901833j),(-4.608713323731294-6.124732301711418j)
(457.05887450304573-29.62741699796953j),(415.6776695296637+46.37615433949868j),(-94.30151519016519+172.06601717798222j),(484.6330803764912-573.4249275747775j)
(462.87466553549154-10.447560239151493j),(409.3426345600769+0.6525615713065331j),(56.60986264105512-40.138132829995655j),(91.97213916186897-45.58024966687944j)
(476.7943293804207+9.669153872096476j),(439.7423405789205+2.8029361833210427j),(228.34864067202415-62.29194086713336j),(-796.389818750358+120.86084266573113j)
(460.29273333075616+0.9192816560129913j),(396.9852730334699+37.700916568787434j),(166.33149775978555-42.10790697790432j),(-498.4900906275043-290.8718099623667j)
(543.7426457862484+1.8616242052001866j),(450.3606797749985-13.445815825895842j),(-203.89859381747738+66.6799572669327j),(643.1936355217877-99.73833954631235j)
(541.3483333377969+60.03362610733058j),(438.908562581959-13.452772871646017j),(65.21634308142488-46.12490801733466j),(-157.7459939318942-442.7773839295211j)
(569.1240028693267+38.172280801969215j),(417.0602806343847+13.60598628366658j),(-411.2904844610023-234.79657129909526j),(1473.4889377326422+29.599588855253906j)
(452.55046995972197-10.521809675739355j),(392.415985772237+22.20630191991901j),(253.6566506207505+306.03099118243335j),(-1128.3457386473017-871.65092984682j)
(426.68658095849963-7.942575555109849j),(477.59200095414366-6.456007997521471j),(379.503884906391+338.27813906422557j),(-915.2101125514472-1600.797186733149j)
(484.8156370496275+5.490274146881197j),(449.4842178953562-12.61482992101013j),(110.57666836700201+231.2525022326266j),(-221.96166252727556-1259.3301199627579j)
(459.73849643025943+22.85303478088382j),(412.4333499195768-12.47024953304471j),(58.259061357534854+221.33024840056157j),(-164.323025250549-1266.2064957081664j)
(426.5917229056977-42.79971956045309j),(443.4015148145053-20.718899022263066j),(173.69857326713193+752.5735676663558j),(-130.5538712778988-2964.971034456422j)
(371.8265415770138+16.689287332566302j),(431.66871005221446+23.361309636070494j),(122.12593115245795+1258.535190072963j),(768.0351190506034-6809.448120914658j)
(545.5167383019349+27.832262715631426j),(414.87383352945443+10.17187475863151j),(-33.565985533387675-957.8183174912891j),(-1037.0455469057529+5082.143798380714j)
(548.9479922183305-26.023391572950256j),(441.72033280234467-10.929627222940024j),(-133.9385753170787-17.847673216045706j),(-68.46371244499+996.4860586956296j)
(496.65505058672284-1.2999862202558568j),(416.7751037614512-10.05666166184883j),(23.522649397048156-204.07407527313188j),(-321.9803660987258+1061.4695746531609j)
(534.1655649061023-56.12627331445487j),(407.53597035044606-25.662669509772257j),(-38.54530982670795-17.74224429709335j),(-103.16428890832344+244.58566701324935j)
(559.5303714944041-19.706613983272803j),(432.16174320496435+17.5580567625569j),(-284.59049869936393+84.91863361962271j),(729.9548590401164-299.1642449907413j)
(571.4686006424621-50.934416134305046j),(405.33905713800345+11.09975602760733j),(-199.79675381790304+122.0079509028378j),(624.4332517971402+132.15021236266332j)
(471.38856358790133-21.48904294383742j),(430.1564645836936-59.27401698403531j),(312.9966909013325-120.96230598102001j),(-1077.8258413753606+100.58994263966974j)
(-1771.9999999999998+5.3290705182007514e-14j),(-2234+1.9539925233402755e-14j),(-16.000000000000004-7.105427357601002e-15j),(96.00000000000003+4.263256414560601e-14j)
(471.38856358790133+21.48904294383742j),(430.1564645836936+59.27401698403531j),(312.99669090133244+120.96230598101997j),(-1077.8258413753606-100.58994263966972j)
(571.4686006424621+50.93441613430505j),(405.33905713800345-11.09975602760733j),(-199.79675381790304-122.00795090283786j),(624.4332517971401-132.1502123626632j)
(559.530371494404+19.706613983272817j),(432.1617432049643-17.558056762556898j),(-284.59049869936393-84.91863361962265j),(729.9548590401167+299.1642449907411j)
(534.1655649061023+56.126273314454856j),(407.53597035044606+25.66266950977226j),(-38.545309826707964+17.742244297093308j),(-103.16428890832358-244.5856670132487j)
(496.65505058672284+1.2999862202558319j),(416.7751037614512+10.056661661848832j),(23.522649397048134+204.0740752731319j),(-321.980366098726-1061.4695746531606j)
(548.9479922183305+26.023391572950267j),(441.72033280234467+10.92962722294002j),(-133.9385753170786+17.847673216045678j),(-68.46371244499-996.4860586956296j)
(545.5167383019349-27.832262715631433j),(414.87383352945443-10.17187475863151j),(-33.5659855333877+957.818317491289j),(-1037.0455469057529-5082.143798380714j)
(371.82654157701376-16.689287332566302j),(431.6687100522144-23.361309636070505j),(122.125931152458-1258.535190072963j),(768.0351190506035+6809.448120914658j)
(426.5917229056976+42.79971956045308j),(443.40151481450533+20.718899022263056j),(173.69857326713188-752.5735676663558j),(-130.55387127789885+2964.971034456422j)
(459.7384964302593-22.853034780883817j),(412.4333499195768+12.470249533044706j),(58.259061357534854-221.33024840056157j),(-164.32302525054922+1266.2064957081661j)
(484.8156370496276-5.490274146881193j),(449.48421789535627+12.61482992101013j),(110.57666836700201-231.25250223262657j),(-221.9616625272755+1259.3301199627588j)
(426.68658095849963+7.942575555109848j),(477.5920009541437+6.456007997521467j),(379.503884906391-338.2781390642256j),(-915.2101125514469+1600.7971867331485j)
(452.5504699597219+10.52180967573935j),(392.415985772237-22.206301919919014j),(253.65665062075047-306.03099118243335j),(-1128.3457386473017+871.6509298468198j)
