155.0,246.0,524.0,645.0
127.0,208.0,522.0,646.0
163.0,249.0,523.0,645.0
125.0,219.0,523.0,643.0
155.0,243.0,590.0,291.0
123.0,207.0,523.0,645.0
160.0,256.0,522.0,645.0
124.0,208.0,521.0,644.0
155.0,244.0,592.0,294.0
122.0,208.0,523.0,643.0
159.0,243.0,522.0,645.0
123.0,208.0,522.0,645.0
167.0,241.0,477.0,606.0
123.0,208.0,589.0,292.0
155.0,243.0,522.0,645.0
114.0,213.0,521.0,645.0
154.0,243.0,521.0,645.0
124.0,208.0,592.0,296.0
154.0,242.0,524.0,647.0
126.0,201.0,521.0,644.0
154.0,243.0,525.0,645.0
136.0,206.0,469.0,491.0
153.0,246.0,592.0,301.0
111.0,205.0,525.0,648.0
153.0,241.0,526.0,649.0
123.0,208.0,525.0,647.0
154.0,243.0,592.0,299.0
122.0,207.0,524.0,649.0
163.0,240.0,523.0,653.0
118.0,206.0,524.0,651.0
154.0,243.0,591.0,292.0
119.0,208.0,523.0,647.0
153.0,271.0,523.0,650.0
123.0,205.0,523.0,647.0
155.0,243.0,524.0,642.0
125.0,208.0,592.0,295.0
165.0,231.0,522.0,650.0
122.0,208.0,525.0,649.0
156.0,249.0,525.0,651.0
122.0,207.0,591.0,294.0
156.0,243.0,524.0,654.0
134.0,207.0,526.0,651.0
155.0,245.0,523.0,653.0
130.0,206.0,478.0,565.0
153.0,247.0,592.0,298.0
119.0,222.0,524.0,652.0
154.0,247.0,525.0,656.0
122.0,208.0,524.0,653.0
151.0,245.0,592.0,299.0
122.0,202.0,523.0,654.0
154.0,251.0,525.0,655.0
123.0,207.0,525.0,655.0
155.0,243.0,592.0,297.0
123.0,206.0,524.0,655.0
154.0,245.0,526.0,655.0
121.0,208.0,526.0,656.0
155.0,246.0,527.0,653.0
123.0,207.0,592.0,295.0
146.0,244.0,526.0,656.0
122.0,207.0,524.0,655.0
152.0,245.0,526.0,654.0
123.0,208.0,592.0,301.0
147.0,256.0,525.0,655.0
122.0,208.0,525.0,654.0
154.0,241.0,525.0,655.0
121.0,208.0,528.0,642.0
155.0,244.0,593.0,298.0
129.0,205.0,526.0,656.0
153.0,243.0,524.0,656.0
121.0,208.0,525.0,656.0
154.0,243.0,592.0,298.0
117.0,201.0,527.0,656.0
151.0,242.0,528.0,656.0
119.0,208.0,526.0,656.0
169.0,231.0,464.0,421.0
128.0,204.0,593.0,299.0
154.0,254.0,526.0,656.0
124.0,205.0,527.0,656.0
153.0,242.0,526.0,655.0
129.0,204.0,592.0,293.0
150.0,237.0,526.0,654.0
