113.0,176.0,482.0,467.0
144.0,229.0,607.0,303.0
97.0,176.0,539.0,672.0
143.0,229.0,539.0,672.0
101.0,176.0,538.0,671.0
142.0,233.0,605.0,299.0
99.0,174.0,535.0,671.0
144.0,231.0,537.0,670.0
97.0,195.0,537.0,673.0
141.0,227.0,603.0,293.0
94.0,165.0,537.0,672.0
150.0,222.0,535.0,673.0
99.0,176.0,534.0,671.0
143.0,235.0,539.0,667.0
95.0,176.0,607.0,299.0
144.0,227.0,535.0,670.0
99.0,176.0,535.0,672.0
146.0,232.0,538.0,670.0
101.0,176.0,604.0,298.0
143.0,230.0,537.0,670.0
99.0,171.0,537.0,671.0
129.0,230.0,535.0,672.0
112.0,171.0,490.0,576.0
149.0,219.0,606.0,295.0
97.0,175.0,536.0,671.0
145.0,240.0,538.0,670.0
98.0,175.0,538.0,671.0
144.0,231.0,605.0,299.0
109.0,175.0,537.0,672.0
144.0,234.0,538.0,671.0
93.0,171.0,537.0,671.0
139.0,227.0,605.0,294.0
112.0,172.0,538.0,672.0
144.0,234.0,537.0,671.0
100.0,173.0,536.0,671.0
143.0,230.0,539.0,670.0
101.0,171.0,606.0,297.0
144.0,232.0,537.0,673.0
98.0,174.0,538.0,672.0
144.0,234.0,535.0,670.0
100.0,176.0,607.0,303.0
144.0,229.0,539.0,673.0
106.0,176.0,535.0,674.0
142.0,239.0,538.0,673.0
97.0,163.0,540.0,663.0
141.0,234.0,608.0,301.0
98.0,170.0,535.0,671.0
144.0,227.0,537.0,673.0
100.0,175.0,538.0,674.0
144.0,231.0,608.0,299.0
99.0,176.0,539.0,675.0
137.0,229.0,537.0,674.0
110.0,176.0,538.0,673.0
150.0,231.0,522.0,340.0
101.0,178.0,608.0,299.0
140.0,229.0,540.0,673.0
100.0,175.0,537.0,673.0
144.0,234.0,540.0,673.0
96.0,176.0,609.0,301.0
146.0,229.0,537.0,673.0
97.0,176.0,538.0,673.0
143.0,230.0,538.0,675.0
99.0,176.0,605.0,300.0
143.0,232.0,540.0,673.0
100.0,175.0,539.0,674.0
144.0,233.0,535.0,673.0
98.0,176.0,539.0,669.0
144.0,221.0,607.0,294.0
100.0,175.0,538.0,673.0
143.0,230.0,539.0,674.0
97.0,176.0,538.0,673.0
144.0,227.0,609.0,301.0
102.0,176.0,537.0,674.0
144.0,230.0,540.0,674.0
99.0,169.0,539.0,672.0
160.0,224.0,492.0,640.0
101.0,176.0,608.0,298.0
144.0,226.0,539.0,674.0
98.0,177.0,538.0,673.0
143.0,212.0,538.0,671.0
99.0,176.0,605.0,299.0
144.0,229.0,539.0,673.0
99.0,176.0,538.0,674.0
144.0,230.0,539.0,673.0
102.0,176.0,606.0,300.0
155.0,226.0,537.0,672.0
107.0,176.0,540.0,674.0
144.0,238.0,539.0,673.0
101.0,177.0,539.0,672.0
145.0,218.0,608.0,298.0
94.0,173.0,539.0,673.0
142.0,230.0,539.0,672.0
100.0,176.0,539.0,673.0
143.0,231.0,607.0,299.0
99.0,174.0,537.0,675.0
144.0,231.0,540.0,673.0
99.0,181.0,539.0,675.0
145.0,231.0,494.0,654.0
95.0,173.0,608.0,301.0
157.0,217.0,537.0,672.0
99.0,176.0,540.0,674.0
145.0,230.0,541.0,673.0
103.0,176.0,608.0,299.0
143.0,230.0,540.0,675.0
100.0,176.0,537.0,673.0
143.0,231.0,540.0,674.0
114.0,175.0,495.0,591.0
145.0,232.0,607.0,301.0
98.0,175.0,538.0,673.0
144.0,239.0,539.0,673.0
101.0,175.0,541.0,674.0
150.0,230.0,610.0,303.0
100.0,186.0,537.0,677.0
144.0,230.0,541.0,673.0
97.0,176.0,538.0,673.0
144.0,226.0,609.0,304.0
100.0,176.0,537.0,673.0
144.0,230.0,539.0,673.0
99.0,176.0,539.0,673.0
144.0,230.0,539.0,674.0
101.0,175.0,605.0,291.0
144.0,230.0,539.0,675.0
102.0,176.0,539.0,677.0
144.0,235.0,540.0,677.0
102.0,175.0,607.0,299.0
144.0,233.0,540.0,674.0
98.0,176.0,539.0,675.0
144.0,215.0,539.0,675.0
112.0,176.0,495.0,628.0
144.0,230.0,612.0,304.0
102.0,176.0,542.0,673.0
144.0,228.0,541.0,676.0
101.0,176.0,539.0,675.0
143.0,213.0,610.0,304.0
97.0,183.0,539.0,675.0
146.0,209.0,539.0,675.0
99.0,176.0,539.0,674.0
162.0,230.0,480.0,386.0
100.0,179.0,608.0,299.0
144.0,217.0,540.0,673.0
101.0,176.0,539.0,674.0
