(17287+0j),(20250+0j),(34009+0j),(36295+0j)
(-25.608106869367095-22.80962819672287j),(-17.226792187892293-76.06785278807428j),(10.04382131799904-45.22053325492503j),(4.643741329871363-49.78541497058809j)
(-14.819524383198024-8.058610017404991j),(-48.20296446093517-50.08707359883688j),(11.186927158380684-14.79288837357495j),(12.997096873627498-10.35807794215841j)
(12.31414948320882-10.729675608353256j),(44.145528794151446-0.5116706990633642j),(8.216133068427581+7.68321613974133j),(4.3494746565420845-0.7930636564943256j)
(-9.895335507517984+12.476465711476138j),(24.611448539847903-4.048117196489663j),(12.018119688082194-10.875279795621005j),(25.44686709563227-4.607959306676893j)
(-3.2341133632436523-2.7614232946183916j),(-9.506218684666901-45.757386307060855j),(3.4996433468957537+1.2148946798414926j),(4.3398321803263045+8.067062177436686j)
(-41.82283088046564-2.447853368698955j),(-22.99421567817395-31.674037499882424j),(11.42124060241283+26.354296499193342j),(20.568335388343602-3.0458151890992853j)
(-7.582794948748853-3.6562273402550103j),(-18.602094088768247+29.919718401835183j),(-6.286770785433144+5.288732676648033j),(21.446448818339938+5.663362434479423j)
(-16.649020252248192+5.542273984558264j),(25.857153908737928+2.6020692254186653j),(27.534715094243438+12.162875820002858j),(-3.6367115840857878-4.351024710447806j)
(-9.689143124894732+3.7832124075860234j),(-8.556994419043932-10.655578942370983j),(-3.883723320874474+9.131338117112598j),(10.84034367693192-12.62679033091469j)
(-24.027430022408367-10.881051271936016j),(-42.92743053909318-13.077160994589983j),(-8.654934550539297-7.4144775729951j),(2.0490010067254154-6.742290069269199j)
(3.3982828429366396-1.4683394423077136j),(1.4703533795735808+9.482960801817192j),(1.223977034327139-21.433301195545113j),(-0.21723982061192793+4.427225823283847j)
(-5.948709657610358-3.8724890466577238j),(19.044470538875974+3.864236784204329j),(-9.33448598636167+1.6504549100093477j),(7.186104117620545-7.177738605937828j)
(1.4142135623730958-10.071067811865476j),(-0.5355339059327342-19.878679656440365j),(4.585786437626906-12.51471862576143j),(3.9999999999999996+10.79898987322333j)
(-8.64051404415394-1.3793924882681625j),(-3.30622615787194+5.415982012252233j),(0.0945108991741801+5.743114140770879j),(-6.029242245285854-0.03474282237178361j)
(-17.187246415870156-14.939350175249032j),(-8.270667254941294+24.55046266512322j),(-24.17717176516966-10.115204816763548j),(-6.59657088717821-17.94112137501425j)
(-3.0851947053970434+0.07161360173881626j),(8.181778925708386-16.519087368017743j),(-11.342598613773589+9.075023690264691j),(-2.2308984375595173-2.6912967417377165j)
(-17.70003509707905+14.555005274012725j),(-1.1735946662284267-13.95441477956683j),(9.44631711803192-14.035220063385625j),(-9.08451202636148-11.044394573890184j)
(-6.123371721914257-3.0188386216725966j),(-32.02823251460156+17.508465214357848j),(-16.809329133676563+4.432445947665341j),(-9.514132630184212+12.855076589014388j)
(-13.92427547033643+8.00393080671687j),(-9.538210115854486+13.077947332883912j),(14.019300502294465+14.307148368029395j),(4.270788932310516+0.43236185213706513j)
(1.3387429816977434-6.632665562095535j),(38.09236235533359-16.510298505594548j),(-7.627830039394157-6.984821198771476j),(-8.081289360387101+1.3935995475636083j)
(-4.098488440415011-7.645164051106381j),(0.2829997783423881-16.787206483983866j),(20.319933411638196+18.951657592687308j),(8.258119928467192+9.549357835987601j)
(-21.102100514523897-3.5775542265234033j),(-8.554643832665288-9.745045797595063j),(-5.975273421309649-23.80089498780078j),(-9.228851439389155+14.273665249889016j)
(-17.516911511775128-2.99172499247269j),(-17.8105269072865+16.697506478053555j),(-11.381873817934316+20.357019958857528j),(-14.816202202870063-3.758340423017425j)
(-4.668149665808642-0.8246921969570966j),(12.164604652628668-20.675866913375387j),(0.335539563979637-2.8811561066590574j),(13.091139457241752+3.5995876887644895j)
(-10.190689094511924-14.371639394773482j),(6.692170170658126-18.448795796410494j),(-21.632087236242022-16.52401820026158j),(0.13668142279189688-3.6597333983057467j)
(-7+20j),(-5-1.0000000000000018j),(1.0000000000000004-12j),(7.000000000000001+6j)
(-4.441995976365704-5.850037174083537j),(-22.042416608712998+3.6722211643256575j),(3.9517271077884395-5.927571421586166j),(8.332782111532568+9.148446832638594j)
(0.13339671587902657-9.878514496439498j),(31.2434961174243-7.542624316925895j),(14.399378219035583+5.744971491800478j),(-8.11215537084605-6.2150268002361715j)
(13.968973736878274-2.586316199975897j),(-1.390893537506848-39.4305962064829j),(-11.101267748557277+16.406179847725262j),(-18.19848968923167+15.970886360828882j)
(1.40378627609608-13.39617736324243j),(-23.88452403863741+8.043763611829121j),(-11.212407900702386+1.2321750183993447j),(3.5270605150652483-5.941402801623589j)
(-2.0076366698045156-6.629373640625454j),(9.677536381836894+9.88530143891203j),(8.017412152045658-6.998122932917604j),(-5.086190808176344-2.2807559370729154j)
(-9.15087172720132-8.247030360212927j),(-8.838412387758808+2.31491901700182j),(12.11166517569609-3.3665428783647213j),(3.0594503155052735-0.022954970876072345j)
(7.183646161220809-1.4753551907459839j),(19.683580304989388-43.49273954948999j),(5.401594891232314-18.87109328814129j),(-3.872962828759134-5.79706280906095j)
(2.7133888506037502-4.274579638075945j),(-33.58927079819957+11.679506333365737j),(5.199997414571344+15.688064182371539j),(-4.836380913001371+15.791799954948681j)
(4.322072772441792+15.929013547261752j),(23.401593354901266+18.918426561137274j),(3.1910305823652623+2.341568337023226j),(8.881903332056964-3.649948137001556j)
(1.57322788213839-6.878554476396404j),(10.407997630760235-21.249667899586015j),(4.256651566217471-18.113472042332972j),(4.092009526335147+10.740866305701935j)
(6.594720503756488-15.341036635106045j),(32.909445188764046+1.3745892168257097j),(22.511222335740776-2.116710504317213j),(-5.379882411145901-9.730370245324774j)
(-4.665739776939539-5.758947673828638j),(-30.587204618698678-8.887956649325684j),(0.42218195204877185-11.357785529906895j),(-6.151724484658576+2.369559795828711j)
(-1.4142135623730931-4.071067811865475j),(6.535533905932734+24.121320343559642j),(7.414213562373094+29.485281374238568j),(4.000000000000002+28.798989873223334j)
(-6.832556237473909-4.488137827928126j),(21.365741494213808-10.570013558001833j),(8.501992245312067-5.859479682563586j),(-8.736215891062784+0.8125774132741865j)
(-10.659418089269543-11.013969144698152j),(-12.007469291852118+2.730977163834581j),(-31.061470486623307-6.1712271196033015j),(15.663303335956675-5.790627870129564j)
(3.1236711687336864-10.231020479926626j),(10.985009926554444-10.004422741445385j),(8.600942281740434-11.924503581830436j),(-6.405102280705003+5.776061838207617j)
(3.0648186102411255+6.4043191494809655j),(-11.22014129958054+24.410150336966225j),(-17.872059924757192-13.331120761734333j),(5.322403050899851+2.289166487966838j)
(11.298677585413046+3.768264737800397j),(31.600224817758004-0.38845471585663915j),(12.788166552420535+9.130388486159719j),(20.46846399164515+11.059470724643798j)
(-0.5632265246840369-4.522982839559145j),(6.212485527602453-30.608392432796855j),(5.120965524514246+15.905615428576215j),(10.143239865721007+0.23419066805507116j)
(19.53181855001993-12.213207613673966j),(-3.7945879107937763-15.909984915210142j),(-3.4529799830246666+15.945359642421144j),(17.53815397436871-1.1938083912838726j)
(-2.708347034613746+2.5349799113502316j),(2.7160152522942322-21.878754135098767j),(-2.9553285086784955-9.641589544223748j),(10.058870072069839+9.570412929047013j)
(2.8857925881287656+9.90914034756091j),(21.269133406471383+21.960725830051597j),(1.3586865345464503+13.674436851115367j),(5.453236139963337-12.96948978582536j)
(-10.458208986313904-6.03561349292546j),(-35.195802443099524-45.97036904808784j),(5.900737946722691-5.472234718357492j),(11.667050097383603+1.6022425219836833j)
(-2.5711535018497695+3.690967294780613j),(9.884290623116083-33.77659345078329j),(8.179124680924321-11.872375818559359j),(-8.514213764906307+9.104885470596116j)
(2.723973506609553-10.832425800096178j),(19.35011337232028-41.29203630055671j),(-2.5120627457535947+32.66787370942234j),(4.8970678631330165+19.881598535125622j)
(991-1.5543122344752192e-15j),(1380+4.884981308350689e-15j),(1325-3.552713678800501e-15j),(1491-1.0658141036401503e-14j)
(2.7239735066095543+10.832425800096178j),(19.35011337232028+41.29203630055672j),(-2.5120627457535996-32.667873709422345j),(4.897067863133019-19.88159853512562j)
(-2.571153501849775-3.6909672947806116j),(9.884290623116083+33.776593450783295j),(8.179124680924321+11.872375818559359j),(-8.514213764906305-9.104885470596114j)
(-10.458208986313906+6.035613492925461j),(-35.195802443099524+45.97036904808783j),(5.900737946722689+5.472234718357483j),(11.667050097383603-1.6022425219836878j)
(2.8857925881287656-9.90914034756091j),(21.269133406471383-21.960725830051597j),(1.3586865345464503-13.674436851115367j),(5.453236139963337+12.96948978582536j)
(-2.708347034613747-2.5349799113502307j),(2.7160152522942305+21.878754135098767j),(-2.9553285086785017+9.641589544223756j),(10.058870072069835-9.570412929047016j)
(19.531818550019928+12.213207613673966j),(-3.7945879107937754+15.909984915210144j),(-3.452979983024668-15.945359642421142j),(17.53815397436871+1.1938083912838735j)
(-0.5632265246840373+4.522982839559145j),(6.212485527602459+30.608392432796855j),(5.120965524514249-15.905615428576215j),(10.14323986572101-0.23419066805507427j)
(11.298677585413145-3.7682647378003917j),(31.60022481775809+0.3884547158566387j),(12.788166552420535-9.130388486159717j),(20.468463991645194-11.059470724643802j)
(3.0648186102411215-6.4043191494809655j),(-11.220141299580545-24.410150336966225j),(-17.872059924757192+13.331120761734333j),(5.322403050899851-2.2891664879668348j)
(3.1236711687336864+10.231020479926626j),(10.985009926554447+10.004422741445385j),(8.600942281740437+11.924503581830432j),(-6.405102280705003-5.776061838207616j)
(-10.65941808926954+11.013969144698155j),(-12.007469291852113-2.7309771638345772j),(-31.061470486623303+6.171227119603306j),(15.663303335956671+5.790627870129563j)
(-6.832556237473909+4.488137827928126j),(21.365741494213808+10.570013558001833j),(8.501992245312067+5.859479682563586j),(-8.736215891062784-0.8125774132741865j)
(-1.4142135623730967+4.071067811865475j),(6.535533905932739-24.121320343559642j),(7.414213562373094-29.485281374238568j),(3.9999999999999982-28.798989873223334j)
(-4.665739776939537+5.75894767382864j),(-30.58720461869868+8.887956649325677j),(0.4221819520487715+11.357785529906895j),(-6.151724484658579-2.3695597958287102j)
(6.594720503756488+15.341036635106047j),(32.90944518876404-1.3745892168257061j),(22.511222335740772+2.1167105043172176j),(-5.3798824111459+9.730370245324773j)
(1.5732278821383403+6.878554476396399j),(10.407997630760207+21.249667899586015j),(4.256651566217556+18.113472042332972j),(4.09200952633519-10.740866305701914j)
(4.322072772441792-15.92901354726175j),(23.40159335490127-18.918426561137274j),(3.1910305823652623-2.3415683370232268j),(8.881903332056961+3.6499481370015565j)
(2.713388850603746+4.274579638075945j),(-33.589270798199564-11.67950633336574j),(5.199997414571344-15.688064182371535j),(-4.83638091300137-15.79179995494868j)
(7.183646161220805+1.4753551907459839j),(19.683580304989384+43.49273954948999j),(5.401594891232313+18.87109328814128j),(-3.872962828759137+5.797062809060947j)
(-9.15087172720132+8.247030360212927j),(-8.838412387758808-2.31491901700182j),(12.11166517569609+3.3665428783647213j),(3.0594503155052735+0.022954970876072345j)
(-2.007636669804514+6.629373640625459j),(9.677536381836894-9.88530143891203j),(8.017412152045654+6.99812293291761j),(-5.086190808176344+2.2807559370729145j)
(1.403786276096075+13.396177363242433j),(-23.88452403863741-8.043763611829121j),(-11.212407900702386-1.2321750183993476j),(3.5270605150652474+5.941402801623587j)
(13.968973736878272+2.586316199975899j),(-1.390893537506848+39.4305962064829j),(-11.10126774855727-16.406179847725262j),(-18.198489689231675-15.970886360828882j)
(0.13339671587906565+9.87851449643948j),(31.243496117424314+7.542624316925895j),(14.399378219035583-5.744971491800486j),(-8.112155370846068+6.215026800236173j)
(-4.441995976365703+5.850037174083541j),(-22.042416608712998-3.672221164325654j),(3.951727107788443+5.927571421586167j),(8.332782111532566-9.14844683263859j)
(-7-20j),(-5+1j),(1.0000000000000004+12j),(7-6.000000000000001j)
(-10.190689094511924+14.371639394773482j),(6.692170170658127+18.448795796410497j),(-21.632087236242015+16.524018200261587j),(0.1366814227918982+3.6597333983057467j)
(-4.668149665808642+0.8246921969570966j),(12.164604652628668+20.675866913375387j),(0.335539563979637+2.8811561066590574j),(13.091139457241752-3.5995876887644895j)
(-17.516911511775128+2.9917249924726876j),(-17.810526907286494-16.697506478053555j),(-11.381873817934313-20.357019958857535j),(-14.81620220287006+3.758340423017426j)
(-21.102100514523897+3.5775542265234055j),(-8.554643832665288+9.745045797595063j),(-5.97527342130965+23.80089498780078j),(-9.228851439389155-14.273665249889014j)
(-4.098488440415008+7.645164051106379j),(0.28299977834239165+16.787206483983866j),(20.319933411638196-18.95165759268731j),(8.25811992846719-9.5493578359876j)
(1.338742981697738+6.6326655620955295j),(38.092362355333606+16.51029850559454j),(-7.627830039394098+6.984821198771477j),(-8.081289360387121-1.3935995475636096j)
(-13.924275470336434-8.003930806716868j),(-9.538210115854483-13.077947332883918j),(14.019300502294463-14.307148368029393j),(4.270788932310515-0.43236185213706335j)
(-6.123371721914255+3.0188386216725958j),(-32.028232514601555-17.50846521435785j),(-16.809329133676563-4.432445947665339j),(-9.51413263018421-12.855076589014388j)
(-17.70003509707905-14.555005274012727j),(-1.173594666228425+13.954414779566825j),(9.446317118031917+14.03522006338562j),(-9.08451202636148+11.044394573890184j)
(-3.0851947053970434-0.07161360173881626j),(8.181778925708386+16.519087368017743j),(-11.342598613773589-9.075023690264691j),(-2.2308984375595173+2.6912967417377165j)
(-17.18724641587016+14.939350175249032j),(-8.270667254941289-24.55046266512322j),(-24.17717176516966+10.11520481676355j),(-6.596570887178205+17.941121375014248j)
(-8.640514044153946+1.379392488268163j),(-3.306226157871942-5.415982012252234j),(0.09451089917417654-5.74311414077088j),(-6.029242245285855+0.0347428223717845j)
(1.414213562373094+10.071067811865479j),(-0.5355339059327351+19.87867965644035j),(4.585786437626906+12.514718625761429j),(3.9999999999999987-10.798989873223329j)
