(6643+0j),(7885+0j),(13233+0j),(14082+0j)
(6.764355469042242-8.249192215334244j),(38.525053887366454+4.892401637198137j),(-15.076445356183065+27.66089112894644j),(4.420461822670959+21.154553606990685j)
(-5.862694998379889+6.046537245967515j),(14.518616792072857+22.96301754444523j),(17.689530731532276-15.953548503845038j),(0.26393202250021064-10.737520251592567j)
(-10.196529870694944-5.457923466027381j),(-13.460293108325029+26.028341559734194j),(4.075473369508916-8.154002800906174j),(10.418652743784815-2.122857263528296j)
(-4.927050983124822+3.302197525465047j),(-7.517220926874302+7.363693728376376j),(8.336881039375399-1.7633557568774165j),(-0.6458980337502851-2.2653842965929982j)
(-0.8786796564403576-0.29289321881345254j),(-26.24264068711928+2.4142135623730967j),(0.12132034355964283+10.707106781186546j),(-2.878679656440357+1.2928932188134523j)
(2.0503957577976237+3.5667406762019533j),(-11.532312138786892-7.450546563304624j),(22.830672698702166+14.757733585565031j),(4.73606797749979+2.242276318172993j)
(3.965433864827986+3.8153972366258553j),(-9.024197776068554-24.077659806619053j),(-4.73907038270913+18.354196723005515j),(3.7402769245025125+0.9200087207475027j)
(-1.8991869381243305-1.314327780297834j),(4.961492836873276-22.60084240279389j),(13.16311896062507+4.477768030049992j),(-8.59016994374997+1.089813792008041j)
(-0.2581967348047254+2.276642284952684j),(16.343274148307884-7.011211429081314j),(-6.512948784433123+1.1557874757972488j),(1.7352431278779248+2.010746306567296j)
(6+5j),(21+9.999999999999998j),(13.999999999999996+4.999999999999999j),(5+0.9999999999999991j)
(9.40043482432596+2.652043803788153j),(15.841835122105065+17.39169012336214j),(-2.539944482609977-2.664257530212426j),(2.423141312446612+2.3024295562794492j)
(-1.5729490168751639+3.2164408128881465j),(7.017220926874309+20.421214818777813j),(16.163118960624622-2.853169548885461j),(-7.354101966249701+2.7144122731725697j)
(10.109232306373238-5.066512365730013j),(-0.4343689663390329+17.66031837111224j),(-5.999246248387584-17.48384842514472j),(-0.24980237399693905+2.19867580341886j)
(-0.5782598027980446+8.9955652225471j),(-20.210333647461105+14.158750495803986j),(28.25949724504731-9.757733585565031j),(4.73606797749979-3.1865482281721507j)
(-5.121320343559642+1.707106781186548j),(-17.75735931288071+0.41421356237309404j),(-4.121320343559644-9.292893218813454j),(-7.121320343559641-2.7071067811865497j)
(10.399186938124558-2.1266270208801j),(-27.461492836873276-16.596744339902134j),(5.336881039375157-5.118553845478448j),(2.5901699437490606+4.61652530576288j)
(-0.3502722555058586-0.5760138636715134j),(0.19750030073682723-14.473568640497305j),(-15.15681685091325+10.851226617246594j),(-8.381263249289967+5.6542037438011885j)
(-1.6094409566196899+1.5157686527815386j),(-3.7759710058248555-16.25481361194586j),(22.22029932471825+10.953548503845038j),(0.26393202250021064-6.206751658406591j)
(-3.434457603563895-4.624593734169711j),(-3.9888036077836153-16.27443193774553j),(-20.051001264272784-5.351879595041362j),(5.893289692004083-6.081401552720625j)
(373-1.1102230246251565e-15j),(481+0j),(491-2.886579864025407e-15j),(616-2.220446049250313e-16j)
(-3.4344576035638963+4.624593734169712j),(-3.988803607783616+16.27443193774553j),(-20.051001264272777+5.351879595041361j),(5.893289692004084+6.081401552720625j)
(-1.609440956619689-1.515768652781539j),(-3.7759710058248555+16.254813611945856j),(22.220299324718248-10.953548503845038j),(0.2639320225002102+6.206751658406591j)
(-0.35027225550585867+0.5760138636715147j),(0.19750030073682723+14.473568640497302j),(-15.156816850913247-10.851226617246589j),(-8.381263249289965-5.654203743801187j)
(10.399186938124558+2.1266270208801j),(-27.461492836873276+16.596744339902134j),(5.336881039375157+5.118553845478448j),(2.5901699437490606-4.61652530576288j)
(-5.121320343559642-1.707106781186547j),(-17.757359312880713-0.41421356237309404j),(-4.12132034355964+9.292893218813452j),(-7.121320343559642+2.707106781186548j)
(-0.5782598027980445-8.9955652225471j),(-20.210333647461105-14.158750495803993j),(28.25949724504731+9.757733585565031j),(4.73606797749979+3.1865482281721524j)
(10.109232306373237+5.066512365730011j),(-0.4343689663390391-17.660318371112236j),(-5.999246248387587+17.48384842514472j),(-0.24980237399693994-2.198675803418861j)
(-1.5729490168751283-3.216440812888141j),(7.01722092687433-20.421214818777813j),(16.163118960624644+2.853169548885459j),(-7.3541019662496865-2.714412273172556j)
(9.40043482432596-2.6520438037881524j),(15.84183512210506-17.391690123362142j),(-2.539944482609977+2.664257530212425j),(2.4231413124466123-2.3024295562794483j)
(6-5j),(21-9.999999999999995j),(13.999999999999998-5.000000000000001j),(5-1j)
(-0.2581967348047263-2.276642284952685j),(16.343274148307884+7.011211429081317j),(-6.512948784433126-1.1557874757972533j),(1.7352431278779212-2.010746306567294j)
(-1.8991869381243305+1.314327780297834j),(4.961492836873276+22.60084240279389j),(13.16311896062507-4.477768030049992j),(-8.59016994374997-1.089813792008041j)
(3.9654338648279843-3.8153972366258535j),(-9.024197776068556+24.077659806619053j),(-4.739070382709128-18.354196723005515j),(3.7402769245025107-0.9200087207475027j)
(2.0503957577976237-3.566740676201953j),(-11.532312138786894+7.450546563304625j),(22.830672698702163-14.757733585565031j),(4.73606797749979-2.242276318172995j)
(-0.8786796564403572+0.29289321881345254j),(-26.242640687119284-2.4142135623730923j),(0.12132034355964194-10.707106781186548j),(-2.8786796564403563-1.2928932188134532j)
(-4.92705098312485-3.3021975254650506j),(-7.517220926874323-7.363693728376376j),(8.336881039375363+1.763355756877421j),(-0.6458980337503277+2.2653842965929853j)
(-10.196529870694944+5.457923466027381j),(-13.46029310832503-26.028341559734194j),(4.075473369508911+8.154002800906177j),(10.418652743784815+2.1228572635282967j)
(-5.86269499837989-6.046537245967514j),(14.518616792072855-22.963017544445222j),(17.689530731532276+15.953548503845038j),(0.2639320225002102+10.737520251592567j)
(6.764355469042242+8.249192215334242j),(38.525053887366454-4.892401637198139j),(-15.076445356183063-27.66089112894644j),(4.420461822670959-21.154553606990685j)
