147.0,165.0,310.0,333.0,0
153.0,184.0,339.0,368.0,1
162.0,159.0,311.0,336.0,2
158.0,182.0,339.0,368.0,3
141.0,155.0,310.0,335.0,4
145.0,176.0,339.0,370.0,5
139.0,155.0,311.0,336.0,6
144.0,176.0,338.0,368.0,7
138.0,152.0,311.0,335.0,8
144.0,174.0,337.0,371.0,9
135.0,151.0,310.0,336.0,10
144.0,175.0,341.0,370.0,11
137.0,149.0,313.0,336.0,12
144.0,175.0,339.0,371.0,13
138.0,150.0,309.0,336.0,14
144.0,176.0,341.0,368.0,15
138.0,150.0,310.0,336.0,16
143.0,174.0,336.0,369.0,17
137.0,158.0,314.0,336.0,18
144.0,174.0,344.0,369.0,19
137.0,151.0,311.0,336.0,20
144.0,176.0,337.0,368.0,21
128.0,146.0,309.0,337.0,22
133.0,166.0,341.0,375.0,23
129.0,145.0,309.0,339.0,24
142.0,163.0,341.0,372.0,25
131.0,145.0,311.0,335.0,26
141.0,171.0,338.0,370.0,27
133.0,146.0,313.0,336.0,28
139.0,171.0,339.0,371.0,29
131.0,148.0,313.0,336.0,30
141.0,171.0,343.0,371.0,31
133.0,146.0,312.0,337.0,32
128.0,183.0,339.0,370.0,33
132.0,146.0,308.0,337.0,34
142.0,172.0,339.0,368.0,35
135.0,149.0,310.0,336.0,36
143.0,173.0,339.0,372.0,37
134.0,149.0,310.0,336.0,38
144.0,175.0,337.0,369.0,39
138.0,153.0,314.0,336.0,40
116.0,176.0,342.0,369.0,41
137.0,146.0,311.0,336.0,42
142.0,173.0,340.0,370.0,43
134.0,150.0,311.0,336.0,44
142.0,173.0,339.0,369.0,45
133.0,151.0,309.0,336.0,46
145.0,176.0,339.0,368.0,47
140.0,155.0,309.0,336.0,48
150.0,178.0,338.0,368.0,49
