(8040+0j),(10027+0j),(24862+0j),(27619+0j)
(667.6540922613779-339.6285797487192j),(532.2730602589843-273.0155908400796j),(56.38782875637517-67.3480015136073j),(-54.002678460451605-12.640187341278022j)
(418.6019808005647+5.159810892777376j),(319.28448827633497+7.688032189565746j),(38.586794305897186+37.033106068988424j),(-59.0878614729904+52.47194956666006j)
(-116.9329585157723-85.1683453160316j),(-69.53568632506231-111.65194364021679j),(-28.645863390929065+18.975799759337235j),(-4.120308269286511+35.33535171802421j)
(-199.91387438646163-181.51727702416986j),(-147.8545560587951-111.3273435679264j),(-25.07914822175785+16.205441589462545j),(-14.943733661426446+28.482718583666205j)
(-246.7446794427657-97.21925735867066j),(-201.85939333730207-95.85951280754989j),(-4.62111361906375-10.975159057252368j),(45.28028359529516-10.154195850238148j)
(-255.51381346047378-125.84850588809451j),(-202.53652999568612-134.85889186315606j),(-26.486562054812566-14.642716675902497j),(22.177973458085035+24.41621447484056j)
(-102.82144138461014-111.84432791713664j),(-77.58341671370701-72.62590245158677j),(10.320295863005303-13.797283830586274j),(24.169202332572908+10.41376439084691j)
(-54.16633601276115+1.318149524210071j),(-33.86042975446736-24.36683174204005j),(-7.04436813484954+2.360459721396399j),(4.943411325689636-8.772446996738415j)
(-14.880509555966839+93.38389921417355j),(34.59466860800141+77.61856695551504j),(0.9983235312383272+8.027363516345432j),(5.4315066498806885-17.36651620026773j)
(-58.94613795502141+123.03156417444771j),(-51.452225298518044+108.05473760582575j),(-6.959932232423576-12.005486670696982j),(2.1017109517946366-25.198480938332587j)
(-82.68141904775882+68.76955119614979j),(-56.23092807997898+30.607554651308746j),(-3.649327251963861-12.517623002412947j),(12.210405257849729-7.095894840742156j)
(23.93319089811598+53.764095345359436j),(29.357697559512417+36.85170458373025j),(16.25409141706541+8.674104109542583j),(8.47078628008967-4.575200119219979j)
(47.99999999999997+79.67433714816836j),(15.000000000000043+34.64101615137755j),(5.999999999999998-8.881784197001252e-15j),(-15.99999999999999-8.660254037844387j)
(2.31871576771519+30.5248737217362j),(26.08412917109291+31.444610520917223j),(-16.624456729427067+10.50608515289769j),(-8.092476570798608-6.121714599516432j)
(-19.49777383104432-1.6652476916233994j),(-19.380897890299188-5.009440826061912j),(-1.5833204151879503+12.51798413979129j),(-2.131283735823418+7.348300919396399j)
(-19.73859763888685-29.55858782000102j),(2.0121464669706057-22.19171174722859j),(-11.479557157124828-8.567903648735971j),(-2.12687155603704+6.891264879072257j)
(28.728388468190005-4.889419492193831j),(5.723955144277227+12.727773858524571j),(-9.505394399148905-5.106470614323721j),(2.9827499489503797-5.09959493151237j)
(-7.223234383432555+6.2965028459245005j),(-22.316566934688012+39.53919398543071j),(-11.16481760037209+3.6585735710509217j),(2.2450500730683416-24.29482111557126j)
(-33.3324429694814+7.673454026089878j),(-1.3825279568274977+37.7138642447602j),(6.504259613609314+12.221554361696992j),(9.286614030225813-21.431190474183737j)
(-9.518395729481353-10.74483186228202j),(-53.22448272860745+13.89380383484255j),(-5.916197644574841-9.93735248698102j),(10.543543551634658+0.601025791680625j)
(-43.167605766886645-68.36666653173978j),(-22.77869287480661-38.68148053142503j),(-3.326493262393214-1.7146030044224307j),(12.961891450284014+9.146744253653495j)
(-28.090562202582767-90.10830025621014j),(1.523200301311963-56.50591183011994j),(14.44977781119255-5.693045795968928j),(2.9342036604353856+18.222018620315072j)
(69.3183964940848-87.35053448186555j),(37.39227559528494-91.53385638298025j),(17.240307358655663-9.959701372452805j),(-2.429705655570488+4.960326965547388j)
(107.40524357246102-37.762069234667734j),(105.91153940604318-37.32143368272759j),(21.563908545803315+9.673031686914486j),(-10.63412608208182+6.706732556851771j)
(65.89923003208378+16.348169022242914j),(46.66897735658278+18.799017462474445j),(6.7546325520815165+15.144254235319604j),(-10.335351154434921+2.114256919707569j)
(26.999999999999993+60.6217782649107j),(58.000000000000014-5.196152422706625j),(-11.000000000000002+12.124355652982137j),(-11+13.856406460551014j)
(-34.72396451681861+52.14522195631111j),(-10.16453355840298+44.73565047047882j),(-10.545482525155137-2.229053895722076j),(7.688801619405794-6.571470780311638j)
(-35.10246940455896-2.6165878865598797j),(-25.049349116090063-6.899830868090126j),(1.459852390372454-5.714362388290439j),(7.975816141505424+10.16617935018651j)
(11.134683702936579-19.35883119392701j),(32.36375968055112-20.304095668708506j),(7.416910564742991+0.7770924406505584j),(5.2246732169032635+13.526682817811857j)
(36.429154448336135+27.626646057844223j),(21.160217915798512+51.631111794920784j),(1.4409336502276346-1.6254310485404098j),(0.7894549001816813-3.780311377986348j)
(28.95433712089512+17.986894204853936j),(21.50616175979878+36.277982655619226j),(-2.6697670764961905-0.7063721091452653j),(0.8528737876698926-1.9089178486014893j)
(1.5988819123723097-35.713289504208724j),(-5.546621296140362+2.4221206909072883j),(-17.229493485702655-4.599519146283923j),(4.300053879608107-9.606924275429524j)
(9.7028121864887-39.34020854389011j),(4.265142040569714-32.78066028353328j),(22.602836062427087-17.821952384997203j),(-1.8306077144604842-2.1147928903626836j)
(-1.1196750914887375-70.24850067887601j),(-27.27052885319037-44.78943860957571j),(15.589172070611207-11.149667241886656j),(16.94446603867653+9.598134971867347j)
(60.57268849639278-71.83781974962842j),(21.199560732989955-25.37592313758102j),(20.25702594451142+9.868233881626352j),(-15.656264680140431+0.5181862044543322j)
(20.469458924993774+9.299151792038316j),(14.423642049021396-12.530848988943205j),(14.89244604208966+18.041785875064036j),(18.9508613706588-0.9521900264129135j)
(-98.68183373134491+5.320439692388028j),(-76.07148444065375+28.47155329044852j),(-38.93565830630864+15.313890882959543j),(-14.582802218869753-16.26528224011679j)
(-146.92353005940942-144.56755703974488j),(-88.64577110990166-137.02842159020577j),(-53.25244297221303-63.153828869918435j),(-19.492262288091887+5.733539519567483j)
(1050+3.552713678800501e-15j),(1557+4.618527782440651e-14j),(1380-1.7763568394002505e-15j),(1355+2.1316282072803006e-14j)
(-146.92353005940942+144.56755703974488j),(-88.64577110990167+137.02842159020577j),(-53.252442972213046+63.153828869918435j),(-19.49226228809189-5.7335395195674845j)
(-98.68183373134488-5.320439692388105j),(-76.07148444065372-28.471553290448586j),(-38.93565830630861-15.31389088295959j),(-14.58280221886972+16.265282240116736j)
(20.469458924993774-9.299151792038316j),(14.423642049021396+12.530848988943205j),(14.89244604208966-18.041785875064036j),(18.9508613706588+0.9521900264129135j)
(60.57268849639275+71.83781974962844j),(21.199560732989983+25.375923137581076j),(20.257025944511447-9.868233881626304j),(-15.656264680140422-0.5181862044542891j)
(-1.1196750914887303+70.24850067887598j),(-27.270528853190335+44.789438609575726j),(15.589172070611209+11.149667241886654j),(16.94446603867653-9.598134971867347j)
(9.7028121864887+39.3402085438901j),(4.265142040569799+32.78066028353325j),(22.60283606242706+17.82195238499724j),(-1.8306077144604842+2.114792890362656j)
(1.5988819123722777+35.71328950420872j),(-5.546621296140373-2.422120690907306j),(-17.229493485702665+4.5995191462839315j),(4.300053879608107+9.606924275429524j)
(28.954337120895133-17.98689420485394j),(21.50616175979877-36.27798265561927j),(-2.669767076496168+0.7063721091452706j),(0.8528737876699006+1.9089178486014804j)
(36.429154448336135-27.626646057844223j),(21.160217915798512-51.631111794920784j),(1.4409336502276346+1.6254310485404098j),(0.7894549001816813+3.780311377986348j)
(11.134683702936584+19.35883119392702j),(32.36375968055112+20.304095668708523j),(7.4169105647429685-0.7770924406505362j),(5.224673216903277-13.526682817811857j)
