(7924+0j),(9663+0j),(24742+0j),(26914+0j)
(-121.03990395081021-111.97417024924219j),(-86.4266558878212-86.46257785166591j),(45.02185878520447-72.81387517598448j),(133.7204102736575-161.806914462842j)
(-33.0414722852422-97.41067737531327j),(-1.6751534399577714-68.66258109369653j),(11.22684259239549-59.29317792810277j),(21.18479190500521-117.24753529815165j)
(-4.586319468051924-114.57154277856966j),(30.535785514952302-89.8945075581108j),(19.44832676365181-22.25373987734924j),(2.927613650818884-57.017440494373695j)
(49.375696089105645-102.99664102143203j),(24.785445962529934-59.611981824100766j),(29.130619754956115-55.36253504368276j),(28.690113925693822-40.03719689713433j)
(19.720462263715355-25.282219498246405j),(36.844609424761984-53.605208198179355j),(42.51444926323873-23.876440135847773j),(47.78351208234749-56.695647403633544j)
(-8.812356397334995-32.56074950584541j),(24.602453252586283-18.221250656573748j),(44.831972238266594-24.83101742080435j),(48.739205233481684-37.42074565865512j)
(3.9002142606765773-61.7616986450751j),(18.679564964935224-0.9350846241375734j),(16.07742480195664+18.10937643154616j),(33.04839735414447+6.5575951519608395j)
(-8.807900813233005-54.13680704550429j),(-17.19812230833395-19.52734670589978j),(8.217718365149722-19.79479478467512j),(11.666963646182467-10.363448420484461j)
(-42.47694307245995-8.793814446924316j),(-29.165664881112377-20.108423937042453j),(33.097785248361696-18.476856121190213j),(18.15976820199597-55.352331990635804j)
(-7.717199128309449-31.59698579703979j),(-1.7485989054368556-28.008759672356405j),(18.711699269996977-47.50064412793193j),(31.793712546139737-75.86423929850014j)
(14.456154179289667-27.405955524579586j),(3.6696240063252787-24.882087370758878j),(22.160548470384143-30.50765938716262j),(11.827374024036693-46.32721966319218j)
(-2.392249543792559-5.60815310821004j),(16.51110535201269-23.453543076582836j),(-0.2521926543790869+14.131345728572485j),(3.6092635123491164+0.5115215523547146j)
(28.916623103901237-24.86500786467733j),(-2.8336662775359165-5.066451447236513j),(-10.036033170860112-6.310882910187765j),(12.504594995861233+2.575680808174912j)
(-30.435318595882976+32.687624743970396j),(-3.977781278379238-9.595180812664442j),(0.3074847586493714+3.9905960987412428j),(-0.8257253251344014-2.2812648606282764j)
(-20.391689375218746-11.225132547855937j),(1.9271435443607867-7.823235319567626j),(6.854564470619097-20.747547306238374j),(11.729654189692091-40.25136251948415j)
(17.85951698838062-27.953191528168457j),(25.65115283283899+0.10023549510161867j),(5.019988092081803-25.403335114884776j),(0.9100769747799404-34.89511129159144j)
(31.134671624800543+17.088481831398017j),(22.39501288901276+0.8768241097997591j),(24.83217882033538-37.95399615766956j),(34.17141358946552-20.508517914941557j)
(2.274679771932373-13.682898703716262j),(-5.882669163958983+7.113274925687047j),(37.70499323548884+25.871085262162573j),(26.808877051006085+0.9689710129368547j)
(-6.689671591950868+14.326409570584016j),(1.2970136636247416-15.490279965112393j),(3.228657960125023-1.3625658274102985j),(11.803497501219438+0.4110824806062081j)
(-44.63208317093114+6.344248483298741j),(-24.748781113950145-13.260773308196727j),(10.497299052832659+7.603845544712591j),(-16.532141325334123-11.910648977231542j)
(-37.88662619616878-40.51730670666089j),(-3.3863009461454614-28.759791975381187j),(-5.678743851220284-24.456209064466897j),(11.157264967682933-28.986268881350917j)
(43.18317946454037+6.909836392961379j),(4.784434622369362-23.520138839813406j),(21.25678818082259-14.363735477876626j),(18.78814808731777-55.82675863531329j)
(1.9999999999999947+20j),(43+3.999999999999999j),(9.000000000000005-9.000000000000004j),(18-20.000000000000007j)
(3.51988359000444-9.796461216572311j),(29.224022454047144+13.874461840435023j),(13.319793772355524+4.7169208575683195j),(3.7739512263808592+14.854096733951044j)
(-4.284586006577097-39.79513113152328j),(-7.645707179346946+13.326955170112736j),(-7.927282282734781+12.982290674273926j),(-11.554433063540216+13.776998792653393j)
