166.0,195.0,352.0,383.0,0
160.0,176.0,320.0,346.0,1
166.0,197.0,352.0,381.0,2
160.0,178.0,322.0,346.0,3
167.0,197.0,351.0,379.0,4
161.0,179.0,321.0,346.0,5
167.0,198.0,351.0,379.0,6
161.0,177.0,321.0,345.0,7
167.0,198.0,352.0,381.0,8
160.0,180.0,322.0,345.0,9
166.0,195.0,347.0,378.0,10
161.0,179.0,323.0,353.0,11
169.0,198.0,351.0,378.0,12
173.0,179.0,319.0,344.0,13
170.0,198.0,351.0,379.0,14
161.0,179.0,320.0,346.0,15
167.0,197.0,351.0,378.0,16
162.0,179.0,321.0,347.0,17
167.0,198.0,351.0,378.0,18
161.0,178.0,320.0,345.0,19
169.0,198.0,351.0,379.0,20
163.0,181.0,320.0,342.0,21
169.0,198.0,351.0,378.0,22
166.0,180.0,320.0,343.0,23
168.0,197.0,351.0,381.0,24
161.0,181.0,323.0,345.0,25
167.0,199.0,351.0,382.0,26
161.0,181.0,320.0,345.0,27
171.0,201.0,350.0,375.0,28
162.0,179.0,320.0,344.0,29
172.0,199.0,352.0,380.0,30
162.0,181.0,321.0,344.0,31
170.0,208.0,352.0,376.0,32
161.0,179.0,320.0,346.0,33
173.0,204.0,352.0,380.0,34
163.0,181.0,322.0,343.0,35
171.0,201.0,353.0,379.0,36
162.0,182.0,320.0,347.0,37
171.0,200.0,351.0,379.0,38
162.0,182.0,320.0,345.0,39
176.0,201.0,345.0,377.0,40
162.0,182.0,322.0,343.0,41
171.0,201.0,354.0,378.0,42
162.0,181.0,320.0,345.0,43
172.0,201.0,350.0,375.0,44
162.0,179.0,320.0,342.0,45
171.0,201.0,351.0,379.0,46
162.0,178.0,320.0,342.0,47
171.0,202.0,350.0,378.0,48
162.0,182.0,321.0,345.0,49
171.0,197.0,350.0,376.0,50
162.0,180.0,320.0,343.0,51
170.0,202.0,350.0,381.0,52
161.0,179.0,320.0,342.0,53
171.0,201.0,353.0,377.0,54
161.0,179.0,319.0,342.0,55
170.0,198.0,350.0,373.0,56
159.0,179.0,317.0,341.0,57
170.0,199.0,349.0,373.0,58
163.0,181.0,318.0,341.0,59
170.0,199.0,350.0,374.0,60
160.0,179.0,320.0,341.0,61
167.0,197.0,349.0,375.0,62
160.0,177.0,317.0,337.0,63
169.0,198.0,349.0,373.0,64
160.0,175.0,319.0,341.0,65
170.0,197.0,346.0,374.0,66
160.0,180.0,317.0,343.0,67
169.0,198.0,348.0,373.0,68
160.0,179.0,319.0,342.0,69
169.0,198.0,350.0,373.0,70
161.0,181.0,319.0,340.0,71
170.0,197.0,347.0,372.0,72
160.0,178.0,320.0,343.0,73
170.0,198.0,349.0,377.0,74
160.0,179.0,320.0,341.0,75
170.0,197.0,347.0,373.0,76
161.0,177.0,320.0,342.0,77
169.0,198.0,349.0,372.0,78
161.0,176.0,318.0,340.0,79
170.0,197.0,345.0,372.0,80
161.0,177.0,319.0,341.0,81
169.0,198.0,347.0,373.0,82
161.0,177.0,320.0,341.0,83
170.0,197.0,351.0,373.0,84
160.0,177.0,318.0,338.0,85
171.0,198.0,347.0,371.0,86
160.0,178.0,320.0,341.0,87
171.0,198.0,350.0,374.0,88
160.0,192.0,320.0,340.0,89
167.0,198.0,347.0,373.0,90
160.0,178.0,319.0,341.0,91
165.0,195.0,345.0,373.0,92
