(14556+0j),(16525+0j),(31271+0j),(33518+0j)
(-5.677696389176203-42.745994781086786j),(-5.9034747007483706-13.859008263255475j),(48.55476974250817-44.39749646811311j),(25.560237324996805-24.331311463891964j)
(-0.922532824517976-36.98423918814132j),(29.665296138477167-0.5099555540391787j),(37.6579529118328+4.754194290399816j),(23.827974872359416-14.89393345810517j)
(-28.682917450401984+8.812637025078303j),(19.231910386018427-18.61568971807509j),(-2.1545719638596807-15.630577776258901j),(10.851058473748957-14.709974071069217j)
(10.020225955466389+15.79630656369606j),(19.00631225590393-36.50258926150339j),(26.609041839214548-29.88967181041132j),(19.201155808775045-5.646125996436319j)
(9.391963420359843+20.75680980166929j),(15.971576488710525+11.293133435859232j),(26.996646392659386+7.103945876244693j),(27.416275040580786+2.735649425861685j)
(37.78168099635028-15.597401578524217j),(-15.349663890136675+27.935120640909176j),(30.40418503473834-12.957531458036216j),(1.6942399835234205+3.8832011713249157j)
(10.628025877915693-7.9072904814703175j),(17.663159517148593-14.464236505170499j),(36.357574914758246-10.977916564214778j),(17.14028228569225-2.3806200365780423j)
(-12.068731665379401-25.51956112790973j),(20.625762217085864-1.55444048543804j),(15.371578309543933+22.462954876248205j),(10.546152056650378+1.9851844278031354j)
(-8.889045305285883+29.681967176747236j),(17.0223153921431+14.389053723743313j),(-2.681449069156752-4.556510902380985j),(9.310427605094105+3.25597749568246j)
(8.69681092191945+7.530743729461341j),(19.58930259394424-20.995659226745378j),(18.323303212665905-8.493499245205495j),(16.24966736527631-0.49508417766895185j)
(29.901003537646794+28.875759092370327j),(8.66735370636973+29.67781417958077j),(-6.768058971086688+10.07862142274083j),(18.622622829421406+7.056011682343408j)
(9.628807071939196-31.8002355980412j),(-19.323651205062717+10.350253694873151j),(18.218886664479445-3.94913389351842j),(6.322814705031073-0.19424017170970131j)
(12.624597886154831-3.767064175906273j),(6.90087632457704-9.497050386716719j),(40.1030178373669-1.452892720084586j),(13.307124847979523+5.837243619077231j)
(-24.45107038791419-8.719565740490738j),(35.82679858843469-13.11193928674839j),(2.425624421786715+34.38009472779615j),(19.940945447977242+12.79465096923964j)
(13.021458397314746+36.51111732627645j),(31.49702106890095+5.149514188259808j),(-11.352701845574302+0.7446103234813801j),(21.036292291032623+7.335266370108178j)
(12.290011632732002+12.967351285517141j),(4.3207667996448755-4.867610508076436j),(30.61865027790159-18.329248722004365j),(7.541618258834915+12.974595550029665j)
(45.33647552041137-0.12019379052951074j),(-15.595505293439832+15.502809778994056j),(9.699856158073285+27.07656080006486j),(14.573127435843764+8.053832649736968j)
(4.363474855795107-18.71899857874706j),(10.209591730885656+38.206669019950986j),(12.207221580498139-3.8876703460582664j),(16.1434126475606-4.596629362088342j)
(-2.1524758424985624-5.5800935578039415j),(37.19756081437326+17.4495324078746j),(41.75328890437399+3.2569296402784182j),(13.954915028125349+20.269945807319225j)
(-16.283605491726576+15.658653669354159j),(53.77718219683743+3.7976085694999604j),(30.454587226122385+33.47773471185302j),(9.434742571972492+18.18058249307219j)
(23.03368733082491+31.85598646636187j),(-6.370248219300471-5.324920060090637j),(-0.4956826373198169+4.655533086813392j),(5.045122210165533+15.953023400447202j)
(17.22633246071942+18.78283497572656j),(-4.050894672732719-10.564832136377653j),(15.37425034416141-16.572823104588693j),(4.964245936355377+16.991703512123827j)
(40.80025348073845-3.19599264881485j),(0.8686966931279745+6.802647520110339j),(17.76698649922137+4.438623338444481j),(12.863093478805402+19.617011951216952j)
(-1.5035470033975145-3.904864074422438j),(36.35163744394404+35.23818909748313j),(6.127285579720295-2.63450367674238j),(15.032908397067054+18.202881438685388j)
(-17.009986401377773-1.2782568529645548j),(8.631549872225605+31.162368179276225j),(22.03851711332618+15.775632075447422j),(11.809383866818735+21.573353910918172j)
(-7.085789175068493+40.547503303238734j),(-15.670302618982488+12.070430064583164j),(28.40526070953606+31.60831329338084j),(16.599435669714204+17.153761936956577j)
(18.175175275150124+16.74262192475334j),(16.040512618679166+11.130381621912475j),(10.693242892902816+20.509824967734474j),(15.399275119999396+21.417105060224518j)
(23.1231984677519+25.48672856541744j),(21.091638659854826+5.079820635569023j),(16.479980851869797+0.06696664238089411j),(17.210584333705555+4.697463412790347j)
(20.05020489719913-13.275462064370393j),(30.04999274598782+28.22380204690202j),(15.801736250611501+18.455696919519212j),(27.613547066378743+14.93769956180637j)
(-4.366298735299665+7.532606481046626j),(17.608024962339528+24.47952043909404j),(10.885390911348168-13.395626169619526j),(14.287583513046457+20.073196312059714j)
(-5.568488027274653+7.645868577502732j),(4.162659608611211+32.18905049964246j),(36.95842705114415+23.56234601264702j),(20.858471259753003+17.56563954782452j)
(11.774708813468704+45.96244075482832j),(-9.574868211133799+9.318916167101658j),(13.290940421822668+45.18523091106868j),(23.096679507831006+24.12839979580132j)
(27.631575581530605+4.281847308779975j),(6.02682952740317+7.209155839170108j),(10.660748199165182+48.541398785349486j),(12.64513220144729+31.631943215020016j)
(32.75537937895588+10.799331184192312j),(14.100004479133158+52.93311281683866j),(39.50269546839701+42.8164662178515j),(23.46280792513341+36.50006198421576j)
(-8.843218988804438-25.43320747253704j),(-7.8075777094665+82.76246437095307j),(-9.93697715256576+50.55886471742212j),(21.1660679529316+38.66052371130529j)
(-4.35198233298877+16.77187420830947j),(19.913384706740953+37.18647649958271j),(12.160485738831651+15.894570556320511j),(19.01303928500939+34.16490803257633j)
(-20.82321337934692+45.31210914715988j),(26.91395107237757+44.442006186252016j),(24.54368556830895+19.04526913412289j),(9.13230554006331+41.92517102865975j)
(29.152475842498482+45.181440391892764j),(0.3024391856266826+29.184993040028868j),(22.746711095625955+58.52898776946564j),(19.545084971874758+48.014365527083115j)
(17.750285888425548+33.46352912692803j),(-1.4695908883013153+37.33051023965659j),(6.347724063819786+31.453031563005663j),(18.85509421993367+51.452436614137305j)
(34.2378567973596+13.641719517773673j),(19.072013193933515+79.11532232389891j),(52.69774418641566+59.54488171137792j),(13.287121740161865+53.45079044065105j)
(-14.603728923649568+18.34831686214938j),(15.047446020959104+72.28428360646939j),(-1.8632737888795505+80.09982996668299j),(13.757978255559443+68.73334249975332j)
(-0.9444185028399712+38.613053626502406j),(31.584195718465324+53.11789227113721j),(10.00914639750788+63.775658947780016j),(20.655535287681722+69.5999765588358j)
(-9.822117121707883+79.9539761466603j),(42.228394233775866+97.65492398405789j),(31.238628069359102+74.8026976715408j),(17.882694086297654+98.26337977194487j)
(34.9832870587675+73.4003852937015j),(-8.548443238144689+145.9698908235198j),(39.96881830099163+123.38158703408416j),(21.106230817369955+122.48756254689391j)
(18.15502008025318+97.11266121297173j),(-22.83909266742816+151.69297365723816j),(32.393489955601524+147.88754562232538j),(16.312865658175724+177.0126139569069j)
(11.346733817761773+132.2588149355968j),(30.14549099336704+258.6502447946823j),(28.41311686911468+262.86188480462584j),(9.071848393414577+298.92854494254266j)
(-0.32984729675607927+509.7918829959092j),(17.69166535886519+861.7137688286427j),(-0.5084825388860814+747.6376232441876j),(-2.349223575175243+910.1345556637868j)
(-0.32984729675608726-509.79188299590925j),(17.691665358865194-861.7137688286425j),(-0.5084825388860601-747.6376232441876j),(-2.349223575175232-910.1345556637871j)
(11.346733817761777-132.2588149355968j),(30.145490993367037-258.6502447946823j),(28.41311686911469-262.8618848046259j),(9.07184839341457-298.92854494254266j)
(18.15502008025318-97.11266121297173j),(-22.83909266742816-151.69297365723816j),(32.393489955601524-147.88754562232538j),(16.312865658175724-177.0126139569069j)
(34.983287058767495-73.4003852937015j),(-8.54844323814468-145.9698908235198j),(39.96881830099162-123.38158703408415j),(21.10623081736996-122.4875625468939j)
(-9.822117121707866-79.95397614666035j),(42.228394233775845-97.6549239840578j),(31.238628069359105-74.8026976715409j),(17.882694086297626-98.26337977194493j)
(-0.9444185028399472-38.61305362650245j),(31.58419571846536-53.11789227113724j),(10.009146397507898-63.77565894777996j),(20.655535287681737-69.59997655883575j)
(-14.60372892364957-18.34831686214938j),(15.047446020959097-72.28428360646942j),(-1.863273788879546-80.09982996668302j),(13.75797825555945-68.73334249975332j)
(34.2378567973596-13.641719517773673j),(19.072013193933515-79.11532232389891j),(52.69774418641566-59.54488171137792j),(13.287121740161865-53.45079044065105j)
(17.75028588842554-33.46352912692802j),(-1.4695908883013216-37.33051023965659j),(6.34772406381978-31.45303156300566j),(18.85509421993366-51.4524366141373j)
(29.15247584249847-45.181440391892735j),(0.3024391856266728-29.184993040028928j),(22.746711095625958-58.528987769465715j),(19.545084971874772-48.01436552708316j)
(-20.823213379346917-45.31210914715986j),(26.913951072377564-44.442006186251945j),(24.543685568308938-19.045269134122876j),(9.132305540063307-41.92517102865975j)
(-4.35198233298877-16.77187420830947j),(19.913384706740956-37.186476499582724j),(12.160485738831657-15.894570556320524j),(19.0130392850094-34.164908032576335j)
(-8.843218988804438+25.43320747253704j),(-7.8075777094665-82.76246437095307j),(-9.93697715256576-50.55886471742212j),(21.1660679529316-38.66052371130529j)
(32.75537937895587-10.799331184192306j),(14.100004479133158-52.93311281683867j),(39.502695468397015-42.81646621785149j),(23.462807925133404-36.50006198421577j)
(27.631575581530587-4.2818473087800015j),(6.026829527403187-7.209155839170105j),(10.66074819916518-48.54139878534946j),(12.645132201447279-31.631943215019987j)
(11.774708813468706-45.96244075482829j),(-9.574868211133822-9.318916167101637j),(13.290940421822656-45.18523091106871j),(23.096679507830963-24.128399795801347j)
(-5.5684880272746575-7.645868577502723j),(4.162659608611213-32.18905049964245j),(36.958427051144156-23.562346012647037j),(20.858471259753003-17.565639547824524j)
(-4.366298735299665-7.532606481046626j),(17.608024962339528-24.47952043909404j),(10.885390911348168+13.395626169619526j),(14.287583513046457-20.073196312059714j)
(20.050204897199137+13.275462064370387j),(30.04999274598782-28.223802046902037j),(15.801736250611505-18.455696919519212j),(27.613547066378743-14.93769956180638j)
(23.123198467751905-25.48672856541742j),(21.09163865985485-5.079820635569096j),(16.479980851869815-0.06696664238092609j),(17.210584333705555-4.6974634127903485j)
(18.175175275150117-16.742621924753323j),(16.04051261867916-11.130381621912477j),(10.693242892902829-20.509824967734463j),(15.399275119999416-21.417105060224515j)
(-7.085789175068495-40.54750330323874j),(-15.670302618982483-12.070430064583146j),(28.40526070953605-31.608313293380817j),(16.599435669714204-17.153761936956602j)
(-17.009986401377773+1.2782568529645548j),(8.631549872225605-31.162368179276225j),(22.03851711332618-15.775632075447422j),(11.809383866818735-21.573353910918172j)
(-1.5035470033975074+3.9048640744224414j),(36.35163744394405-35.238189097483136j),(6.127285579720315+2.6345036767423835j),(15.032908397067072-18.202881438685367j)
(40.80025348073844+3.1959926488148405j),(0.868696693127978-6.8026475201103285j),(17.766986499221364-4.438623338444458j),(12.863093478805387-19.617011951216934j)
(17.22633246071941-18.782834975726583j),(-4.0508946727327135+10.564832136377662j),(15.374250344161394+16.57282310458871j),(4.964245936355378-16.99170351212384j)
(23.033687330824904-31.855986466361877j),(-6.370248219300468+5.32492006009063j),(-0.49568263731981776-4.655533086813387j),(5.0451222101655375-15.953023400447206j)
(-16.283605491726576-15.658653669354159j),(53.77718219683743-3.7976085694999604j),(30.454587226122385-33.47773471185302j),(9.434742571972492-18.18058249307219j)
(-2.1524758424985553+5.58009355780394j),(37.19756081437326-17.44953240787458j),(41.75328890437399-3.2569296402784285j),(13.954915028125349-20.26994580731921j)
