0j,(2002+0j),(47809+0j),(50314+0j)
0j,(29.567890913443073-123.15640490169633j),(-590.1517101431068+2.708098420749831j),(-1015.1933325176313-30.744945070227917j)
0j,(-27.788159979364167-41.46977828053952j),(-505.7687363468932-0.5448560450822404j),(-918.4123393985857-69.08427660394517j)
0j,(33.73925667362004-26.822059502751976j),(-406.6909971847472-97.29333432355315j),(-826.6861426330388-389.4911161231589j)
0j,(16.719419097685176-21.93687166713494j),(-497.01276271086317+12.325807278929961j),(-730.4986699246317-123.25807583520435j)
0j,(6.749802047575217-22.827071479193286j),(-573.4191863413839-32.32900265118717j),(-801.3536614122864-51.386685368126194j)
0j,(-27.9237159606909-18.4051376347255j),(-482.72114912321285+100.44365118029584j),(-619.8331080796906-100.64679151546187j)
0j,(-1.5500755778793156+3.612464312880487j),(-439.1848208043409+6.226903436044939j),(-765.181238464303+15.205671605319061j)
0j,(10.879876333752875-1.6772322758196427j),(-276.2699782575254+7.653509762118407j),(-1113.5105043189583+93.5069961224357j)
0j,(4.681416256838262-6.025188823541956j),(-629.2078579969557+90.98677739189333j),(-322.3435774871805+168.52216431027676j)
0j,(-15.559350627350568+2.798990864472924j),(-604.0841275923742+90.8703346585337j),(-608.3072981997401+193.68874404917023j)
0j,(-9.788555939016973-2.727813859376634j),(-720.1216576194691+21.373168449377374j),(-451.78915570115043+707.5459024358288j)
0j,(30.802015195173695-4.386258114334461j),(-528.6881488020731-14.272368294702474j),(-1103.3761606569242-385.62372953210166j)
0j,(-15.551999884698775-9.088341090095184j),(-491.1821895709402+13.924631529538496j),(-1004.5608526803625-280.47405179741514j)
0j,(-9.299234376469727-7.177400767446321j),(-533.3810461419163-113.64597794825332j),(-1196.6819113145657+36.11424274006163j)
0j,(-20.45274644733897-9.441940116439925j),(-509.19545238455476+96.07464460195513j),(-892.9374964664185-519.2884570794097j)
0j,(23.63880061771198-3.5490387317288574j),(-574.9618215700524+84.67941244519743j),(-883.8380496461998-574.367944109362j)
0j,(-1.7975718411397992-8.235738706612125j),(-210.66215715211715-28.330180016763045j),(-1751.6097314724793-560.114589706849j)
0j,(6.114000272554193-16.301846342943673j),(-343.1454849260531+92.42466304211378j),(-1415.3792959452187-889.1601159903906j)
0j,(-13.265139868519547-7.619968183524688j),(-92.15253482905166+341.0185119327032j),(-2559.326274853438-2289.0188847356185j)
0j,(19.403810295465675-6.454813462909408j),(-1167.8097052917558-547.8165877367167j),(3332.9682528256835+4237.0454528985065j)
0j,(16.45489626143182-17.32398439466007j),(-726.7848211335902-72.38184191083018j),(408.5068811412175+1156.4185033678536j)
0j,(-14.155386890662669-12.516598066061992j),(-657.6549879792061+43.96672756742308j),(83.12944566979263+324.38419099761154j)
0j,(-12.264651605202435+7.9650871856313366j),(-705.6493839501118-232.7459445507896j),(-518.1953612294577+1139.94100260989j)
0j,(4.7723333351501935-10.092457366731049j),(-620.1524587337028-124.45595660643482j),(-397.24696126454455+679.064892459147j)
0j,(19.52424734103874-0.7791471456658599j),(-786.0075477350808+35.940116093270944j),(68.96490117233071+364.90822975815325j)
0j,(-9.785642334263663-1.5383938847897358j),(-513.952738410702-82.4874323889741j),(-891.6924780522313+499.27480373166077j)
0j,(11.85291882119904+7.634566321193134j),(-591.9924080407463-118.44066105798706j),(-683.942406801815+458.36113173694474j)
0j,(-2.3112744424462264-1.9702513951230998j),(-981.8974292131838-593.894954228027j),(1546.1348418434231+2079.019946186576j)
0j,(36.24029121328708+6.794882124964898j),(-479-93.53074360871938j),(-753.4999999999998+194.85571585149864j)
0j,(-20.99646552110694-3.3016806065465367j),(-465.60852518864726-91.95203091494406j),(-700.4964853606753+421.8260726328099j)
0j,(-15.276992570284062-17.671567437949506j),(-411.6545456252677+306.84187232969083j),(-255.41619769410443-1238.8472875976481j)
0j,(-9.749257348087731+6.710699001316048j),(-521.1823597235332+12.802836674885214j),(-691.4236762251535+282.11483578967966j)
0j,(18.075622380497506-9.132211410511847j),(-460.875565147551-89.63283516215782j),(-964.5214750062928+504.11517594654686j)
0j,(-7.165037782954755-10.580257534448632j),(-729.5835605100833+75.72397920802221j),(-48.994460193380064+133.20293813775587j)
0j,(-18.37557961565521-10.370587387171359j),(-503.55689956703674+12.525197620865669j),(-768.5456855548694+294.0347630365833j)
0j,(18.405605445707828+2.6498207500480433j),(-386.4516137437847+147.93711005242994j),(-1486.8832296398218+92.78873804026159j)
0j,(12.714346781749358-10.063982412043796j),(-777.2293673112074-247.49841962865457j),(11.805647233009552+1228.0250348578775j)
0j,(-3.3354472693495723-23.77416983341009j),(-699.8268890965968-259.8769638864976j),(-506.1906869542195+1258.7578285584295j)
0j,(-25.768539597339867-23.10733259528712j),(-696.0055710153981-918.0118219799423j),(-879.7452696166329+4605.799817508661j)
0j,(-0.5002790087481621-2.376821223382965j),(-523.9539332958697+233.1687062258423j),(-330.8245420736241-1797.484802501284j)
0j,(5.491164256394901-35.4961722056426j),(-510.03546409980174+80.16771498314156j),(-394.61987674459806-622.002410004585j)
0j,(5.833390948293359-67.06593693946212j),(-323.97994657897743-135.60958256615532j),(-1236.115272182966+164.30287405008676j)
0j,(-724-3.552713678800501e-15j),(-655.6524591105292+45.01510765105296j),(-119.33710411826951-107.23513155914645j)
0j,(5.833390948293359+67.06593693946212j),(-655.6524591105291-45.0151076510529j),(-119.33710411826978+107.23513155914645j)
0j,(5.491164256394882+35.49617220564261j),(-323.97994657897743+135.60958256615532j),(-1236.115272182966-164.30287405008676j)
0j,(-0.5002790087481621+2.376821223382965j),(-510.0354640998018-80.16771498314151j),(-394.6198767445983+622.002410004585j)
0j,(-25.768539597339874+23.10733259528712j),(-523.9539332958697-233.1687062258422j),(-330.8245420736243+1797.4848025012839j)
0j,(-3.3354472693495723+23.77416983341009j),(-696.0055710153981+918.0118219799423j),(-879.7452696166329-4605.799817508661j)
0j,(12.71434678174934+10.0639824120438j),(-699.826889096597+259.87696388649755j),(-506.19068695421936-1258.7578285584298j)
0j,(18.405605445707828-2.6498207500480433j),(-777.2293673112073+247.49841962865466j),(11.80564723300958-1228.0250348578775j)
0j,(-18.375579615655184+10.370587387171362j),(-386.4516137437847-147.93711005242994j),(-1486.8832296398218-92.78873804026159j)
0j,(-7.165037782954755+10.580257534448632j),(-503.55689956703674-12.525197620865626j),(-768.5456855548694-294.0347630365833j)
0j,(18.07562238049751+9.132211410511857j),(-729.5835605100832-75.72397920802217j),(-48.99446019338009-133.2029381377555j)
0j,(-9.749257348087731-6.710699001316048j),(-460.875565147551+89.63283516215782j),(-964.5214750062928-504.11517594654686j)
0j,(-15.27699257028408+17.671567437949502j),(-521.1823597235332-12.8028366748852j),(-691.4236762251537-282.1148357896801j)
0j,(-20.99646552110694+3.3016806065465367j),(-411.65454562526753-306.8418723296909j),(-255.41619769410443+1238.8472875976481j)
0j,(36.24029121328708-6.794882124964902j),(-465.60852518864726+91.95203091494406j),(-700.4964853606753-421.8260726328099j)
0j,(-2.3112744424462264+1.9702513951230998j),(-479.0000000000002+93.53074360871942j),(-753.5-194.85571585149864j)
0j,(11.852918821199061-7.634566321193139j),(-981.8974292131838+593.894954228027j),(1546.1348418434227-2079.019946186576j)
0j,(-9.785642334263663+1.5383938847897358j),(-591.9924080407463+118.44066105798706j),(-683.942406801815-458.36113173694474j)
0j,(19.524247341038745+0.7791471456658594j),(-513.9527384107021+82.48743238897401j),(-891.6924780522313-499.27480373166054j)
0j,(4.7723333351501935+10.092457366731049j),(-786.0075477350808-35.94011609327088j),(68.96490117233054-364.9082297581531j)
0j,(-12.264651605202454-7.96508718563134j),(-620.1524587337028+124.45595660643482j),(-397.24696126454455-679.064892459147j)
0j,(-14.155386890662669+12.516598066061992j),(-705.6493839501115+232.7459445507896j),(-518.1953612294571-1139.94100260989j)
0j,(16.45489626143181+17.32398439466007j),(-657.6549879792063-43.966727567423035j),(83.12944566979263-324.38419099761177j)
0j,(19.403810295465675+6.454813462909408j),(-726.7848211335902+72.38184191083018j),(408.5068811412175-1156.4185033678536j)
0j,(-13.265139868519539+7.619968183524687j),(-1167.8097052917556+547.8165877367167j),(3332.9682528256844-4237.0454528985065j)
0j,(6.114000272554193+16.301846342943673j),(-92.1525348290516-341.01851193270323j),(-2559.3262748534376+2289.0188847356185j)
0j,(-1.7975718411398143+8.235738706612125j),(-343.1454849260531-92.42466304211378j),(-1415.3792959452187+889.1601159903906j)
0j,(23.63880061771198+3.5490387317288574j),(-210.66215715211717+28.330180016763023j),(-1751.6097314724793+560.1145897068487j)
0j,(-20.452746447338946+9.44194011643993j),(-574.9618215700525-84.67941244519744j),(-883.8380496461994+574.3679441093623j)
0j,(-9.299234376469727+7.177400767446321j),(-509.19545238455476-96.07464460195513j),(-892.9374964664185+519.2884570794097j)
0j,(-15.551999884698777+9.088341090095179j),(-533.3810461419163+113.6459779482533j),(-1196.681911314566-36.11424274006123j)
0j,(30.802015195173695+4.386258114334461j),(-491.1821895709403-13.924631529538509j),(-1004.5608526803625+280.47405179741463j)
0j,(-9.78855593901699+2.7278138593766315j),(-528.6881488020731+14.272368294702474j),(-1103.3761606569242+385.62372953210166j)
0j,(-15.559350627350568-2.798990864472924j),(-720.121657619469-21.373168449377424j),(-451.7891557011509-707.5459024358288j)
0j,(4.681416256838254+6.025188823541959j),(-604.0841275923741-90.87033465853375j),(-608.3072981997398-193.68874404916994j)
0j,(10.879876333752875+1.6772322758196427j),(-629.2078579969557-90.98677739189333j),(-322.3435774871805-168.52216431027676j)
0j,(-1.5500755778793183-3.612464312880492j),(-276.26997825752545-7.6535097621183965j),(-1113.5105043189583-93.50699612243598j)
0j,(-27.9237159606909+18.4051376347255j),(-439.18482080434103-6.226903436044907j),(-765.181238464303-15.205671605319026j)
0j,(6.749802047575212+22.82707147919328j),(-482.72114912321285-100.44365118029584j),(-619.8331080796906+100.64679151546187j)
0j,(16.719419097685176+21.93687166713494j),(-573.4191863413838+32.329002651187224j),(-801.3536614122864+51.38668536812592j)
0j,(33.73925667362+26.822059502751983j),(-497.0127627108634-12.325807278929982j),(-730.4986699246317+123.25807583520465j)
0j,(-27.788159979364167+41.46977828053952j),(-406.6909971847472+97.29333432355315j),(-826.6861426330388+389.4911161231589j)
0j,(29.56789091344308+123.15640490169633j),(-505.7687363468931+0.5448560450822235j),(-918.4123393985858+69.0842766039454j)
