(70018+0j),(81463+0j),(164683+0j),(180176+0j)
(2936.1425088877545+784.4384817463648j),(3038.557095890019+913.1927849381236j),(-502.13713391134274-389.3121604489041j),(-1981.9474976116699-1490.4636512151465j)
(-382.3376003474612-595.4934570573475j),(-146.24775705365963-511.3301871481511j),(-232.18055911464128-192.55512383916349j),(54.711910892250266-144.0587931022748j)
(780.9817950838224-72.91807400548224j),(971.5433608308781-87.82908300300642j),(-176.15013738207944-28.951018668764945j),(-527.834660493011-155.7901326369086j)
(418.9611958575364-232.97816623094403j),(538.0204887387816-180.97517787852973j),(-115.35957769480751-156.6855157599274j),(-390.3772276405439-124.18285556695261j)
(-568.8407668074922+11.768269662010146j),(-541.5350812352145-17.491978164534302j),(27.853038250144024-154.34175194565756j),(304.3988980576329-292.14213275192753j)
(-159.90588216298164-9.737660035063811j),(-233.75079147119806-45.025242924519276j),(72.07433435570883-94.7136397364603j),(190.55650555701368-62.90631189796291j)
(-211.70558159521158+28.222290161043688j),(-189.47340476206517-0.2406305558166908j),(92.90073733330055-70.7782195424979j),(76.32290666813998-73.72673203656426j)
(-340.09954992212437-124.89647500107024j),(-308.2528596786678-100.25485286185479j),(39.065764443731354-73.93584224086985j),(128.5120898384724-51.35419652724467j)
(-35.400526285101066+266.1083902840611j),(-77.3206042586601+292.9320525614497j),(26.75232060411831-62.39500808504151j),(47.96334603302596-230.6174333149535j)
(-119.37145677935457-98.56596854781793j),(-101.32413677481355-28.726551434454446j),(29.59022752728042-64.98819405612375j),(53.73003175951652-21.282185226189426j)
(-78.0039464870224-10.464478804216018j),(-57.081919067882154-46.80327020854164j),(-10.23863033975067-32.64314367684961j),(47.34318597539277-45.15809777172681j)
(4.008993049487216-26.100140665724574j),(10.292572370893062-37.370801424913104j),(-48.754350231823864-61.114850100676996j),(-60.00200493837357-40.277161140402434j)
(-37.08812284391929-20.112330173325333j),(30.922514918711677-51.840052240940224j),(-41.00901166339411-53.21789637462678j),(-9.564026432457638-70.12929763221065j)
(-185.65219369479843-48.6000716634737j),(-197.846244839265-52.48841378467984j),(1.2563650918874032-109.44255076725149j),(131.98968438568915-51.92075639845497j)
(-169.14492395044712+125.91098904952266j),(-240.39928557648437+119.64743118106672j),(33.81748603919581-101.53532300233272j),(173.44099626787786-120.09716604085253j)
(-341.08995087041245-167.01701017965323j),(-400.7813843841601-144.82157177523476j),(76.40235238457456-50.94839868036379j),(249.79217379986213+20.752453931543066j)
(-251.73732162093276-7.777968843388932j),(-342.79309601870614+28.362372900321958j),(78.67840196788376-35.500572069864994j),(259.3492205901331-72.64484924052464j)
(-385.0356535184649-20.095510536803616j),(-440.3172768059817-9.608945424791543j),(126.82901732388368-10.265718844772167j),(255.07622636365656-63.007094002949316j)
(-242.05014346693662-97.59446295286858j),(-253.04422812428692-93.08390027250447j),(158.49566479176804-20.49536540149223j),(296.3123714671749-37.99908529179581j)
(-291.22396870090324-84.50595340412133j),(-355.9292112645177-75.12485730514877j),(101.85556481063968+27.89622147303541j),(263.50568611412365+0.9131689305245771j)
(-90.70611240317203-91.39875034730733j),(-136.50450101609522-83.67859170537804j),(89.60439205276748+52.213860577108875j),(133.3963258118862+32.27565749228779j)
(-81.04024856963906-195.48380916800284j),(-62.42040374289945-236.39022758958262j),(57.08572157550498+89.6178381188471j),(94.87020070236849+115.23189341615293j)
(21.09395331842986-100.7278163979179j),(40.66562292500738-110.83360888307324j),(-4.691055293772067+55.86107521009579j),(-9.943684646058898+57.19240655268083j)
(-83.83318600205814-68.5246031909663j),(-47.86834555681435-100.95778681962392j),(1.0069826505853428+47.77724710482118j),(27.81964723962342+0.5288716618986502j)
(50.16737915039181-158.89011330898657j),(85.681655267926-214.28620057875156j),(-5.552221747942895+21.49664503157571j),(51.58329872365805+82.95694534677507j)
(-38.248808227884325-59.85901394651475j),(-12.4935166382121-67.4760278495158j),(7.420506755621943+20.374268927467533j),(24.881655080568947+23.751481614909753j)
(39.75723085152487-90.03463283876789j),(69.4038879427404-190.47260937062384j),(29.994402554647788+15.89604563984447j),(-3.7052916781124736+56.68285661845462j)
(-23.91924338233784-57.95342066731261j),(28.54769677240276-71.80080836472914j),(53.71786412614131-6.656637756779464j),(121.44949735306285+0.7244010829769287j)
(-38.324334188697264-104.39197508675798j),(-67.16723009937941-147.7462025252683j),(29.48874392673998+8.928563390929433j),(85.33323534941205+57.41558335813551j)
(10.272116910831457-82.54198755577939j),(24.722445579887108-95.00533391350528j),(41.725508646121796+50.43067516024339j),(86.36157764609752+63.75160700265921j)
(77.54791902238944-85.35143562159365j),(123.40469477901568-155.82162414790207j),(32.22265006092721+22.111861457001872j),(17.634313767744175+53.10910777842064j)
(92.1035940083584-1.1250195591112j),(148.72011346633974-49.18286652673433j),(-41.71726451559608+32.775882892656014j),(-76.44118075838428+85.23579339797166j)
(182.1173036125656-110.65501072825151j),(283.7266324615275-102.73705181550106j),(-44.335186248754326+68.59162335151836j),(-167.45075764122066+27.889435154258507j)
(243.1875695269493-5.392626797522422j),(281.07833764958156-33.64743132676422j),(-61.46741347708871+57.863237116840985j),(-114.18168905619777+27.207800492159677j)
(80.51617574427436-51.17446095649693j),(157.18535995718207-84.74997473843553j),(-38.65018287386112+36.75021338094095j),(-79.8061487786791+65.36762104738226j)
(143.6916292783941-17.707553014296344j),(206.08874513682713-33.076025142570785j),(-7.985451837057727+20.21404761263849j),(-76.52533997252567+56.00800578316475j)
(1.8787747005922597-5.196666161836681j),(32.105282488950905-40.41851892827819j),(3.1405804209243477+5.549399375301601j),(14.614785689355017-1.1708321138726987j)
(-99.37842724242829+1.5964178425274937j),(-93.80421610087755-14.260666168806729j),(29.037528579212744-2.641010368073866j),(114.25881668388678+36.679643724729026j)
(-227.15340576096182+4.316479546786184j),(-234.88312816869922-28.65594063947347j),(91.47660096434431+13.535319353736805j),(216.59542062260067+6.119944683909502j)
(-249.2829714729533-57.695952135696686j),(-256.8404513197488-52.64274536737793j),(91.031352835153+57.997768395460625j),(244.08810010753052+49.58377476598783j)
(-280.0712546249132-63.99572591953533j),(-297.2811302088597-65.01613557549996j),(60.45381700729948+20.7298094837065j),(231.01602672540986+43.102449340465824j)
(-117.06710650917086-108.32973110630938j),(-120.4867851702017-73.59390920791817j),(61.30534045840302+29.76520141459852j),(122.17850625997774+75.58597237953907j)
(-120.62684503519036-103.41359985845995j),(-81.45744563937845-108.86483848723225j),(57.2998670570294+71.51007893459597j),(80.57756064097111+97.24306325732378j)
(6.232298857039041-204.95541409247613j),(73.71678417427393-186.7965984627103j),(34.29884525634316+124.7296779208386j),(-7.187245835417343+161.13036006179357j)
(89.66525732126368-149.0077115423139j),(180.62936113735634-206.88338954919146j),(-37.33002266942965+113.34143954912236j),(-91.09217937561586+180.6900017056416j)
(117.61449599733453-219.408622871735j),(199.31637280489704-218.7671485071014j),(-90.42380930127577+132.94094664774414j),(-113.35315638521418+212.5092950177139j)
(151.9366273590175-160.80445857615408j),(183.50055829979132-180.99883596975815j),(-103.73029453353831+118.57245699206737j),(-159.5624066879091+156.2228553402402j)
(129.0432669379379-80.32395977027261j),(205.08066106853096-102.8358875599338j),(-48.43084318967691+43.37075320549136j),(-126.35121640480634+99.25686061749875j)
(52.01902436441722-24.24871107982386j),(55.74474520547929-48.48059167147363j),(-72.87457869014199+16.21380522505596j),(-63.199765454471375+17.139576118772197j)
(50.3858513659348-20.83098046371506j),(45.87067167813291-27.749286883504922j),(-33.259345141533124+12.240570623665016j),(-5.039641638248213+41.18008849786956j)
(32.48225275499899+31.831011958725853j),(4.246011895296716-25.52885715154j),(-8.093406330787245+7.462274776690234j),(-44.62330818277667+44.1072912100024j)
(54.016098096804576-43.99078624193197j),(64.55780200437935-38.21072042182052j),(-5.187717831226413+12.315932458977564j),(-67.64604164421877+56.43881948971651j)
(75.11593699295467-18.131735281244644j),(55.760882277475936+3.3821012726068176j),(-16.615501702638966+53.19458474421139j),(-38.0589613041857-3.2483696719325437j)
(40.304589463118916-54.66321892880295j),(45.619675349298234-118.12861496061949j),(-8.411084558598873+53.51701071634299j),(8.928554527854054+105.45331525824035j)
(126.28394739104624-152.26302757790856j),(139.18055108046292-201.88117207141954j),(-48.3615013335766+93.768337706987j),(-76.69433470055719+140.8333165433895j)
(107.07956699297824-109.292031767709j),(201.86345070007008-124.16871245899014j),(-57.522944071437635+75.73574676829352j),(-138.282509880642+72.50255652756769j)
(150.8782991596512-84.52046044096862j),(209.08363624913767-102.07201056834913j),(-76.1984640591329+46.0619107591j),(-138.67891192432083+115.6225830412921j)
(218.576889148386-97.95304831999968j),(254.80705523369642-101.21294144696787j),(-81.44485431199986+14.79311821899666j),(-144.95265802245135+63.5065055866354j)
(140.1553477267469+43.234159003375375j),(237.61677916796924-14.327379925289588j),(-109.38105963031617+20.243695461817957j),(-98.90279643098299-4.422057713506341j)
(82.02351514691358+46.64842338573318j),(139.62445100642722+55.71984668983488j),(-73.87253874899837-33.12286812812037j),(-97.3310115977336+8.948648968052602j)
(88.44470677616205+61.055171479674996j),(148.5454427311744+68.22709910930976j),(-65.92588784049254-36.45893606153538j),(-127.10526343886276-57.33419254556922j)
(83.5903708279271+136.4751028561243j),(101.26715816343486+129.22346847351625j),(-45.38052213933832-54.18101203613667j),(-41.88245901041733-102.04951799135819j)
(55.37771850674701+137.9869244894912j),(39.156652493269775+112.46892180677466j),(-15.915787185018374-21.353973394499953j),(-10.674552967358238-83.74006256016987j)
