71.0,152.0,543.0,679.0
128.0,210.0,613.0,301.0
80.0,150.0,544.0,678.0
128.0,208.0,545.0,681.0
80.0,151.0,544.0,678.0
125.0,209.0,544.0,677.0
80.0,150.0,613.0,297.0
127.0,210.0,544.0,679.0
80.0,151.0,545.0,678.0
127.0,209.0,544.0,679.0
80.0,150.0,611.0,300.0
126.0,208.0,544.0,681.0
80.0,151.0,545.0,678.0
125.0,208.0,545.0,679.0
85.0,149.0,498.0,656.0
128.0,208.0,611.0,292.0
80.0,152.0,544.0,679.0
126.0,208.0,545.0,678.0
80.0,150.0,547.0,678.0
127.0,208.0,613.0,299.0
80.0,157.0,546.0,679.0
128.0,208.0,544.0,679.0
64.0,124.0,544.0,681.0
131.0,208.0,495.0,572.0
80.0,151.0,611.0,295.0
128.0,209.0,545.0,679.0
80.0,155.0,545.0,681.0
128.0,208.0,546.0,679.0
80.0,150.0,610.0,291.0
125.0,208.0,544.0,679.0
80.0,151.0,544.0,679.0
144.0,208.0,546.0,679.0
79.0,165.0,611.0,294.0
138.0,196.0,543.0,681.0
80.0,152.0,544.0,679.0
128.0,209.0,545.0,679.0
80.0,153.0,545.0,679.0
126.0,208.0,613.0,299.0
82.0,154.0,544.0,679.0
126.0,208.0,545.0,679.0
81.0,153.0,546.0,681.0
125.0,208.0,614.0,301.0
80.0,151.0,544.0,680.0
125.0,208.0,545.0,679.0
80.0,151.0,544.0,679.0
131.0,203.0,496.0,624.0
80.0,151.0,611.0,297.0
126.0,208.0,543.0,679.0
80.0,153.0,545.0,681.0
125.0,208.0,545.0,679.0
80.0,149.0,611.0,298.0
125.0,208.0,543.0,679.0
80.0,150.0,545.0,681.0
126.0,208.0,544.0,680.0
80.0,150.0,613.0,299.0
124.0,208.0,545.0,681.0
75.0,156.0,545.0,679.0
127.0,211.0,546.0,681.0
96.0,146.0,546.0,678.0
128.0,240.0,611.0,298.0
74.0,172.0,544.0,681.0
113.0,204.0,544.0,679.0
96.0,173.0,545.0,678.0
128.0,208.0,613.0,301.0
80.0,167.0,545.0,679.0
121.0,213.0,545.0,679.0
70.0,143.0,545.0,682.0
111.0,224.0,546.0,676.0
80.0,153.0,611.0,301.0
120.0,222.0,545.0,679.0
64.0,138.0,544.0,681.0
121.0,207.0,544.0,679.0
80.0,151.0,610.0,298.0
122.0,208.0,544.0,678.0
80.0,151.0,545.0,679.0
123.0,207.0,545.0,679.0
84.0,150.0,491.0,497.0
123.0,208.0,613.0,300.0
80.0,150.0,545.0,680.0
122.0,208.0,544.0,678.0
80.0,148.0,544.0,679.0
123.0,207.0,607.0,292.0
80.0,149.0,545.0,679.0
121.0,208.0,543.0,682.0
80.0,150.0,545.0,679.0
122.0,207.0,612.0,295.0
80.0,151.0,544.0,679.0
122.0,208.0,545.0,678.0
80.0,151.0,545.0,677.0
