(7787+0j),(10041+0j),(28627+0j),(32384+0j)
(-159.302459330078-186.85616582501888j),(-110.86251933631345-115.33925282335431j),(-28.720069037401796-33.93716189040716j),(14.342731802190789+24.08400438839184j)
(-72.25816411465286-257.88052276835646j),(-45.445609983448854-146.8217718118541j),(10.548298639539496-35.24365782212726j),(5.981187070245177+38.08476410938536j)
(119.29232134503407-134.20905215628258j),(79.07248866033999-88.27693258244666j),(41.63639334823167-32.95488428182466j),(-9.488187378870252+33.80430616215783j)
(116.12149342974294-59.38958835105149j),(79.37670636682628-16.673379147694465j),(46.06085426151276-5.075163174216152j),(-13.167223397708767+10.164275410823707j)
(69.04985782273972-60.51189023668361j),(70.22619548248933-30.48576621080023j),(40.369128411754694-2.5982440494027053j),(-1.5818940655655616-1.56786320020775j)
(38.35866710540468-43.251625828636975j),(61.62002717356775-46.040148611206405j),(3.68038051416391+18.190615789248866j),(-20.43473003824794+2.586660057389828j)
(14.719968771977719-49.19525515313768j),(61.152264260939-76.83259754196494j),(3.5628625450595734+14.455300439468829j),(-11.688474800694213+0.9937703720949358j)
(19.41471544051558-16.077526408317183j),(51.27464221759931-62.65496124180733j),(-4.39354308831571+22.394678252345603j),(0.707203009767909+4.362711234960408j)
(41.46844875375543-5.283520852359093j),(27.568333936963594-70.54396357006081j),(-18.027859709410436-1.4962999954083944j),(2.5493004477010768+1.8041186937414733j)
(34.34971479023658-27.289056081035277j),(11.230076809273449-50.04695481162848j),(0.8121659243668136-18.249548563427975j),(5.513814440803042+6.641077383258578j)
(21.33163982782732-21.64959491365601j),(-13.874988589641283-24.664126040539884j),(-10.084163436039525-36.393866936007846j),(5.850066406641181-7.356984264060269j)
(23.095413573065798-51.90479824768736j),(-28.001261540807263-7.383484089379554j),(29.557261990411007-37.789227866562186j),(-8.121930244097257+5.975820263349245j)
(21.708166469921544-73.7657205698377j),(-10.631877298572185-15.410364887575142j),(27.54850661419545-44.02124541405494j),(-14.525669438435798+4.058001588516213j)
(-15.8034339722618-6.254049576880632j),(-14.784799313982514+31.607286194243798j),(46.72041454898034+16.83016211110313j),(-6.146795915768539+4.967270033433712j)
(-10.057433422111256+8.856587641922324j),(11.329580620317213+6.3759387866151656j),(13.95523652291875+5.174828466940622j),(-11.380719654651296-2.496083939275812j)
(-8.2866099946649-16.602495550856332j),(39.533323769781646-14.950837351849637j),(2.8683302604276832+13.136046364277485j),(9.056378076906185+2.890119669032746j)
(17.853891349505425-20.98892890612485j),(41.01112504658357-13.108067837635435j),(-7.147835223755828-13.392223358413471j),(2.351632813717682-0.15669712689099802j)
