(7696-2.3092638912203256e-13j),(10677-9.592326932761353e-14j),(33163-4.689582056016661e-13j),(37894.99999999999-1.6484591469634324e-12j)
(125.15147777700587-300.10120894063806j),(116.35783892469848-202.97180083276135j),(-1.950156945949021-27.66165797108577j),(-58.396044211484764+58.19060605182303j)
(-13.273751857742068-89.79267620411865j),(-20.269738489039437-12.867436182109813j),(-11.848009724722083-10.688258263646901j),(-1.82283592800143+18.909546120285704j)
(53.75453364172219-36.21426745889842j),(30.776821795571397-99.31563509214385j),(11.445662448422567-27.448892390662156j),(-25.24729723015852+13.801179555108249j)
(-48.20338380919769-58.8483366740538j),(8.455241937564287-23.322906485255448j),(-20.692749698874845-24.02218013429817j),(-27.881172156886432+9.15003808561601j)
(37.596393250416256-32.87055602390421j),(19.7308969573989+16.1311268027746j),(-8.104116412547537-27.42469859958952j),(-19.806577720945175+7.750069468341428j)
(0.5607985178589756-1.5484839371010606j),(-1.4921988480981359-31.836153302468283j),(-30.547491617962617-11.211341186110417j),(-13.8742795317359+7.458906435989589j)
(-9.01680625035262-40.448124506256335j),(-22.185644783887117+4.226415090648759j),(4.56720149265562+22.70302854561412j),(-17.584988360865765-9.635103746452138j)
(80.77162987888241+28.46894329627068j),(53.87539741593464-10.474682829442308j),(-7.295341890765307-12.85288389389487j),(-40.043722384365005-11.500683466772085j)
(1.5338854119235865-26.851296501304574j),(39.94875197741105-46.319111918925444j),(-7.597885601216816-8.857140298983282j),(-15.927865410026978+8.602982994099419j)
(39.18127192064998-16.52063606339268j),(-1.2212993237453933+48.464100240219345j),(-15.915014457027537-5.552115589072609j),(-17.720482215214425-4.611055472217349j)
(54.29894903538968-15.168258675382425j),(41.66568793051373-9.941766356439807j),(-23.55699937912661-8.611014413217859j),(-19.136977914679395+4.0979241292467545j)
(-19.791782380190647-43.308908379099506j),(-4.842059612292808-5.66817290174142j),(-28.34893860401956-12.352405512119436j),(-26.48442837771546-20.875188643032082j)
(53.75137419946555+2.632387192769766j),(-4.969674107776265+7.590493451046055j),(-20.077581565023507-10.55611109525508j),(-31.63381027576356-8.435436375914811j)
(7.879215897469624+5.452194817376951j),(38.54616907385896+16.816557421637278j),(-16.062408404046465+24.489094733271777j),(-25.55829267002511-5.6409670282764415j)
(11.23133014321214-32.82774623618188j),(-9.243786664940387+19.022824045936783j),(-3.7496479065116928+9.626611304401429j),(-4.914294455586641-20.10915307950577j)
(29.2846709920594+20.555412387113172j),(-33.83444048527205-1.2686999425131447j),(0.08818646933348395-8.225058174693618j),(-24.026970392436358-12.60718373881505j)
(-19.993900322038634-18.20293189244752j),(-36.20452819184988-31.631246817805668j),(-13.000200446637885-20.58347522711958j),(-12.07464302759051-11.747751670932727j)
(48.488230064715395-2.671070513634518j),(15.261906778136844-30.879522117967127j),(-22.920705248501523-9.56460118900937j),(-22.42934691870667-12.122809849210828j)
(28.012181333071247+12.655945002070446j),(2.9246145031155493-31.28760581407865j),(-14.224365582968474-14.836829840800837j),(-14.20043369630573-3.568784967630191j)
(-2.9410524466867196-17.522044361642212j),(-21.807209353858248+44.326272775644625j),(5.273590907630215+9.938158221143462j),(4.168918298314878-0.8988898352880743j)
(31.849204555914056+11.357300888217079j),(-31.70053978805329-19.318768256390296j),(6.494412253037002-33.12506776963638j),(-20.874362350408802-10.15716697445j)
(-24.929195156542207+47.28792915352075j),(0.7248849846995058-40.357512955089724j),(-17.42848013168772-18.64319170372805j),(-12.257205519833787-22.374738070001182j)
(45.826687752970955-18.506913549484793j),(16.42819896278531-3.3243123164608086j),(-17.681679340750996-5.289218253327465j),(-14.172353969414955-11.256404095244449j)
(19.61582365433886+7.481059679500203j),(2.3314164178701287+34.200248544495885j),(-21.27714195623596-4.482150857642028j),(-16.324941791407465-11.331590191812724j)
(-11.527572871295066-29.63523730371892j),(-10.198013041156536-12.91705522853064j),(-16.453407396036873-31.804775149525724j),(-14.109468426397633-5.727552981114268j)
(44.56951832930723-11.402501122480146j),(-35.10904153700957-34.752098630458j),(-13.675059527102809-7.707055691958848j),(-9.79554966729422-17.855973685298874j)
(-2.0047165514582135+16.713196558160124j),(6.8976950899368425-49.76680823620413j),(7.666322790227685+6.149072163186688j),(-22.109016814370413-9.814639593777786j)
(-1.2711338210864227-37.36894815420876j),(27.953605501650316-8.12076900841406j),(-26.610171350652802-23.132913744938634j),(-6.642228958869063-20.384205355412554j)
(40.9728487124702-7.595405320745172j),(-9.503383348040806-30.47809720282104j),(-10.799643631108868-22.342526860729752j),(-18.221379507241586-13.438257852976681j)
(-17.88804438439067+0.7610012168760463j),(6.578839968541928-8.452627809389043j),(-11.834018162537614+10.020253288642376j),(0.7978218971145417-35.155953139957354j)
(24.390118842215852-4.464734837476384j),(-9.723835289105129-20.756735863427505j),(-18.229655987290144-12.334168576824423j),(-22.724534475106466-30.061945393626836j)
(17.661442123983413+53.87229264496096j),(21.66410956256657-40.55152473547825j),(6.08401651826756-15.425136616944727j),(-17.194125377672243-24.139152764597316j)
(17.92100485646618-26.681518557932563j),(30.12446005921523+5.9897030185798155j),(1.284595624883334-25.05821755950798j),(-7.518968798598097-30.96055191086145j)
(9.957336709045302+15.315598867898608j),(-3.768247153306435+2.592111444455858j),(12.664008365282509-17.91218805022049j),(-13.550153556126022-27.83807751801814j)
(-17.219583004057178+8.776227168030346j),(6.030133787778655-36.15811707181453j),(-36.48306379688135-46.77933595593117j),(-1.503960549457374-29.28118786406872j)
(30.898360119610217-22.34710604370597j),(-7.779153140380247+23.694108929211417j),(-31.6036794007776-13.631044863976948j),(-31.73564879794869-38.97607280487486j)
(44.457721661166005+24.796445136474446j),(28.02235636299184-20.719724744341036j),(-14.511318411655832+0.3247418937114457j),(2.4263510995828366-26.423347254903177j)
(-31.100009116243015-3.061760906955737j),(47.61314827496564+8.538388191098047j),(10.838979201227163-28.254205266488746j),(-14.792150424293725-46.235467179252105j)
(32.40151873379879-21.191312251392873j),(-12.558898549130763+16.00362205887417j),(-2.4215607015339824-21.804657284000413j),(-26.424986236289982-31.1799050654605j)
(-2.8188686780759014+42.096141301846245j),(1.4371319722744644-26.151329891236557j),(-14.757051330836523-34.11679260763655j),(-14.976986757419484-40.072337681024386j)
(2.6743091592488373-11.39750555115064j),(19.190875810285355-32.45864296023987j),(-13.638761680135646-36.47057897659635j),(-22.213214348722975-50.817478803656094j)
(32.26130385213448+17.560830664620568j),(24.582630082329647-7.41852107056147j),(-11.762901301851855-42.47491861861036j),(-20.21665070412468-61.544501730564406j)
(-31.13923274299755+10.45127831793621j),(13.741061962076346+36.21457242756299j),(-22.50733799450602-37.14757251077392j),(-19.080137017293083-57.650670832200504j)
(16.692286777992134+4.869830207336383j),(-25.639021973677366+18.148074663897624j),(17.933909947729013-38.218078951646675j),(-30.08925625148623-58.991514340566326j)
(17.29107032133443+31.27229948783907j),(-23.324204599860145-44.01799564484897j),(-9.736180437194466-46.912996440763045j),(-23.473324992283494-56.78172694596401j)
(-28.33727168155258+17.545084480038163j),(10.964222512364326-2.207049383525338j),(-23.04594059349544-54.404769483820274j),(-15.709252148339111-79.36850658107647j)
(60.56366517167739+18.294325279243377j),(8.487323723201818+14.71598491218722j),(-6.574614945028021-84.23693886811778j),(-29.68262539509689-101.61636899037374j)
(-32.67357304410584+35.25904938283448j),(-30.297057029093335-17.178970937632933j),(-20.98580344525562-83.61279549241054j),(-27.359395603761207-116.01163029748189j)
(21.490022041038888+8.781382030449489j),(-36.67269373404083-22.585046366585917j),(-11.503824680131725-89.34715670894053j),(-24.04286542053367-123.41120238711282j)
(20.219233208536746+50.40002813207522j),(-0.4525595097041304-56.911441974344655j),(-22.371663918183643-121.2830330043511j),(-24.429261766154035-163.93121515806394j)
(-11.490961169030303+52.675756216501945j),(-0.7335755220881417-58.4838200305951j),(-11.694486054065791-175.7119299661859j),(-24.17065488436978-230.41709196633502j)
(6.729715057862361+62.489760918002304j),(-24.98962748236027-106.54466962773148j),(-13.004678081908281-316.9197413295708j),(-30.893633741765427-383.4675635097436j)
(-31.318294417912142+262.8918528451521j),(-49.79499077197045-343.66951261652594j),(-2.857148275952909-925.1606580142915j),(16.159665835553596-1232.521233922921j)
(-31.3182944179123-262.8918528451519j),(-49.79499077197113+343.6695126165258j),(-2.8571482759537616+925.1606580142925j),(16.159665835552914+1232.521233922921j)
(6.729715057862379-62.489760918002645j),(-24.98962748236027+106.54466962773108j),(-13.00467808190919+316.91974132956955j),(-30.89363374176608+383.4675635097416j)
(-11.49096116902988-52.67575621650124j),(-0.733575522087694+58.48382003059566j),(-11.694486054062978+175.71192996618757j),(-24.170654884369227+230.41709196633894j)
(20.219233208536473-50.40002813207494j),(-0.4525595097039634+56.91144197434454j),(-22.371663918182882+121.28303300435238j),(-24.42926176615473+163.93121515806362j)
(21.49002204103885-8.781382030449446j),(-36.67269373404095+22.585046366586504j),(-11.503824680131775+89.34715670894174j),(-24.042865420533776+123.41120238711454j)
(-32.673573044105716-35.2590493828342j),(-30.29705702909386+17.17897093763281j),(-20.985803445256284+83.61279549241021j),(-27.35939560376145+116.01163029748128j)
(60.5636651716771-18.294325279243687j),(8.487323723201552-14.715984912186837j),(-6.574614945029882+84.23693886811854j),(-29.682625395096373+101.61636899037379j)
(-28.337271681552654-17.545084480037854j),(10.964222512364309+2.2070493835259084j),(-23.045940593495043+54.40476948382231j),(-15.709252148340397+79.36850658107856j)
(17.291070321334093-31.272299487839057j),(-23.32420459986028+44.017995644848895j),(-9.73618043719512+46.91299644076288j),(-23.473324992283363+56.78172694596355j)
