(10668+0j),(19043+0j),(54720+0j),(58443+0j)
(-14.545831754927628-44.1684541194376j),(-47.983604325859616-230.05418974944337j),(3.291302804429435+168.9176071636703j),(-178.66494097752894+38.16583530863397j)
(27.611113483642555-9.451925794816006j),(51.66213195641955-98.7862941009462j),(54.389411562589075+85.19358003531188j),(76.84030221071123+194.4876816265837j)
(-22.45438651201309-34.860707542512955j),(-3.2898574429387235-77.90044926680262j),(11.469940980911517+85.44167897095186j),(-217.34234544083762+138.96933699039323j)
(-47.53500509777053+59.55971707698518j),(35.75930523871253-85.1250190106975j),(152.63157997231698-101.07240622373669j),(-141.10450760951227-477.0483445358003j)
(-34.43185813914509-8.6764890203122j),(-5.857978008510944-72.0305441323552j),(122.44647694691145+0.07787834743986366j),(-155.5356013654658-31.215350996030935j)
(-14.286991357679582-77.70986224387943j),(20.0106610457694-41.418321734554624j),(53.46601885197829+142.50860329265015j),(-106.7877556614373+314.48831952134134j)
(-44.94999731383748+32.03530775641775j),(-8.971565041622714-26.41094896405466j),(78.3575969594051-48.26066664541443j),(-249.99306871435945-55.869668978566665j)
(-32.42577517923564-10.265124371844609j),(7.326052415332015-45.30120553257393j),(93.53317779579447+88.86579464146988j),(82.85871960309669-89.8835558010943j)
(6.063141398340555+29.183520065317524j),(18.037437794452863-12.690799265346868j),(53.02306298907089+27.697997956048205j),(-211.75176476790602-9.233239086672626j)
(135.735161096513+72.01611402282447j),(2.2590581849230027-14.909531318523982j),(-250.57896701630918-205.74857435860542j),(-46.60560790754248+303.379544160139j)
(58.21863086758496-9.62670675604977j),(11.975383333502094-24.691641309041756j),(-11.361473073020036-22.62705675107606j),(-146.00558841474245+141.578931607974j)
(53.802679669688835-43.199767198446j),(30.941615684603256-21.906395540649637j),(-29.373495348547777+55.27871950118548j),(49.31055697311737+393.13223566298007j)
(37.77817459305202-62.37615433949868j),(19.142135623730958-8.5857864376269j),(-38.36901166456225+45.802561210691564j),(-368.368145112785+528.2705986422268j)
(-120.69496610464773+34.80387543802428j),(13.964130770541612-7.525221536282054j),(193.2163112721134+81.24605825715955j),(173.7479299716521-1048.6866023291975j)
(-65.45265615838294+15.710523660298659j),(17.328852857267478-23.703317776864424j),(139.22794994605144+21.53142371409939j),(-173.64268686936197-162.72744474049983j)
(-35.79851254189498-16.55632770250518j),(3.9511488315520182-11.489559860424288j),(-21.021679235138436+7.802020049192663j),(-201.04372643933493+289.58320304898757j)
(-20.02941136614739+47.21050783766999j),(1.9236194541487084-12.149100987254307j),(102.21150221862261-84.72717725813101j),(-440.52013887193044-36.65721968653236j)
(-23.36150371477988-52.52570254119706j),(10.060134311727456-8.809928064974585j),(31.088557264476407+130.3817823194661j),(212.28041177723622+17.318606861353828j)
(-27.966094787865806-30.32543461955354j),(-3.3728233345803744-5.952275292230308j),(94.58771459491325+97.66348002149043j),(-250.62374879248577+3.8445392653303543j)
(84.3653071375849+98.30115980882283j),(19.53085612118666+0.9041465702091642j),(-71.71641917563564-301.87331252259634j),(-407.37181037883954+615.1755507182784j)
(69.17601864014013+2.245585511406528j),(17.937975906338796-17.93791175458628j),(60.63245736862832-141.65819783854153j),(-644.3816420401362+612.7334732986394j)
(78.90698413435403-16.16112656339184j),(12.23256968613547-8.825701713635631j),(3.8353399280077554-231.7177929057625j),(-770.7951067533786+1368.738565296355j)
(63.849127190774546-69.24079447979447j),(2.248730927179004-14.485934522179456j),(399.45197580154206-648.1074082233547j),(-2848.685935581052+3488.0559242822337j)
(-92.77969883252797-19.82796851065826j),(16.39388271993471-12.406967077024573j),(-558.387443338308+927.1975861444646j),(3577.417543261442-4533.495765990268j)
(-74.96274027541499+7.305667068392886j),(15.430887150306482+5.487525847281328j),(-59.865562237751476+320.94965013977213j),(1071.61730100483-1678.3341607273537j)
(-36.99999999999999+5.0000000000000036j),(9-4.0000000000000036j),(-103+151j),(554-765j)
(-63.68866793112456+71.05389898134595j),(16.827425338867435-5.906927675537734j),(76.46328045442947+67.00931650641024j),(106.79638280539439-991.0887222509677j)
(7.619812835180802-32.786640700485265j),(9.905599865699866-8.804717216404558j),(-263.85439498414235+245.3585580444132j),(1106.5405363114758-535.1390072738484j)
(6.26121940425676-47.65608513816774j),(3.9985760468666154+15.683888066415836j),(-211.17463767864962+315.1710007888074j),(828.1765985283731-801.8029252556624j)
(43.410063573288994+63.12738903762822j),(-3.699935596915126+8.66854667189066j),(-114.10076091712705-60.42564974367357j),(363.2332995723962-456.7213934499388j)
(35.92731326287607-8.731727064879156j),(5.68268886103117+9.525324428231402j),(-68.70052644429813+187.68401449913512j),(491.2589669980366-696.7025058359541j)
(67.43465672877392+23.553169736632206j),(9.280064864734413+0.9561817967498225j),(-346.1827818378015+12.481475507555444j),(845.6016112136549-258.6807131194246j)
(107.88268152491347+8.905761601009456j),(12.789110425797638-18.930795708645746j),(-738.1725307399718+166.02851164144582j),(2317.2060786162447-1133.273332560223j)
(-44.01672075952389-59.41075850789746j),(14.794808026204581-19.773582598183573j),(330.73709043666605+43.39592553718939j),(-923.6656508847756+219.91700810588185j)
(-51.247221971806084-33.67613120334797j),(-9.43252870105869+0.7191523146834626j),(157.75332586709607+153.84103942481232j),(-225.97301572208414-381.4131489898975j)
(-66.04396608872412-2.758248259691797j),(4.024059816272171-2.7629063954503126j),(142.59854630396802-3.4034620884328177j),(-399.60265739268755-162.04993949762846j)
(-120.49269235017258+88.24144149658528j),(5.528660580014955+6.106331911271498j),(432.6168382871263+52.66215931756512j),(-917.2610588348937-1253.178620943398j)
(27.560111159890642+10.920871628936608j),(24.201473075284618-2.196627791174918j),(-132.20692457484785+2.216062640588646j),(494.5162476723194+345.11112439758637j)
(22.22182540694797-32.37615433949869j),(-9.142135623730956+11.414213562373092j),(-223.63098833543782+133.80256121069147j),(600.368145112785-215.7294013577732j)
(17.15367835033544+23.843807562332657j),(10.286471638817147+5.734482497773427j),(-7.749179909365921-28.69013521187206j),(79.35746931531594-170.80040698411244j)
(19.71334644390712-48.643241579590565j),(3.5889658849525863-0.4225691005842558j),(-56.283056666177714+239.37252638945338j),(252.7275476198351-545.0811417406081j)
(44.726902261016576+31.55546605424885j),(-7.5266870632694385-8.58342828098613j),(-128.91442087947564-76.62997175535051j),(145.66360809982342+160.6567525624983j)
(97.81900006450007+72.90756724605421j),(1.28089830877617+1.541944515286124j),(-458.63381324778135-209.90371817974938j),(1227.899881171395+155.19251414815608j)
(12.291171544040068-56.92082618923423j),(8.838563273525438-0.9310181597066083j),(73.21418323204078+125.38532409044933j),(-155.77211790355398-108.94046107630055j)
(-0.23786778063437453-46.183294639571024j),(5.554726654372657-7.253847953613757j),(-51.018766627166265+211.44459444951337j),(209.2917016358575-475.4208286827021j)
(-59.48081046138688-39.92599986950853j),(15.82403496635142+7.223706896989027j),(84.90965763148523+137.37256569510575j),(-240.20941471470485-433.23100982809626j)
(-153.68119589227126+47.48886442339741j),(0.6604120851485771+13.680253043486172j),(572.8111903597729+1046.846378478143j),(-1259.4126812113195-5519.205146006188j)
(-12.084348525450196+14.606092416043598j),(18.762379529631062+23.517214680168728j),(-19.692093475177217-117.21550317449j),(109.80838304582903+564.2022370487653j)
(-2.189931399328742-4.138188295719715j),(-0.1705649153465969+2.2784727144587738j),(-240.72191665525736-55.973260377258555j),(507.7616842429011+213.65785138973297j)
(5.890656689312145+39.87195419464655j),(19.217620636827455-32.210854843153065j),(-9.841313559556433-56.39289454194348j),(93.78173661770018-28.060589708406553j)
(41.42007483577832-47.10792961379332j),(6.284570160894423+25.671280392621494j),(-224.41233220883686+296.84480890433696j),(597.0580749812369-554.274269174192j)
(1198-2.1316282072803006e-14j),(1303-1.687538997430238e-14j),(-46+1.4210854715202004e-14j),(-38.99999999999994-4.263256414560601e-14j)
(41.42007483577833+47.10792961379329j),(6.28457016089442-25.67128039262149j),(-224.41233220883692-296.8448089043369j),(597.058074981237+554.2742691741921j)
(5.890656689312152-39.871954194646555j),(19.217620636827448+32.210854843153065j),(-9.841313559556454+56.39289454194349j),(93.78173661770013+28.06058970840664j)
