(9472+0j),(15400+0j),(48769+0j),(51534+0j)
(17.882669814981863-8.81815838867404j),(41.98017991944824+1.9010513524229076j),(111.51313760158453+40.04892605137543j),(82.36183622571104+42.71378164072637j)
(5.817836541456227+12.840947192090606j),(-29.91813503076483+43.051535396194325j),(32.356195964454-4.436125421260215j),(-278.63198666199924+27.848532778024293j)
(55.194299165648374-49.67583525583841j),(30.216514318309947+4.000902812063579j),(-15.489964255211241+113.49319599755951j),(-85.73149483375997+403.70465944444913j)
(-0.8177938963489559+29.70365456992378j),(20.05587374966946+21.148763025062188j),(119.27987790912083-53.433961179329316j),(-226.61554162235615-309.01344607272506j)
(-10.620770247393473+7.655250341083864j),(6.750304714880832-13.556968384233956j),(121.06874095059116+32.26267902397046j),(48.51840874204214+88.07625066941137j)
(25.455654707587545-19.237272936754785j),(-2.203044843829815-26.770431572687226j),(38.58740021938979-43.48130185545j),(-271.22479035108677-122.85239428860069j)
(-7.052406323685773+13.578927851852205j),(-23.832975307727793-11.504095950195193j),(33.35673589583712-71.23552149953032j),(-355.78835440196417+275.1543134290738j)
(15.164223763482308+8.005231228954445j),(1.0754057668225094-23.314366638033984j),(145.01506135204005-157.9075185072951j),(-277.5402125341958-41.63291363020542j)
(71.67384896486831-67.61104761182902j),(6.85487867394904-10.768926690566506j),(-192.23728292798452+148.1058310816395j),(-64.30592323982732+35.03179671410277j)
(25.764472095277064-15.64886048099186j),(28.975945127426755-18.49685392497271j),(41.74613320473679+19.42979511875209j),(17.998953510242913-184.68730163127464j)
(44.8712717045152-10.419280536466196j),(15.64194746326348-14.399787473163123j),(-45.421056060419104-68.49448107297601j),(-307.93855344959184+25.798545547809084j)
(1.0056868113837485-74.8931573125869j),(31.98648615384888+10.161720281470206j),(-41.86590629785562+146.5725385677183j),(921.7621720339596+462.7973860694471j)
(30.224545358211827+2.067038203346163j),(26.814314820435932-4.998244491330533j),(49.66796892286823-91.44505021993206j),(-412.621760310052+34.76033287058803j)
(5.826207926581446+8.572457860971982j),(9.61822448949897+13.396927152451426j),(107.60930337934315+23.380138344641324j),(-119.64074953332693-60.858769586961444j)
(9.141507134261676+0.9381786424749823j),(27.606165555805564+10.262143656364094j),(185.17232353538014-31.38927184713382j),(-409.61217295256995-128.5251627566574j)
(39.377125971623215+8.427157054978046j),(25.891987393638985+8.319014073372015j),(-2.792482142079116-61.117936923439j),(-272.3934714224975+483.5595645932116j)
(15.98327689434056+39.19894739646573j),(5.116356643577241+1.570115337148767j),(90.54252212349186-302.59036072831316j),(-674.1723179341512+484.31063557829793j)
(22.392054105741753-22.14335796137978j),(18.183231622591045+21.24009540754664j),(54.58392869013925+31.229765043321287j),(-555.3269231944575+484.90634867265584j)
(12.393482155038981-5.57194122943519j),(10.251052198597668-7.439715952522221j),(236.54806325764326-62.87641123110486j),(-1070.2258071104866+374.37102534449315j)
(47.49234649915434-15.682382137230755j),(-7.0695569479215274+19.24985503172998j),(361.27407731668137-345.93805057953455j),(-3041.372839576651+1886.7222014997642j)
(-45.07060120089341-44.862669524033635j),(26.72117965631446+2.2086777154173607j),(-671.0275011295903+690.2570535576381j),(4726.168709425075-3097.5479542504745j)
(19.089336306318852-33.95832886170659j),(7.58190624956923+8.430839811872987j),(-286.0889672271904+133.45390558542934j),(1294.4490386743284-750.481481602365j)
(17.650770176574195-13.865967549910266j),(12.696169895014043+10.624036429548607j),(-140.80046396501407+218.3023992692718j),(792.1340664645296-753.5360692590968j)
(-28.950019390951617+28.16583660119063j),(12.78785343377782-4.394171852973294j),(115.98911865617066-8.660774123818683j),(-78.36961868600477-875.3761145480963j)
(19.09167175697695-24.515884635119075j),(13.892124408239898+7.8251146590988725j),(-90.46378961558779+162.30199397364913j),(601.9432066337097-546.8780699858584j)
(45.83704456544245+20.675195742865334j),(14.626842188816955+23.08540174785692j),(-201.98246575830672-91.5021868632348j),(405.9105563615809-116.63894960018467j)
(5.186639792063802-0.620606876991987j),(25.125803204383082+7.980700104752362j),(-162.0746230818773+61.13947828247822j),(654.5283933949659-276.1274693787627j)
(9.370270407671228+11.2002231971769j),(18.597917462752093+16.250674306465964j),(-24.856605935328844+107.09794825904953j),(267.9193389486918-810.9432815933662j)
(52.1915609541099-47.671078693447214j),(11.072934320202606+38.50552820876327j),(-375.4709330398572+659.5090635672509j),(760.2014933341578-2574.8064817636896j)
(-29.25880944914047+0.6254492645388758j),(1.7342161033659131+18.24288495949107j),(127.35837014545139-60.46529384257212j),(243.03304850759116+134.91239932014904j)
(-3.2193309318092895+8.125142001069499j),(22.89936597247675+13.434255415817333j),(-132.7852543730209-41.770980883732875j),(534.1791775079486+141.29767553525664j)
(-29.018212851250386-33.70543242664755j),(18.9030731638929+19.762302131141475j),(-28.50418185141681+228.56704961969814j),(828.7138087039423-284.9235260339774j)
(-18.09312610977703+51.80149961580238j),(13.254063434138281+11.922319956862086j),(171.84538974899797-287.3657969988894j),(-982.6229032080902+314.1676061428957j)
(-17.967317860431926+22.530873161163342j),(11.29302009385078+7.665138938739034j),(114.96720701446064+31.455824831790622j),(-241.11487300556712-205.12756902768683j)
(4.665882065434971+9.016769203816771j),(8.04855100263876+35.35666030196789j),(-59.368625945803615-68.9593482548033j),(69.17236802501338+144.59626762750378j)
(9.65454455173565+21.871959281941603j),(17.469249492548208+19.711129133793875j),(-214.12156202555516+0.807432686235888j),(529.0283895868945+21.261319470375724j)
(13.053326325388987+29.20222782007426j),(11.211708936855372+35.68983413045522j),(-33.70709554048838-133.77332401778574j),(115.90908401801164+28.048976767919015j)
(-11.064655196899484-26.460070966885546j),(16.779619955718758+38.805571153357114j),(23.412039115304964+463.20811592267927j),(-345.7437656732592-1122.1606397255082j)
(0.43841007634577833+42.58536877919588j),(11.058842990747127+45.86754602270464j),(82.31449683543877+100.14815320074459j),(-133.28879605152878-679.818413030194j)
