(5588+0j),(10611+0j),(37231+0j),(39301+0j)
(26.299929977156598-9.233288131183265j),(-33.8276471302339+29.38628779135199j),(-13.390660417108776+10.737896796022802j),(-306.5998563643461+13.701685685994107j)
(16.786293361470463+19.090033175898586j),(20.34216711473141-5.7372159708134465j),(18.324515167756317-32.30603221906579j),(-249.0416641649427-8.25638279159324j)
(9.584755359945689-47.000149018169j),(-22.088153233623075-29.464685614707445j),(-16.688235114324925+96.35359180049909j),(-77.7440203909191+165.2094447623718j)
(-35.90792305510134-29.327494570845978j),(-28.095806431071846-15.671095224414195j),(54.74996301287773+143.46667265146507j),(29.620525590380794+27.978428191138487j)
(33.7297095605133-10.35608365429075j),(6.064232538564534-13.184466770604738j),(-61.48425968932354+79.24486059085717j),(53.570730034001286+107.51208484121894j)
(13.873734690361573-33.803720015051326j),(-5.955044391282854-14.860706483119877j),(-31.329613860754307+143.46541447588308j),(166.23193889275672-229.62228299204435j)
(-24.576885838309792+49.338188813458125j),(16.460166081041145-3.0304986039798356j),(151.83448707580575-76.07990869640926j),(-224.49610410985647+145.0393342164969j)
(0.8826275754188444+11.722409065679582j),(4.497692927858621-3.0335956998458684j),(98.16187759819292+31.21473325080182j),(-82.54673149586876-260.28301267888094j)
(-56.53639624304009-2.2913018058518695j),(7.566528540875538-3.7163391090229556j),(70.67496319745351+138.60336161671324j),(578.630363117767-484.9167734563778j)
(-6.7257920332555585+46.6536221001834j),(10.352673704792888+12.06452159465032j),(97.98145950813847+33.625214829308035j),(-134.42107578566373-402.4328427078295j)
(43.885598898677266-6.236297036000799j),(13.613552269972491+7.539299544795027j),(-18.67647347282046+46.49841250581695j),(-12.243114131429294-250.6421611518203j)
(-0.13921541327249543+52.91257127527958j),(5.021023788551361+3.3711088242011122j),(104.22006878116872-36.75382245238083j),(-411.39674145912204-438.82080177135185j)
(51.505028113523025+74.29252128218499j),(34.74245002395665+7.5613867679881555j),(-7.704901342295948-152.94394097182447j),(-225.63297084917804-164.88668149514712j)
(11.628469179113132+22.058395423279396j),(12.137830437674854+15.591522595447266j),(82.16292941509494+142.70473221022104j),(-331.7268346057824-1071.3825071007445j)
(14.98042539258779+45.56776479618706j),(24.059212041156798+29.154181473957614j),(-37.352869549008574+376.2203093673156j),(328.74008308522525-2480.252175646625j)
