(21337+0j),(25045+0j),(53667+0j),(59086+0j)
(-107.29665057116652+131.56857945627635j),(-83.59701666273578+118.6058809451235j),(39.303340623904106-115.73241354684797j),(13.217384298311273-194.64472535336859j)
(-99.23349932259168+58.854114210161136j),(-73.72420372957106+24.47073919392316j),(15.346698583341777-61.9120556077536j),(11.532892489293545-67.65769292855963j)
(-98.51404743530978+41.34645231611386j),(-40.985456788902056+3.5682020972123993j),(3.476776214933164-41.480164131328415j),(29.778637864375604-55.64556418417085j)
(-15.418793501805794+20.473446878504394j),(-32.950954729735145-10.015791095244465j),(-19.189483802945915-31.108770218327408j),(-13.080647609277776-36.72090410629717j)
(-15.051995742362351-13.571330938476391j),(-22.50579984629939-0.5631394737498201j),(1.0488126624645657-31.352742309158312j),(-20.228171174826933+10.324272870343727j)
(-80.89217812932213-12.167245091679163j),(-58.082091566461486-17.11720163567103j),(-4.918696778774802-18.266390078873776j),(62.96904815041876-48.43970415026885j)
(-48.706396688882265-7.454847661914872j),(-33.20300998362036+2.1563005671391817j),(-2.5928500917487995-5.7511881772756706j),(1.9113854861413557-16.967101341517758j)
(5.702672479881585-29.56263503663651j),(-33.2850455228961+16.504875743671327j),(-5.129711767192703-22.461713072866708j),(13.110924802658928-5.751858892116642j)
(-39.845254673192684-36.31270546621283j),(-17.510439015831626-27.80375993979556j),(-27.48861161023858-10.360744716625714j),(41.532506335851124-5.755078956576188j)
(-8.964989093331951+32.05765783526745j),(28.632795748610306-13.984786373174293j),(-32.377300699081616+0.8331955209090072j),(10.865288897365872-9.575960531282147j)
(-10.81793356233838-32.936497984420306j),(-0.23709864550586346-66.35619100350405j),(-5.711719615690667-8.469734950866751j),(6.374853779651083-10.757004851792724j)
(-19.235619852498587-11.971626862670147j),(-29.43958096712413-4.63831432023514j),(-5.3943644150147065+24.308681150290283j),(13.746802886331125-8.54907869634608j)
(23.677762122735626-13.679560762008336j),(19.159086470707827-29.972442466838682j),(-9.824073303073817+17.039516295533883j),(-1.5173371242881162-3.095739052981946j)
(-15.215212090659975-36.27776180311885j),(24.518211814338542-11.585679510163672j),(15.733601218910735+0.6076719689506813j),(0.5891946580134118-32.903958472707515j)
(-10.059877560643255-22.81525828818065j),(-81.75443964278733-27.992373475696898j),(14.590614232908301-19.992962791402487j),(40.029073369274855-2.2887347067533836j)
(-6.0540934566301985-63.760405780216736j),(-28.033163847208925-11.6334092646237j),(20.152369549887453-13.172828961488484j),(-8.079760855507175+17.20598106958107j)
(-8.879897606493468-2.430360949440537j),(37.76695996710221+4.560286506138054j),(9.97445183918407-38.83811238405006j),(3.899633621510759-7.093992437061788j)
(0.5529002566636336+6.464914393383805j),(25.18869162628164-22.339662904023786j),(-15.95087486481566-33.11574854137151j),(16.66432603827866-2.0608083322377144j)
(-55.725958596751106-23.800145071588098j),(-29.521710221439985-68.37511532411514j),(-1.7966293836380647-8.459194858995156j),(4.448425947918055+14.56895605424782j)
(-25.53195844614703-3.24400323593391j),(-22.96250160418765+31.226334817380152j),(2.5773807453986137-15.96312722713227j),(3.538580223704912+4.156754219502968j)
(18.026693920068023-8.871176035626874j),(-10.820727651565878+21.196769522519855j),(7.382518803788731+1.0579664317835826j),(19.94300434594333-16.21212733111892j)
(-35.51800902878705-19.087034141682185j),(-46.204370882775265-26.18207849173277j),(-15.86712664325296-39.19101563249655j),(7.504438160130803-2.362760589010356j)
(16.362282999634544+15.871109464918852j),(-6.030516002018514+8.10843383564588j),(-10.43579407706098-16.930692183505766j),(2.3109739451752844+5.803100329041246j)
(-18.805546690810502-54.799910588563144j),(27.1437063086355+3.984353133972731j),(-15.382542086304056+6.992230699777813j),(29.17338117663121-0.884414090107609j)
(-2.729229970770147-9.450026928985586j),(2.198543786160215-31.44073383229759j),(-11.656456503791564+26.55315658613214j),(14.003182838265012-10.462721310126689j)
(2.675545954225015+6.770209316146325j),(37.48868319849032-51.28323201283138j),(15.131594661197369+30.847417765906286j),(6.523965378155708+23.609581390411957j)
(-70.38406077060344-28.531384730892444j),(-60.495657460201144+7.072004736940963j),(-2.0187444960575185-2.754303012534443j),(13.829027678907384-0.23528968477307188j)
(-7.90698404128301-44.05389458633586j),(-18.32135289318262+21.110097544174003j),(15.34544255687456+12.291335105438655j),(23.12465095007451+14.634680733493205j)
(-2.1485919184987026-45.204881834833174j),(11.628134170804557-46.42876931625027j),(25.59412295045422+0.2265729540322705j),(4.979107445020084-5.0206634111947155j)
(-29.11054211125969-39.50398905110719j),(-2.981747732079839-43.36818527627901j),(-4.923284994046526+10.897468203259269j),(15.114434207737077-17.874641773874465j)
(7.670977963689327-21.56060989859088j),(-0.6152104834718468-9.089601547378809j),(-23.848026378861434-7.433218319296564j),(-12.137847374862824+14.945618582433038j)
(-12.11518760169588-48.150125046913566j),(-9.068024581992745-48.901534417551765j),(1.2720268471975942+6.382708349619413j),(-5.166294288595282+18.885629448856335j)
(19.00852874907956-6.535431411035933j),(29.46358183767458-22.555956192309424j),(-10.827594163648051+0.032890492115212666j),(3.9757658929529667-10.390829502742378j)
(16.20603662308264-27.7629627210702j),(-6.517389007666736-36.69082144434079j),(11.346535080604554-13.229385254242922j),(19.550123545298902+10.749145421882348j)
(-46.49518276083202-16.591181227169336j),(-69.2860303363714-14.307874661911791j),(-6.86712571205058+8.050715534773564j),(-1.8247900107230492+17.470317702879846j)
(-17.889591584470338-38.83958988063722j),(5.6802437516564055-31.32824526810849j),(0.7341541337883655-18.825528183754717j),(0.896377182829383+14.354055957131624j)
(20.595118606584066-53.08551753031209j),(40.080110035247834-12.84102481378949j),(1.7221170977680482+7.790000104153539j),(11.479069664938303+11.992397931761626j)
(-2.345209574776561+3.309283733858558j),(14.471390498294966-31.707851946996264j),(-5.062865750374499+10.218768502974003j),(-10.882494895960235+12.85174370661645j)
(59.55226641682582-30.651316153687873j),(54.68915281172321-5.66925032077034j),(16.076186610550504-5.293710344710576j),(-8.938244988081168-10.365762811289292j)
(15.879015219181952-26.474828365238523j),(21.184010085850787-19.604721634254044j),(-6.3576992777268515+8.408334526885078j),(-7.988001295545246-20.941707948736976j)
(42.27618281808441-0.19684187469898973j),(20.06145820277943+3.7921654536925544j),(3.8980741067768268+14.599064003175378j),(-7.4792188581877195-7.8806299103778885j)
(39.7218348893274-30.299535776408703j),(-13.431772863816548-47.1036543288717j),(13.596891930642755-15.289187929609867j),(-19.590838761337295-3.6767720624828493j)
(-14.001583418105618+8.084417338157026j),(22.723259391019262+15.068482700077332j),(13.666744754550884-19.655246951172824j),(-14.917288487577423+22.56388327687207j)
(18.51532478768661-31.91470157135634j),(48.14229417663785-6.6419118631240135j),(6.732926381018615-18.46013383346226j),(-4.867770142259815-3.7910546595423025j)
(30.383654828961546-60.06446541255333j),(43.784904763423995-52.71325268840697j),(-39.25701884391306-7.167068218211506j),(-17.47845957983474+5.604721603381753j)
(20.485850981115618+7.0355068613632685j),(1.2796437361571975-34.90763232328745j),(4.053701861223317+3.7482145047112176j),(-4.793317918245975+3.5935371447947455j)
(26.04578551590013-3.0723712486820602j),(28.836104006208718+24.1834947267256j),(7.758159856535569+12.203079984383557j),(1.7720478256047665+17.69147324244547j)
(-13.168049177888292+1.2776975851643098j),(-30.050291516675202-12.803762458143114j),(16.09801368356807-8.748335634518195j),(-16.694219028079942-1.7738706487470508j)
(13.059509606742072+28.95088709335186j),(6.827880959751528-15.226995025848371j),(-1.7645134679820687-0.14936424700430084j),(12.975892792219096+0.008391422606527144j)
(6.149605386689871+20.33320451689899j),(2.9999986128881915-31.42570214913879j),(-7.704607899636471-0.16716111828851965j),(20.64864796794882-5.864564901169409j)
(-15.900056262588787+28.8930387347162j),(7.824629382687573+51.18570404824186j),(1.0276773727213606+0.46350299700900005j),(-5.371731311360168-18.706947606076664j)
(4.367390750883544-5.526882558958219j),(39.29251635836749-0.12354540201988418j),(-29.038303232522594-6.013646659751021j),(4.128270607052173-17.940136723662203j)
(-6.080069022871388-24.405590080215287j),(27.494192424165377-22.586666730324815j),(-3.849489918034296-16.18501311270429j),(-9.87755291720211+6.573900317675054j)
(20.466407364302086+26.223493284818698j),(-4.2653856720417025+41.07193253272051j),(27.072336179037393-11.639989789617418j),(27.581508509015862+13.103988657447873j)
(17.413055668059457-0.6781960397035203j),(-6.902819970722289-8.45972400234628j),(9.305095378711226-28.205235149216385j),(8.836119275792353+8.493383275864954j)
(2.9808518556463355+7.845104483428873j),(-6.337386625717727-6.471863906444984j),(8.21613728910927-19.5940864088654j),(2.3425940741478826+2.560990516145944j)
(20.137850646201265+5.159637278245864j),(31.219124062919178-9.481474158049691j),(-3.9346559002711166-24.364281184636077j),(13.658243547022233-9.660534176678645j)
