145.0,166.0,308.0,333.0,0
158.0,185.0,337.0,368.0,1
144.0,164.0,306.0,331.0,2
158.0,186.0,336.0,368.0,3
145.0,168.0,305.0,332.0,4
160.0,187.0,337.0,368.0,5
146.0,170.0,307.0,329.0,6
160.0,188.0,336.0,367.0,7
146.0,167.0,306.0,327.0,8
162.0,190.0,336.0,362.0,9
147.0,167.0,305.0,331.0,10
160.0,189.0,337.0,367.0,11
160.0,170.0,298.0,329.0,12
162.0,190.0,336.0,366.0,13
148.0,170.0,307.0,327.0,14
162.0,188.0,337.0,361.0,15
147.0,171.0,306.0,330.0,16
161.0,190.0,336.0,363.0,17
147.0,171.0,306.0,332.0,18
159.0,188.0,336.0,366.0,19
147.0,169.0,305.0,331.0,20
157.0,186.0,338.0,374.0,21
145.0,166.0,307.0,331.0,22
160.0,182.0,336.0,366.0,23
146.0,164.0,305.0,328.0,24
158.0,186.0,337.0,368.0,25
144.0,163.0,320.0,329.0,26
160.0,187.0,336.0,368.0,27
144.0,164.0,307.0,332.0,28
157.0,186.0,337.0,366.0,29
144.0,163.0,307.0,331.0,30
157.0,186.0,338.0,367.0,31
143.0,159.0,309.0,333.0,32
155.0,181.0,339.0,368.0,33
145.0,161.0,307.0,334.0,34
158.0,181.0,338.0,368.0,35
145.0,166.0,305.0,329.0,36
154.0,185.0,338.0,368.0,37
145.0,164.0,309.0,333.0,38
154.0,186.0,338.0,367.0,39
146.0,165.0,308.0,330.0,40
158.0,185.0,336.0,365.0,41
147.0,165.0,310.0,332.0,42
157.0,183.0,336.0,366.0,43
146.0,166.0,306.0,330.0,44
158.0,188.0,338.0,365.0,45
147.0,167.0,306.0,331.0,46
160.0,185.0,336.0,365.0,47
147.0,169.0,306.0,330.0,48
159.0,187.0,336.0,366.0,49
144.0,168.0,305.0,331.0,50
159.0,185.0,338.0,367.0,51
145.0,167.0,305.0,333.0,52
160.0,187.0,336.0,365.0,53
146.0,166.0,308.0,331.0,54
157.0,183.0,336.0,366.0,55
145.0,156.0,304.0,333.0,56
161.0,186.0,337.0,365.0,57
145.0,171.0,306.0,327.0,58
160.0,186.0,336.0,362.0,59
148.0,167.0,305.0,329.0,60
161.0,186.0,338.0,364.0,61
148.0,165.0,306.0,330.0,62
155.0,183.0,336.0,366.0,63
144.0,165.0,305.0,332.0,64
156.0,181.0,336.0,367.0,65
144.0,162.0,310.0,332.0,66
