(73878+0j),(87019+0j),(153928+0j),(163233+0j)
(-395.3778810068768-237.3337147545686j),(-369.2848042220046-389.24879260960137j),(-699.7532404779665-38.94502098677499j),(-652.1753045526616+60.35324661705233j)
(-611.724143712656+159.35831851151156j),(-729.8094014894014+84.32288721442221j),(-752.9113333113885+207.57517088819267j),(-631.7237139097873+238.7476214371611j)
(-166.96085297705315+157.30470091384058j),(-117.52283355456944+92.32614864528449j),(-313.5917710327071+312.10085528267166j),(-235.71386759796923+395.5321094165177j)
(-234.52903446462045+483.14110280639204j),(-205.7986339331278+493.4145324459141j),(-291.2612808349863+557.6646284241394j),(-314.40703331922543+504.485405446896j)
(-74.33071243997719+144.83242020796j),(-78.33540325457926+117.39748262521344j),(-137.19614524482432+279.46330151464707j),(-64.45946168279767+285.0341847520037j)
(3.322104689666637+172.4365609117734j),(-22.87618817638679+121.78304252862947j),(0.45684579055151175+235.2164141744926j),(47.561600463733924+268.298308791469j)
(60.097818526145716+46.31781534954891j),(80.88068149376524+24.7670422112382j),(73.52966285943252+150.53351961048804j),(92.4023796132066+146.05945339567637j)
(119.5273040854307+125.18323318207308j),(76.19103524797745+114.44830320556002j),(120.43001003344374+153.39113462777857j),(79.74879301238622+133.6249879646305j)
(139.77264896272143+49.46966915140761j),(147.42705926997112+82.67414869640021j),(146.1750705495526+34.460882467985j),(161.4548031544469+85.03545224707133j)
(173.22486984306008+81.7703682481825j),(222.7163468099247+29.34005047047965j),(118.84926721482981+24.720705923564495j),(96.11258298784526+40.66761327325776j)
(159.19735255568534+28.435557834367117j),(158.88182259209+33.538288693672406j),(29.574590999983663+51.04353031021732j),(54.02670392601797+26.261432173976385j)
(28.077096095711397+97.92344289210574j),(49.48792825820563+108.85328599606963j),(-38.718340264375406+120.61574996428946j),(-52.97269843329818+63.805803910337445j)
(-40.4149815009456+66.74764569734646j),(-35.63184174388364+67.42225982088048j),(-42.560811436816984+120.99630833771529j),(-91.97215419698804+99.79912531262615j)
(67.39347565830806+129.07723390397544j),(139.0780003262761+208.53664146208428j),(-35.137056874096096+181.09536228104201j),(8.120035598689823+120.16799449953508j)
(-27.60847013108369+157.9369452797424j),(-66.76322029414823+189.06627216275822j),(-41.4509890444419+185.78825100670318j),(-53.091174957277815+146.69437376199454j)
(27.073779174035494+149.3996638519706j),(5.458097777006954+167.6439202500359j),(-17.222956474484217+163.48368054770788j),(-5.177235719267104+99.46665242251916j)
(29.156154937040093+34.22902641093557j),(23.879440023248993+11.228124063342985j),(56.401915400289475+72.70246201683673j),(68.21723701496902+58.94045590614829j)
(32.87871920674786+42.731237525026664j),(78.20150295864126+37.883843736182484j),(-5.197914825008725+35.64943783470932j),(-17.552381779710387+50.89394264712599j)
(29.438929220880325-19.596020741431804j),(-2.6813550135442146-54.58244888564181j),(31.99480107978451-13.11137773123854j),(-17.527856883081018+26.49991164336177j)
(53.92760288640309-21.283976159678247j),(80.16938308668723-29.12966015149956j),(18.670975827880074-8.444088585313507j),(-12.12328257681778-14.119629091734831j)
(-3.879260151667671+20.60441758405515j),(20.736444511294966-30.210853125185718j),(23.76485508673353+47.63660272788275j),(30.1957607894225+13.879772973861765j)
(-27.07933251266229+33.56046517169962j),(32.1681420580518-13.28204123257553j),(9.869473260133017+66.11366645506011j),(-8.229523836598736+81.52215091354552j)
