(57955.99999999999-1.9895196601282805e-13j),(68898+1.5631940186722204e-13j),(111317.99999999997+4.547473508864641e-13j),(118112-1.9895196601282805e-13j)
(-79.2610619096735-258.9071417278746j),(-103.16410575050789-294.54528468523074j),(7.951821638571876-334.04094789105113j),(87.25994286734515-308.0727152485847j)
(43.71939813091052-53.876455212518216j),(97.39876143957754-56.75781565092615j),(-20.640611195791152-194.10184110634975j),(-123.3996937492208-296.74142965571735j)
(5.548815134644716+106.14356121276546j),(10.987617453976634+105.02486073060932j),(-29.805801151851647-90.07598494629464j),(-8.791451220121939-160.05387988800646j)
(-91.55072046050286+63.41327125031535j),(-114.81706274733858+78.62722992564764j),(-70.25480588805304-33.02159298000871j),(-54.06773512796161-83.04629476006872j)
(-43.0876196867871+19.6573262444972j),(-9.921536896400575+12.185331243624848j),(-64.23617337165528-67.22088852173393j),(-77.40327946049528-119.34678816647514j)
(25.793652240250644+86.36605605868155j),(31.536976061765756+104.32963851983767j),(14.675367599585764-10.066146674837961j),(59.75263907179395-52.267898617689056j)
(-48.81360407092944+84.60534472186046j),(-48.61094883519798+99.59255389614816j),(-31.295239522370487-3.8911471524610537j),(-7.059155802409393+57.358331943418214j)
(-67.11651818088428-26.698590990683563j),(-78.119564150632-19.060816119489793j),(-12.456940256713027+24.411578804951443j),(-18.080519952901604+61.638928591935084j)
(3.364856400100347-28.149472951875495j),(17.498312641952328-57.47763001225617j),(11.611704441606804-50.03863781552956j),(-2.804465374307295-58.97522001948461j)
(16.778647653162153+4.139237249059241j),(1.7942859884661888-6.6587941391831595j),(57.98610276944332-5.744534751943419j),(10.366401949980048-48.93586483569807j)
(-42.93296454354725+40.17429717894458j),(-55.82779097288592+76.64143663946435j),(9.167106678885087+2.042472355300305j),(15.073350611134313+6.344357220623618j)
(-13.966712318954707-12.941219252623196j),(-18.488425213983362-26.74903514409817j),(-44.5606393389621-25.945195292112665j),(-3.251890489181296+10.815336882030797j)
(13.463394781169514+22.95694457666592j),(23.659828333402352+15.345117158922573j),(-11.84404036787385-31.414436568732103j),(-64.95367666793388-68.76800326153786j)
(-10.550447564966465+59.343008921231586j),(5.758203468269505+109.94612829629757j),(-27.387367501783107+13.117810452351168j),(-0.2808011335949656-27.4894971432072j)
(-24.607983347321316+27.89102273472364j),(-47.79719633955087+7.778408586605497j),(-47.53436974835255-13.629174502683243j),(-70.5123368799547+52.8780866641538j)
(-18.398683689558034-10.819303688247711j),(-25.83788453357969-55.72302735454664j),(-30.319096391929556-29.734611492075647j),(-74.10727966245793-20.80938782636428j)
(50.366902896664634-15.140996392805395j),(42.0291184255045-12.773905986181092j),(20.08214376279629-15.907447352950818j),(55.891591902507926-66.38048501997343j)
(-46.22752324013469+51.34868202201648j),(-28.235182421040168+58.29177410997508j),(-4.913941478615529+1.0857567422460452j),(52.18137015967775+51.63136931027056j)
(-11.426500255946392-39.83867597227173j),(-22.552309591089195-33.95760951785431j),(31.237791019379046-22.689576632763004j),(-27.62362314950765+18.285577036906428j)
(3.3882645224707844+8.736622725289461j),(31.87737606287439-24.421556622250343j),(47.11781075450455-7.6316438842730845j),(88.42948495681094-105.27444232243224j)
(20.585636328653926+22.98455883504843j),(-3.642658991152226+27.279504766265717j),(17.03404380315401+12.077269892658983j),(67.89985126606248-12.288470571034114j)
(17.84270529410097+46.318227011793134j),(-8.753550779693242+30.293080874602033j),(12.310474718309903-37.3649062198149j),(9.39340832015127-14.274146832871853j)
(18.046230889691657-3.7966107316774576j),(-6.597175498400028+20.5499333806745j),(36.7928937547799-10.491635461032354j),(-10.929325449191403-133.31562774992219j)
(32.562003603900166+24.13815624187799j),(48.14637311316479+37.621045557302764j),(35.28898565953662+11.108463281647536j),(7.12847247294004-10.56712250610922j)
(-11.475046992101472+11.047894942380326j),(-7.4811981674036785+22.591318535542406j),(-8.964884188286245+2.8697949907049427j),(-11.051936217224211+32.39652124171956j)
(-5.647926365127602-6.049779616060322j),(39.24774697115052-23.182946568148477j),(-30.203197342654185-18.262757435030206j),(-40.13812566469289-36.68482832778406j)
(25.97634055751144+15.02469029603921j),(37.331877715531704-6.925650720684395j),(2.1229239403208573-21.232523171679947j),(-17.408225521318595+11.526691565808994j)
(14.871868068845174-18.912458412574914j),(-16.663228087078327+13.877933709637803j),(14.781763484361857+23.804435154617018j),(32.70244383027261+2.3762094017374578j)
(11.255090219764956+16.99074176835835j),(-17.785315784441867+23.60991620463483j),(16.134431495779808+4.559556249870435j),(33.476234080396125+24.30779136954228j)
(-27.392918493848917+10.911081107391906j),(35.45839847802763-12.308236885970922j),(32.044663165834905-17.31460372594689j),(1.554241265966334-5.8495535287220655j)
(17.842082927486622-5.840325859474351j),(-10.766699305856537+12.318251954129241j),(32.4525038861849+1.1658129539858622j),(24.237121907550634-66.12486079455219j)
(-39.8530521606843+17.779261449877325j),(7.7335709292952615+30.059364967874004j),(2.3309710478479957-38.9111701189208j),(23.55562990057401-39.24443002861097j)
(15.849473815276067-33.536953569460294j),(7.418536597973524-29.779580756782515j),(20.52783093434258-28.375507839245312j),(-26.465301742298088+7.067153124318418j)
(23.21658717921851+18.45023874139749j),(-20.850341876127708-25.60938738750521j),(14.400528821511454-13.930165430454167j),(-28.625849716721213-85.5245846505189j)
