(31480+0j),(37371+0j),(61110+0j),(65307+0j)
(154.50780238803065-197.50768579759944j),(172.2094330998783-176.52386799248416j),(75.06789531760175-193.93767166755336j),(-17.12288069149568-193.38440334980362j)
(64.00498811830266-105.93277205188375j),(85.62677067024609-100.85862176789348j),(-0.9801923972549265-73.38979227578139j),(-23.395995703300706-37.53768180985818j)
(81.17321988874687-70.00504704634713j),(85.93511940601162-92.04679794921641j),(-171.00230803533705-63.842234510286374j),(-234.18239110978485-74.73611000462078j)
(64.46377121006732-75.79608660578471j),(57.01052523969415-60.93332577911519j),(-68.45679670045566-59.12757789792106j),(-81.70671028728891-56.092777434827454j)
(19.750268313739657-72.71620858587623j),(16.057027725415864-100.56152314210894j),(-92.77832801154413-31.41277974240352j),(-124.65581276230438+4.155662221627779j)
(70.33170614812201-65.27031432784878j),(72.95136082371253-67.49454593137898j),(-87.43271930774489-23.85984837634386j),(-113.97267807680934-25.932627922582913j)
(19.57070875649524-64.20496858220145j),(-14.455768248234818-51.90423173770303j),(-28.074677287026688-46.80911528040171j),(-77.58163105586291-3.1155875937568833j)
(26.73970903243341-70.03705468954573j),(18.913124862209212-93.47380536934914j),(-56.885309123727595-33.725731863333394j),(-78.02982384100017-54.063669557531014j)
(19.281491210325026-35.116813505921314j),(20.014901426494532-39.21282344218078j),(-85.58200364132256-37.77483940264341j),(-89.94861803741766-19.17089352237405j)
(-1.4669793926815586-52.819791702193335j),(-49.87113913674355-56.27442464525464j),(-73.90747749113137-20.537715672181918j),(-61.38190396267737-23.63454511809482j)
(44.064618061157965+0.8772629078873884j),(14.930896178892112-14.482047256434475j),(-76.84650030558223+18.328251806866586j),(-46.21305413213037-52.4369464056001j)
(11.707186957510785-18.056089172493973j),(2.1498618297314414+8.804980209101394j),(-61.12139581310596-37.19870374563738j),(-89.34802029755397-57.11542471855961j)
(32.874115294643346-45.37937170449864j),(31.901943080595444-27.37395020587243j),(-97.87495553919796-47.593018093607554j),(-109.79158007640044-32.88802085538164j)
(22.67535241087281-11.25129357285366j),(29.681160269199438+4.265933687422052j),(-84.35773369206674-26.343635512507404j),(-93.2416787427974-5.731980348342704j)
(18.248006942505135-37.71628774516958j),(48.782554678505974-54.69519186282169j),(-58.880719863281-17.26655510181284j),(-77.31163356946831-48.52016118991945j)
