(23321+0j),(27490+0j),(45589+0j),(48234+0j)
(85.29883578692052-584.2613331659854j),(147.19501046500406-681.8974931836615j),(307.3058852983744-750.8876996945942j),(313.7716616120318-727.0847773672799j)
(-44.662593059030996-198.88452828573605j),(-9.616859954742438-270.99150570776976j),(-58.12226837394475-317.21396182962053j),(-30.63334680818935-352.254743477717j)
(22.063050269918882-89.8498397654824j),(41.22986315543045-98.58693847945122j),(-28.33785810110654-70.40761720538157j),(-8.442076949774119-110.10315087312388j)
(20.13934777910295-151.03509310012j),(32.304267605752756-202.2519720734012j),(94.47492718448191-158.6041084179824j),(53.02894791819636-144.61944555956464j)
(-43.566976361302764-112.89260306990457j),(-107.29607402423679-110.07759794554804j),(-68.0898861885524-127.08080926450491j),(-35.55035396162522-164.4027029635584j)
(-53.97130171060385-14.272271008486658j),(-43.54016166262457-54.44144696576785j),(-44.53043775620365-44.09665164005797j),(-42.43181676678857-36.00991577250272j)
(34.9560189237669-130.18213894527673j),(27.555171834419255-163.57306554417565j),(-8.727665994738274-118.55354846162732j),(-56.32692768259995-131.28595235405496j)
(-45.75030850396334-63.76264651035109j),(-57.90739164888959-58.26786736694055j),(-23.873602778399402-59.1631683300779j),(26.806018818186935-81.85096133835734j)
(27.421983638994433-34.45393485861544j),(32.228161620146174-55.77107596959294j),(18.08985149005017-72.57992500720847j),(25.614273444348584-55.153138004377425j)
(-10.23419067404551-122.54853330728285j),(10.300176522230432-117.04687073026442j),(6.616667401233652-72.44339360566674j),(-27.638724360626348-116.97013778528026j)
(-13.153058881461725-50.86346296713505j),(-30.2531210099728-63.04462920153304j),(24.87099537461948-75.11167522464062j),(19.10666954404755-61.83008859145247j)
(27.317897745862766-24.298098260096385j),(14.309920315237157-46.73288957919143j),(11.181400506272972-57.638426049182605j),(4.501658819594436-42.559108162573864j)
(58.20495642939947-50.847505213981094j),(37.06211297232107-102.65794612413097j),(59.27877093533998-103.75722282338768j),(78.41774375250444-115.32565755820549j)
(14.677979748205463-61.080027370197385j),(2.483577821295995-87.3703717707998j),(23.33534058901681-54.19558177414214j),(27.24492794716199-28.92531717463892j)
(14.160971780584077-10.690833579569814j),(17.291442318043664-15.08273129033534j),(48.64544892626782-15.750041148639284j),(24.249401459503133-12.471548586377413j)
(10.886891253260062-49.832622596932296j),(19.69014631310592-59.750666902184534j),(26.83416858555701-54.45980966498254j),(21.591810949878507-106.91692449107187j)
(-19.908202473582193-15.120856287973016j),(-37.40998267447294-12.616877738421834j),(-10.76859809459426-16.235847696006715j),(55.88462460854228-4.452508431937396j)
(55.23626453791253-0.09445634766890443j),(55.36810518144957-13.472672340021504j),(47.44934809932614-42.017789586685815j),(20.6162018759344-39.07289270201285j)
(25.97443768658027-59.50402634412174j),(31.774081961426518-77.53020386313145j),(24.796821500512657-49.83025987015725j),(57.388560700092356-3.372039287690235j)
(13.547791443629162-26.206436672694508j),(13.563878846094672-40.29105676419319j),(56.25117304212425-35.5408521117393j),(29.93625390695909-11.87337529676789j)
(-4.293232613906371-1.1325288607121102j),(-2.4920415079164115+16.526536331585888j),(20.937491164965856+3.219207563296486j),(2.1953000962870153-45.14580794032483j)
(48.5483856845421-27.764041783649077j),(42.15488457742233-56.986538466821315j),(42.4919131072158-35.668673454678256j),(100.7136747355812-23.273356638969737j)
(-7.152578695095965-33.36921531015267j),(-26.704637028919194-58.207858037696965j),(-5.101252751504028-31.6448381110161j),(2.3432713891901535-4.983899279665977j)
(26.69170296391357+4.512558726757325j),(19.050265947776712-6.27790288001783j),(47.71961518802152-11.469598447841207j),(42.266732913244-62.834428144278654j)
(47.81498759672862-52.58294257945825j),(36.798394665167436-75.95089509020353j),(18.741949351971968-75.34857520146382j),(75.39292207753923-75.45685391841033j)
(-9.69512543446854-31.224166952977164j),(-4.5504611004570386-35.744419480076246j),(14.037581700172424-18.76692435440306j),(1.6455222423576608-18.2848633706825j)
(53.94599836555777-14.997037757775622j),(51.52313624945954-27.170684040809753j),(82.88749919540061-6.478884780546732j),(50.1911861582675-28.377070019148164j)
(12.642856783180292-52.72311010649213j),(9.378462237274716-67.9792785094638j),(50.00493627189202-46.449887724271065j),(40.04066496021612-10.669290037708322j)
(12.897168563261381-12.377925336773274j),(6.207523069885994-24.602462171792922j),(42.046164240879506+3.7953522812391043j),(14.956844735580546-13.616888638923172j)
(66.22595012151623-24.720421621586546j),(63.18218695990072-38.270308787835155j),(52.56890645738167-24.84570102279437j),(90.68114651695396-28.03019203890907j)
(-12.86575448393066-21.13495351941217j),(4.774197813946916-27.08478637028918j),(41.18400846730125-16.74745540025616j),(63.59467917807362+18.359601388464192j)
(34.11282406977693-7.1170731239591305j),(57.661941448675584-3.005842730057715j),(50.12300995754043+23.205693291131578j),(11.559336350153659-0.6680365760273368j)
(37.80901699437491+3.0449273877343934j),(50.5901699437495-15.539686697335089j),(61.72542485937349+32.60092436971529j),(81.07294901687496-12.837786159908209j)
(9.70206365338346-10.34293745789573j),(0.2125264108745637-1.963900995253109j),(12.801316775509093+5.112532120301001j),(13.451631520905057+5.891667481740441j)
(35.834883504300414+6.549302953292276j),(34.31469335208856+4.288173812234j),(35.04538836376186-15.19262298480852j),(55.084016952809854-28.433070548899998j)
(45.33433688567748+9.62528666772159j),(66.36058679428659+5.866240988086705j),(56.21755120697221+10.309656972855322j),(95.28929206558286+41.84193959178955j)
(23.383158740636077-2.1292496278190924j),(42.877990898918384-16.12927683692486j),(45.34241339005311-17.42354521122448j),(30.947174041324025+15.376203280746537j)
(11.020247996390914+13.689156992003142j),(16.32519002961529+14.727176285284827j),(11.123227486336791+33.46255629970145j),(43.29359897065923-26.368256874601j)
(28.442884550154552-23.91500036010587j),(45.13786042479736+8.27450987254327j),(29.59048178615389-26.391512559348183j),(99.7550115999318+27.956187969796808j)
(14.960802158573827-10.185817660698518j),(22.187452971927325-24.83474043802866j),(32.385616652889965-8.367100011591727j),(16.760598231842472-12.424437299842218j)
(39.961917043587036+3.2421117070548107j),(22.728899606911263-3.8771577880150474j),(43.01207477347443+15.917453948651193j),(48.680539969233195-15.518334876133572j)
(29.12902673360108-0.07235223311463912j),(36.87224975400207-1.247230232307798j),(48.448510923554565+16.2721922151913j),(28.788564336847607+18.289626373451433j)
(40.716416370211945+5.611528795546796j),(40.78807856455951-4.1070251187971465j),(48.50137320945788+39.411734143886505j),(35.38533752080919-16.11153927153014j)
(24.494005230215013+24.499294866268585j),(-2.249391489397512+20.448853715642407j),(15.948664737881622+25.08933221650556j),(61.9359029284568+10.737279313998279j)
(29.076859670421072+39.688071842355136j),(30.233842793211352+35.53713189979248j),(33.59014690991535+61.62239097608121j),(38.295590770265335+69.65721513129232j)
(21.743218283026017+4.4868090058000245j),(1.6755784183327531+12.88115985263051j),(3.909383983003715-8.195353828460718j),(23.812661494016222-25.770507678024472j)
(29.73726022182654+23.150407056210575j),(-8.387262097823857+33.68197422270573j),(3.2754427147754193-6.036846719873925j),(45.063128890084734+50.10900327216903j)
(11.921788273483635-14.622246825070766j),(-1.2026470182045834+8.447026369341831j),(40.93671779860542+15.38984455648874j),(22.661998335998106+18.989020960422184j)
