(19407+0j),(22935+0j),(32119+0j),(33350+0j)
(-131.66552435342757+153.4421664710481j),(-138.95028873498518+154.91910555997006j),(138.00776716323278-271.1713406273607j),(204.52823731893844-379.77354685770507j)
(-41.17397117072498+78.86406232639371j),(-34.24095976944685+66.5524488430844j),(46.528979362878935-113.24265783592824j),(74.05953413305197-146.17200822116038j)
(-26.99174250676505+28.18355252133904j),(-74.19297769857181+11.774864680370108j),(106.32274777351562-72.72607351034785j),(104.99190080129368-75.7845943235026j)
(-59.33059264625974+30.95384884598929j),(-89.62598528785615+28.208413337194113j),(58.096916135692126-64.92431268971626j),(95.9699251851621-78.58274868042129j)
(-19.54583454417574+26.248635683217774j),(-20.305266179884857+14.224789646670954j),(47.795131672844064-35.116310254224786j),(49.07406371195289-39.64603342589904j)
(-35.37202740557876-0.9017979588785234j),(-37.392987684390604-19.95891651155923j),(47.06902198610997-1.4140362502861663j),(65.06130305376949-5.726488877645391j)
(-0.10576493245187812-8.3542842540013j),(-20.970686626909654-7.664814651419408j),(34.48890191193287-14.820497800378838j),(55.20132478621136-9.975718095262598j)
(-27.037160978029743-5.926153342552588j),(-28.46555766119704-53.368620325429305j),(16.710271510019865+23.261718725420373j),(35.99755253287809+15.162104510026644j)
(-23.547638758434413+1.1967954438924302j),(-41.58079234901739-23.237589402469382j),(35.7254596223072+13.38818168784411j),(37.935568743200264+17.093071924203514j)
(18.247605437302354-28.004666598146102j),(-9.699708385779559-20.381969433610102j),(50.4492985490906+23.735863336440687j),(-2.178062593256982+8.68390450847562j)
(-30.343458848123575-47.84285210192931j),(-34.65247584249852-21.09475678364719j),(12.9893568818739+6.743152326642992j),(16.8541019662497+49.5204511462298j)
(-25.714839851873645+7.201467116747777j),(-5.7270138335420135-7.270336600735298j),(7.783862450921667+8.631030022811041j),(24.923327735392604+13.115368733942304j)
(26.001364529337316-11.748070246252556j),(44.23127926603668-29.992869279228383j),(-9.032912356240281+26.57424773078175j),(9.412538807574428+22.509005679339474j)
(-4.684018810948256-12.916280644458235j),(0.14416552223234547-43.114505662270886j),(-11.503298106301859+13.204896234162945j),(11.808094575073003+21.768430653190812j)
(-13.830726721095601+8.929569740516008j),(4.546584472814841-19.339066646653194j),(-23.8001664645588+7.606672984193414j),(-25.151975896772996+8.31342789981852j)
