(9444+0j),(10698+0j),(19461+0j),(21059+0j)
(31.55748262150985-4.853296998097026j),(52.785052521632565+16.541441159387166j),(-8.15416670393006-9.115913009123757j),(7.008812019062134-5.177259534758747j)
(24.572655766565845+4.664673488718531j),(37.85012380126011+8.926243512736606j),(13.09383069260275+12.72484475776672j),(-11.84482007743577+0.2891250538301886j)
(19.892519975077562-7.581837155761804j),(51.078828883372694-1.3186912109110835j),(-0.9220661441245284+2.9221513979503033j),(-11.574184499478633-14.608976814983855j)
(20.833129585718552+4.347250520014608j),(32.21041613965872+15.28432522729505j),(4.129614312025751-3.1330898569172287j),(-3.805866993934842+8.015841335962351j)
(26.693055464708323+12.099548834077082j),(31.428340461082826+10.04894233178983j),(21.304375432256393+0.3174171534662289j),(14.853797855305174-10.105961091721394j)
(9.779603124908817+6.308471072008452j),(31.850897068751806+16.795011716591485j),(10.138591622358717-0.5721020541864803j),(23.364543095411136-13.441253571847648j)
(17.933056891142826+18.19940298030884j),(26.726245572439097+30.897527062180924j),(4.813705624048225-3.743120137168283j),(19.43030746417162-10.004095420423603j)
(18.878012750703533+26.119480664479653j),(20.15922403997132+38.29487977088625j),(14.291359713603242+12.62373260217581j),(8.267304085276805+9.624737081207533j)
(13.847077237865562+20.716617717651463j),(23.43857659847265+18.328760518652647j),(17.582701376848377+6.035199369530574j),(9.63051539423941-2.9113774649034525j)
(14.812851248131494+9.679642760495394j),(22.65771878363313+45.62937529864387j),(11.07165039870938+2.254592526586933j),(15.778283193268635-8.934701556963997j)
(16.197063625092994+16.342046416799242j),(-0.23468615547190552+29.7277012986142j),(26.352296041482873+11.582919500498805j),(-5.301844272270273+0.8848453337660853j)
(10.227857363213559+21.174003643382335j),(13.890610426139972+24.44293558568046j),(3.652713269261085+9.354590174010582j),(18.64055981496631-9.117648383196595j)
(17.641163320741526+16.08603858900296j),(12.604518943135275+47.27193573403201j),(14.512615969104843+1.6272987961273593j),(20.675709972172626+14.013802971848882j)
(19.04692207356689+14.345610775608288j),(7.594330011683212+33.1388168749404j),(21.90336385647106+5.201676012901919j),(21.935937582356416+6.616661139355335j)
(9.876180286495355+21.743562400025453j),(6.072862314264711+27.03672384402632j),(21.755514653608827+14.29980561326708j),(28.974297241235433+8.792702919123284j)
(2.9207225533721157+20.677069545621066j),(29.122987607159388+37.454545691098886j),(15.70024978014294+12.661259988550555j),(28.814652295736437+14.148439606171488j)
(9.996309081016392+20.712298852153012j),(-7.308838840761354+38.101445680092624j),(17.001178495381396+7.55208264552536j),(11.865290227349305+19.147539877621007j)
(4.6995570406055265+13.67936936376256j),(-6.187144241204322+19.94776502501147j),(26.060699317809167+17.58814592847644j),(-1.501418305209711+16.552145151939236j)
(1.6349988371928532+28.901450999615324j),(23.102414715212575+24.18679027238936j),(22.074165828796822+33.325740536222526j),(2.1797089366129967+13.910168149391188j)
(3.713895812810165+23.829062481963728j),(2.6184239427437603+37.5775559049446j),(12.305868555376094+18.128035094143044j),(10.84002893636631+18.84506464465934j)
(13.411243179883513+33.85394113828929j),(7.610107909286427+29.989473436388735j),(19.1336962008279+25.01372528132245j),(12.633675907950305+26.15444303286311j)
(12.372071982763543+31.507274148055032j),(17.838708471291767+26.64261698359814j),(4.336396041739647+27.59455150730279j),(23.09675136123286+18.07956118942741j)
(3.815863599126061+32.24536051374601j),(2.1389767950042824+46.80406669305134j),(16.16354702850782+32.740497705077146j),(36.160942083907116+34.02469372894758j)
(-4.467635343081355+33.29650666772565j),(4.110097616239557+51.93414805199238j),(8.992815312077198+33.234734987935724j),(10.373886648033306+44.457229667959844j)
(7.633913924021385+43.13297254102903j),(17.280354390831235+38.660231848505205j),(12.20071639264603+44.81344378909609j),(23.03136508857557+62.36524675920902j)
(-4.630568782208059+43.12100430841549j),(24.96089952634776+78.89015529764868j),(15.876762479712738+56.9903580732871j),(17.475912041230288+64.51592819726247j)
(-5.542305078501528+53.12781293770172j),(4.307884723640399+93.27622078124813j),(27.187188352056637+57.034426943699785j),(18.020976766341306+74.87153162857112j)
(0.2659628817296493+80.50956403278093j),(9.469897578478808+124.42947208323518j),(16.8465182202973+115.80135461803685j),(5.610543567672181+105.4323103976565j)
(-3.9324166607938906+136.59394952667287j),(38.55187651707489+229.0812018060155j),(17.17803785703458+190.2750827341415j),(24.806750121932993+198.67051202904932j)
(-3.180244363380652+402.0686009686442j),(-0.22970612137264723+664.8468082899176j),(19.416060023264933+554.6753785584145j),(10.057582447921305+522.4137189443843j)
(-3.180244363380652-402.0686009686442j),(-0.22970612137264723-664.8468082899176j),(19.416060023264933-554.6753785584145j),(10.057582447921305-522.4137189443843j)
(-3.9324166607938906-136.59394952667287j),(38.55187651707489-229.0812018060155j),(17.17803785703458-190.2750827341415j),(24.806750121932993-198.67051202904932j)
(0.2659628817296493-80.50956403278093j),(9.469897578478808-124.42947208323518j),(16.8465182202973-115.80135461803685j),(5.610543567672181-105.4323103976565j)
(-5.542305078501528-53.12781293770172j),(4.307884723640399-93.27622078124813j),(27.187188352056637-57.034426943699785j),(18.020976766341306-74.87153162857112j)
(-4.630568782208059-43.12100430841549j),(24.96089952634776-78.89015529764868j),(15.876762479712738-56.9903580732871j),(17.475912041230288-64.51592819726247j)
(7.633913924021385-43.13297254102903j),(17.280354390831235-38.660231848505205j),(12.20071639264603-44.81344378909609j),(23.03136508857557-62.36524675920902j)
(-4.467635343081355-33.29650666772565j),(4.110097616239557-51.93414805199238j),(8.992815312077198-33.234734987935724j),(10.373886648033306-44.457229667959844j)
(3.815863599126061-32.24536051374601j),(2.1389767950042824-46.80406669305134j),(16.16354702850782-32.740497705077146j),(36.160942083907116-34.02469372894758j)
(12.372071982763543-31.507274148055032j),(17.838708471291767-26.64261698359814j),(4.336396041739647-27.59455150730279j),(23.09675136123286-18.07956118942741j)
(13.411243179883513-33.85394113828929j),(7.610107909286427-29.989473436388735j),(19.1336962008279-25.01372528132245j),(12.633675907950305-26.15444303286311j)
(3.713895812810165-23.829062481963728j),(2.6184239427437603-37.5775559049446j),(12.305868555376094-18.128035094143044j),(10.84002893636631-18.84506464465934j)
(1.6349988371928532-28.901450999615324j),(23.102414715212575-24.18679027238936j),(22.074165828796822-33.325740536222526j),(2.1797089366129967-13.910168149391188j)
(4.6995570406055265-13.67936936376256j),(-6.187144241204322-19.94776502501147j),(26.060699317809167-17.58814592847644j),(-1.501418305209711-16.552145151939236j)
(9.996309081016392-20.712298852153012j),(-7.308838840761354-38.101445680092624j),(17.001178495381396-7.55208264552536j),(11.865290227349305-19.147539877621007j)
(2.9207225533721157-20.677069545621066j),(29.122987607159388-37.454545691098886j),(15.70024978014294-12.661259988550555j),(28.814652295736437-14.148439606171488j)
(9.876180286495355-21.743562400025453j),(6.072862314264711-27.03672384402632j),(21.755514653608827-14.29980561326708j),(28.974297241235433-8.792702919123284j)
(19.04692207356689-14.345610775608288j),(7.594330011683212-33.1388168749404j),(21.90336385647106-5.201676012901919j),(21.935937582356416-6.616661139355335j)
(17.641163320741526-16.08603858900296j),(12.604518943135275-47.27193573403201j),(14.512615969104843-1.6272987961273593j),(20.675709972172626-14.013802971848882j)
(10.227857363213559-21.174003643382335j),(13.890610426139972-24.44293558568046j),(3.652713269261085-9.354590174010582j),(18.64055981496631+9.117648383196595j)
(16.197063625092994-16.342046416799242j),(-0.23468615547190552-29.7277012986142j),(26.352296041482873-11.582919500498805j),(-5.301844272270273-0.8848453337660853j)
(14.812851248131494-9.679642760495394j),(22.65771878363313-45.62937529864387j),(11.07165039870938-2.254592526586933j),(15.778283193268635+8.934701556963997j)
(13.847077237865562-20.716617717651463j),(23.43857659847265-18.328760518652647j),(17.582701376848377-6.035199369530574j),(9.63051539423941+2.9113774649034525j)
(18.878012750703533-26.119480664479653j),(20.15922403997132-38.29487977088625j),(14.291359713603242-12.62373260217581j),(8.267304085276805-9.624737081207533j)
(17.933056891142826-18.19940298030884j),(26.726245572439097-30.897527062180924j),(4.813705624048225+3.743120137168283j),(19.43030746417162+10.004095420423603j)
(9.779603124908817-6.308471072008452j),(31.850897068751806-16.795011716591485j),(10.138591622358717+0.5721020541864803j),(23.364543095411136+13.441253571847648j)
(26.693055464708323-12.099548834077082j),(31.428340461082826-10.04894233178983j),(21.304375432256393-0.3174171534662289j),(14.853797855305174+10.105961091721394j)
(20.833129585718552-4.347250520014608j),(32.21041613965872-15.28432522729505j),(4.129614312025751+3.1330898569172287j),(-3.805866993934842-8.015841335962351j)
(19.892519975077562+7.581837155761804j),(51.078828883372694+1.3186912109110835j),(-0.9220661441245284-2.9221513979503033j),(-11.574184499478633+14.608976814983855j)
(24.572655766565845-4.664673488718531j),(37.85012380126011-8.926243512736606j),(13.09383069260275-12.72484475776672j),(-11.84482007743577-0.2891250538301886j)
(31.55748262150985+4.853296998097026j),(52.785052521632565-16.541441159387166j),(-8.15416670393006+9.115913009123757j),(7.008812019062134+5.177259534758747j)
