(13227+0j),(15403+0j),(24258+0j),(25634+0j)
(-13.21457679367677+6.818106083679538j),(9.458750905008857-0.8654236435104297j),(3.173369805548084-14.834584297536546j),(11.666077761906493-27.584030800079624j)
(-42.7743973862575+7.610148518431425j),(-15.784647237169278+4.810128052487547j),(-7.8823002588889235-22.13969450669751j),(7.2441176520141966-39.22762015986622j)
(-4.395551431394375-4.389752350625267j),(-15.36386258407566+0.0206058954190369j),(7.1644023580315475-16.88617775810367j),(23.70047417030691-21.553433392046095j)
(19.893416610024587+28.4228116106384j),(17.72489826359333+20.20814150934727j),(-4.067534131103457-18.824029002931386j),(-1.789170737461518-8.814765499659643j)
(26.85222257831402-26.579905561361784j),(18.7619441488645-9.921386863811811j),(-12.097370605433772-6.3182343537885615j),(-4.093470227723071-10.142238309673381j)
(-4.576064065477581-15.730158249100725j),(-5.659377029319597-33.77855870559795j),(-19.984122349983675+8.942311575957582j),(11.559882130635968-12.782364602454608j)
(-37.451475659570185-18.868107959846824j),(-16.46222853602902-1.6375007260668046j),(10.367754552591608+12.0587673142496j),(-2.3032019702069935+4.433272351928817j)
(4.47100317270133-5.334094749448411j),(-3.1706210851982632+15.837067397634815j),(-1.046737801571453-13.163527533256712j),(0.7242754091535062-8.467213465430982j)
(7.191821282733416+18.279565400376004j),(-7.657195411963986+2.937252013137339j),(-0.8066167350423461-7.6223287631567285j),(5.747540040101723+0.6326605447256082j)
(-15.65191570598536+14.027170604120329j),(-15.292416600508528+1.884501508249926j),(8.517996723062058-18.410796600130713j),(-7.314410789478682-0.9757634656134107j)
(-0.8462308455723786+0.9257071620550619j),(8.937851996404834+17.86562013552497j),(1.3474602519086636+2.131411891151425j),(-6.241270678610323-17.052300394819344j)
(2.407951420253312-8.802251066682452j),(24.412335538840352+5.137451487430715j),(-14.42510559984612-9.893915690417428j),(15.127440660971843-2.320320384356413j)
(18.02445958270208-11.23823105813824j),(5.523264654933662-6.949051983442809j),(3.90598012965544-5.7096159158022335j),(-1.0972383524034073+25.188820692695582j)
(-19.068827495925326+7.0114833130816105j),(-11.332549619152879-1.684312193629807j),(-0.20516540064427957+4.0042105906603345j),(-5.202962263544139-17.09310585277686j)
(-13.628772585744155-2.1990844520494264j),(-7.191490215865872+4.347325011155742j),(-3.0837256376310878+0.344985397260396j),(14.840893766890217-8.769474769329324j)
(-22.654641572671153+7.574126237657968j),(0.5570976825515572-9.653787823757044j),(-2.5413486903528337-10.985309436591317j),(1.383464696350984+8.796166809880669j)
(4.062358351040438+3.75152571718858j),(3.6561024548008723-3.5882200563506177j),(6.580795255627464-7.296193255224228j),(3.095881276103788-6.5815245538208265j)
(0.7872878444595877+15.420697091043854j),(3.799755441397119+5.554098582650247j),(-0.5932449339730885-2.883670978433511j),(13.936552339714297-6.015692773187225j)
(-11.999999999999998-21j),(1.0000000000000013-6.000000000000001j),(-3+4.999999999999998j),(12.999999999999996+13j)
(1.849841690672747-23.160508757054707j),(-12.454570658217108+4.17092063964881j),(7.845310762284726-2.3273516302053587j),(-4.614689393639992+2.1900752522613725j)
(-6.220714063048877-5.067034050013067j),(-8.288674136956724+2.373258707881387j),(-0.3751921154049205-12.144662444580192j),(13.882475650361114-14.637640768148206j)
(-10.564349088858847+16.065524164594414j),(3.594583654227555+11.43076170990423j),(-0.8242094614298265-18.09593191302255j),(7.619011724042112+0.7673683102678437j)
(-11.670274189448135+18.68191347954127j),(3.5871074940834196+4.604943821462129j),(-5.941621150091437-9.439943214624277j),(-18.759067752825672-4.53114796549897j)
(4.55292832810585-14.979053991527755j),(3.604641238461113-9.145071567986752j),(-10.884229339990497+9.893011547175206j),(2.078167910405-7.409463600458876j)
(2.635812074781951-8.102561343238914j),(-9.29389658642557-2.8469111726749325j),(-2.006977584216685-0.8241038391529143j),(8.118172330202563+17.35363853601811j)
(3.6286874060909997-6.721861372183955j),(-5.729247731670052-3.717364355778162j),(3.5029575760759535+1.3764750082944044j),(0.846149988958893-0.5673214147711282j)
(-23.051821907664397+10.77430243763816j),(-1.0175064357886923+5.779407276920616j),(2.5867183483723375-2.2728146547746055j),(12.922198657776176-7.853574295414955j)
(-26.001820404882437+2.6199767520526116j),(-1.097228310204514+0.41996754328433195j),(2.9342573097674176-3.1591425316833543j),(-9.419123816287765-8.008263980981404j)
(12.293037661570349+4.318177239038291j),(8.190819907934948+9.4906457505738j),(-1.1904571221757918-7.82952848793605j),(-17.73380205382668+10.808314840542351j)
(0.9292204884847108+16.126575950746755j),(-5.62173805470343+9.606601178968319j),(4.681628253835623-20.301661516989757j),(-2.9885398891546027-9.288141248862214j)
(-0.23369368130878687+18.084017302828283j),(-10.070644161635807-6.790926850246519j),(4.348303738285132+5.739113034988563j),(-2.473182565995365+11.111134176352627j)
(-15.533054220020972-1.7101408345079676j),(4.139876656844137-5.623449373818828j),(5.217599073181987+0.29032735711560975j),(-10.29116287974091-11.042200069868969j)
(3.002777752468718-20.25988264394389j),(6.8343428522575-0.8027635253653993j),(-3.502961178615033-0.7499671735027462j),(-0.4848138154116757-15.239788606910619j)
(-3.2096419965306855+5.461365206611556j),(-4.974362823100956+2.422287780418152j),(-1.7135401480539274-20.0199251499943j),(15.800199106811908+7.215244598532884j)
(5.876697889745346+4.068728802975732j),(-5.522549127137949-1.371392754028455j),(-4.75163379882783-2.0485918781409826j),(-15.691986472305377+10.984121311596857j)
(-27.485625024181786+7.650105687068366j),(7.2835706733300185+0.6331013236287424j),(0.4677884176306577+0.45625571590734504j),(24.300798150248937-10.762932372468814j)
(-14.226076015928275-12.842035361069538j),(-4.082137218409322-11.009317416295806j),(-2.7182285125813723+0.9559686626866459j),(-0.09567976434041814+18.9703854474206j)
(-654.9999999999999+5.773159728050814e-15j),(-817+7.327471962526033e-15j),(-1092+5.329070518200751e-15j),(-1128+6.217248937900877e-15j)
(-14.226076015928275+12.842035361069541j),(-4.082137218409323+11.009317416295804j),(-2.7182285125813723-0.9559686626866466j),(-0.09567976434041892-18.9703854474206j)
(-27.485625024181786-7.650105687068366j),(7.2835706733300185-0.6331013236287424j),(0.4677884176306577-0.45625571590734504j),(24.300798150248937+10.762932372468814j)
(5.876697889745347-4.068728802975734j),(-5.52254912713795+1.3713927540284558j),(-4.7516337988278305+2.0485918781409818j),(-15.691986472305377-10.984121311596859j)
(-3.2096419965306495-5.461365206611562j),(-4.974362823101046-2.422287780418152j),(-1.7135401480538803+20.019925149994286j),(15.800199106811874-7.215244598532887j)
(3.0027777524687176+20.259882643943882j),(6.8343428522575005+0.8027635253654006j),(-3.5029611786150325+0.7499671735027464j),(-0.4848138154116749+15.23978860691062j)
(-15.533054220020972+1.7101408345079676j),(4.139876656844137+5.623449373818828j),(5.217599073181987-0.29032735711560975j),(-10.29116287974091+11.042200069868969j)
(-0.23369368130878154-18.08401730282828j),(-10.070644161635805+6.790926850246521j),(4.348303738285131-5.739113034988563j),(-2.473182565995365-11.111134176352625j)
(0.9292204884846949-16.126575950746762j),(-5.621738054703423-9.60660117896833j),(4.681628253835622+20.301661516989753j),(-2.9885398891546178+9.288141248862207j)
(12.29303766157035-4.31817723903829j),(8.190819907934948-9.490645750573798j),(-1.1904571221757927+7.829528487936049j),(-17.733802053826675-10.808314840542353j)
(-26.001820404882437-2.6199767520526116j),(-1.097228310204514-0.41996754328433195j),(2.9342573097674176+3.1591425316833543j),(-9.419123816287765+8.008263980981404j)
(-23.0518219076644-10.774302437638159j),(-1.0175064357886905-5.779407276920615j),(2.5867183483723393+2.2728146547746055j),(12.922198657776176+7.853574295414958j)
(3.628687406090998+6.721861372183955j),(-5.72924773167003+3.7173643557781597j),(3.5029575760760387-1.3764750082943955j),(0.8461499889589197+0.5673214147711221j)
(2.63581207478195+8.102561343238914j),(-9.29389658642557+2.8469111726749303j),(-2.006977584216684+0.8241038391529161j),(8.118172330202565-17.35363853601811j)
(4.55292832810585+14.979053991527755j),(3.604641238461113+9.145071567986752j),(-10.884229339990497-9.893011547175206j),(2.078167910405+7.409463600458876j)
