(9154+0j),(14880+0j),(48061+0j),(50000+0j)
(17.487323223904696+103.85374767672077j),(17.397374533867975+66.03585499517695j),(226.2227990664706-197.11875793892403j),(571.6524935266079+206.9300823353455j)
(-11.234312809085246+6.5991744657167954j),(-9.282602575254836+10.00934014799658j),(0.34729321688562464-12.19936097163702j),(471.3939022943582-83.31032335881946j)
(-24.108805567132578-4.892980547453817j),(-1.1169423502045248+1.431440753608375j),(18.385317762491894+82.63742649948034j),(456.3285153663278-330.98680002417734j)
(-30.165683400635313+28.420893405112544j),(-30.939950047461473+8.661899179173632j),(-30.655345208883517-123.36417356235447j),(-436.5589942139594-206.25863374349228j)
(13.72580424998042+18.894251893173198j),(37.70192297681441+5.17512180057423j),(110.67161513071028-83.92575470731344j),(199.14904807112987+241.20857047547327j)
(25.5424167117884+32.24799352458803j),(24.244976553756644+13.683515986683066j),(-43.34452701048865-51.18688549798072j),(398.21764175998857-17.54972545569052j)
(1.1935601637278879-8.456378340337398j),(-16.36982761780703+0.4457840283980561j),(-87.15884614644037+27.54888386591216j),(483.81779136795785-233.59247007977717j)
(27.255780970834763+21.86020217904281j),(-4.594860062620754+14.0192872835865j),(-73.96858930724338-181.1919988633142j),(-113.3837575735125+64.06718433307154j)
(-7.454915028125328-32.56043554232507j),(10.944271909999202+1.624598481164515j),(19.149963343128224+165.5368343984927j),(-104.7548417143819+69.23423966818902j)
(16.62819341779303-0.2940637485861295j),(19.674115004215228+1.572015781376309j),(-17.527440175683097+43.649005227869964j),(312.06309783474376-104.43362737518643j)
(4.975812423081592-5.898196012751756j),(8.467393336763887+9.843637371375245j),(13.900243955492499+104.37718109634764j),(452.3195734994122-341.9777695835309j)
(-36.24393708559511+30.230181762934347j),(9.717425136809553-9.006923004375032j),(140.7823263442591+17.13869489713919j),(-551.6293678653667-1314.5608057834222j)
(-24.062925512340215-21.283580164844558j),(-10.202075716443378-9.8224479972736j),(-28.839702477251265+56.145395648674665j),(76.80640060660915+83.6078433935694j)
(23.760005609634376+5.085183135446403j),(8.153192538861058+13.363906818541082j),(-98.80217336448274-40.8256158394261j),(339.4770722903126-74.9413736216921j)
(25.999999999999996+1.7320508075688723j),(2.353672812205332e-14+3.464101615137866j),(-138+53.69357503463516j),(448.49999999999994-224.30057958016937j)
(-30.73178390512983+16.69987706611122j),(-5.886566004455145-16.108438775306695j),(87.95450640808949+31.408276559798125j),(-176.3543522403238-758.5033988401319j)
(-5.809310425036435-34.06684762768256j),(-5.534626078278588+8.92018793985897j),(-141.68077169016374+247.25801495147363j),(375.42165531698316-623.5687564507434j)
(-13.461492836873276+16.35971861586648j),(1.3819660112503698+4.63676971945794j),(-76.21226924187613+136.94440566855292j),(722.5566877793626-638.419843447067j)
(12.020085420982436+6.298978888654435j),(1.286047874364304+3.5916506540979416j),(-163.19888609306898+209.08281347450082j),(1087.8073261906825-1282.2345973145889j)
(-15.137745204338508+5.424365898471155j),(4.179577964168735-0.669713382293696j),(-255.61611179785461+737.1017367439513j),(2528.033661409577-4898.703784234047j)
(17.434503122399278+12.334237512322662j),(-16.035515845076688-2.0699615015279775j),(205.8178772299272-585.0249999483308j),(-2027.5306815841952+3197.5204934037392j)
(7.574091062611517+16.598269271944513j),(-12.75523629096277+4.004237821759229j),(90.03665823382673-270.215506232561j),(-642.9127983295311+1298.415279821313j)
(11.349149863180099+1.5544942918176048j),(-3.0281461538989367+0.30094579807200983j),(-22.192751638461374-104.52556711203069j),(-276.88217957517907+755.0490509277788j)
(-17.04648202116629-24.676640177408284j),(1.1263463393673563+5.038250627449781j),(151.33137139299222+112.06136657007137j),(50.974074383072235-240.78622391728697j)
(6.218225590615605-14.559749333226609j),(-0.8869639009366552-22.477135857538734j),(-81.12701816283356-139.19433749573818j),(-161.73190974635162+696.8429827529768j)
(-14.63091225000474+9.018870851790197j),(5.329828648494871-7.103531865404435j),(115.72256145270444-86.46386015325j),(-244.30625957611653+654.8505208416939j)
(-13.045084971874672+17.494800293061267j),(-6.944271909999117+6.881909602355927j),(87.35003665687184-112.82201229071391j),(-246.7451582856184+467.1700654553623j)
(-8.523430736486015-17.17673127843458j),(6.226705924294793+6.975140094788033j),(220.82431022657266+41.741507221025415j),(-581.3307716491161-98.18288625172342j)
(18.545817753863084+9.315077116136155j),(-8.17068357486501+3.2309391287746054j),(-557.0738558533708-228.43492119407392j),(2337.1920720445196+343.48167857312296j)
(7+0j),(-26.999999999999996+5.196152422706633j),(-152-57.15767664977294j),(579.5+451.19923537169257j)
(8.946928094798023-6.528734907232226j),(10.64525671355783+1.5001308398323854j),(-107.07113698189305-40.482988613037996j),(624.8084077175297+392.80674184114173j)
(-0.45342912054971585-15.61582118480329j),(-6.296740728493141-1.669659374205j),(-184.76320059442065+146.97869788568917j),(1333.3942741678702+184.43615241513984j)
(1.6751767752595867+13.215463470074521j),(-10.42814262167015-4.456123727647615j),(169.35732802375608-231.4321547869173j),(-824.430148100775+496.37800632375325j)
(-12.406460992578241-18.64219240674314j),(10.939678156770343-13.367191412323576j),(95.44121839642648-23.526204610633314j),(-204.50567771262916+290.45602289087753j)
(-13.944029840595993+2.919065732546599j),(-11.314959075877747+16.51503793489339j),(22.955403032123257-73.45511626789786j),(64.58286167522152+289.3575347508913j)
