(7117+0j),(8507+0j),(14083+0j),(14625+0j)
(32.2051525200784-51.20360627727604j),(29.63597942655395-51.89374351449611j),(-22.19331862650208+0.06336600624529076j),(-22.596385958713626-8.162561352938749j)
(-66.4791185027195-37.85686013105996j),(-73.95729417314323-63.17873623513599j),(-25.761173944464808-1.4699093820437579j),(7.687059834478809+10.9090030380414j)
(13.931628975389977-15.853045995371357j),(35.96909370433228-19.899970800730628j),(-26.62920649069485+4.78412523195216j),(-39.739560860434764+6.640125131571153j)
(9.665301684961655-28.331873441530796j),(7.803948991699627-32.598757724746854j),(-25.13251705326487+2.062833807525678j),(-19.671043918994144-3.986657644535523j)
(-4.978623265364828+9.030542667339361j),(4.369686811577036-10.616632013356522j),(-22.601759918530085+1.3320345990116849j),(-6.845598604391849-15.161953460144325j)
(-7.06164180102742-21.017924914409285j),(-12.470537553427945-6.665995923433467j),(-23.96496244819182+2.3367161839456685j),(-19.2511850896227-9.259373703227745j)
(-2.120505896751183+15.94330906445993j),(12.4179533198444-0.022376801025428605j),(-15.637063339542692-5.376720131413865j),(-27.00245143340635-14.63451680918602j)
(-52.5987914284134-25.89149808604416j),(-49.34152347205381-30.50174602219105j),(-22.792352362041576-1.8561496973372038j),(-6.266884183358528-9.286098935062418j)
(-15.167356910338167-8.125653745390153j),(-15.269500459375543-5.804170307165961j),(-13.816896562408528+2.8662893749347917j),(-2.8209950170442415-23.414576310430967j)
(-27.746776238758926-19.802175370159503j),(-12.315650706947679-30.862206353404982j),(-20.010980563060755-1.3403653301234826j),(-12.516428617659503-17.616995490818955j)
(-26.0035582290158-28.247062492607654j),(-14.317740111625227-13.800342302295803j),(-14.366057571765523-4.393926318216408j),(-13.866290531458649-22.216495669611017j)
(-2.5963723283091973-2.211074965525537j),(-4.906554475148141-4.348654155233461j),(-12.711447143759521-6.033187707955495j),(-18.040510418179576-14.252787370881846j)
(-34.8856296893652-19.535122506631403j),(-25.655038930132804-3.2471877292573232j),(-14.901655624735618-18.452751598841765j),(-11.202533835428781-15.94072586559452j)
(-11.075104934037881-23.239420455213956j),(-41.6083513292715-31.274389058741583j),(-16.658833603697076-8.89582886587279j),(2.6325144995312257-27.70793738642117j)
(-41.556409346376356-30.506930838759462j),(-33.819823097856116-29.88398972877443j),(-6.925998095244547-17.44839693357351j),(-12.270961692353481-40.409055802472j)
(-26.441165306678556-40.43566990063607j),(-20.922954070742584-38.883775127858215j),(-13.702744924206819-17.622828798259718j),(-32.91450108869476-18.796507608393625j)
(-19.685343609174648-35.72708277884185j),(-24.37903422950842-68.94340430500347j),(-7.487602406225513-27.265310056031055j),(-3.366106190092193-31.97655870030565j)
(-41.02950258268183-37.212436548741024j),(-20.05632036194802-54.19440453490305j),(-6.651759140335502-35.51670805614896j),(-2.3760170358010546-33.36348108394128j)
(-9.542782559242394-76.57551661848262j),(-23.159095163440085-68.89930333963872j),(-16.915535693834958-41.258778496128286j),(-18.359998979959375-43.29420979005256j)
(-24.67276667755284-21.550897224642313j),(-33.54615312536082-59.822249706238004j),(-10.040122360309088-43.97867180219303j),(-17.141002552089052-57.380341747993654j)
(-34.80438916921099-81.37714810056256j),(-20.80960199057381-78.92028945892963j),(-9.20410305676046-71.15620218517535j),(-4.630063066125331-76.73722123944687j)
(-14.160499728120097-88.77894089807332j),(-24.586218614332118-123.50631226277542j),(-11.181590482975269-94.78988389886692j),(-14.499903914456171-96.69693448515098j)
(-36.52170942861493-175.48877093342202j),(-24.320312383791997-216.6940024444619j),(-6.490441812795675-170.17704061792625j),(-20.090162650820737-160.44155327450073j)
(-28.174035548675878-506.25920859515935j),(-21.75495800532876-665.4382635402901j),(-11.721876774653557-504.7303123765374j),(9.649011305073804-494.68611538205573j)
(-28.174035548675892+506.2592085951594j),(-21.754958005328753+665.4382635402901j),(-11.72187677465355+504.7303123765374j),(9.64901130507379+494.68611538205573j)
(-36.521709428614926+175.488770933422j),(-24.320312383792+216.69400244446186j),(-6.4904418127956705+170.17704061792625j),(-20.090162650820744+160.44155327450073j)
(-14.160499728120099+88.77894089807332j),(-24.586218614332118+123.50631226277542j),(-11.181590482975267+94.78988389886689j),(-14.499903914456173+96.69693448515098j)
(-34.80438916921099+81.37714810056256j),(-20.80960199057381+78.92028945892963j),(-9.20410305676046+71.15620218517535j),(-4.630063066125331+76.73722123944687j)
(-24.67276667755284+21.550897224642313j),(-33.5461531253608+59.82224970623799j),(-10.040122360309086+43.97867180219303j),(-17.141002552089052+57.380341747993654j)
(-9.542782559242399+76.57551661848262j),(-23.15909516344008+68.89930333963873j),(-16.91553569383496+41.258778496128286j),(-18.359998979959386+43.29420979005256j)
(-41.02950258268183+37.21243654874098j),(-20.056320361948018+54.19440453490307j),(-6.651759140335523+35.516708056148985j),(-2.376017035801059+33.36348108394134j)
(-19.685343609174662+35.72708277884183j),(-24.379034229508413+68.94340430500341j),(-7.487602406225536+27.265310056030984j),(-3.366106190092191+31.976558700305645j)
(-26.441165306678556+40.43566990063607j),(-20.92295407074259+38.88377512785823j),(-13.702744924206826+17.622828798259718j),(-32.91450108869477+18.796507608393597j)
(-41.55640934637635+30.50693083875946j),(-33.819823097856116+29.883989728774445j),(-6.9259980952445455+17.4483969335735j),(-12.270961692353481+40.409055802472j)
(-11.075104934037881+23.239420455213956j),(-41.6083513292715+31.274389058741583j),(-16.658833603697076+8.89582886587279j),(2.6325144995312257+27.70793738642117j)
(-34.88562968936519+19.5351225066314j),(-25.655038930132804+3.247187729257327j),(-14.901655624735614+18.45275159884177j),(-11.202533835428781+15.940725865594526j)
