(14390+0j),(17062+0j),(27357+0j),(28413+0j)
(-28.836327488282443+62.27127227924521j),(-8.821283564185912+16.378086905930687j),(16.14840503072022-23.45004045009013j),(25.196472810996305-0.9194022389120535j)
(29.28393230680367+36.88417978901785j),(29.63278570105193+29.646454231256026j),(11.40604988589184+12.560582327028083j),(28.561415075129553-25.3964271491377j)
(1.3482639661383473+19.980868108925343j),(33.80793960842445+7.433215619924301j),(33.37390817164487-18.757481458431187j),(23.392520152680593-28.325427601842204j)
(26.76433925647046+22.538979504598494j),(3.3430337813475646+47.24245541766615j),(8.264286988861622+0.6071679006181228j),(14.96871309321603-12.37656285565136j)
(-2.8041139984725305+31.482147657125935j),(40.14730991125634-12.816228545282309j),(26.648436217564267-0.6004883886562355j),(31.429046126734647+19.204355127758525j)
(20.86278219042797+12.21719654892038j),(12.5373891547341+2.8786686598441484j),(5.787273848819675+10.885394495159385j),(15.618820616646381+9.911627021215732j)
(21.385271382312403+52.8147805366433j),(32.536174113519266+8.459699496889069j),(20.10082542704489+4.972424063789939j),(2.2556230363230956+20.756575327165386j)
(14.614325806370008-14.201828558886959j),(6.552628928605859+30.794129266350765j),(4.279304133267727+8.214283597481652j),(30.066438268086728+24.584522930714193j)
(3.533475437999808+24.23567034527056j),(-1.9095288666007955-1.4372955145249797j),(12.485023305340913-1.6739079774669907j),(16.600743989549883-0.5693268341084612j)
(11.794969374404218-5.757007330105987j),(32.12601981129228-1.9009157493309168j),(25.36739781864071+1.484586525738683j),(6.6482958132191925-2.9448004015548346j)
(14.52863999726057+43.84389062366001j),(22.46011067415029-2.21347002929894j),(0.6116306512286958+4.376662845013243j),(23.277463344539214+17.625125793444354j)
(5.065569076341107-5.52435489940641j),(43.50110966441031+20.542895145373638j),(37.1188148445639+17.640633775364886j),(15.612794951917738-11.87103912347505j)
(17.86103543645481+26.579387769525738j),(-15.176933263541155+7.385410225638111j),(12.706413399049762-4.6037434124050405j),(29.192646118744022+9.619186660649547j)
(6.993491696215766+14.996095971914798j),(14.96267534492759+38.89293582043585j),(19.80706677008468+20.92267126508209j),(21.458225934895843-1.6535667822232938j)
(32.666646934406344-2.1065961495508585j),(32.77550438150524-9.897283233645904j),(25.15679424864038+7.772781820142788j),(12.840745227570096+2.0805046962356215j)
(7.462341375155612+16.927304984134295j),(23.245628958478957+34.798920750859786j),(15.012020292762806+12.230984643519298j),(8.377222267235505+4.579450490251528j)
(40.297944004936+15.79565542312303j),(15.161428847696207+14.273170406278371j),(12.602151744549285+12.430633788551425j),(15.153458188765885+24.369398576212255j)
(-2.9453593091075896-0.29700180719964564j),(24.760051290803503+9.778206871704988j),(28.543809377247598+3.818911480676266j),(-0.9593730123076245+3.482754968283702j)
(28.128677106875948+19.00861859015729j),(11.045084971874767+13.388036204963157j),(6.899186938124214+14.841121260973969j),(2.5106431181261186+17.833048085572273j)
(20.857776643296802+28.23317610142721j),(38.74113724621452+1.45640830971427j),(9.84446074542302+1.2274778062420282j),(13.171036875950449+19.55286613471178j)
(20.518361443821476+19.48805785781742j),(12.322515871922713+30.944875746599358j),(14.754807012001272+14.800422719982327j),(20.061057249952512+10.382062721689632j)
(19.8285679169332+42.6069295516734j),(25.176433393974452-0.7342689664139286j),(22.6696388245726+8.39391990518597j),(5.8182653020825335+19.979991927570836j)
