(9243+0j),(10885+0j),(20937+0j),(23165+0j)
(81.22843176706265-45.55005013003855j),(104.67378320088082+4.37010948062755j),(1.3978350843796647+26.2121766178549j),(-2.5803235083828646+71.21402601994362j)
(69.62740643981212-88.82965123642717j),(69.7549461497455-82.98501184696559j),(24.712448124020064+4.668415066172166j),(-10.257169087207735+57.576549755510484j)
(12.840739188292225-72.90954578214591j),(35.515818548482436-42.98239595342372j),(-15.627014813898835+17.907902005125862j),(-3.6609186820703954+34.03825670027628j)
(1.4817642245221512-46.13241122333488j),(42.907160907048315-30.243832635873652j),(19.317676633754335+14.590606792520028j),(1.0951391939126935+26.36829759387227j)
(-13.6773290337072-4.112103133694334j),(-3.531025105004346-2.2707906482575844j),(-17.85425984551835-13.834796746986129j),(10.518063935522717+26.085145368921957j)
(18.355433446496+6.926895469980053j),(20.643264352940577+23.656770100347764j),(23.34301984462811-2.1766338334284985j),(4.847366498873226+14.945006376268484j)
(19.908070561096245-11.848675021612124j),(27.161626477504527+23.175822376713633j),(16.423333700813398-14.48941261787244j),(2.1873187506923735+8.602665607937517j)
(11.599481782358191-17.631274938683926j),(15.958124040739653+33.925939493700376j),(22.763970150816114+6.48263368162063j),(-3.4780133984547756+21.62528367763744j)
(27.871961358130193-1.7750747404526566j),(38.178743433446925+6.148529668846134j),(18.21163580187931+2.1210093294154184j),(6.838477990696447+18.98746578588228j)
(-0.600169827203425-16.780740785883854j),(-0.6536260615011731-19.78088846089474j),(15.466987329965153+18.310453103270113j),(6.616768191671237+10.779386577155204j)
(-6.247650849029169-7.100999867462006j),(-5.048185436066264+14.263273614377354j),(31.323340736202656+12.467678870131362j),(6.0793008976965055+16.102183158390744j)
(-4.126293961447644+13.0001533709431j),(-5.442761194567122+17.312430303059507j),(-9.3489555329139+5.444617032469787j),(3.0704573146010192+20.244861519598082j)
(7.317722763901998-14.695221391434167j),(15.025134298129961+13.89654480146503j),(-4.3494433466665585+37.47370586343152j),(12.534476493704254+15.535327288911756j)
