(12242+0j),(14453+0j),(26353+0j),(28958+0j)
(13.680437431640378+13.859272302879356j),(49.782790282685404+21.27164339119812j),(-6.354355460649323+7.581645535931045j),(-36.46428918161284+37.65958728389465j)
(-27.268108015078475-19.191562208295913j),(-32.76729047604819+21.513467270239058j),(2.3471909974739944-7.653848554148367j),(22.086450418253563+25.18052752243349j)
(-9.729167738764183+19.85167173631263j),(20.17279105927551+13.713027007922989j),(6.714007728493405+18.553438161216814j),(8.850553692256337-3.7864417877955616j)
(-21.149864672381455-0.12146673770209482j),(-22.044785873505816-17.080219356791815j),(6.5567621148402395+4.111205096922851j),(2.992528922870406-7.922155387388332j)
(-21.50723853842449+13.538261894515975j),(-21.27621831303553+37.66067727694838j),(4.457177347209469+18.095478150397547j),(-8.908472060582683+3.6038280952487676j)
(-13.34771268160313-2.463058110172838j),(4.966597192598254+3.5836354593418527j),(-34.62641885965577+11.560094767397606j),(-4.619086950933246+5.052345467449612j)
(-6.54221893630553-5.312006780584583j),(-7.331505459413879-3.452134940381665j),(1.7163062189564071+10.168256347080627j),(4.609230006444818+2.91309627332771j)
(-7.901692080683233-18.678484357325946j),(-36.6375068317484+13.615094451484238j),(1.9792671636059822-11.295115184133275j),(8.214543944163779+19.469670916430303j)
(-13.205681497567102-3.437063872233773j),(17.73078598867502+9.866804790318426j),(-2.797021060101451-8.873249218780638j),(8.867763079762383+1.7117727415934758j)
(-2.3658492369416546-2.0122947751737357j),(-19.80783389831617-33.01216273542373j),(-3.0643830816497015-14.172629177015823j),(23.270525983073057+9.014046148004459j)
(0.5385845854799083-15.098968833699786j),(-13.734477105035294+35.0012002159505j),(-2.0097259985265086+11.788823456145934j),(8.528262274034011-3.7396783948398333j)
(4.186348111269808-15.057675807161552j),(0.7754823128700536+3.728024295752109j),(-16.921781900188762+10.387832136064818j),(-34.29390685754879-5.124848362394911j)
(-7.836391551851502-10.851498298544943j),(0.35953713229435547-25.062513407663243j),(11.51723958341399+8.703852278658394j),(-3.738198186509684+7.429130636388559j)
(-8.311576678933406-19.33350671279087j),(-16.216556047429272+11.179847246727196j),(-5.931221532283285+2.189403705150559j),(10.746647403898926+24.828792864637094j)
(7.4150540218253+0.26988728497736925j),(15.739147764528143+16.87522336322266j),(-13.58802431317637-9.741825366376617j),(14.584692165689374-8.383848498496842j)
(3.138195338461742-4.787423519481849j),(-19.399464630519788-45.10922771313861j),(0.3814950150058394-16.394940803921394j),(10.283065762869683-1.8336206094068688j)
