(13319+0j),(15866+0j),(28230+0j),(30214+0j)
(34.26128367917881-10.454891840219014j),(54.617728592913-55.647943373211j),(-12.80545660583282-19.660572489429523j),(-31.132587867584448-3.331514781224853j)
(18.658684909156282-18.60748022994114j),(30.05561199570935-18.023077224883693j),(-20.788307967275124+14.888340922529999j),(-38.33814977623439+7.814756545415564j)
(10.634478803256238+7.776714341333399j),(-7.402064517348238+26.422283291690007j),(15.705682380054544-18.5031331912462j),(11.9218834401455-27.972871827494636j)
(27.456684576871794-1.5967142592367551j),(25.671284474116646-12.025972689189794j),(-22.286630993625295-12.536349023746547j),(-28.716981499613667-28.847904941168153j)
(16.944317929087-0.49047632441346245j),(11.810716841933466-15.044782866195417j),(-9.324363689137062+4.598465442602433j),(-5.682667106012816-15.48268156408089j)
(14.326479461881295-0.11446363751847777j),(18.060320495715917+10.246331301272459j),(5.082116149805222-9.52250638623683j),(-10.609940256177964-16.324818017767488j)
(9.484389568028421-4.40691138261554j),(6.562603682662093+19.461357110455165j),(9.714658096238306-21.886015029093706j),(-4.681697747391185+0.7403872501358524j)
(3.987327844546826+3.535206203248295j),(-3.0430890623292726-7.881396326224312j),(-6.508448144664726+8.170341003192295j),(-9.305489048239451+1.3900249761250825j)
(9.34511285906924+5.376257784121707j),(11.840296485713429+12.373912592050768j),(14.524059841626826-11.254489799936355j),(12.89131777213219-0.6316689902394457j)
(-2.5158265062016643+7.689960089463717j),(13.705990930710005+2.6992728787973372j),(6.968092356396248-12.531382496434972j),(-6.1181450936405035-15.26165358541884j)
(10.708992414788398+2.955068583826932j),(1.3462752297256673-1.8601793964286886j),(-14.35054899834936-4.099686297275242j),(-10.437365209037743+8.87585003518227j)
(-1.11525910843784-12.412131052200955j),(-14.427608030063766+5.471021862610193j),(-8.566316176073087+17.11843096213066j),(3.4628542855275555-0.23303309757557011j)
(-7.175316379652462+13.127403452563193j),(-0.8174273046157738-12.635553552891661j),(-4.970611802332337+7.814155160580556j),(-4.1465016717234455+3.9100323984154994j)
(14.229384419863244-0.8761077145913734j),(8.598441957002319-0.9243106948313999j),(-0.9764936186235822-7.32340346782429j),(6.688573931844806+5.745098197483777j)
(-0.010664656168692055-1.1973913586318505j),(6.47483129887314+21.29003349959278j),(-2.4072744151348555+1.2153250723692821j),(9.510812021851258+6.236033828830973j)
(-10.903549622075843+2.605370869817554j),(-12.278987116801545+0.5659294047546659j),(17.192828849745183-14.008092424874203j),(3.9282584214824965-0.26565316304798436j)
(4.9401821159459125+0.8403074945085233j),(9.734716472056828-0.8926062330247895j),(-2.895243556474943+11.531833129956292j),(4.145178757606012-3.0133719335526257j)
(-4.00210548079247+6.040294639720673j),(-5.3381724627856+13.5539199372482j),(-1.1000660339224861+7.269526320169423j),(13.424091543303373-26.236625335613326j)
(-9.769673171759868-14.902496687625629j),(-12.271754171392177-4.835680265090642j),(22.17119706857425+9.400509056269073j),(-3.791915314430174-4.811626832840305j)
(-11.61720948518689+9.640441064252775j),(-14.380616189959028-2.553101757812983j),(-1.0913230132255194-15.966244842288786j),(24.79626109575247-9.408882435452352j)
(6.50504016575151-5.134333809009842j),(13.711261193615012-0.20429390283210358j),(4.969390350728638+7.627887665134768j),(20.514057517735413-5.3407113806749695j)
(-17.362337126095653-9.07999342656202j),(-6.702312196688754+3.896222227318624j),(17.371953153048008+8.511963050340446j),(-1.7312905078566914-1.33354863377469j)
(-12+5.000000000000002j),(-8+3.999999999999999j),(11.000000000000004-11.000000000000002j),(3-11.000000000000002j)
(0.730546446497101-14.526467493882626j),(-18.766551630485992+0.7265193204913074j),(-2.126110493422175+12.06571803067052j),(-10.678214513612375+7.069391565390456j)
(-11.021572190706149-3.5428720757809486j),(-0.6698371244557624-17.738209040969117j),(-3.359882911404112-3.91309037719336j),(0.7666245036581307+0.7961402429241486j)
(-0.30631495025899014+0.406978699608862j),(-5.280220716603156+4.8335707790049245j),(20.854517588128196-1.903740225790401j),(4.234453977929726-11.306404654415989j)
(-1.108811571567284-7.407097142732866j),(-7.838531100803278-9.70812069062136j),(-11.16880928673327-4.523773438031419j),(35.03340834143594+8.259073363200102j)
(-11.387818285441881-15.052133297912512j),(-6.550668648444912-22.172072848280656j),(12.825862031474344+0.5509733825692267j),(3.413327835666223+11.671259351422966j)
(9.298889009897742-0.011361770811944893j),(-5.854714123245845-7.135368706742186j),(12.3802899609772-9.058523609071322j),(3.3136089334112917+6.116999084769282j)
(-2.190299854635086-1.9764929112863003j),(-8.68586317753641-3.4892274215431467j),(-5.211447308508497+11.300611776417622j),(-11.394477186631402+1.7846166042526583j)
(-0.02517130939979939-12.715055194913148j),(0.36085071682975256-8.30944398130498j),(8.335892410570896+11.435563259550008j),(8.156531081952917+0.1342058732649044j)
(-9.241849975315063+5.037514459676462j),(7.46747925570628-3.1585413203193706j),(22.352370977582723+0.22781394827344692j),(16.968176928901812+8.203986520985856j)
(4.299596182302775+7.3951836636547705j),(9.679465665585717+10.624247110067966j),(-11.046429971355149-9.965823063107768j),(2.4652864561611816-6.381853862251937j)
(3.4492776022120095-0.9227350126920948j),(0.5981573317318185+5.74087257143854j),(-0.3058941568244977+6.532745719440972j),(3.02138668672169+2.1852465000003183j)
(-11.949037959793307+17.162135798884428j),(-1.527163476805916+11.150483257721774j),(-2.0444463630458616-2.6290969056751377j),(-6.283958173693888+2.166708355790814j)
(10.845493272150975+12.864473227206465j),(-12.450069441404253-12.707501522820912j),(-4.707678083567998+0.23596267640126012j),(0.0858786342885196-16.626999506679855j)
(4.05294034069776-14.67708888226551j),(-1.0363369502400301-1.2332458450802122j),(11.257677618291275+6.759345632924971j),(-13.460615356236561-6.61962672726635j)
(-5.067493661491072+7.512366710267345j),(1.8930521827429438+29.39888510370001j),(11.375079446749156+3.8528964673012664j),(-24.871411315311743-18.522108000075505j)
(9.271002788108984+4.318273537285058j),(3.8892396921335886+13.178400972805107j),(2.4326389725643427-10.689700171463969j),(-11.923473820695342-4.46972239754443j)
(-1.921461241742378+2.7818991555087393j),(0.6704115941840882-7.354196138080958j),(-5.5521749827740905+4.228648803923273j),(3.1920924940283157-6.2672555118963285j)
(1.9873044789375376-2.3758963844754923j),(-3.562402205877672+10.652396770999323j),(4.739878164551363+7.071232124120978j),(32.02063856716522+13.043030252339051j)
(-3.2194488136379054-0.2341736927911997j),(-10.40500633999843-0.3338964940181235j),(-3.7695496089726417-11.601389226850568j),(2.6949079960530966+8.124246595027284j)
(0.5850016733561074+0.3849596788490599j),(-14.369768836987364-10.809222881072527j),(-8.136308398914466+16.33731463164696j),(9.503739918698022-6.729289120950547j)
(2.1670955781344787-1.8629549672205612j),(-7.411585204517991-8.920149334805421j),(-6.032379971445664+0.8792059729364834j),(19.853835365824466-6.121982956793579j)
(-10.258284769358866+6.915968865787867j),(2.322013939730379-1.1386420344249428j),(11.278011134536593-3.4931128295320146j),(7.29769495485253+11.36397578841808j)
(37.00000000000001+6.661338147750939e-16j),(42.00000000000001+8.604228440844963e-16j),(-1324-1.7763568394002505e-15j),(-1760-1.4210854715202004e-14j)
(-10.25828476935887-6.9159688657878675j),(2.322013939730378+1.1386420344249393j),(11.278011134536593+3.493112829532018j),(7.297694954852528-11.363975788418083j)
(2.1670955781344787+1.8629549672205612j),(-7.411585204517991+8.920149334805421j),(-6.032379971445664-0.8792059729364834j),(19.853835365824466+6.121982956793579j)
(0.5850016733561079-0.38495967884905813j),(-14.369768836987362+10.809222881072522j),(-8.136308398914464-16.33731463164696j),(9.50373991869802+6.729289120950545j)
(-3.2194488136379036+0.23417369279119993j),(-10.40500633999843+0.33389649401812427j),(-3.769549608972625+11.601389226850566j),(2.6949079960530753-8.124246595027289j)
(1.9873044789375376+2.375896384475496j),(-3.5624022058776736-10.652396770999328j),(4.7398781645513655-7.071232124120977j),(32.02063856716522-13.043030252339053j)
(-1.921461241742378-2.7818991555087393j),(0.6704115941840882+7.354196138080958j),(-5.5521749827740905-4.228648803923273j),(3.1920924940283157+6.2672555118963285j)
(9.271002788108984-4.318273537285059j),(3.889239692133587-13.17840097280511j),(2.43263897256434+10.689700171463969j),(-11.923473820695346+4.469722397544433j)
(-5.067493661491072-7.5123667102673455j),(1.8930521827429487-29.39888510370001j),(11.375079446749123-3.8528964673012522j),(-24.871411315311697+18.5221080000755j)
(4.052940340697759+14.677088882265508j),(-1.0363369502400328+1.2332458450802104j),(11.257677618291279-6.759345632924971j),(-13.460615356236557+6.6196267272663505j)
(10.845493272150975-12.864473227206465j),(-12.450069441404253+12.707501522820912j),(-4.707678083567998-0.23596267640126012j),(0.0858786342885196+16.626999506679855j)
(-11.949037959793305-17.162135798884425j),(-1.5271634768059128-11.150483257721774j),(-2.0444463630458642+2.629096905675136j),(-6.283958173693891-2.1667083557908127j)
(3.4492776022120086+0.922735012692093j),(0.5981573317318198-5.740872571438539j),(-0.30589415682443466-6.532745719440979j),(3.021386686721687-2.1852465000003107j)
(4.299596182302772-7.395183663654769j),(9.679465665585717-10.62424711006797j),(-11.04642997135515+9.965823063107763j),(2.4652864561611834+6.381853862251939j)
(-9.241849975315063-5.037514459676462j),(7.46747925570628+3.1585413203193706j),(22.352370977582723-0.22781394827344692j),(16.968176928901812-8.203986520985856j)
(-0.02517130939980028+12.715055194913152j),(0.3608507168297521+8.309443981304977j),(8.335892410570896-11.435563259550007j),(8.15653108195292-0.13420587326490319j)
(-2.1902998546350867+1.9764929112862992j),(-8.685863177536412+3.489227421543146j),(-5.211447308508487-11.300611776417629j),(-11.394477186631512-1.7846166042526521j)
(9.29888900989774+0.01136177081194667j),(-5.854714123245843+7.135368706742188j),(12.380289960977201+9.058523609071326j),(3.3136089334112886-6.116999084769283j)
(-11.387818285441881+15.052133297912512j),(-6.550668648444912+22.172072848280656j),(12.825862031474344-0.5509733825692267j),(3.413327835666223-11.671259351422966j)
(-1.1088115715672826+7.407097142732866j),(-7.83853110080328+9.708120690621358j),(-11.16880928673327+4.523773438031419j),(35.033408341435944-8.259073363200104j)
(-0.306314950258989-0.40697869960886224j),(-5.280220716603155-4.833570779004926j),(20.854517588128175+1.9037402257904077j),(4.234453977929808+11.306404654415989j)
(-11.021572190706145+3.5428720757809478j),(-0.6698371244557664+17.738209040969114j),(-3.3598829114041138+3.9130903771933627j),(0.7666245036581296-0.796140242924151j)
(0.730546446497101+14.526467493882626j),(-18.766551630485992-0.7265193204913074j),(-2.126110493422175-12.06571803067052j),(-10.678214513612375-7.069391565390456j)
(-12-5j),(-7.9999999999999964-4.000000000000002j),(11.000000000000002+11j),(3+11j)
(-17.36233712609565+9.07999342656202j),(-6.702312196688758-3.896222227318624j),(17.371953153048075-8.511963050340453j),(-1.7312905078566336+1.3335486337746945j)
(6.50504016575151+5.13433380900984j),(13.71126119361501+0.20429390283210935j),(4.96939035072864-7.627887665134768j),(20.514057517735417+5.340711380674967j)
(-11.61720948518689-9.640441064252775j),(-14.380616189959028+2.553101757812983j),(-1.0913230132255194+15.966244842288786j),(24.79626109575247+9.408882435452352j)
(-9.76967317175987+14.902496687625625j),(-12.271754171392175+4.8356802650906445j),(22.17119706857425-9.400509056269073j),(-3.791915314430174+4.811626832840304j)
(-4.002105480792471-6.040294639720674j),(-5.3381724627855975-13.5539199372482j),(-1.1000660339224915-7.269526320169426j),(13.424091543303298+26.236625335613322j)
(4.9401821159459125-0.8403074945085236j),(9.734716472056828+0.8926062330247859j),(-2.895243556474945-11.531833129956292j),(4.145178757606013+3.0133719335526234j)
(-10.903549622075843-2.605370869817554j),(-12.278987116801545-0.5659294047546659j),(17.192828849745183+14.008092424874203j),(3.9282584214824965+0.26565316304798436j)
(-0.01066465616869472+1.1973913586318483j),(6.474831298873141-21.290033499592777j),(-2.4072744151348533-1.2153250723692839j),(9.510812021851258-6.236033828830972j)
(14.229384419863248+0.8761077145913747j),(8.598441957002319+0.9243106948314024j),(-0.9764936186236479+7.323403467824298j),(6.688573931844754-5.745098197483777j)
(-7.175316379652463-13.127403452563193j),(-0.8174273046157747+12.635553552891658j),(-4.970611802332332-7.8141551605805555j),(-4.146501671723445-3.910032398415498j)
(-1.11525910843784+12.412131052200955j),(-14.427608030063766-5.471021862610193j),(-8.566316176073087-17.11843096213066j),(3.4628542855275555+0.23303309757557011j)
(10.708992414788392-2.955068583826936j),(1.3462752297256655+1.8601793964286832j),(-14.350548998349362+4.099686297275243j),(-10.437365209037747-8.87585003518227j)
(-2.515826506201665-7.689960089463716j),(13.705990930710005-2.699272878797336j),(6.968092356396223+12.531382496434981j),(-6.118145093640473+15.261653585418841j)
(9.34511285906924-5.376257784121707j),(11.840296485713433-12.373912592050772j),(14.524059841626825+11.254489799936351j),(12.89131777213219+0.6316689902394459j)
(3.987327844546826-3.535206203248295j),(-3.0430890623292726+7.881396326224312j),(-6.508448144664726-8.170341003192295j),(-9.305489048239451-1.3900249761250825j)
(9.484389568028423+4.406911382615538j),(6.562603682662095-19.461357110455165j),(9.714658096238306+21.88601502909371j),(-4.681697747391184-0.7403872501358537j)
(14.326479461881293+0.11446363751847866j),(18.06032049571591-10.24633130127246j),(5.082116149805273+9.522506386236827j),(-10.609940256177918+16.32481801776749j)
(16.944317929086996+0.4904763244134651j),(11.81071684193347+15.044782866195415j),(-9.324363689137062-4.598465442602438j),(-5.682667106012822+15.48268156408089j)
(27.456684576871794+1.5967142592367551j),(25.671284474116646+12.025972689189794j),(-22.286630993625295+12.536349023746547j),(-28.716981499613667+28.847904941168153j)
(10.634478803256243-7.776714341333399j),(-7.4020645173482436-26.422283291690007j),(15.705682380054544+18.503133191246203j),(11.921883440145496+27.972871827494636j)
(18.65868490915629+18.60748022994114j),(30.055611995709352+18.023077224883696j),(-20.78830796727504-14.888340922530006j),(-38.33814977623426-7.814756545415567j)
(34.26128367917881+10.454891840219016j),(54.61772859291299+55.64794337321101j),(-12.805456605832823+19.660572489429526j),(-31.132587867584448+3.3315147812248513j)
