(10636+0j),(12400+0j),(22779+0j),(24337+0j)
(133.1734861517744+35.65913125558818j),(218.99218477952633+17.244744659276364j),(-46.86262487113295+7.501658531098881j),(-104.52847167804802-14.424181891456303j)
(-7.914439302747569-29.65153975471404j),(19.753540984138535-117.91992879942175j),(-23.949665965390473+21.10574009332287j),(-2.527229144094548+24.90912698192172j)
(87.42847701343973+30.27549219516093j),(165.54040677630508-19.426849271290916j),(-48.15053411560759+10.814197313315336j),(-84.19572912890457-14.623996467143487j)
(-37.10362938184095+11.825156326268578j),(4.906672762338567+22.374157446790218j),(-23.444319092887866-2.827050808653503j),(-2.6952465138559525-22.08192829486507j)
(58.29153654233809+35.34953874878048j),(105.97623794715618+41.45255670864295j),(-32.07836764957309-14.720916531324146j),(-76.97699609782777+7.555286468082958j)
(-48.9563932533871-16.042272461018392j),(-87.44280019207599-32.98471753366309j),(1.1877578279060899-5.20763384587368j),(16.606636742290654+8.320855577805542j)
(-4.299502052632185+40.8161906849721j),(-21.534402326305354+43.25023420969529j),(-16.40086302520659-7.48009103708975j),(-16.23563816240703-7.100402562380438j)
(0.4444558452242937-28.923167918649344j),(-57.552505589972206-38.1342287057237j),(2.698334048137177-0.9655744583385228j),(-1.6030859849498462-1.5318491431689836j)
(14.623733245903539-10.827210809866632j),(19.401109066485716-38.08735098856664j),(-14.613751288464954+2.8084373915771934j),(-18.682574199249707-1.545081013574766j)
(2.4124361718800156-19.635093644146693j),(-1.3975463071125205-15.47531487702052j),(-5.77953413152281+1.6650085408618267j),(-11.154680932749326+4.102614506009978j)
(-2.4565579814883565-7.4655918019192065j),(4.410369833938866+32.58698717717869j),(-28.85252695708227-26.19987007457568j),(-7.994082578383388-16.856382218739864j)
(3.0027758244591567-7.811335927838202j),(31.20506101476446+14.323964931097862j),(-31.29080172177762-9.223268168805852j),(-24.887729989775885-3.3020922037293214j)
(33.84573477075739-42.806614836067226j),(48.75531742892835+7.9961946941777455j),(-22.601542676399646-7.3547850208348j),(-28.635573302484197+8.670143894882045j)
(-0.5695811591238567-12.920671525986485j),(-7.98512433946685+22.728266272944772j),(-1.9015295337388647-23.91437506530555j),(-22.050441737106304-20.462246438564186j)
(13.562305898748946-9.853592013259156j),(-28.7811529493747-5.098309431783389j),(4.753288904374131-18.473833901000717j),(-8.7917960675004-20.15143294530123j)
(8.662897374634454-28.52375630173045j),(-4.59314254589905-64.40450210578916j),(-7.663844537743433-1.6178506236374162j),(-13.158277446457173+2.5640227092142656j)
(26.87108777672984+5.592177163719242j),(19.578722580396025-22.673698482571762j),(-22.592289643022376-7.1936240793712605j),(-25.955377620255973-11.489812235981635j)
(-14.407948760181284+34.365169308477704j),(-5.917597377515158+28.009625612874814j),(-27.26175241364039-32.862898957780736j),(-8.391379991881667-37.220135246670395j)
(-23.633187088993214+5.951924318811118j),(3.9031559494235566+12.708613606901643j),(-23.8249304604714-17.63842747633881j),(4.133254282500082-17.507510678091588j)
(-1.604618846090926-2.0316916739021558j),(12.116444495963623-0.8757141343643227j),(-11.292955243550901-14.117665923133282j),(-14.564023564669075-9.613777768213243j)
(0.07654486935595983+22.632398312507938j),(13.97575919508727+24.739679028604794j),(-28.774567456616936-20.562128968711097j),(-34.97111210825-22.9132694788486j)
(-22.15402073818378+13.027739825743069j),(-28.98056652157922+2.0629418055068456j),(-6.672640726970707-27.168045544408727j),(-22.18040965364779-16.006090582301553j)
(-10.07055882089092+11.765663201734558j),(4.613996888155613+4.6103554619413245j),(-16.16020761379906-24.905447296200194j),(-36.50014427209463-35.782453528194125j)
(12.596315185695929+9.48978748483895j),(8.967247260166886-31.291464951606656j),(-22.08259915724759-23.891094928971736j),(-25.229370664180983-13.649907190848687j)
(-23.000000000000004+6.928203230275509j),(-30.5-11.258330249197698j),(-12.000000000000005-24.248711305964303j),(0.9999999999999929-31.176914536239817j)
(7.581359800999472-7.859982936189571j),(31.95603572818729-24.204805542069785j),(-20.50699035449271-32.5390509992425j),(-33.61710922120453-29.111296914925497j)
(22.298207663508215-17.28108096435468j),(31.2273255701039-0.8089841655057572j),(-17.4610013007519-28.431025044735j),(-3.4260459167548802-10.808037270810187j)
(30.216495702560408+2.3677639587447725j),(-12.047993763594837+50.64314629304181j),(-16.2603224944923-49.81989770376511j),(-8.419714704756387-58.233247119079145j)
(31.303265878020454-25.097350638988395j),(-30.363002943068267-5.896135784453042j),(-0.1821026659168865-35.18266434381376j),(-18.660987943202237-39.43716388901274j)
(-6.562305898748946+20.196700830488016j),(-18.718847050625527+23.135627091950383j),(-14.253288904373676-67.93355180614536j),(-22.2082039324996-71.5990205956131j)
(23.601261245322497-6.8253637206686j),(-2.884440371483164-24.903602933381247j),(-14.73768605800305-41.0342505736883j),(-17.58087810544991-47.56851673102787j)
(9.72960125411661-32.262806375240615j),(0.7150658706980941-13.927204784173881j),(-24.404446790533648-70.7556759456896j),(-27.01644810820531-59.84723986033563j)
(1.4859524431416968-4.4029947449476055j),(23.514647413201565-35.51897685790047j),(-18.786760166970076-75.54535012951771j),(-7.0499646914305725-91.02485234472655j)
(-14.292870317434367-10.958048117940507j),(5.821369796490146+3.02098143424554j),(-25.339040271653747-119.02951680611292j),(-14.663353861915741-110.50895443810589j)
(-6.099353868127171+5.936786738316805j),(8.804863863992718+19.292052677946995j),(-16.349142975353182-145.29956597292176j),(-13.304299404753799-172.24012737345407j)
(-40.64766423193585-7.763768429312617j),(-27.97115872652398+25.58387897289777j),(-22.765990206829034-249.22178653976817j),(-9.772730051862387-270.75745093198407j)
(-25.43529895680463+99.45984609861009j),(-17.46525420085235+113.58685921696127j),(-7.840760309199145-735.1557836063894j),(-22.610784243981264-899.0117388869717j)
(-25.43529895680462-99.45984609861009j),(-17.46525420085236-113.58685921696124j),(-7.840760309199148+735.1557836063894j),(-22.61078424398125+899.0117388869714j)
(-40.64766423193585+7.76376842931262j),(-27.971158726523974-25.583878972897764j),(-22.765990206829038+249.22178653976815j),(-9.772730051862393+270.75745093198407j)
(-6.099353868127174-5.936786738316801j),(8.804863863992718-19.292052677946998j),(-16.349142975353203+145.2995659729217j),(-13.304299404753845+172.24012737345402j)
(-14.292870317434371+10.9580481179405j),(5.821369796490136-3.0209814342455594j),(-25.33904027165373+119.02951680611292j),(-14.663353861915738+110.50895443810586j)
(1.4859524431416933+4.4029947449476055j),(23.514647413201565+35.51897685790046j),(-18.786760166970073+75.54535012951771j),(-7.049964691430579+91.02485234472655j)
(9.729601254116611+32.262806375240615j),(0.7150658706980995+13.927204784173883j),(-24.404446790533683+70.75567594568957j),(-27.01644810820529+59.84723986033565j)
(23.601261245322508+6.825363720668605j),(-2.884440371483148+24.903602933381265j),(-14.737686058003064+41.03425057368828j),(-17.580878105449923+47.568516731027856j)
(-6.562305898748946-20.196700830488016j),(-18.718847050625527-23.135627091950383j),(-14.253288904373676+67.93355180614536j),(-22.2082039324996+71.5990205956131j)
(31.303265878020454+25.097350638988388j),(-30.363002943068274+5.896135784453026j),(-0.18210266591692115+35.182664343813755j),(-18.66098794320222+39.43716388901274j)
(30.2164957025604-2.367763958744767j),(-12.047993763594837-50.64314629304181j),(-16.2603224944923+49.81989770376513j),(-8.419714704756343+58.233247119079145j)
(22.298207663508222+17.281080964354675j),(31.227325570103893+0.8089841655057484j),(-17.461001300751903+28.431025044735j),(-3.4260459167548785+10.808037270810189j)
(7.581359800999471+7.859982936189566j),(31.956035728187295+24.20480554206977j),(-20.506990354492682+32.5390509992425j),(-33.617109221204515+29.111296914925504j)
(-22.999999999999993-6.928203230275512j),(-30.500000000000004+11.258330249197702j),(-12+24.248711305964264j),(1.0000000000000044+31.176914536239863j)
(12.596315185695929-9.48978748483895j),(8.967247260166884+31.291464951606656j),(-22.082599157247582+23.891094928971754j),(-25.22937066418097+13.649907190848666j)
(-10.070558820890911-11.765663201734554j),(4.613996888155627-4.610355461941317j),(-16.160207613799056+24.905447296200236j),(-36.500144272094566+35.78245352819408j)
(-22.154020738183778-13.027739825743076j),(-28.98056652157923-2.062941805506874j),(-6.672640726970773+27.1680455444087j),(-22.180409653647793+16.006090582301624j)
(0.07654486935595628-22.63239831250794j),(13.975759195087257-24.739679028604797j),(-28.774567456616943+20.562128968711107j),(-34.97111210825001+22.913269478848605j)
(-1.6046188460909292+2.0316916739021487j),(12.116444495963623+0.875714134364312j),(-11.292955243550878+14.11766592313326j),(-14.564023564669089+9.61377776821324j)
(-23.633187088993218-5.951924318811119j),(3.9031559494235593-12.70861360690164j),(-23.824930460471386+17.638427476338812j),(4.133254282500054+17.507510678091613j)
(-14.407948760181283-34.3651693084777j),(-5.917597377515159-28.00962561287482j),(-27.26175241364039+32.86289895778074j),(-8.391379991881667+37.220135246670395j)
(26.871087776729844-5.5921771637192315j),(19.578722580396004+22.67369848257175j),(-22.592289643022404+7.193624079371272j),(-25.955377620255952+11.489812235981642j)
(8.66289737463445+28.52375630173045j),(-4.593142545899067+64.40450210578918j),(-7.663844537743426+1.6178506236374197j),(-13.158277446457152-2.564022709214271j)
(13.562305898748946+9.853592013259156j),(-28.7811529493747+5.098309431783389j),(4.753288904374131+18.473833901000717j),(-8.7917960675004+20.15143294530123j)
(-0.5695811591238575+12.920671525986478j),(-7.985124339466856-22.728266272944786j),(-1.9015295337388518+23.914375065305585j),(-22.050441737106308+20.462246438564186j)
(33.84573477075738+42.806614836067226j),(48.75531742892836-7.996194694177749j),(-22.601542676399667+7.354785020834776j),(-28.635573302484218-8.670143894882091j)
(3.002775824459164+7.811335927838204j),(31.20506101476446-14.32396493109786j),(-31.290801721777616+9.22326816880585j),(-24.88772998977588+3.3020922037293268j)
(-2.4565579814883556+7.465591801919203j),(4.410369833938869-32.58698717717869j),(-28.852526957082226+26.19987007457568j),(-7.994082578383366+16.856382218739856j)
(2.4124361718800036+19.635093644146696j),(-1.397546307112516+15.475314877020523j),(-5.779534131522807-1.6650085408618711j),(-11.154680932749333-4.102614506009946j)
(14.62373324590354+10.827210809866635j),(19.401109066485724+38.08735098856664j),(-14.613751288464961-2.80843739157719j),(-18.682574199249714+1.5450810135747481j)
(0.4444558452242884+28.92316791864934j),(-57.5525055899722+38.13422870572369j),(2.698334048137159+0.9655744583385797j),(-1.603085984949825+1.531849143168941j)
(-4.299502052632188-40.8161906849721j),(-21.53440232630536-43.25023420969528j),(-16.40086302520656+7.480091037089707j),(-16.23563816240696+7.100402562380296j)
(-48.9563932533871+16.042272461018392j),(-87.44280019207599+32.98471753366309j),(1.1877578279061005+5.207633845873662j),(16.606636742290668-8.320855577805538j)
(58.29153654233809-35.349538748780475j),(105.97623794715616-41.45255670864295j),(-32.07836764957311+14.72091653132414j),(-76.97699609782777-7.555286468082958j)
(-37.10362938184097-11.825156326268587j),(4.906672762338562-22.374157446790228j),(-23.444319092887827+2.8270508086535244j),(-2.6952465138559045+22.08192829486503j)
(87.42847701343973-30.27549219516093j),(165.54040677630508+19.426849271290934j),(-48.150534115607584-10.814197313315338j),(-84.19572912890456+14.623996467143483j)
(-7.914439302747562+29.65153975471405j),(19.753540984138525+117.91992879942177j),(-23.949665965390487-21.10574009332289j),(-2.5272291440945684-24.909126981921737j)
(133.17348615177445-35.659131255588186j),(218.9921847795263-17.24474465927635j),(-46.86262487113296-7.501658531098867j),(-104.52847167804799+14.424181891456282j)
