(6294+0j),(7367+0j),(13949+0j),(15031+0j)
(104.90782457399311+35.21084215646988j),(138.39482248707475+36.66751362441031j),(-7.9371416193857485-7.680425549608181j),(-47.720172066477815-18.26071784637763j)
(38.32637743570993-46.934043111421246j),(58.84793131581428-57.32873989482006j),(0.3262282730471888+7.449410710980143j),(-7.797118862365931+24.098359575304936j)
(-10.622539307214042-20.05583905119752j),(-24.75184565406789-41.497753831294744j),(22.888704497092537+5.682554242585706j),(31.150301291543016+3.866764492793193j)
(-15.827179839362497+34.217420048811135j),(-23.009240645932785+42.69688821174833j),(24.43227365101949-6.080665263716838j),(34.24539920986857-18.94121119235769j)
(-1.3374961755702266+42.97113787199537j),(-10.731896163641036+44.75612075597042j),(6.737359123594548-14.285477409798816j),(9.922151654498634-16.89523302059355j)
(0.561880780114083+18.801958724858036j),(-2.431580394845284+20.419133542951577j),(21.966510444192753-2.7083770132305354j),(36.75144187192321-6.9995354607431395j)
(-12.510744208754552-19.218736501310516j),(-22.612694911385987-37.00173856764218j),(16.524971433206247+15.283736159898663j),(39.16304325870312+19.11620376730641j)
(-11.343344390237714-23.288285990062658j),(-19.23810508683573-5.729564642120174j),(29.87714447755365+4.570741940393209j),(33.95668465512864+18.754196520272984j)
(-6.8541019662498-1.0695693783129823j),(9.236067977499715-13.657818078439771j),(15.90983005625094+2.0081141588622717j),(16.8541019662498+15.600419938420197j)
(-4.60606683847749+9.606945857942124j),(-8.668900437479866+4.637278874891894j),(17.63562950492717+10.801511583684139j),(21.86231110183286+14.366820998133512j)
(-7.475607173991934+0.6587940619354136j),(-11.84584072697955-10.201812026080976j),(20.45421538513022+15.456879411069666j),(21.111799074195275+16.134659095385175j)
(-2.866817574659854-6.965561811355164j),(-23.34490209842979-12.496785952165501j),(9.802278508532513-14.64812480581853j),(15.787392809707926+17.039844825059912j)
(-8.71167352371636-3.681121524942636j),(-0.41703354256039127-4.229323777485838j),(-6.7790559622138336+17.552191680694463j),(22.9150955147553+31.96121931351864j)
(-6.283739234833324-15.55038875994165j),(19.59023368547405-24.982068774443718j),(2.9069475824484474+30.576849474435598j),(0.13210804094690687+26.50019514376929j)
(13.499999999999998-32.04293994002423j),(24.500000000000004-9.526279441628827j),(10.999999999999993+27.712812921102035j),(8.499999999999996+42.43524478543749j)
(10.843098050149528-10.147403346668643j),(21.79847616585128-23.76967704370101j),(13.069222410001107+26.66263360946548j),(22.788072579368336+36.34068538806217j)
(8.781829361897636+12.770570967700507j),(-8.126173664947189+1.7750222490976952j),(16.104069916233836+36.72250298927976j),(12.527471236962697+38.60511605225422j)
(-0.14589803375019983+22.996869816237492j),(4.7639320225003985+17.845559821318123j),(27.090169943749288+22.270327288232135j),(10.145898033749972+38.556800927267574j)
(-8.550427696582888-0.8683003061574093j),(-1.700513606743756+4.915856752284344j),(11.574482590786484+49.2656073603629j),(21.182926448976417+73.90184867483735j)
(4.443563014047728+5.606951156246492j),(10.400796601120902-14.138079767545353j),(19.12701137147826+90.03889427731588j),(17.715537243668518+106.60626414797319j)
(9.427476101759812-29.520850541835436j),(3.528328147342963-60.686289663960586j),(11.842506550182206+133.56292790631474j),(30.31086402682584+192.06430778265113j)
(-0.6564133542709265-94.86567230122488j),(7.318138531171004-63.78515806091485j),(8.446641862172953+415.4655003455923j),(7.994690909938511+542.9724264548403j)
(-0.6564133542709305+94.86567230122489j),(7.318138531171015+63.78515806091486j),(8.44664186217292-415.4655003455923j),(7.994690909938479-542.9724264548402j)
(9.427476101759812+29.520850541835443j),(3.5283281473429664+60.68628966396059j),(11.8425065501822-133.56292790631477j),(30.310864026825847-192.06430778265116j)
(4.443563014047717-5.606951156246494j),(10.400796601120895+14.138079767545356j),(19.127011371478286-90.03889427731585j),(17.715537243668507-106.60626414797318j)
(-8.550427696582894+0.868300306157411j),(-1.700513606743769-4.915856752284345j),(11.574482590786467-49.26560736036289j),(21.182926448976414-73.90184867483737j)
(-0.14589803375019983-22.996869816237492j),(4.7639320225003985-17.845559821318123j),(27.090169943749288-22.270327288232135j),(10.145898033749972-38.556800927267574j)
(8.78182936189763-12.770570967700507j),(-8.12617366494718-1.775022249097698j),(16.10406991623383-36.72250298927977j),(12.527471236962697-38.60511605225422j)
(10.84309805014953+10.147403346668632j),(21.798476165851284+23.769677043701005j),(13.069222410001132-26.66263360946548j),(22.788072579368322-36.34068538806217j)
(13.5+32.042939940024226j),(24.5+9.526279441628823j),(10.999999999999998-27.71281292110202j),(8.499999999999993-42.435244785437504j)
(-6.283739234833314+15.550388759941654j),(19.590233685474058+24.982068774443704j),(2.9069475824484297-30.576849474435562j),(0.13210804094688378-26.500195143769247j)
(-8.711673523716371+3.6811215249426326j),(-0.41703354256039926+4.229323777485838j),(-6.779055962213791-17.552191680694477j),(22.91509551475533-31.961219313518654j)
(-2.866817574659851+6.965561811355167j),(-23.3449020984298+12.49678595216551j),(9.80227850853252+14.648124805818547j),(15.787392809707924-17.039844825059944j)
(-7.4756071739919285-0.6587940619354127j),(-11.845840726979553+10.20181202608098j),(20.454215385130208-15.456879411069679j),(21.111799074195282-16.134659095385153j)
(-4.606066838477503-9.606945857942137j),(-8.66890043747987-4.637278874891898j),(17.63562950492715-10.801511583684146j),(21.862311101832834-14.366820998133537j)
(-6.8541019662498+1.0695693783129823j),(9.236067977499715+13.657818078439771j),(15.90983005625094-2.0081141588622717j),(16.8541019662498-15.600419938420197j)
(-11.343344390237702+23.288285990062676j),(-19.23810508683574+5.729564642120174j),(29.877144477553653-4.570741940393206j),(33.95668465512862-18.75419652027297j)
(-12.51074420875455+19.21873650131052j),(-22.612694911385983+37.00173856764218j),(16.524971433206225-15.283736159898664j),(39.16304325870311-19.11620376730643j)
(0.5618807801140822-18.801958724858032j),(-2.431580394845282-20.419133542951577j),(21.966510444192746+2.7083770132305283j),(36.75144187192323+6.999535460743157j)
(-1.3374961755702381-42.97113787199535j),(-10.731896163641037-44.756120755970414j),(6.737359123594535+14.285477409798816j),(9.922151654498643+16.895233020593523j)
(-15.8271798393625-34.217420048811135j),(-23.00924064593279-42.69688821174833j),(24.432273651019486+6.080665263716817j),(34.245399209868594+18.941211192357642j)
(-10.622539307214042+20.055839051197516j),(-24.75184565406789+41.497753831294744j),(22.888704497092533-5.682554242585708j),(31.15030129154302-3.8667644927931946j)
(38.326377435709915+46.934043111421246j),(58.84793131581428+57.32873989482006j),(0.3262282730471924-7.449410710980125j),(-7.797118862365917-24.0983595753049j)
(104.90782457399312-35.21084215646988j),(138.39482248707475-36.66751362441031j),(-7.937141619385738+7.68042554960817j),(-47.720172066477815+18.26071784637761j)
