(58582+0j),(68673+0j),(95458+0j),(98940+0j)
(-155.7115900246161+16.218304295985185j),(-252.81221992993244+63.54493464144037j),(120.29696275151036-596.5100222342821j),(155.17891778851765-647.4583401782829j)
(12.070006931443528-16.072593511791965j),(-11.631909123121687-20.236416051628197j),(36.49148454749196-240.77765249887352j),(63.204057039591575-236.37326927232843j)
(20.046604601306484-12.986354561255425j),(12.716366070475967+25.565662981272823j),(-12.966012328355452-131.9071595459754j),(-54.13038332318526-159.7537674079657j)
(-27.021665898584807+1.1958051701084704j),(12.983017652359912-1.372973242145087j),(-30.102530767816503-134.66760021407444j),(9.578523318350221-168.88304551621752j)
(15.941572201473205-17.59163451940812j),(28.835444336277796-24.200698423581386j),(21.351935301341733-65.34516477217747j),(13.93963288536936-88.7432341766854j)
(13.428103622039059-10.690743626002924j),(2.7335374482807735-2.69443320987963j),(27.473317828502267-78.0012046149973j),(40.33276105853152-73.81530313739312j)
(6.614392295595023+1.3052082985221416j),(5.359009349582377-23.6281734975751j),(14.224146504472435-49.02384123160543j),(0.6426906494732378-67.37754212358458j)
(3.878540588240439-7.877689793576357j),(-8.866250634964068-9.879207391611473j),(-2.266563090600375-80.81170498707559j),(8.534669927276209-73.81345320130526j)
(-9.488666100449555+0.5694741643525245j),(10.812029753724133-8.52695539448845j),(16.100502087004674-89.70819318275755j),(28.093785371988865-68.20270461850019j)
(2.160125768133563-16.198924880894484j),(18.836662018865372+7.104843576080416j),(14.474993227145957-40.846128766035775j),(27.34128582882734-51.61628622091266j)
(-6.343619497775276+13.928461176195317j),(14.284367858716628+17.053630528877285j),(14.339344514574975-54.75283357729762j),(13.79601615263-10.00409695710242j)
(-5.657903224805267+13.130589523339584j),(8.020592058082272-16.893274484233256j),(3.599358673435134-80.83269406804926j),(4.193084157402211-45.226379254369405j)
(-9.093689739619638+7.249431172251265j),(9.982014994433907-10.829006926993177j),(14.306102435079646-74.95398309171544j),(-8.666199720138458-52.243153248524386j)
(-3.8852662306566756-2.449123384146622j),(-11.33085413596132-2.9092400455115017j),(-6.737654745870398-37.119076504208586j),(25.445935442830535-49.67436738613368j)
(-15.154981588724496+3.0068890948970886j),(-15.431478786079982+3.8114077018441783j),(-32.83298719667003-50.317429410147014j),(-2.0062697658922257-37.22049965802932j)
(27.904361519227983-8.767416955317682j),(8.165676594502312-0.5678720990511836j),(5.141944096354825-42.77121980941469j),(13.301092726034517-38.27930687977481j)
(6.8152706579412365+0.5316236260512257j),(0.08029299308173155+13.61780530915287j),(1.7774374063452605-43.143609584374474j),(-31.811260928880284-33.318880019549475j)
(12.172768904358895-11.839396427774474j),(-10.52917660880071-11.92310563260441j),(-18.603238182200382-39.33043672479627j),(-13.943099297418001-40.06977849322817j)
(18.69661019977668-11.433695125218446j),(4.869175270936744-9.356443020293675j),(27.69547604738171-42.48539993756434j),(22.506179458051207-12.171398879791834j)
(-23.373781080182365-2.9450133161592205j),(-13.626656444602526+5.6393897910353665j),(-4.937160393133318-44.09898956053305j),(5.356747557410468-42.65385377938834j)
(-8.029384054821428+9.190539314203788j),(2.719523523836414-20.837153046106j),(14.964757354613509-13.502458561825886j),(-9.803951403937457-30.232111403425346j)
(-1.9709598153520451+1.4223689909197956j),(-28.750672947392623+4.950709724521313j),(-3.5993433583675944-21.47166663027011j),(14.93415353230806-59.51887002473674j)
(-9.053530807054667+25.107706291270254j),(-9.28487351985757-0.5978336229285199j),(-14.973170631657771-24.024401531181297j),(-14.303818313057452-17.854653250353806j)
(7.4783650203808065+9.66778480473134j),(-5.189053100140882-6.991845609788812j),(13.168390991831984-21.876306011707292j),(17.012605377636646-5.40245423454795j)
(2.1557458389088326-4.7303225566467155j),(-13.206567784869616-6.52295268970242j),(23.351549908587614-16.765212668626816j),(2.8171828721598455-15.433423748273139j)
(8.303847577293368+7.330127018922194j),(45.078838324886476+12.49038105676658j),(-9.99038105676658+5.2320508075688785j),(-0.17949192431123429-26.454482671904337j)
(-13.465596995304981-19.403300504389478j),(22.66080226248668-17.0315841961709j),(-6.12318948360893-19.731837742872294j),(22.734564207364052-30.757508547690044j)
(-6.575484238366245+15.425190258771098j),(-13.287447156336206-5.366739724642439j),(-12.673770910552001-28.20649419325649j),(25.68529967725213-26.018865292749147j)
(-21.292509489154043+13.537949629857405j),(2.0255929809812248+13.630518991531556j),(-3.9234526497357525-17.41651821347017j),(20.486611119814594+1.3320767619423464j)
(11.586085635659748+13.828121829609442j),(26.148573678168248-13.758818945514628j),(11.020116282710191-20.30375952028216j),(-12.99990709326258-28.976219309064966j)
(-3.728213015987377+20.686687806392516j),(7.575333115104527+14.610230848502503j),(-11.202019508906833+13.636719800627457j),(18.4720346808644-29.3908418091752j)
(9.843198973041346+18.036574520881157j),(14.98871015574661-17.51568502313399j),(-2.6872716589033865-44.188787011556286j),(8.813817559198416-10.279571921157945j)
(30.86341636888296+5.323536640568844j),(6.991980885000866+11.302895271016983j),(6.04818643732024-7.424888251280592j),(1.5167660863036643-27.25836637914432j)
(-26.433014975037306-14.03652033382603j),(-2.0580199534087438-6.848861608520442j),(15.311591297248416-36.42466448889469j),(8.26985264956081+0.6840574978198859j)
(18.728112280815207-25.161526957195928j),(11.058398753709865-24.244800227021685j),(22.79097177640066-14.088980376635142j),(-0.42288799412906464-6.1484343772998145j)
(-4.486848430340032-2.620757969207774j),(-10.291166117532413+2.4250327128927784j),(1.4406012493096654+1.781948618951752j),(4.906216731974226+1.0720918800213504j)
(-15.047225274327669-14.132791307183272j),(2.5401397500216323-22.920719414524484j),(-2.4791493448192883-23.260731054007515j),(44.78575278660598-3.8375064727137165j)
(7.196253076901083+5.5716245963225335j),(-28.018997005506563+16.933150921691485j),(17.000615244058793-12.824970444166594j),(15.685010591273555-22.178640440582754j)
