(97907+0j),(114266+0j),(159128+0j),(165311+0j)
(138.86389413026012-732.8698945046373j),(162.55669237512404-948.5955697988278j),(49.32627783889348-160.0741106683778j),(13.730993351046688+11.717117869217287j)
(-77.40824500790113-345.2236922090681j),(-78.15051411559364-425.0007679317618j),(209.79405161882497-215.74929323996702j),(228.06993168863883-144.8365367268109j)
(-5.500168390470783-260.87553953286977j),(24.907154033491157-340.7164631462208j),(-5.34530051409323-141.4499888792506j),(24.798417640309015-26.33820270225096j)
(-6.585554347262248-153.43198717939907j),(14.76876619995141-209.37519619449967j),(-30.298015666215743-127.76758166906589j),(-36.95573340845321-118.80029773624868j)
(28.58512655443454-161.7402098095454j),(1.931411121621023-170.399378938746j),(-26.92360142327983-113.7965772227578j),(-38.713183929239875-69.85885887032623j)
(49.3443522397065-169.41073658513807j),(3.7476559170638932-168.57448146055157j),(16.74521974999283-36.02173139114791j),(37.4635296813694+18.896050720362314j)
(23.884951267391884-108.12809340538537j),(19.203145667690848-133.22967513322487j),(7.900950428589913-34.06654171882036j),(-13.24492347482597-35.28871284177986j)
(20.724132143597217-84.66165424279491j),(25.580626152526293-109.73283018994847j),(-32.39808025567163-8.757257830044574j),(-38.83705856803135-8.98889114672401j)
(23.251832284714066-50.96077549368636j),(39.796184759131044-108.18789467267453j),(-56.4939050941377-91.35754105764471j),(2.5784787623149965-53.31704520973747j)
(11.612717272141019-91.33430892163493j),(-6.802919391705855-132.4542286523427j),(-7.586523720175393-4.117725915594665j),(3.0049717312426374+16.595818653314442j)
(32.304696553430276-65.63965867889866j),(45.060228364133046-83.12295964036052j),(-73.49187189369071-19.9450585053984j),(-58.79202447677458-89.00003404133022j)
(5.436002223724092-50.99589598253566j),(31.721574292881854-51.50413380500217j),(13.786590829064163-64.22006037697273j),(-37.05253741761788-29.03762624342241j)
(24.445004009825407-68.98482825793629j),(25.085544686596446-78.3394255802757j),(24.72948810312497-64.35655468963355j),(13.355636356404654-24.401982306483845j)
(14.949509085477516-31.670708990242076j),(14.203981530772644-98.12603965450046j),(-25.06625298527669+9.15284050301301j),(-36.88045178088244+14.148518638440294j)
(14.260783678501788-36.81183438904452j),(-29.672183962824505-79.81277304397747j),(7.630111438200682+12.760467133822345j),(18.51524636336878+6.058754476468552j)
(-28.576182508023976-29.090449749453697j),(8.652886001641036-9.291942338177565j),(-34.63003654835484-75.52668596055163j),(-46.99469117587796-25.17743254041959j)
(34.464194288554815-37.67250286479698j),(22.491942592349574-56.259708212841225j),(-44.42559543669138-44.436283454793916j),(-30.833007449862954+1.0127553621474052j)
(5.557289938952648-74.95021455112152j),(-39.751945993394905-71.45762037797144j),(-20.44419922764115-38.11653700922659j),(-10.99703217755178+27.213901538372763j)
(-18.78599647904196-32.365567686263134j),(6.822152430910325-25.36876124721879j),(-38.051084502994925-52.54368504672963j),(8.618751979769257-12.123505138910044j)
(34.1309048695356+9.91872572522836j),(16.828732350702385+17.589453546564087j),(32.35543319707583-1.8759387846445783j),(41.55566676758131-17.233340826216352j)
(-3.0559749149468605-14.948169964302597j),(7.437977324371499-54.68044430351139j),(13.219430352622435+1.651471245322547j),(9.210401318772952-10.590856796576468j)
(3.010417086695604-26.199219404155322j),(9.581174450127437+15.547287473634192j),(-6.524159429470682-75.88133161252877j),(17.963021400044074-32.17462748527152j)
(34.40836408252385-7.851580175146722j),(24.848182335726413-1.589181209280646j),(-13.973679849627224-31.99472260982853j),(-4.134079846226035-54.75935871967101j)
(3.8501238357343937-49.17680357194093j),(38.039371061540805-28.087287612546987j),(-26.18837803529277-31.36883565324044j),(-27.34386378699037+20.636941990666j)
(16.061005407107565-12.059051558645699j),(40.30809144263128-61.683982037694314j),(-16.456606721780133-38.911052361073004j),(-48.57085649289553-4.800054508033j)
(28.274974262977004-6.186078402933013j),(11.837504019099597-40.6115735296432j),(14.82359171118011-15.133792511013848j),(12.346220683562883-26.10978842099285j)
(43.82014697768852-48.626424118037235j),(9.234065187849826-10.575719759715895j),(5.196547658817742-19.233987121986043j),(8.867058698540395+1.8660452094534419j)
(47.13322808018343-30.76975516997902j),(6.469927824211387-21.65447031581491j),(-5.101180402717038+3.249049190179819j),(-3.3102316277998156-47.98710932435718j)
(-6.653989498632418-27.389900892167475j),(-12.392062924734681-54.608343221521906j),(-0.780448601569045-2.7876126324109407j),(-9.226446719120641+0.1127803924930122j)
(34.42659749284826-7.776169612234639j),(45.67641194489063-16.944486005440147j),(-8.400495951545048-27.119277399613765j),(13.324843233205659-48.681785597451125j)
(6.769764225927037+27.080770437764258j),(14.121435597908176-20.79147503231873j),(34.34037249423+25.770169235654514j),(34.996481472326124+34.09923531512706j)
(-9.75336831079403-7.141677205224122j),(-16.18125374760575-8.924148808652868j),(-26.142344242938634+0.6686201272342935j),(13.83425405633534-7.103869426915995j)
(-12.644056008763606+2.242025441253416j),(-45.2334421033894-11.449227336365379j),(-45.414561718778614-53.40280996764569j),(-1.373103953202424+3.0257668548482606j)
(7.778725036493409-37.31873668286272j),(2.1877411993859717-16.02267809491248j),(25.766494475576383+17.461530953990795j),(11.413401119005513-24.817173510194174j)
(-7.793370468127122-21.352972403572025j),(34.544347420604026-13.198670827748302j),(-4.069673849233906-54.75076876570532j),(17.93292579341302+10.031984442115398j)
(-16.746027878129063-31.24513164103491j),(2.922968982372918-6.4037115935109865j),(-31.33578287063083-24.974019845207792j),(14.954112861358393-25.688916998670045j)
(-5.29513630907687+0.4995504417528309j),(10.443516994318683+11.271420296826916j),(-49.473171962650866+0.8698575092248255j),(9.617475506847866+20.875880762653992j)
(-20.794318542591014-19.45410101139134j),(10.307329807417474+7.271144172378545j),(30.73699488888403+27.06777523709328j),(2.24270302792869-21.176142006350062j)
(-2.148110617489511-7.715961266490114j),(21.533563232387525-11.577307111593438j),(20.877594229977397-14.585633991622363j),(-1.5581660702313371-42.61804347487906j)
(1.9569818493473576-0.7050396884155865j),(-4.712300941452668-39.1744500709458j),(-31.090414504643377-53.84377651889033j),(-27.94296971775293+0.49144128439037527j)
(11.448983113020955-14.472830696447446j),(4.550238629991833-5.884790226476538j),(-0.07488871050004065+19.885455237026402j),(-24.04567126366242-11.198711481633321j)
(3.2838343653357533-22.871695882550476j),(11.11198555880574-29.546878902142367j),(-3.1626431841268445-24.93250795244809j),(-35.873441119550364-15.172522952564744j)
(-13.546719756224624-45.581113101268144j),(17.50217996546619-39.09819566926863j),(-8.048600925366841-43.968448334158126j),(-45.66044912262869-6.395053153930149j)
(40.19126862121854+5.672738619197329j),(-25.953901000208283+8.358210806228424j),(26.435296474592636+22.41922371296177j),(-10.170321740116787-8.126724906113811j)
(-6.606749198729353-19.590476959190845j),(12.91177113648925-7.884684862701686j),(0.21739884596288128+44.99690596604203j),(-16.846313514393945-35.10916466313388j)
(26.080482450722457+3.3366846936747443j),(17.148725402809177-23.87862100911688j),(23.142348563003054+18.752935266981652j),(12.676601304490461-9.763472198488186j)
(-7.338607841614135+14.366878562281837j),(26.53810276291071-2.4707106878709117j),(6.890242323978615-17.681507100803714j),(17.31301128993583-30.575948917010376j)
(24.68216733891586-10.351519228994034j),(-23.559517538651562+4.677966900677075j),(17.091319793184994-28.47049396317991j),(5.573918894540839+16.449167828608662j)
