(14875+0j),(17548+0j),(26930+0j),(28217+0j)
(18.811950151366034-5.924087221730386j),(2.2281893786819644+28.16666921598464j),(-24.509132033351634-18.70508543251414j),(-1.4434432329623963-31.175270060494398j)
(33.540859587419575+20.918913238116858j),(49.29861142487208+17.213208268979812j),(-25.878550624187223-68.13169127692596j),(-46.03662926893851-41.37086329697862j)
(-12.971235813129425+7.421486630222825j),(7.611338648008987-7.4203602364188j),(18.616294458061915+8.335220180541938j),(2.6346816398451844+6.348125822159694j)
(-17.13148909832512+32.62088267444546j),(0.5564342303334797-12.40743283269135j),(21.350760658343916-25.919327670337182j),(1.7490933784288245-22.8293072779362j)
(0.046920415895007395-7.111614958974694j),(-11.977724702797715-0.1803325176678916j),(-6.0990043860219245+12.244619483995368j),(4.780331390352389+5.212121683830486j)
(-12.017690864941954+2.787714595779798j),(-33.0071881971387+23.3704165623756j),(3.3403364161251066+12.906321863431035j),(-2.565301571431089-2.8921096628173792j)
(3.9877085299672164-9.514891241224547j),(10.005098690680208-11.38042692023827j),(-17.492674487451964-19.153320276186157j),(0.8157225717705938-2.6957890192489273j)
(-18.584127543631894+8.004650028047259j),(21.498286646996576+6.715915493450375j),(17.149278545195557+22.95596017695118j),(15.995832530485131+2.5402913794806725j)
(4.274990173376901+21.6611242604274j),(1.9057457313621278+2.813905191437999j),(-2.291930671719083-2.308207028467768j),(-0.5410555746022361-13.539060801792568j)
(2.430306286687255-4.493148774963235j),(-8.311461391740501-21.593872071801336j),(13.649995048199663-15.627953936828224j),(7.200262642592384-0.865246833493279j)
(-0.8072874189705417-4.730557281533638j),(-26.108298189185966+17.571605006433785j),(-9.07093112422165+11.738913751954069j),(0.8780186077720924-12.583814270457394j)
(-17.649736078041542-23.19940962849254j),(6.5761786550619945+7.134867658905053j),(-11.92767197827743-28.931270795111647j),(-11.565773774587342-3.0094824433819314j)
(-4.680048772098216+4.660969209053794j),(29.148336134811487+10.633932451102126j),(-0.1957359814562043+2.2085459191001675j),(8.891794938775703+5.218698838396884j)
(7.1828530484906254+17.912176790511236j),(-15.25470518261048+4.1840347569907905j),(-30.064253749963825+1.1624969668474856j),(1.9809706792074415-1.418060542581954j)
(18.008375120019203+9.396963250748868j),(-7.592147218070527-34.329184114298485j),(4.3662523663499675+6.452886463982285j),(7.309856317043232+8.427615329084816j)
(-1.6613736902622804-9.807815516044382j),(6.659804462007742+15.08340774298518j),(2.879093636604466+1.7196790172007854j),(5.214923099455518-8.364074710899182j)
(-14.448961732105602-12.48818629518753j),(-10.024673980520907+22.445951321959832j),(-4.907392289788139-12.955543997646583j),(-10.359192202990815-8.64356184456201j)
(-2.788479276379385+3.27405691193474j),(11.795193238743327-6.791180224002472j),(26.69650005311205+17.986634999177664j),(9.600876358866007+7.079824007132062j)
(5.423153465400974-10.070852134959889j),(2.823352611500196-1.6366699791699553j),(2.2944207503659335+5.1976594319433005j),(-3.1638724497787045+3.5163867911897517j)
(16.11433375555862-5.314786121576659j),(12.673095883248834-20.40718465222482j),(15.45847549366249-15.566574198438262j),(8.247871746165856+9.319447643410875j)
(16.296571320508807-9.516977119115651j),(-15.247297980572654+19.567309238061718j),(14.61797922195014+13.368824555376364j),(14.992112638712094-10.90894197856327j)
(-0.829733802836019-1.2470178855356255j),(-17.419015519206162+5.994557979912985j),(-2.941927345426123-32.620065414829035j),(3.22192050204357-21.317354683537705j)
(-7.000000000000002+0j),(22-10j),(4-22j),(-7.000000000000002-6.000000000000001j)
(-22.34850791021711+13.261818682595143j),(1.7700453816564732-3.806458998582035j),(-2.5236471497271395+7.756650271819741j),(-0.4332665358745089-11.90123795622777j)
(1.4471516591182279+15.866452711069314j),(1.203994634598601-13.630222317556846j),(12.716565189119136-9.86127116930197j),(-4.446091982185582+2.659605612551962j)
(20.745065209466386-5.743406650735167j),(-11.74157509868914+22.768502501882626j),(14.441721935633952+4.318933083805783j),(9.568162879687494-2.558915184172813j)
(-3.2951843240443903-14.926998209004728j),(-14.318837020907228+2.215693875808242j),(-27.12070924293424-13.454481829161978j),(-7.705767320085663-9.5290622247067j)
(-3.5663462852851353-1.598380113077472j),(41.53211484663984-15.666097706550778j),(11.514503370102375-10.959990557837097j),(-9.031428162704742+3.877477635431317j)
(-15.104146496359771+16.782539443433176j),(-20.96817688439322+12.205204172876424j),(-11.140172609662198+2.353062375043679j),(15.870437477087185-4.500788955632187j)
