167.0,218.0,281.0,297.0,0
176.0,203.0,313.0,327.0,1
167.0,198.0,281.0,295.0,2
176.0,203.0,312.0,330.0,3
166.0,198.0,283.0,294.0,4
176.0,202.0,309.0,329.0,5
167.0,195.0,282.0,297.0,6
175.0,202.0,313.0,329.0,7
168.0,198.0,284.0,297.0,8
176.0,203.0,310.0,329.0,9
166.0,197.0,283.0,295.0,10
192.0,193.0,314.0,329.0,11
166.0,195.0,284.0,294.0,12
175.0,204.0,310.0,329.0,13
167.0,197.0,285.0,299.0,14
176.0,202.0,311.0,327.0,15
166.0,197.0,283.0,295.0,16
176.0,204.0,310.0,328.0,17
166.0,197.0,285.0,297.0,18
176.0,201.0,312.0,329.0,19
167.0,199.0,282.0,298.0,20
176.0,203.0,311.0,328.0,21
166.0,190.0,272.0,295.0,22
175.0,202.0,313.0,326.0,23
167.0,198.0,281.0,298.0,24
176.0,204.0,313.0,327.0,25
168.0,198.0,284.0,296.0,26
174.0,198.0,293.0,325.0,27
165.0,198.0,282.0,303.0,28
176.0,201.0,308.0,326.0,29
163.0,197.0,281.0,295.0,30
176.0,203.0,311.0,327.0,31
166.0,197.0,284.0,295.0,32
176.0,203.0,313.0,330.0,33
166.0,195.0,281.0,297.0,34
175.0,203.0,310.0,327.0,35
167.0,198.0,283.0,294.0,36
176.0,203.0,310.0,326.0,37
167.0,194.0,285.0,293.0,38
176.0,202.0,311.0,329.0,39
165.0,195.0,282.0,297.0,40
182.0,207.0,307.0,328.0,41
167.0,197.0,282.0,295.0,42
176.0,201.0,311.0,327.0,43
165.0,197.0,281.0,293.0,44
174.0,201.0,311.0,328.0,45
165.0,198.0,282.0,295.0,46
176.0,201.0,313.0,326.0,47
168.0,198.0,282.0,295.0,48
175.0,198.0,309.0,324.0,49
166.0,196.0,283.0,294.0,50
175.0,202.0,310.0,328.0,51
166.0,196.0,286.0,293.0,52
176.0,203.0,310.0,332.0,53
166.0,196.0,282.0,294.0,54
176.0,202.0,311.0,329.0,55
166.0,197.0,282.0,295.0,56
175.0,203.0,311.0,327.0,57
167.0,195.0,281.0,295.0,58
177.0,202.0,311.0,327.0,59
165.0,197.0,282.0,295.0,60
175.0,203.0,314.0,328.0,61
170.0,181.0,282.0,293.0,62
176.0,203.0,311.0,327.0,63
165.0,197.0,283.0,294.0,64
176.0,203.0,311.0,329.0,65
166.0,197.0,282.0,294.0,66
175.0,203.0,311.0,329.0,67
166.0,195.0,279.0,294.0,68
175.0,202.0,311.0,328.0,69
167.0,195.0,281.0,297.0,70
174.0,203.0,311.0,330.0,71
167.0,196.0,279.0,294.0,72
191.0,201.0,310.0,327.0,73
166.0,196.0,281.0,294.0,74
175.0,202.0,310.0,325.0,75
166.0,195.0,284.0,293.0,76
176.0,201.0,310.0,328.0,77
167.0,195.0,282.0,293.0,78
174.0,203.0,313.0,331.0,79
165.0,194.0,278.0,293.0,80
175.0,201.0,310.0,327.0,81
166.0,194.0,281.0,295.0,82
176.0,202.0,311.0,329.0,83
165.0,183.0,280.0,293.0,84
176.0,202.0,311.0,330.0,85
165.0,195.0,280.0,293.0,86
176.0,201.0,310.0,326.0,87
168.0,195.0,282.0,297.0,88
155.0,203.0,313.0,325.0,89
166.0,195.0,282.0,295.0,90
176.0,202.0,309.0,327.0,91
166.0,196.0,281.0,297.0,92
175.0,201.0,314.0,326.0,93
167.0,194.0,279.0,295.0,94
176.0,202.0,310.0,326.0,95
165.0,196.0,281.0,294.0,96
175.0,202.0,311.0,325.0,97
166.0,195.0,282.0,293.0,98
174.0,201.0,311.0,329.0,99
161.0,195.0,282.0,294.0,100
175.0,202.0,309.0,328.0,101
163.0,195.0,287.0,291.0,102
174.0,199.0,310.0,325.0,103
165.0,196.0,281.0,294.0,104
175.0,203.0,309.0,327.0,105
167.0,194.0,281.0,293.0,106
176.0,203.0,308.0,324.0,107
163.0,195.0,281.0,294.0,108
175.0,202.0,312.0,326.0,109
167.0,196.0,282.0,295.0,110
174.0,201.0,305.0,323.0,111
166.0,195.0,282.0,294.0,112
176.0,201.0,310.0,326.0,113
165.0,196.0,279.0,294.0,114
175.0,199.0,311.0,328.0,115
165.0,197.0,281.0,294.0,116
175.0,201.0,309.0,326.0,117
166.0,194.0,281.0,293.0,118
175.0,202.0,310.0,325.0,119
166.0,195.0,283.0,295.0,120
170.0,202.0,309.0,326.0,121
166.0,197.0,283.0,293.0,122
174.0,199.0,309.0,326.0,123
164.0,195.0,282.0,293.0,124
176.0,201.0,311.0,329.0,125
166.0,194.0,281.0,294.0,126
176.0,202.0,307.0,328.0,127
165.0,195.0,283.0,297.0,128
174.0,201.0,309.0,326.0,129
166.0,194.0,281.0,295.0,130
174.0,202.0,310.0,330.0,131
165.0,176.0,284.0,293.0,132
173.0,199.0,307.0,324.0,133
166.0,195.0,281.0,294.0,134
175.0,201.0,311.0,327.0,135
164.0,197.0,283.0,295.0,136
175.0,199.0,311.0,327.0,137
