(7507+0j),(15073+0j),(64657+0j),(68565+0j)
(-46.75513863390146-163.33115687516124j),(-82.95222307582141-34.86896576763031j),(11.340501954503594-67.01706107202703j),(-149.92492255447308-153.699604286316j)
(-93.23122772906274-64.74421501602781j),(-47.57665627073914+24.671471558686452j),(-7.136737090680782+29.635609871207393j),(-110.76923773531445+61.493922136933804j)
(33.11282403120796-46.47729105547505j),(-82.5116047179699-50.93033316691326j),(-43.42904098941813+45.73767751035432j),(-99.71861218444576+205.50455176716696j)
(10.525989075214877-20.674384581003874j),(18.851678007730264-80.12349274889131j),(-100.01427005608271-96.37817147226977j),(-376.0599186732585+90.48716180146323j)
(-20.674593908282-16.202891274720763j),(19.378862359991267-24.18018255999284j),(29.018351675493577+65.95639460482141j),(58.83152398068836+19.314140558344064j)
(-23.537931085484544-65.46527536534667j),(-41.88031111885342-21.742481014947387j),(17.169248194205267+69.48975881723808j),(181.53515180997226+30.916806726856635j)
(-81.53382895676305-35.460672445028536j),(-51.74756076891799+20.00010820241559j),(117.35717482383916+81.20459373676242j),(217.89460096410585+25.55474104236582j)
(-20.945090758141436+12.154745559926848j),(83.76141424759827+14.664579860174722j),(-22.065979186548283-12.238540127950273j),(-24.858659715274257+180.3304014981935j)
(-76.82214905180867-31.13747947435438j),(-94.51468656059104-44.136444188158805j),(31.814172230604594+112.6552500177422j),(167.24377192637826-114.03706131229868j)
(-25.577734316290993+24.133947183828585j),(-74.0265870243407-7.554699216022023j),(116.95136933119561+110.85837580127563j),(188.06063176149868-218.33399661459475j)
(-31.414328505062613-71.77519455788664j),(17.973101407781648-22.23544466516509j),(212.55078351783686+314.3777995335853j),(-134.31026466759312-429.68955894804003j)
(-9.465613869643413+2.681107474524836j),(-5.277726520938938+77.39157250774447j),(-125.23163501272668-104.37138444855687j),(262.1411208154428+384.478630874386j)
(-3.3891575913298517+19.174845933773142j),(-38.82551265952405+6.271064495852034j),(-14.477439174209337-69.94891550972739j),(172.5014930502511-106.99335416247732j)
(-15.803884515501295-17.300760879857123j),(-13.882863552800245-44.04168825729951j),(49.77202173591286+47.50782644092208j),(230.95681393689847-10.754124457247883j)
