(5553+0j),(11473+0j),(47874+0j),(51066+0j)
(-4.0161637522513-120.4203801796429j),(17.097686293381116-177.06598898571184j),(-0.8382669839132291+27.339148590612652j),(-140.9847046783087-6.30060429458436j)
(39.21041582456527-68.48818925994594j),(-7.809424638165064-109.22408292992904j),(-11.217677820750698+35.11589442835299j),(-29.321702593128933+37.328236432226824j)
(33.5967851574969-52.135811192452714j),(-9.992653678470447-72.21557255596716j),(-69.18760462855762-86.30074135876224j),(-264.78023165774715+59.365010159445404j)
(-15.494074620382008-50.858606552439824j),(3.85291891383892-70.17030469157706j),(71.32703804426976-25.595782524133114j),(-34.00437225101392-109.10845148755698j)
(31.332450533047766-41.00599960563381j),(32.73301982232775-18.755252206014678j),(76.50147496301909-53.10454715300934j),(-27.467608707485397-91.37839281912616j)
(-4.3379995428396185-31.23181981741475j),(-10.630473064320185+8.96608879862518j),(-17.32645808010479-33.719637573896634j),(-49.30283921184068+176.39142610078645j)
(30.807147190863127-1.3082638867107779j),(38.7353617863568-3.035825981776334j),(23.42811762935503+9.44608335434117j),(-98.60909894064949-15.031967687903546j)
(-27.021725590389224-3.324201168865054j),(2.0588807880671993-83.15823785275921j),(226.41980565444646-45.19919675207066j),(-257.38646323553803+79.39398266230783j)
(63.543797962732256-14.173008815625092j),(13.447381217315646-24.432296613819624j),(-143.64312548291332+124.30051702270853j),(429.6644841758647-3.6365063159445015j)
(6.46492012983809-10.911580481948565j),(5.220432597160795-2.7572893359648383j),(-37.58370158217555+34.796621936095136j),(189.97159926317443-168.85349583569808j)
(-8.31370849898476+16.142135623730944j),(28.606601717798213+6.949747468305829j),(62.74873734152918+164.618795026618j),(433.9554108468271-573.5290039756342j)
(37.30496475506384-31.19493050859874j),(-24.79733644035862-2.9591205658727304j),(-108.39682218681159-9.4494283472417j),(-168.150849162562+526.7641977610051j)
(9.975710162853852+21.743649932501775j),(33.436969325438554+16.633779062371765j),(0.7848034281202132+9.768772994139887j),(-110.38931455402131+144.8331786673508j)
(9.770291903084711+28.43461030602156j),(42.92641281350264-34.35189086180475j),(62.76673427238585+23.38324074576113j),(-294.08306383653144-154.4811483573722j)
(16.14419238652439-11.347642912465247j),(27.026463213251887-9.09825617096061j),(-92.98844357465566-84.08499158771107j),(30.68719795440191+330.36950271066075j)
(19.857424755323223+24.4982693738664j),(5.664647538112149+12.392999181290133j),(-79.76598507324798-11.932530347704777j),(-50.7815744599784+245.85075756052188j)
(-12.560348073201194+18.563764115977627j),(2.0788405705073227+13.240998494459433j),(145.8311565618964-227.53755013555076j),(-605.0190432370749+480.7056178753875j)
(-28.349808074149777+8.260448682627809j),(-30.18432190573865-30.88251703913875j),(2.41689068131733-81.74738744763896j),(77.81704525316503+473.10641202713765j)
(24.663334963923823-16.046018366196563j),(3.760947776164386+39.340667723052505j),(-86.30111026946491-190.3680951496588j),(-69.1376929732055+898.790006218747j)
(-38.07654987349503+19.977707342214455j),(51.66793937139379-16.602727872430503j),(33.29426632664687+1122.8241340250402j),(625.2204087118837-6702.958668473848j)
(30.681365760121583-14.093132456773338j),(4.323206777922019+8.54555057070457j),(-40.239416991181116+176.75116843109203j),(268.8767428928489-696.383476723064j)
(-11-8.000000000000004j),(-23.999999999999993-43j),(-82.99999999999997+57j),(304-354j)
(8.867707815856527-4.604944742075627j),(-12.470625731785482-26.494731256094266j),(221.31304294256364+167.80267875291503j),(-425.31391072067095-864.3276738542477j)
(10.211864399221781-24.205792161744238j),(-18.616147973973057-26.408514322065663j),(-29.814363989986305+122.98486933482512j),(50.152626842866084-430.20941314188593j)
(14.929250938963971-4.348098698802067j),(18.337598728290068+23.937577429937356j),(-54.101396477689946+231.77620109544466j),(273.0149718136963-572.2891314142998j)
(20.091212078100835-9.19757827292205j),(26.13239207442343+5.5457085439074625j),(110.83988609285271+15.551373684528375j),(-542.5128528397311-202.64005212434563j)
(7.200593285816172+1.4943446960166433j),(-11.507214074901617-4.176901354413737j),(39.8586947433687+103.13761308545381j),(-223.16664387203326-522.3330631799905j)
(18.4323769093671-19.71090372774092j),(-9.269654350120149-25.74740989545107j),(-29.987625408645798+553.584144767262j),(-543.4118893527368-2084.1845369178664j)
(28.627010199126886+5.2115127656978615j),(5.637078966594682-11.65848777055767j),(-80.79984590601748-384.6431475449882j),(193.70385846471896+1281.0970618829556j)
(-1.2265063446233473+33.662834945722395j),(27.59730781173082-18.388401535695003j),(-33.88546125079208-106.71930868721962j),(242.73344342922616+591.5371720058386j)
(21.947993666407072+9.725390264180403j),(-8.407744114645233+25.641205767975173j),(-374.08972242871994-109.03968465808148j),(1198.3071340459883+850.4554717408438j)
(-21.608664880994127+19.76927297424535j),(-16.343508930165058-39.83783537213856j),(150.53272209897432-123.34785736413012j),(-490.1615618638266-63.11164437165931j)
(14.313708498984761+12.142135623730944j),(7.393398282201787+2.949747468305832j),(13.251262658470836-61.38120497338204j),(-193.9554108468269+30.47099602436583j)
(-3.0903088062820028+18.80701649704051j),(52.6336143121202-3.6872916924570482j),(-80.00537540849362+110.27278029129971j),(402.9029698902157-511.62163990833545j)
(6.653757672691267+0.19116674795601263j),(38.68302658855001-9.345230784006818j),(126.1180089173308-63.97882857123861j),(-274.62723251934676+105.7704962199715j)
(-26.166717170553902+15.831927668239931j),(-5.453867494753936+7.60212179838733j),(85.76314322454078-152.78292749553253j),(-186.65329794557073+154.83614104894605j)
(1.6046377409290007-17.627823365524577j),(-40.11015853568737+33.0469432803566j),(251.83256577281978+373.92256655901696j),(-892.3053995822695-1155.9217166303415j)
(-18.362318944759885-7.241435558180269j),(12.155590415219384-10.287689402363798j),(122.43312295024045+9.330757510643817j),(-728.6428395120727-77.54502726821553j)
(7.796997653217121+17.845677808207647j),(19.11478165586604+12.947383303404344j),(366.30801890519103-22.8944520902577j),(-1467.1036313688785-142.26134041011522j)
