(4253+0j),(9122+0j),(39306+0j),(41939+0j)
(25.657605464336875-55.99611561896191j),(20.534577447407546-27.482221179915282j),(-13.756353191803825+23.34362948803691j),(121.01711409704444-6.831871763529534j)
(-31.672365648421376-65.70467525995538j),(-21.976486744652096-63.44392380737456j),(48.58974885762681+12.6403431028603j),(213.6144559585609-0.8784718124088613j)
(36.612105391820684-43.52904065888838j),(-17.502228202645785-97.07624771645158j),(-68.25021069203214-33.335680708423396j),(-23.555189216287275+67.67721372260746j)
(20.12020423805123-28.16507275826443j),(17.583367611626215-28.83213863564184j),(-58.829686319302425-49.906611090558854j),(19.28717870455364+75.22762047625274j)
(-25.440661090597057-36.84933597002809j),(-10.69100259189911-7.508231212707013j),(50.76236643956556+71.94956974865607j),(197.956679165016-73.09701368785845j)
(26.49038105676658+5.169872981077806j),(-57.94486372867092-27.507041555161987j),(-5.981452722585473+23.533320996790792j),(127.10272542658169+45.96152422706632j)
(2.7608987475381497+6.275547297941886j),(-25.11331567673445-19.178366530860185j),(-130.76327837629793-176.08047829181226j),(400.3456910921925+527.4481699627213j)
(18.024099706496166-18.88073355611553j),(-12.028523192365636-16.06909010152124j),(-31.14657859336694+3.9674059258143757j),(236.8518001876156+122.93465043917513j)
(-6.384776310850237-43.97056274847714j),(15.707106781186546+16.74873734152916j),(-81.79898987322326+21.615223689149786j),(643.3366158202089+365.96403281817845j)
(-29.74526440286983+44.94936471631307j),(-18.973714794149288+47.91356944105412j),(11.388526763769107-64.3862336564082j),(-244.4817904937414-23.347117239316276j)
(-3.308067494538818+4.803972261863741j),(-25.570008705576747+10.32526765725735j),(21.34965393250217-99.16984118596463j),(-143.26623931861997+120.09658188140298j)
(-9-6.92820323027558j),(18.499999999999886-26.84678751731758j),(-82.50000000000001+75.34421012924616j),(393+81.40638795573733j)
(9.377682663554996+6.38228756659873j),(39.403545873296444-5.385652201941516j),(-36.83056783604771+4.866652085179346j),(177.6273874915567+178.09638812360393j)
(13.335219738800646-19.454929623559273j),(24.188940346288202+53.433415066683544j),(38.51427415554924-254.94024728402024j),(-89.68212748069277+887.108704696149j)
(17.45600613575221-7.29162215476863j),(-34.790628196318714-46.307424052610116j),(-64.89289302466796-137.4441615278878j),(305.9857629913081+870.6441962515048j)
(15.603845318078712-17.722164013195354j),(26.488911952934185-52.94470146911997j),(-271.1228821800384-783.3538380791543j),(1187.5177696532069+4684.092546577627j)
(18.012009677929242+18.074097693472112j),(24.44589459337903-13.837192005433508j),(112.4352713666263+325.82756582765836j),(-422.56965268131313-1958.9913508295053j)
(21+4.0000000000000036j),(15.000000000000002+12.999999999999998j),(93.99999999999997+158j),(-310.00000000000017-1125j)
(-33.42928687544125-21.892250182752804j),(-29.17350438437797-21.533701786824476j),(-157.56576074829474+119.86409681199137j),(464.52689267713623-290.40745708289654j)
(-2.7390079964576337-8.915601712873803j),(-0.39377103436377414-22.967400726107392j),(-76.99782438081266+102.03994262284809j),(273.8564603541811-519.726278013906j)
(-27.632920671992+14.048123807386975j),(15.05857738874982+11.764372717114373j),(162.08011711319347+48.650646686341695j),(-409.61306612863746-511.12596023272204j)
(-14.00247130341747+14.80870885800259j),(-8.86393269742868-18.84427979571433j),(-54.03290049713198+118.56971498640495j),(303.4569744812442-633.236582626309j)
(38.265198252380735+5.338132572281378j),(-29.322711004474666+36.5534231758285j),(-389.4053255454419+373.1485790856178j),(1477.9108862207331-1986.6057514469865j)
(-4-15.588457268119894j),(-17.5-18.186533479473212j),(112.5-14.722431864335457j),(-319-53.693575034635195j)
(11.467006852322523-16.32676534924478j),(30.19256992902273-30.867944323733724j),(83.22747162474701+132.52508211747093j),(3.8648814606656288-719.5674687454957j)
