(12673+0j),(21846+0j),(67966+0j),(71893+0j)
(-32.04695317654045-26.983618087125084j),(35.29425146638249+106.70829759891177j),(25.80625031343782+129.85324875626895j),(588.4420623128022+96.02330896413758j)
(10.448710661177984-10.957364812548093j),(-19.058928356157594-12.53698285530793j),(-50.31432799785853+49.04900301285498j),(68.5883424922813-16.33379041731075j)
(4.941459480918768+31.083483469799063j),(-110.3417948828245+99.1381142714686j),(-7.292739384134107+65.55449230169322j),(435.13358428978836+148.34325608354322j)
(19.46902942226825+49.54030689729692j),(81.50277644831249+51.01070110775754j),(80.3953850251246-88.2836163254391j),(245.94425520214827-361.28599166101804j)
(-5.853265104580777-42.23175673157055j),(9.673351973973332-40.79713813797811j),(-125.08476089032517-7.787275607850219j),(117.02990491022962+555.7719891302479j)
(-30.545166983763124-22.549952386398278j),(47.12450834342326+6.722661176942253j),(-40.79391725966161-94.47823245328469j),(133.38296283573618-208.82266446134457j)
(18.384470650615548+32.15423543023625j),(-46.684515223523526+1.4845335072768968j),(-8.767772128231663+51.55811199574414j),(255.9009075762442+267.96925851174046j)
(35.223332939017155+78.38994671266616j),(-20.684371226026997+68.18497273693319j),(-76.43598576035765-24.043425919416748j),(272.5842939103313-194.22824999412273j)
(13.861157076143641-28.231534999676942j),(-2.646627932956232-6.290271498657626j),(-81.85325512787233-23.300440496947733j),(-6.944645955103184+107.23503150077511j)
(-3.280425949152118-83.15013765503069j),(48.06607524075844+69.98952801603242j),(-48.54027895070931+52.611073649410145j),(655.1726718508762+33.27590639063351j)
(7.595040833338578-22.430829687956553j),(60.42602886310031-94.54817127336341j),(-273.46608860436453+33.57202947266484j),(383.5749522597097+270.56989132337264j)
(-34.93169868519897+63.29357321556599j),(-90.03507126770137-91.75572757177157j),(290.04927734628836+57.09444852072356j),(30.330201416117234+197.31417452051352j)
(3.1916770298348123+29.916131483025076j),(25.434568951551284-29.118831658430146j),(13.451038865183364-134.9272891363146j),(-326.6729675134926+216.58798092011887j)
(20.226488711424736-37.24479172932193j),(15.0994980443146+36.0811601706253j),(-1.5297739971460942-87.43838231985978j),(42.4798297604425+377.4653385588455j)
(15.82522863754914-25.548892669765657j),(7.3717682366188875+109.45934841429982j),(41.18717733830196-230.77516034702575j),(-256.905244605799+140.38295312604865j)
(-10.229856834164252-1.805241406678983j),(2.795346055019536-2.4461680896234306j),(-203.75158881593688-104.86355924024556j),(-136.5953086802092+1792.162312965609j)
(1.4261110372347385+0.2841590170090562j),(-9.840994433129806-142.4676372210989j),(118.26860003436022-12.352190452692128j),(-29.062276025294636-289.15759459362283j)
(-7.973746015679808-4.485309653248413j),(-0.0944156649247816-61.32787480072939j),(-25.848740722250568+46.73491173106686j),(133.83149437139718+319.3571153261432j)
