(11377+0j),(20537+0j),(61246+0j),(64832+0j)
(119.0653680214093-6.126619254425934j),(18.31406569927323-188.85744291554505j),(-63.14761752147005+71.45865987279221j),(42.76417011408067-14.39498984930026j)
(43.3360588623563-41.86139241753254j),(66.30272976871487-18.690605488362166j),(1.5317049524339268+0.5559852626862352j),(190.8463693193304-115.7600668704261j)
(108.50106915630977-35.89482316656285j),(-56.827320247143234-79.82788489248468j),(-22.933332751686976-12.951918465077116j),(76.04443769568297+97.51159319466554j)
(118.33804526077932-20.19402532172522j),(-40.48206173244908+85.45797105301057j),(-220.68304700333465+49.44903322389655j),(-127.45090772289862+426.37048174300946j)
(54.739263738828086-41.94533670879718j),(72.61855019075404-24.6576955633455j),(-62.61537194299864-4.13418284570465j),(16.12341438355306-83.00415768673834j)
(54.91132109420005+21.90922221664028j),(-72.16835730667572+51.391957698033266j),(-100.6349055062883-55.760346346477206j),(-50.02071732475633-64.30028417889625j)
(74.46736268358426+16.013401054952187j),(-118.99029668094997-41.68030598543313j),(20.611668865770618+41.78881449942951j),(290.72457138433856+21.943652103932692j)
(-2.33085566579782-15.402663535575588j),(33.10735488509699-7.062125516726802j),(-88.59780087419105+78.12417950341796j),(306.34071302737743+131.76890636447726j)
(10.968234952244984-7.928287403681555j),(99.02308942260265-11.365657788178527j),(-94.90656658534499-31.790426193620302j),(-15.515906650371107+19.006686958215298j)
(146.36981311389349-33.24502447947685j),(-68.16456146616517+38.63886620276719j),(-222.13838111428623-0.39839621172102113j),(341.1579831291448+47.30446433818548j)
(28.4318139850788+1.4492516635026131j),(97.98293410620262-34.285825242936625j),(272.9372827438484+14.15838569377717j),(-362.2815669405817-99.73827268077392j)
(129.34136910860036+59.53623186065384j),(-44.33574923907781-86.42662718377328j),(110.10757608819404-48.84014394087013j),(-129.03241716995763-52.86549004827589j)
(135.84107686173914-31.830116191202652j),(-106.76193172268465+100.94231678007446j),(-48.88295868255277-33.22184457382771j),(-126.90170327855546+410.1229714092116j)
(28.820754754154805-1.8407451256977208j),(-41.270460699710966-46.654969196236046j),(-73.96657442228526-5.6299899303256j),(-192.61350347421177+546.8917319788102j)
(-21.549142281086347-7.3690851571650136j),(36.973176866189306-62.654153299096635j),(172.8879352400104+76.9254148413059j),(-3.204203823853277-1123.8101512569604j)
(-5.2668412886837945-82.25318812493627j),(0.03934863166751512+75.48373792180695j),(76.20705550732517-46.86563278338869j),(-35.32762603399111-280.3553260630104j)
(56.95455731931821-87.24204103721078j),(-68.38961607738838+49.376435727023136j),(45.21804232594719+102.47380333849173j),(303.9501284280531-342.2679722308151j)
(62.31100329726257+64.12760892998374j),(21.406344774124364-8.227572040945482j),(-12.421511659728822+91.66645445744922j),(32.83610339789402-179.95339420333295j)
(89.71157191266269-31.363241581222503j),(22.882118034033255+34.975266254249284j),(138.962077969987-86.64261466565154j),(-570.1948263446426-244.9976437687161j)
(28.25882254726575+87.3054866768376j),(19.425862394924827+5.548964640440033j),(75.32387711080048-4.831711532499796j),(-41.50179654226898-248.11779879859364j)
